ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,29,35,0,1207,0,,805,LN,1,-1.9,,,
1975,arroz,,30,18,0,600,-43.7,-50.3,851,N,0,-0.2,,,
1976,arroz,,30,18,0,600,-38.3,0,901,LN,0,-1.1,,,
1977,arroz,,35,42,0,1200,29.6,100,954,EN,0,1.1,,,
1978,arroz,,30,33,0,1100,19.1,-8.3,1011,EN,0,1.1,,,
1979,arroz,,30,24,0,800,-17.1,-27.3,1071,N,0,0.2,,,
1980,arroz,,40,40,0,1000,-5.5,25,1135,EN,0,0.7,,,
1981,arroz,,50,60,0,1200,-2.7,20,1200,N,0,0.2,1020,10,7
1982,arroz,,50,80,0,1600,13.6,33.3,1266,N,0,0,1674,18,0
1983,arroz,,50,80,0,1600,5.4,0,1330,EN,1,2.5,1511,7,8
1984,arroz,,50,80,0,1600,1.1,0,1390,LN,0,-1,1109,12,5
1985,arroz,,50,80,0,1600,-0.8,0,1445,LN,0,-1,1584,15,3
1986,arroz,,50,80,0,1600,-0.9,0,1495,N,0,-0.2,1021,11,0
1987,arroz,,40,64,0,1600,0,0,1538,EN,1,1.5,918,19,9
1988,arroz,40,40,64,0,1600,0,0,1578,EN,0,0.9,1400,19,13
1989,arroz,30,30,48,0,1600,0,0,1614,LN,1,-1.9,953,14,0
1990,arroz,30,30,48,3e-04,1600,0,0,1650,N,0,0,967,11,4
1991,arroz,20,20,32,0.0011,1600,0.3,0,1688,EN,0,0.5,1306,19,1
1992,arroz,15,15,24,0.0065,1600,0.4,0,1729,EN,1,2.1,1272,13,0
1993,arroz,12,12,19,0.1055,1583,-0.8,-1,1774,N,0,0.3,1009,9,0
1994,arroz,10,10,16,2,1600,-0.4,1.1,1825,N,0,0.3,1134,16,4
1995,arroz,10,10,16,3,1600,-1.4,0,1882,EN,0,1.4,938,9,16
1996,arroz,15,15,25,7,1667,1.2,4.2,1942,LN,0,-0.9,1238,11,3
1997,arroz,7,7,21,5,3000,78.5,80,2006,N,0,-0.3,1499,11,0
1990,cana,40,40,1600,6e-04,40000,-1,,41428,N,0,0.2,967,11,4
1991,cana,35,35,1400,0.0014,40000,-0.1,0,40340,EN,0,0.6,1306,19,1
1992,cana,38,38,1520,0.0398,40000,0.8,0,39359,EN,1,2.3,1272,13,0
1993,cana,37,37,1480,1.0764,40000,1.6,0,38587,EN,0,0.5,1009,9,0
1994,cana,37,37,1480,15,40000,2.2,0,38143,N,0,0.3,1134,16,4
1995,cana,27,27,1080,22,40000,2.4,0,38152,EN,0,1.3,938,9,16
1996,cana,27,27,1080,46,40000,2.9,0,38740,LN,0,-0.9,1238,11,3
1997,cana,25,25,938,23,37520,-5,-6.2,40020,N,0,-0.2,1499,11,0
1998,cana,40,40,1500,26,37500,-8.5,-0.1,42073,EN,1,2.2,973,16,16
1999,cana,30,30,1125,25,37500,-15.8,0,44919,LN,1,-1.5,1002,10,4
2000,cana,15,15,750,19,50000,3.2,33.3,48466,LN,1,-1.7,1223,11,4
2001,cana,15,15,900,32,60000,13.4,20,52458,LN,0,-0.6,737,13,12
2002,cana,15,15,975,27,65000,13.8,8.3,56445,N,0,-0.1,1141,10,0
2003,cana,30,30,1800,59,60000,1.4,-7.7,59818,EN,0,0.9,1067,16,7
2004,cana,30,30,1800,65,60000,-0.7,0,61943,N,0,0.3,1091,13,5
2005,cana,30,30,1800,144,60000,-1.3,0,62370,EN,0,0.6,1048,6,0
2006,cana,30,30,1800,108,60000,0,0,61025,LN,0,-0.9,868,21,10
2007,cana,70,70,4200,286,60000,2.8,0,58259,EN,0,0.6,1131,18,0
2008,cana,80,80,4800,384,60000,9.8,0,54723,LN,1,-1.6,1109,17,9
2009,cana,70,70,3150,315,45000,-11.4,-25,51145,LN,0,-0.9,1229,15,13
2010,cana,70,70,3220,350,46000,-2.8,2.2,48138,EN,1,1.5,1184,12,4
2011,cana,70,70,3220,354,46000,-0.5,0,46111,LN,0,-1.4,1187,23,4
2012,cana,60,60,2760,141,46000,0.2,0,45263,LN,0,-0.8,1272,13,2
2013,cana,60,60,2760,152,46000,-0.4,0,45622,LN,0,-0.6,880,16,15
2014,cana,60,60,3000,210,50000,5.8,8.7,47064,LN,0,-0.5,831,22,4
2015,cana,48,48,2400,204,50000,1.9,0,49338,EN,0,0.5,828,9,20
2016,cana,48,48,2400,216,50000,-3.1,0,52108,EN,1,2.2,917,15,28
1974,feijao,,25,15,0,600,25.7,,463,LN,1,-1.9,,,
1975,feijao,,40,18,0,450,-3.8,-25,459,N,0,-0.2,,,
1976,feijao,,40,15,0,375,-18.6,-16.7,455,LN,0,-1.1,,,
1977,feijao,,40,18,0,450,-1.6,20,452,EN,0,1.1,,,
1978,feijao,,50,21,0,420,-8.1,-6.7,452,EN,0,1.1,,,
1979,feijao,,72,27,0,375,-18.4,-10.7,454,N,0,0.2,,,
1980,feijao,,80,32,0,400,-13.9,6.7,460,EN,0,0.7,,,
1981,feijao,,80,56,0,700,47.9,75,469,N,0,0.2,1020,10,7
1982,feijao,,50,32,0,640,31.8,-8.6,480,N,0,0,1674,18,0
1983,feijao,,50,18,0,360,-27.9,-43.8,495,EN,1,2.5,1511,7,8
1984,feijao,,50,23,0,460,-11,27.8,511,LN,0,-1,1109,12,5
1985,feijao,,35,16,0,457,-15.2,-0.6,528,LN,0,-1,1584,15,3
1986,feijao,,34,21,0,618,10.2,35.1,546,N,0,-0.2,1021,11,0
1987,feijao,,35,22,0,629,8.9,1.8,565,EN,1,1.5,918,19,9
1988,feijao,35,35,22,0,629,6.1,0,584,EN,0,0.9,1400,19,13
1989,feijao,35,35,22,0,629,3.2,0,602,LN,1,-1.9,953,14,0
1990,feijao,31,31,20,3e-04,645,2.1,2.6,622,N,0,0,967,11,4
1991,feijao,88,88,49,0.0038,557,-15.4,-13.7,643,EN,0,0.5,1306,19,1
1992,feijao,83,28,20,0.0154,714,4.1,28.3,665,EN,1,2.1,1272,13,0
1993,feijao,27,27,21,0.3582,778,8.1,8.9,691,N,0,0.3,1009,9,0
1994,feijao,23,23,17,9,739,-2.2,-5,722,N,0,0.3,1134,16,4
1995,feijao,34,34,24,12,706,-11.2,-4.5,759,EN,0,1.4,938,9,16
1996,feijao,35,35,17,11,486,-42.1,-31.2,802,LN,0,-0.9,1238,11,3
1997,feijao,28,28,27,15,964,7.9,98.5,855,N,0,-0.3,1499,11,0
1998,feijao,17,17,22,22,1294,35.7,34.2,919,EN,1,2.3,973,16,16
1999,feijao,17,17,18,13,1059,4.4,-18.2,995,LN,1,-1.6,1002,10,4
2000,feijao,8,8,7,4,875,-18.8,-17.4,1084,LN,1,-1.6,1223,11,4
2001,feijao,4,4,3,3,750,-34.5,-14.3,1185,LN,0,-0.7,737,13,12
2002,feijao,3,3,5,6,1667,37.6,122.2,1298,N,0,-0.3,1141,10,0
2003,feijao,9,9,12,14,1333,5.2,-20,1419,EN,0,1.2,1067,16,7
2004,feijao,5,5,6,6,1200,-9.4,-10,1541,N,0,0.3,1091,13,5
2005,feijao,4,4,10,20,2500,80.4,108.3,1655,EN,0,0.7,1048,6,0
