ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,40,43,0,1075,5.9,,LN,1,,,
1975,arroz,,40,17,0,425,-58.2,-60.5,N,0,,,
1976,arroz,,40,34,0,850,-16.5,100,LN,0,,,
1977,arroz,,40,43,0,1075,5.3,26.5,EN,0,,,
1978,arroz,,40,43,0,1075,4.9,0,EN,0,,,
1979,arroz,,40,22,0,550,-46.5,-48.8,N,0,,,
1980,arroz,,40,43,0,1075,4,95.5,EN,0,,,
1981,arroz,,40,39,0,975,-6,-9.3,N,0,1052,18,4
1982,arroz,,33,36,0,1091,6,11.9,N,0,1345,16,0
1983,arroz,,34,36,0,1059,3.6,-2.9,EN,1,1276,8,0
1984,arroz,,34,29,0,853,-17.2,-19.4,LN,0,1088,11,0
1985,arroz,,36,39,0,1083,4,27,LN,0,1739,15,1
1986,arroz,,60,65,0,1083,2.8,0,N,0,1061,14,0
1987,arroz,,72,78,0,1083,1.3,0,EN,1,762,24,0
1988,arroz,80,80,86,0,1075,-0.6,-0.8,EN,0,1358,12,4
1989,arroz,86,86,93,0,1081,-0.4,0.6,LN,1,926,11,0
1990,arroz,86,86,93,2e-04,1081,-0.5,0,N,0,1072,14,0
1991,arroz,86,86,93,0.0023,1081,-1.7,0,EN,0,1344,12,0
1992,arroz,114,114,123,0.0321,1079,-2.3,-0.2,EN,1,1249,13,0
1993,arroz,135,77,139,0.6495,1805,65.1,67.3,EN,0,1017,9,0
1994,arroz,26,26,39,3,1500,40.7,-16.9,N,0,1124,14,1
1995,arroz,26,26,26,5,1000,3.5,-33.3,EN,0,1112,11,6
1996,arroz,5,5,5,1,1000,14.9,0,LN,0,1209,12,1
1997,arroz,5,5,3,1,600,-27.8,-40,N,0,1706,9,1
1998,arroz,5,5,3,1,600,-26.2,0,EN,1,1213,14,11
1999,arroz,5,5,3,2,600,-26.7,0,LN,1,1083,10,2
2000,arroz,3,3,3,1,1000,18.4,66.7,LN,1,1591,12,3
2001,arroz,7,7,7,2,1000,11.6,0,LN,0,1035,18,5
2002,arroz,2,2,2,1,1000,3,0,N,0,1468,8,0
2003,arroz,2,2,2,1,1000,-6.4,0,EN,1,1500,20,0
1974,cana,,104,1598,0,15365,-14.7,,LN,1,,,
1975,cana,,100,1600,0,16000,-21.9,4.1,N,0,,,
1976,cana,,100,2000,0,20000,-12,25,LN,0,,,
1977,cana,,100,3200,0,32000,29.3,60,EN,0,,,
1978,cana,,100,3200,0,32000,20.8,0,EN,0,,,
1979,cana,,100,3100,0,31000,10.6,-3.1,N,0,,,
1980,cana,,100,3200,0,32000,8.9,3.2,EN,0,,,
1981,cana,,100,3200,0,32000,4.8,0,N,0,1052,18,4
1982,cana,,100,3200,0,32000,1.9,0,N,0,1345,16,0
1983,cana,,104,3328,0,32000,-0.6,0,EN,1,1276,8,0
1984,cana,,114,3648,0,32000,-1.7,0,LN,0,1088,11,0
1985,cana,,114,3648,0,32000,-1.4,0,LN,0,1739,15,1
1986,cana,,164,5248,0,32000,-1.7,0,N,0,1061,14,0
1987,cana,,164,5248,0,32000,-3.7,0,EN,1,762,24,0
1988,cana,164,164,5248,0,32000,-6.3,0,EN,0,1358,12,4
1989,cana,108,108,3456,0,32000,-8.6,0,LN,1,926,11,0
1990,cana,108,108,3456,8e-04,32000,-9.7,0,N,0,1072,14,0
1991,cana,108,108,4456,0.0049,41259,16.5,28.9,EN,0,1344,12,0
1992,cana,108,108,4456,0.0459,41259,17.2,0,EN,1,1249,13,0
1993,cana,108,108,3888,0.9713,36000,2.9,-12.7,EN,0,1017,9,0
1994,cana,45,45,1620,21,36000,4.4,0,N,0,1124,14,1
1995,cana,45,45,1620,18,36000,7,0,EN,0,1112,11,6
1996,cana,9,9,324,4,36000,8.6,0,LN,0,1209,12,1
1997,cana,178,178,2755,127,15478,-52.7,-57,N,0,1706,9,1
1998,cana,178,178,2755,45,15478,-51.6,0,EN,1,1213,14,11
1999,cana,178,178,2755,45,15478,-51.2,0,LN,1,1083,10,2
2000,cana,182,182,6916,123,38000,19.5,145.5,LN,1,1591,12,3
2001,cana,195,182,6916,123,38000,19.4,0,LN,0,1035,18,5
2002,cana,182,182,6000,114,32967,2.1,-13.2,N,0,1468,8,0
2003,cana,172,172,6536,127,38000,12.9,15.3,EN,1,1500,20,0
