ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,20,18,0,900,,,LN,1,,,
1975,arroz,,20,32,0,1600,,77.8,LN,0,,,
1976,arroz,,15,27,0,1800,,12.5,LN,1,,,
1974,feijao,,50,35,0,700,-2.1,,LN,1,,,
1975,feijao,,50,35,0,700,1.1,0,LN,0,,,
1976,feijao,,40,28,0,700,4.1,0,LN,1,,,
1977,feijao,,40,28,0,700,6.9,0,EN,0,,,
1978,feijao,,95,54,0,568,-11.1,-18.8,EN,0,,,
1979,feijao,,90,54,0,600,-4.2,5.6,N,0,,,
1980,feijao,,50,25,0,500,-18.8,-16.7,EN,0,,,
1981,feijao,,205,149,0,727,19.7,45.4,N,0,954,13,0
1982,feijao,,215,146,0,679,13.1,-6.6,N,0,644,8,0
1983,feijao,,195,106,0,544,-9,-20,EN,1,1084,5,0
1984,feijao,,220,150,0,682,14.3,25.4,LN,0,1132,7,0
1985,feijao,,198,136,0,687,15,0.7,LN,0,951,8,0
1986,feijao,,190,113,0,595,-1.4,-13.4,N,0,549,11,0
1987,feijao,,190,113,0,595,-3.3,0,EN,0,946,7,0
1988,feijao,180,180,105,0,583,-7.6,-1.9,EN,0,917,11,0
1989,feijao,195,195,117,0,600,-7.8,2.9,LN,1,830,10,0
1990,feijao,195,195,117,6e-04,600,-10.8,0,N,0,855,9,0
1991,feijao,210,210,95,0.0036,452,-35.7,-24.6,N,0,726,11,0
1992,feijao,210,210,189,0.0427,900,21.3,98.9,EN,1,1135,8,0
1993,feijao,210,210,179,0.7487,852,9.8,-5.3,N,0,774,13,0
1994,feijao,210,210,189,68,900,11.9,5.6,N,0,804,7,0
1995,feijao,110,110,99,82,900,7.9,0,EN,0,897,7,0
1996,feijao,143,143,29,25,203,-76.6,-77.5,LN,0,874,10,0
1997,feijao,80,80,72,47,900,0.2,200,N,0,1001,7,0
1998,feijao,80,80,72,60,900,-2.9,0,EN,1,1225,10,0
1999,feijao,110,110,99,92,900,-7.3,0,LN,1,588,8,0
2000,feijao,110,110,99,91,900,-12.9,0,LN,1,931,4,0
2001,feijao,110,110,39,36,355,-67.8,-60.6,LN,0,1149,6,0
2002,feijao,110,110,53,90,482,-58.6,35.9,N,0,989,7,0
2003,feijao,110,110,66,112,600,-50.4,24.5,EN,0,1178,5,0
2004,feijao,100,100,150,170,1500,18.1,150,N,0,770,11,0
2005,feijao,53,53,80,104,1509,11.7,0.6,EN,0,634,12,0
2006,feijao,40,40,72,62,1800,29.2,19.2,LN,0,818,13,0
2007,feijao,60,60,25,15,417,-69.6,-76.9,EN,0,886,8,0
2008,feijao,100,100,180,108,1800,36.1,200,LN,1,724,7,0
2009,feijao,160,160,384,499,2400,88.5,33.3,LN,0,965,5,0
2010,feijao,120,120,72,72,600,-49.4,-75,EN,1,996,7,0
2011,feijao,110,110,90,135,818,-22.6,36.4,LN,1,954,6,0
2012,feijao,110,110,119,336,1082,12.8,32.2,LN,0,691,11,0
2013,feijao,110,110,145,377,1318,48.5,21.8,N,0,851,13,0
2014,feijao,110,110,99,198,900,10.2,-31.7,N,0,999,13,0
2015,feijao,100,100,72,144,720,-7.5,-20,EN,0,1066,9,0
2016,feijao,100,100,69,173,690,-11,-4.2,EN,1,1165,10,0
2017,feijao,80,80,56,140,700,-11.2,1.4,N,0,1031,9,0
2018,feijao,80,80,48,29,600,-27,-14.3,LN,0,870,8,0
2019,feijao,60,60,36,90,600,-31.4,0,EN,0,1021,10,0
2020,feijao,60,60,35,81,583,-38.4,-2.8,EN,0,775,13,0
2021,feijao,60,60,72,288,1200,15.4,105.7,LN,0,875,16,0
2022,feijao,60,60,119,595,1983,71.6,65.3,LN,0,756,6,0
2023,feijao,60,60,119,595,1983,53.2,0,LN,0,933,6,0
2024,feijao,60,60,90,459,1500,3.2,-24.4,EN,1,1411,11,0
1974,milho,,700,1260,0,1800,10.6,,LN,1,,,
1975,milho,,700,1050,0,1500,-4.5,-16.7,LN,0,,,
1976,milho,,650,975,0,1500,-1.2,0,LN,1,,,
1977,milho,,650,975,0,1500,1.9,0,EN,0,,,
1978,milho,,660,792,0,1200,-16.3,-20,EN,0,,,
1979,milho,,732,639,0,873,-37.7,-27.3,N,0,,,
1980,milho,,750,1125,0,1500,9.2,71.8,EN,0,,,
1981,milho,,310,527,0,1700,25.6,13.3,N,0,954,13,0
1982,milho,,350,560,0,1600,19.4,-5.9,N,0,644,8,0
1983,milho,,384,499,0,1299,-2.8,-18.8,EN,1,1084,5,0
1984,milho,,560,840,0,1500,11.7,15.4,LN,0,1132,7,0
1985,milho,,570,855,0,1500,10.9,0,LN,0,951,8,0
1986,milho,,570,627,0,1100,-19.4,-26.7,N,0,549,11,0
1987,milho,,570,627,0,1100,-20.3,0,EN,0,946,7,0
1988,milho,570,570,660,0,1158,-17.5,5.3,EN,0,917,11,0
1989,milho,620,620,992,1e-04,1600,11,38.2,LN,1,830,10,0
1990,milho,620,620,992,0.0018,1600,7.4,0,N,0,855,9,0
1991,milho,650,650,910,0.009,1400,-9,-12.5,N,0,726,11,0
1992,milho,650,650,1170,0.0766,1800,14.5,28.6,EN,1,1135,8,0
1993,milho,650,650,1170,1.4465,1800,12.3,0,N,0,774,13,0
1994,milho,650,650,1170,181,1800,8.3,0,N,0,804,7,0
1995,milho,650,650,1170,181,1800,3.8,0,EN,0,897,7,0
1996,milho,336,336,601,105,1789,-0.9,-0.6,LN,0,874,10,0
1997,milho,650,650,1170,135,1800,-6.1,0.6,N,0,1001,7,0
1998,milho,650,650,1170,195,1800,-13.4,0,EN,1,1225,10,0
1999,milho,650,650,1170,181,1800,-20.3,0,LN,1,588,8,0
2000,milho,650,650,1170,171,1800,-26.1,0,LN,1,931,4,0
2001,milho,350,350,1050,189,3000,14.3,66.7,LN,0,1149,6,0
2002,milho,350,350,1050,273,3000,6.6,0,N,0,989,7,0
2003,milho,350,350,1260,378,3600,21.3,20,EN,0,1178,5,0
2004,milho,200,200,840,319,4200,36.2,16.7,N,0,770,11,0
2008,milho,200,200,1000,440,5000,46.6,,LN,1,724,7,0
2009,milho,200,200,1000,300,5000,44.5,0,LN,0,965,5,0
2010,milho,350,280,700,233,2500,-27,-50,EN,1,996,7,0
2011,milho,350,350,1260,578,3600,8.1,44,LN,1,954,6,0
2012,milho,400,400,1195,535,2988,-10,-17,LN,0,691,11,0
2013,milho,450,450,1665,999,3700,8.7,23.8,N,0,851,13,0
2014,milho,450,450,1620,648,3600,2.8,-2.7,N,0,999,13,0
2015,milho,450,450,1620,648,3600,-0.8,0,EN,0,1066,9,0
2016,milho,400,400,1440,959,3600,-4.9,0,EN,1,1165,10,0
2017,milho,400,400,1440,720,3600,-9.1,0,N,0,1031,9,0
2018,milho,400,400,2400,1992,6000,44.2,66.7,LN,0,870,8,0
2019,milho,400,400,2400,1320,6000,36.9,0,EN,0,1021,10,0
2020,milho,400,400,1600,1216,4000,-13.6,-33.3,EN,0,775,13,0
2021,milho,400,400,2160,2894,5400,10.2,35,LN,0,875,16,0
2022,milho,600,600,3060,4590,5100,-1.9,-5.6,LN,0,756,6,0
2023,milho,600,600,3420,4446,5700,3.2,11.8,LN,0,933,6,0
2024,milho,600,600,2340,2106,3900,-33.6,-31.6,EN,1,1411,11,0
1977,soja,,100,150,0,1500,5.7,,EN,0,,,
1978,soja,,110,154,0,1400,-2.5,-6.7,EN,0,,,
1979,soja,,120,130,0,1083,-26.4,-22.6,N,0,,,
1980,soja,,100,160,0,1600,6.5,47.7,EN,0,,,
1981,soja,,110,176,0,1600,3.6,0,N,0,954,13,0
1985,soja,,2,2,0,1000,-10.7,,LN,0,951,8,0
1986,soja,,2,2,0,1000,8,0,N,0,549,11,0
2017,soja,200,200,720,720,3600,2.4,,N,0,1031,9,0
2018,soja,450,450,1215,972,2700,-10.8,-25,LN,0,870,8,0
