ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,54,65,0,1204,-18.5,,LN,1,,,
1975,arroz,,57,75,0,1316,-4.7,9.3,LN,0,,,
1976,arroz,,57,75,0,1316,2.1,0,LN,1,,,
1977,arroz,,55,73,0,1327,10.3,0.9,EN,0,,,
1978,arroz,,56,74,0,1321,17.6,-0.4,EN,0,,,
1979,arroz,,60,79,0,1317,25.4,-0.4,N,0,,,
1980,arroz,,52,69,0,1327,35.1,0.8,EN,0,,,
1981,arroz,,50,38,0,760,-17.4,-42.7,N,0,620,28,0
1982,arroz,,54,42,0,778,-9.9,2.3,N,0,1074,72,0
1983,arroz,,30,23,0,767,-5.6,-1.4,EN,1,566,20,0
1984,arroz,,28,22,0,786,2.6,2.5,LN,0,1164,30,0
1985,arroz,,37,28,0,757,4.5,-3.7,LN,0,1665,15,0
1986,arroz,,42,21,0,500,-27.6,-33.9,N,0,1566,16,0
1987,arroz,,40,28,0,700,4.7,40,EN,0,1016,17,0
1988,arroz,42,42,29,0,690,5.1,-1.4,EN,0,1069,63,0
1989,arroz,45,45,31,0,689,5.9,-0.2,LN,1,901,21,0
1990,arroz,50,50,35,2e-04,700,8.4,1.6,N,0,939,13,0
1991,arroz,48,48,34,9e-04,708,10.5,1.2,N,0,861,28,0
1992,arroz,48,48,24,0.0092,500,-21.7,-29.4,EN,1,678,43,1
1993,arroz,47,47,22,0.1782,468,-27,-6.4,N,0,748,26,0
1994,arroz,50,50,34,6,680,4,45.3,N,0,1192,18,0
1995,arroz,52,52,36,12,692,2.6,1.8,EN,0,882,23,0
1996,arroz,30,30,21,7,700,1.3,1.1,LN,0,1103,18,0
1997,arroz,30,30,20,5,667,-6.4,-4.8,N,0,754,17,0
1998,arroz,31,31,21,4,677,-8.6,1.6,EN,1,879,27,1
1999,arroz,32,32,26,5,812,7,19.9,LN,1,1100,37,0
2000,arroz,31,31,25,5,806,5.5,-0.7,LN,1,1135,19,1
2001,arroz,37,37,30,7,811,5.7,0.5,LN,0,928,27,0
2002,arroz,39,39,32,14,821,7.3,1.2,N,0,938,32,1
2003,arroz,37,37,30,14,811,7.3,-1.2,EN,0,1116,29,1
2004,arroz,35,35,25,11,714,-1.6,-11.9,N,0,1262,13,0
2005,arroz,33,33,23,12,697,2.1,-2.4,EN,0,667,25,0
2006,arroz,30,30,18,8,600,-8.3,-13.9,LN,0,946,16,1
2007,arroz,25,25,15,7,600,-4.9,0,EN,0,952,24,1
2008,arroz,25,25,15,6,600,-0.2,0,LN,1,1083,35,1
2009,arroz,9,9,5,2,556,-6.2,-7.4,LN,0,1044,24,0
