ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,arroz,150,150,270,1e-04,1800,2.5,,LN,1,1166,11,13
1990,arroz,316,316,474,0.0018,1500,-3.2,-16.7,N,0,868,13,11
1991,arroz,336,316,474,0.0103,1500,6,0,EN,0,791,10,17
1992,arroz,300,300,336,0.0452,1120,-17.2,-25.3,EN,1,813,11,11
1993,arroz,350,350,420,0.7331,1200,-10.6,7.1,EN,0,844,6,16
1994,arroz,200,200,300,31,1500,5.8,25,N,0,1305,7,8
1995,arroz,200,200,300,21,1500,0.6,0,EN,0,1321,10,18
1996,arroz,150,150,270,45,1800,16.9,20,LN,0,1317,9,9
1997,arroz,300,300,390,39,1300,-12.2,-27.8,N,0,1258,8,5
1998,arroz,100,100,130,19,1300,-8.5,0,EN,1,1206,5,39
1999,arroz,140,140,210,43,1500,8.9,15.4,LN,1,964,7,14
2000,arroz,400,400,180,38,450,-69.4,-70,LN,1,597,10,22
2001,arroz,400,400,1000,218,2500,67.3,200,LN,0,1029,6,13
2002,arroz,300,300,450,98,1500,1.2,-40,N,0,861,14,18
2003,arroz,300,300,450,151,1500,8,0,EN,1,1113,10,39
2004,arroz,450,450,405,243,900,-29.5,-40,N,0,887,16,28
2005,arroz,400,80,106,52,1325,14.6,47.2,EN,0,957,16,30
2006,arroz,200,200,196,53,980,-8.3,-26,LN,0,1015,10,20
2007,arroz,40,40,40,16,1000,7.1,2,EN,0,1152,13,28
2008,arroz,160,160,144,72,900,9.4,-10,LN,1,863,8,17
2009,arroz,90,90,45,21,500,-35.2,-44.4,LN,0,885,10,38
2010,arroz,80,80,48,15,600,-21.2,20,EN,1,1149,6,30
2011,arroz,85,85,82,31,965,22.1,60.8,LN,1,1112,8,13
2003,cana,4,4,100,11,25000,,,EN,1,1113,10,39
2007,cana,10,10,300,39,30000,,,EN,0,1152,13,28
2008,cana,100,100,8500,1105,85000,,183.3,LN,1,863,8,17
2009,cana,110,110,9900,990,90000,,5.9,LN,0,885,10,38
2010,cana,110,110,9900,306,90000,,0,EN,1,1149,6,30
2011,cana,60,60,5400,540,90000,,0,LN,1,1112,8,13
