ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,20,14,0,700,,,,LN,0,-0.9,,,
1975,arroz,,20,12,0,600,,-14.3,,N,0,-0.3,,,
1976,arroz,,20,12,0,600,,0,,N,0,-0.3,,,
1977,arroz,,22,15,0,682,,13.6,,EN,0,0.5,,,
1978,arroz,,30,36,0,1200,,76,,N,0,0.1,,,
1979,arroz,,10,8,0,800,,-33.3,,N,0,0.2,,,
1983,arroz,,15,30,0,2000,,,,EN,1,1.7,173,29,0
1984,arroz,,15,30,0,2000,,0,,N,0,-0.3,348,43,0
1974,cana,,190,8550,0,45000,2,,45485,LN,1,-1.5,,,
1975,cana,,210,9450,0,45000,1,0,45078,N,0,-0.1,,,
1976,cana,,210,9450,0,45000,0.1,0,44695,LN,0,-1,,,
1977,cana,,210,9450,0,45000,-0.8,0,44369,EN,0,1,,,
1978,cana,,210,9450,0,45000,-1.5,0,44136,EN,0,0.9,,,
1979,cana,,200,9200,0,46000,0,2.2,44040,N,0,0.2,,,
1980,cana,,200,9100,0,45500,-1.6,-1.1,44113,EN,0,0.6,,,
1981,cana,,140,5490,0,39214,-15.6,-13.8,44377,N,0,0,350,16,0
1982,cana,,150,6900,0,46000,-1.3,17.3,44827,N,0,0.1,227,32,0
1983,cana,,150,6000,0,40000,-14.4,-13,45429,EN,1,2.5,173,29,0
1984,cana,,115,5290,0,46000,-1.6,15,46108,LN,0,-0.5,348,43,0
1985,cana,,115,5290,0,46000,-1.6,0,46759,LN,0,-0.8,747,51,4
1986,cana,,115,5750,0,50000,7.1,8.7,47255,N,0,-0.3,444,40,2
1987,cana,,200,10000,0,50000,7.2,0,47470,EN,1,1.6,370,20,0
1988,cana,200,200,10000,0,50000,7.7,0,47312,EN,0,0.7,298,44,0
1989,cana,20,20,1200,5e-04,60000,30.7,20,46745,LN,1,-1.7,149,15,2
1990,cana,30,30,1200,5e-04,40000,-11.6,-33.3,45804,N,0,0.2,266,19,0
1991,cana,30,30,1200,0.0031,40000,-10.6,0,44594,EN,0,0.6,274,32,0
1997,cana,60,60,2400,65,40000,-10.2,,39523,N,0,-0.2,472,21,0
1998,cana,60,60,2400,65,40000,-11.6,0,40216,EN,1,2.2,270,52,0
1999,cana,60,60,2220,49,37000,-20.2,-7.5,41587,LN,1,-1.5,268,22,0
2000,cana,60,60,2400,41,40000,-17.4,8.1,43594,LN,1,-1.7,381,10,0
2001,cana,45,45,2400,48,53333,5.2,33.3,46113,LN,0,-0.6,148,42,0
2002,cana,60,60,2400,60,40000,-24,-25,48953,N,0,-0.1,425,49,0
2003,cana,60,60,3600,97,60000,9.5,50,51882,EN,0,0.9,502,33,0
2004,cana,60,60,3600,115,60000,5.7,0,54667,N,0,0.3,733,15,0
2005,cana,60,60,3600,144,60000,2.7,0,57124,EN,0,0.6,106,33,0
2006,cana,60,60,3600,180,60000,0.2,0,59156,LN,0,-0.9,174,38,0
2007,cana,60,60,3600,113,60000,-1.9,0,60761,EN,0,0.6,251,16,0
2008,cana,60,60,3600,127,60000,-3.4,0,62009,LN,1,-1.6,342,18,0
2009,cana,60,60,3600,180,60000,-4.5,0,63004,LN,0,-0.9,433,24,0
2010,cana,60,60,3600,180,60000,-5.5,0,63841,EN,1,1.5,144,38,0
2011,cana,60,60,4080,271,68000,5.9,13.3,64573,LN,0,-1.4,467,31,0
2012,cana,80,80,5440,362,68000,4.8,0,65207,LN,0,-0.8,252,12,0
2013,cana,20,20,1375,95,68750,5.2,1.1,65708,LN,0,-0.6,77,77,0
2014,cana,20,20,1300,91,65000,-1,-5.5,66029,LN,0,-0.5,339,23,0
2015,cana,20,20,1300,98,65000,-1.1,0,66135,EN,0,0.5,377,20,0
2016,cana,630,630,40950,3604,65000,-1.2,0,66030,EN,1,2.2,299,55,0
2017,cana,20,20,1300,130,65000,-1.3,0,65759,LN,0,-0.7,257,18,0
2018,cana,20,20,1300,109,65000,-1.3,0,65405,LN,0,-1.1,484,19,0
2019,cana,20,20,1300,122,65000,-1.1,0,65065,EN,0,0.6,406,66,0
2020,cana,60,20,1300,189,65000,-0.9,0,64822,N,0,0.1,567,52,0
2021,cana,60,20,1300,195,65000,-0.5,0,64725,LN,0,-1.2,238,11,14
2022,cana,60,60,3900,714,65000,0,0,64779,LN,0,-1.2,534,11,0
2023,cana,1500,1500,97500,17843,65000,0.6,0,64947,LN,0,-0.8,469,16,0
2024,cana,1500,1500,97500,17550,65000,1.2,0,65171,EN,0,1.2,607,22,0
1974,feijao,,2500,552,0,221,-13,,250,LN,1,-1.9,,,
1975,feijao,,2200,317,0,144,-43,-34.7,248,N,0,-0.2,,,
1976,feijao,,2795,1227,0,439,74.6,200,247,LN,0,-1.1,,,
1977,feijao,,2935,1197,0,408,63.3,-7.1,245,EN,0,1.1,,,
1978,feijao,,2627,788,0,300,21.1,-26.5,244,EN,0,1.1,,,
1979,feijao,,2300,345,0,150,-38.9,-50,243,N,0,0.2,,,
1980,feijao,,920,183,0,199,-18.3,32.6,241,EN,0,0.7,,,
1981,feijao,,1200,300,0,250,4.1,25.7,240,N,0,0.2,350,16,0
1982,feijao,,1000,250,0,250,5.8,0,239,N,0,0,227,32,0
1983,feijao,,512,109,0,213,-8.7,-14.8,238,EN,1,2.5,173,29,0
1984,feijao,,2560,1280,0,500,118.6,134.9,236,LN,0,-1,348,43,0
1985,feijao,,800,160,0,200,-10.2,-60,234,LN,0,-1,747,51,4
1986,feijao,,880,247,0,281,27.9,40.3,233,N,0,-0.2,444,40,2
1987,feijao,,1300,255,0,196,-9.1,-30.1,233,EN,1,1.5,370,20,0
1988,feijao,1350,1350,338,0,250,18.6,27.6,234,EN,0,0.9,298,44,0
1989,feijao,1700,1700,680,5e-04,400,86.6,59.8,237,LN,1,-1.9,149,15,2
1990,feijao,680,680,68,0.0014,100,-55.7,-75,243,N,0,0,266,19,0
1991,feijao,312,312,62,0.0055,199,-17.2,98.7,251,EN,0,0.5,274,32,0
1992,feijao,7806,7806,1561,2.2081,200,-22.7,0.6,262,EN,1,2.1,511,39,0
1993,feijao,2100,2100,147,7.4836,70,-75.6,-65,275,N,0,0.3,106,26,0
1994,feijao,2200,2200,770,385,350,8.3,200,292,N,0,0.3,420,14,0
1995,feijao,2200,2200,770,370,350,-1.9,0,311,EN,0,1.4,287,12,0
1996,feijao,2200,2200,1320,660,600,53,71.4,333,LN,0,-0.9,363,43,0
1997,feijao,2100,2100,1050,504,500,15.4,-16.7,356,N,0,-0.3,472,21,0
1998,feijao,520,520,260,390,500,6,0,381,EN,1,2.3,270,52,0
1999,feijao,750,750,375,563,500,-1.4,0,407,LN,1,-1.6,268,22,0
2000,feijao,750,750,375,188,500,-8.1,0,433,LN,1,-1.6,381,10,0
2001,feijao,650,390,66,32,169,-70.8,-66.2,460,LN,0,-0.7,148,42,0
2002,feijao,780,780,429,215,550,-9.9,200,485,N,0,-0.3,425,49,0
2003,feijao,800,800,480,288,600,-6.5,9.1,510,EN,0,1.2,502,33,0
2004,feijao,800,800,560,336,700,3.8,16.7,532,N,0,0.3,733,15,0
2005,feijao,595,595,268,161,450,-35.4,-35.7,552,EN,0,0.7,106,33,0
2006,feijao,600,600,480,288,800,12.4,77.6,567,LN,0,-0.8,174,38,0
2007,feijao,600,600,480,432,800,10.6,0,577,EN,0,0.9,251,16,0
2008,feijao,600,600,480,432,800,9.8,0,583,LN,1,-1.5,342,18,0
2009,feijao,450,450,270,243,600,-16.7,-25,583,LN,0,-0.8,433,24,0
2010,feijao,450,450,360,360,800,13.9,33.3,580,EN,1,1.6,144,38,0
2011,feijao,650,650,520,624,800,16.4,0,573,LN,1,-1.6,467,31,0
2012,feijao,240,,,,,,,,LN,0,-1,252,12,0
2013,feijao,700,500,200,200,400,-37.9,,556,N,0,-0.4,77,77,0
2014,feijao,200,60,19,34,317,-48.8,-20.8,549,N,0,-0.3,339,23,0
2015,feijao,200,200,80,118,400,-33.6,26.3,543,EN,0,0.6,377,20,0
2016,feijao,100,80,24,84,300,-49.4,-25,540,EN,1,2.4,299,55,0
2017,feijao,100,100,60,156,600,2.9,100,539,LN,0,-1,257,18,0
2018,feijao,100,100,60,240,600,3.8,0,540,LN,0,-1.3,484,19,0
2019,feijao,100,100,53,151,530,-8,-11.7,543,EN,0,0.7,406,66,0
2020,feijao,100,100,60,210,600,4.1,13.2,548,N,0,0.2,567,52,0
2021,feijao,25,25,15,75,600,3.6,0,554,LN,0,-1.4,238,11,14
2022,feijao,50,25,15,105,600,2.3,0,560,LN,0,-1.2,534,11,0
2023,feijao,500,500,300,1800,600,0.5,0,566,LN,0,-1,469,16,0
2024,feijao,1500,500,300,1233,600,-1.6,0,573,EN,1,1.5,607,22,0
1974,milho,,2350,1128,0,480,26.2,,310,LN,1,-1.9,,,
1975,milho,,2280,410,0,180,-49.6,-62.5,299,N,0,-0.2,,,
1976,milho,,2680,900,0,336,0.1,86.7,289,LN,0,-1.1,,,
1977,milho,,2814,1351,0,480,51.4,43,280,EN,0,1.1,,,
1978,milho,,2913,1049,0,360,19.5,-25,273,EN,0,1.1,,,
1979,milho,,1150,184,0,160,-44.5,-55.6,267,N,0,0.2,,,
1980,milho,,2300,345,0,150,-46,-6.2,263,EN,0,0.7,,,
1981,milho,,1420,300,0,211,-21.6,40.8,261,N,0,0.2,350,16,0
1982,milho,,520,160,0,308,16.6,45.6,260,N,0,0,227,32,0
1983,milho,,200,40,0,200,-23.3,-35,260,EN,1,2.5,173,29,0
1984,milho,,640,320,0,500,92.2,150,260,LN,0,-1,348,43,0
1985,milho,,360,108,0,300,14.3,-40,262,LN,0,-1,747,51,4
1986,milho,,420,160,0,381,42.5,27,265,N,0,-0.2,444,40,2
1987,milho,,600,120,0,200,-27.1,-47.5,269,EN,1,1.5,370,20,0
1988,milho,900,900,180,0,200,-30,0,276,EN,0,0.9,298,44,0
1989,milho,900,900,315,3e-04,350,17.2,75,285,LN,1,-1.9,149,15,2
1992,milho,5210,5210,1042,0.9283,200,-42.7,,332,EN,1,2.1,511,39,0
1993,milho,1350,1350,94,1.1964,70,-81.6,-65.2,355,N,0,0.3,106,26,0
1994,milho,1500,1500,900,270,600,39.4,200,383,N,0,0.3,420,14,0
1995,milho,1500,1500,900,135,600,20.5,0,414,EN,0,1.4,287,12,0
1996,milho,1500,1500,900,144,600,8.6,0,449,LN,0,-0.9,363,43,0
1997,milho,1400,1400,728,116,520,-13.9,-13.3,485,N,0,-0.3,472,21,0
1998,milho,390,390,202,32,518,-22,-0.4,521,EN,1,2.3,270,52,0
1999,milho,725,725,435,115,600,-15.4,15.8,554,LN,1,-1.6,268,22,0
2000,milho,725,725,725,145,1000,36.7,66.7,583,LN,1,-1.6,381,10,0
2001,milho,700,140,130,25,929,24.8,-7.1,607,LN,0,-0.7,148,42,0
2002,milho,840,840,756,227,900,19.3,-3.1,625,N,0,-0.3,425,49,0
2003,milho,840,840,588,294,700,-7.6,-22.2,637,EN,0,1.2,502,33,0
2004,milho,840,840,756,378,900,20.1,28.6,644,N,0,0.3,733,15,0
2005,milho,440,440,131,79,298,-59.9,-66.9,645,EN,0,0.7,106,33,0
2006,milho,440,440,220,121,500,-31.5,67.9,644,LN,0,-0.8,174,38,0
2007,milho,242,242,145,94,599,-15.5,19.8,639,EN,0,0.9,251,16,0
2008,milho,242,242,145,94,599,-13.1,0,632,LN,1,-1.5,342,18,0
2009,milho,217,217,174,113,802,19.9,33.8,624,LN,0,-0.8,433,24,0
2010,milho,240,240,192,134,800,24.2,-0.2,616,EN,1,1.6,144,38,0
2011,milho,600,600,480,336,800,27.5,0,609,LN,1,-1.6,467,31,0
2012,milho,230,,,,,,,,LN,0,-1,252,12,0
2013,milho,700,600,400,320,667,9.5,,599,N,0,-0.4,77,77,0
2014,milho,200,140,65,59,464,-23.3,-30.4,598,N,0,-0.3,339,23,0
2015,milho,200,200,100,80,500,-18.2,7.7,602,EN,0,0.6,377,20,0
2016,milho,200,60,12,13,200,-68,-60,610,EN,1,2.4,299,55,0
2017,milho,200,100,50,43,500,-22.2,150,624,LN,0,-1,257,18,0
2018,milho,100,100,100,120,1000,49.8,100,642,LN,0,-1.3,484,19,0
2019,milho,100,100,60,48,600,-14.2,-40,666,EN,0,0.7,406,66,0
2020,milho,100,100,80,66,800,8.6,33.3,695,N,0,0.2,567,52,0
2021,milho,25,25,20,42,800,2.4,0,729,LN,0,-1.4,238,11,14
2022,milho,80,80,64,102,800,-4.1,0,767,LN,0,-1.2,534,11,0
2023,milho,500,500,525,420,1050,17.5,31.2,808,LN,0,-1,469,16,0
2024,milho,1000,600,520,716,867,-9.7,-17.5,852,EN,1,1.5,607,22,0
2003,milho1,840,840,588,,700,1.7,,597,EN,0,1.2,502,33,0
2004,milho1,840,840,756,,900,47,28.6,595,N,0,0.3,733,15,0
2005,milho1,440,440,131,,298,-47.9,-66.9,594,EN,0,0.7,106,33,0
2006,milho1,440,440,220,,500,-11.1,67.9,592,LN,0,-0.8,174,38,0
2007,milho1,242,242,145,,599,2.6,19.8,590,EN,0,0.9,251,16,0
2008,milho1,242,242,145,,599,-10.9,0,588,LN,1,-1.5,342,18,0
2009,milho1,217,217,174,,802,6.8,33.8,585,LN,0,-0.8,433,24,0
2010,milho1,240,240,192,,800,0.1,-0.2,583,EN,1,1.6,144,38,0
2011,milho1,600,600,480,,800,0,0,581,LN,1,-1.6,467,31,0
2012,milho1,200,,,,,,,,LN,0,-1,252,12,0
2013,milho1,700,600,400,,667,7.4,,583,N,0,-0.4,77,77,0
2014,milho1,200,140,65,,464,-12.3,-30.4,587,N,0,-0.3,339,23,0
2015,milho1,200,200,100,,500,7.1,7.7,594,EN,0,0.6,377,20,0
