ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,35,60,0,1714,-1.4,,1677,LN,1,-1.9,,,
1975,arroz,,50,85,0,1700,-3.2,-0.8,1588,N,0,-0.2,,,
1976,arroz,,60,102,0,1700,-3.1,0,1505,LN,0,-1.1,,,
1977,arroz,,60,120,0,2000,15.9,17.6,1430,EN,0,1.1,,,
1978,arroz,,60,102,0,1700,1.1,-15,1362,EN,0,1.1,,,
1979,arroz,,60,21,0,350,-78.3,-79.4,1304,N,0,0.2,,,
1980,arroz,,65,111,0,1708,11.3,200,1254,EN,0,0.7,,,
1981,arroz,,100,200,0,2000,41,17.1,1212,N,0,0.2,929,7,0
1982,arroz,,100,100,0,1000,-22.9,-50,1178,N,0,0,800,12,0
1983,arroz,,100,100,0,1000,-17.5,0,1151,EN,1,2.5,1402,5,0
1984,arroz,,110,132,0,1200,5.4,20,1130,LN,0,-1,930,8,0
1985,arroz,,110,132,0,1200,9.4,0,1116,LN,0,-1,960,12,0
1986,arroz,,150,165,0,1100,2.1,-8.3,1109,N,0,-0.2,723,12,5
1987,arroz,,150,165,0,1100,1.6,0,1109,EN,1,1.5,945,10,0
1988,arroz,150,150,165,0,1100,-0.8,0,1118,EN,0,0.9,782,11,0
1989,arroz,150,150,165,0,1100,-4.8,0,1135,LN,1,-1.9,1055,8,0
1990,arroz,100,100,110,0.0015,1100,-9.5,0,1160,N,0,0,974,9,0
1991,arroz,35,10,5,2e-04,500,-61.8,-54.5,1193,EN,0,0.5,888,15,0
1992,arroz,35,35,52,0.0189,1486,5.9,197.1,1233,EN,1,2.1,967,10,0
1993,arroz,35,35,56,0.1345,1600,8.9,7.7,1279,N,0,0.3,904,6,0
1994,arroz,35,35,56,6,1600,4.1,0,1329,N,0,0.3,1035,9,0
1995,arroz,35,35,56,7,1600,0,0,1378,EN,0,1.4,1173,10,0
1996,arroz,24,24,26,4,1083,-34.6,-32.3,1425,LN,0,-0.9,1168,12,0
1997,arroz,25,25,30,4,1200,-30.8,10.8,1464,N,0,-0.3,1122,13,0
1998,arroz,25,25,48,7,1920,6.8,60,1492,EN,1,2.3,1791,6,0
1999,arroz,25,25,48,7,1920,4,0,1505,LN,1,-1.6,843,9,0
2000,arroz,25,25,48,8,1920,3.4,0,1501,LN,1,-1.6,859,9,0
2001,arroz,25,25,45,9,1800,0.4,-6.2,1480,LN,0,-0.7,1172,6,0
2002,arroz,25,25,45,13,1800,6.6,0,1443,N,0,-0.3,890,7,0
2003,arroz,25,25,45,22,1800,16.8,0,1394,EN,0,1.2,1250,9,0
