ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,1463,1463,1609,298,1100,-1.4,,1298,N,0,-0.2,1094,6,2
1998,arroz,1298,1298,1142,314,880,-32.2,-20,1344,EN,1,2.2,1033,8,29
1999,arroz,1136,1136,2045,521,1800,24.7,104.6,1390,LN,1,-1.5,1313,10,13
2000,arroz,1306,1306,2351,517,1800,15.6,0,1435,LN,1,-1.7,1394,9,1
2001,arroz,1229,1229,2163,865,1760,7.3,-2.2,1475,LN,0,-0.6,1247,17,11
2002,arroz,520,520,904,354,1738,2.8,-1.2,1511,N,0,-0.1,912,5,14
2003,arroz,949,949,1613,913,1700,-0.2,-2.2,1540,EN,0,0.9,1145,6,15
2004,arroz,960,960,1162,674,1210,-27.4,-28.8,1564,N,0,0.3,1154,6,12
2005,arroz,988,988,1581,443,1600,-1.4,32.2,1584,EN,0,0.6,1144,10,19
2006,arroz,909,909,1454,785,1600,-0.3,0,1600,LN,0,-0.9,1251,9,28
2007,arroz,930,930,1488,997,1600,0.4,0,1613,EN,0,0.6,979,8,16
2008,arroz,837,837,1339,710,1600,0.8,0,1625,LN,1,-1.6,1469,8,21
2009,arroz,711,711,1138,541,1601,0.7,0.1,1636,LN,0,-0.9,1240,13,29
2010,arroz,569,569,910,491,1599,-0.3,-0.1,1644,EN,1,1.5,793,7,26
2011,arroz,569,569,910,606,1599,-2,0,1650,LN,0,-1.4,1542,4,20
2012,arroz,498,498,792,404,1590,-4,-0.6,1654,LN,0,-0.8,1228,5,16
2013,arroz,453,453,815,543,1799,7.6,13.1,1655,LN,0,-0.6,1038,7,23
2014,arroz,386,386,694,423,1798,6.9,-0.1,1653,LN,0,-0.5,1262,6,12
2015,arroz,100,100,170,112,1700,2,-5.4,1649,EN,0,0.5,885,6,13
2016,arroz,30,30,48,34,1600,-2.8,-5.9,1643,EN,1,2.2,691,14,51
2017,arroz,19,19,30,23,1579,-2.4,-1.3,1636,LN,0,-0.7,1227,7,20
2018,arroz,12,12,19,15,1583,-1,0.3,1628,LN,0,-1.1,1211,9,25
2019,arroz,10,10,16,13,1600,0.9,1.1,1619,EN,0,0.6,1259,9,10
2020,arroz,17,17,27,22,1588,0.5,-0.7,1611,N,0,0.1,1386,5,9
2021,arroz,13,13,21,33,1615,2.4,1.7,1602,LN,0,-1.2,1190,9,19
2022,arroz,14,14,22,31,1571,-0.4,-2.7,1592,LN,0,-1.2,1546,3,5
2023,arroz,13,13,21,35,1615,2.3,2.8,1583,LN,0,-0.8,1342,14,26
2024,arroz,11,11,17,43,1545,-2.3,-4.3,1573,EN,0,1.2,1090,11,44
1997,cana,1,1,56,1,56000,,,,N,0,-0.2,1094,6,2
1998,cana,1,1,43,2,43000,,-23.2,,EN,1,2.2,1033,8,29
1999,cana,1,1,43,1,43000,,0,,LN,1,-1.5,1313,10,13
2000,cana,1,1,43,1,43000,,0,,LN,1,-1.7,1394,9,1
2001,cana,1,1,43,2,43000,,0,,LN,0,-0.6,1247,17,11
2002,cana,1,1,40,2,40000,,-7,,N,0,-0.1,912,5,14
1997,feijao,417,417,133,83,319,-7.6,,280,N,0,-0.1,1094,6,2
1998,feijao,340,340,27,40,79,-79.8,-75.1,302,EN,1,1.8,1033,8,29
1999,feijao,163,163,81,28,497,15.7,200,326,LN,0,-1.3,1313,10,13
2000,feijao,363,363,181,107,499,8.8,0.3,350,LN,0,-1.4,1394,9,1
2001,feijao,294,294,144,171,490,2.4,-1.8,374,LN,0,-0.5,1247,17,11
2002,feijao,303,303,147,164,485,-1,-0.9,397,N,0,0,912,5,14
2003,feijao,125,125,56,89,448,-7.9,-7.7,418,EN,0,0.5,1145,6,15
2004,feijao,225,225,111,196,493,2.2,10.1,437,N,0,0.1,1154,6,12
2005,feijao,215,215,106,142,493,3.1,-0.1,453,N,0,0.4,1144,10,19
2006,feijao,86,86,41,62,477,-0.1,-3.3,467,LN,0,-0.9,1251,9,28
2007,feijao,90,90,43,74,478,0.3,0.2,479,N,0,0.2,979,8,16
2008,feijao,74,74,33,78,446,-5.8,-6.7,488,LN,1,-1.5,1469,8,21
2009,feijao,63,63,31,43,492,4.4,10.3,497,LN,0,-0.8,1240,13,29
2010,feijao,44,44,21,32,477,0.9,-3,504,EN,0,1.1,793,7,26
2011,feijao,45,45,21,55,467,-2.4,-2.2,510,LN,0,-1.2,1542,4,20
2012,feijao,48,48,23,62,479,-1.2,2.7,516,LN,0,-0.6,1228,5,16
2013,feijao,45,45,23,76,511,3.4,6.7,521,LN,0,-0.6,1038,7,23
2014,feijao,62,62,30,85,484,-4.1,-5.3,525,LN,0,-0.5,1262,6,12
2015,feijao,48,48,29,97,604,16.5,24.9,529,N,0,0.4,885,6,13
2016,feijao,39,39,20,93,513,-3.5,-15.1,532,EN,1,1.8,691,14,51
2017,feijao,37,37,20,81,541,0.6,5.4,535,LN,0,-0.5,1227,7,20
2018,feijao,34,34,20,59,588,9.1,8.8,537,LN,0,-1,1211,9,25
2019,feijao,36,36,19,78,528,-2.1,-10.3,539,EN,0,0.6,1259,9,10
2020,feijao,35,35,18,87,514,-4.7,-2.6,540,N,0,0.1,1386,5,9
2021,feijao,35,35,19,118,543,0.8,5.6,541,LN,0,-1,1190,9,19
2022,feijao,35,35,18,97,514,-4.2,-5.3,542,LN,0,-1.2,1546,3,5
2023,feijao,32,32,18,124,562,5.3,9.4,543,LN,0,-0.6,1342,14,26
2024,feijao,38,38,20,221,526,-0.9,-6.4,543,EN,0,0.9,1090,11,44
1997,milho,1525,1525,845,127,554,-3,,689,N,0,-0.2,1094,6,2
1998,milho,1612,1612,896,152,556,-41.6,0.3,879,EN,1,2.2,1033,8,29
1999,milho,794,794,1469,235,1850,47.3,200,1107,LN,1,-1.5,1313,10,13
2000,milho,913,913,1689,355,1850,23.5,0,1356,LN,1,-1.7,1394,9,1
2001,milho,869,869,1586,349,1825,9.1,-1.3,1592,LN,0,-0.6,1247,17,11
2002,milho,550,550,971,356,1765,-1.3,-3.3,1775,N,0,-0.1,912,5,14
2003,milho,285,285,484,153,1698,-6.3,-3.8,1879,EN,0,0.9,1145,6,15
2004,milho,299,299,523,131,1749,-2.5,3,1900,N,0,0.3,1154,6,12
2005,milho,328,328,574,195,1750,-0.4,0,1860,EN,0,0.6,1144,10,19
2006,milho,330,330,594,229,1800,2.9,2.9,1791,LN,0,-0.9,1251,9,28
2007,milho,340,340,612,251,1800,3.2,0,1724,EN,0,0.6,979,8,16
2008,milho,357,357,607,255,1700,-0.6,-5.5,1682,LN,1,-1.6,1469,8,21
2009,milho,321,321,546,251,1701,0.7,0,1679,LN,0,-0.9,1240,13,29
2010,milho,305,305,518,217,1698,-0.4,-0.2,1720,EN,1,1.5,793,7,26
2011,milho,396,396,673,392,1699,-4.2,0.1,1808,LN,0,-1.4,1542,4,20
2012,milho,428,428,728,364,1701,-9,0.1,1941,LN,0,-0.8,1228,5,16
2013,milho,486,486,1054,702,2169,9.3,27.5,2116,LN,0,-0.6,1038,7,23
2014,milho,467,467,1074,462,2300,7.6,6,2326,LN,0,-0.5,1262,6,12
2015,milho,420,420,966,483,2300,-1.8,0,2566,EN,0,0.5,885,6,13
2016,milho,252,252,580,435,2302,-12.5,0.1,2834,EN,1,2.2,691,14,51
2017,milho,409,409,1989,1160,4863,63,111.3,3127,LN,0,-0.7,1227,7,20
2018,milho,331,331,1607,948,4855,40.6,-0.2,3450,LN,0,-1.1,1211,9,25
2019,milho,133,133,419,251,3150,-20,-35.1,3810,EN,0,0.6,1259,9,10
2020,milho,679,679,3223,2148,4747,7.9,50.7,4213,N,0,0.1,1386,5,9
2021,milho,492,492,1820,2487,3699,-23.9,-22.1,4669,LN,0,-1.2,1190,9,19
2022,milho,527,527,1962,2570,3723,-29.7,0.6,5184,LN,0,-1.2,1546,3,5
2023,milho,1153,1153,6506,7403,5643,-1.4,51.6,5763,LN,0,-0.8,1342,14,26
2024,milho,1071,1071,9058,9058,8458,38.7,49.9,6408,EN,0,1.2,1090,11,44
2003,milho1,285,285,484,,1698,-0.6,,1693,EN,0,0.9,1145,6,15
2004,milho1,299,299,523,,1749,0.5,3,1686,N,0,0.3,1154,6,12
2005,milho1,328,328,574,,1750,-0.6,0,1681,EN,0,0.6,1144,10,19
2006,milho1,330,330,594,,1800,1.9,2.9,1682,LN,0,-0.9,1251,9,28
2007,milho1,340,340,612,,1800,2.3,0,1691,EN,0,0.6,979,8,16
2008,milho1,357,357,607,,1700,-2.1,-5.5,1714,LN,1,-1.6,1469,8,21
2009,milho1,321,321,546,,1701,0.8,0,1753,LN,0,-0.9,1240,13,29
2010,milho1,305,305,518,,1698,2,-0.2,1812,EN,1,1.5,793,7,26
2011,milho1,396,396,673,,1699,-1.1,0.1,1896,LN,0,-1.4,1542,4,20
2012,milho1,428,428,728,,1701,-8.1,0.1,2006,LN,0,-0.8,1228,5,16
2013,milho1,486,486,1054,,2169,6.9,27.5,2146,LN,0,-0.6,1038,7,23
2014,milho1,467,467,1074,,2300,1.6,6,2320,LN,0,-0.5,1262,6,12
2015,milho1,420,420,966,,2300,-13.2,0,2531,EN,0,0.5,885,6,13
2016,milho1,252,252,580,,2302,-29,0.1,2782,EN,1,2.2,691,14,51
2017,milho1,409,409,1989,,4863,18.9,111.3,3075,LN,0,-0.7,1227,7,20
