ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,10971,10971,36130,183.6716,3293,-6.3,,EN,0,1330,4,31
1994,arroz,11043,11043,42612,5369,3859,7.7,17.2,N,0,1273,4,29
1995,arroz,16700,16700,68186,9205,4083,11.9,5.8,EN,0,1272,5,29
1996,arroz,10200,10200,20196,4039,1980,-46.7,-51.5,LN,0,1387,5,42
1997,arroz,12936,3929,11403,1904,2902,-23.1,46.6,N,0,1783,3,22
1998,arroz,14510,14030,63379,15306,4517,17.9,55.7,EN,1,1261,7,66
1999,arroz,24532,24532,95117,20450,3877,-0.3,-14.2,LN,1,1332,7,38
2000,arroz,16750,16750,60324,10858,3601,-8.7,-7.1,LN,1,1513,5,35
2001,arroz,18750,18750,85500,30780,4560,14.1,26.6,LN,0,1484,6,38
2002,arroz,24900,23750,82080,34474,3456,-14.5,-24.2,N,0,1769,4,40
2003,arroz,20000,20000,87900,47642,4395,9.4,27.2,EN,1,1477,3,63
2004,arroz,24500,24500,107100,56763,4371,9.4,-0.5,N,0,1697,7,44
2005,arroz,26200,26200,92880,29838,3545,-11.9,-18.9,EN,0,1422,5,54
2006,arroz,13800,13800,53820,20586,3900,-4.4,10,LN,0,1251,10,56
2007,arroz,29200,29000,126000,58212,4345,3.6,11.4,EN,0,1585,7,44
2008,arroz,33400,33400,143520,89700,4297,-1.3,-1.1,LN,1,1104,8,52
2009,arroz,27000,27000,121800,77587,4511,-1.9,5,LN,0,1249,10,40
2010,arroz,31000,31000,155150,85332,5005,2.7,10.9,EN,1,1330,4,33
2011,arroz,34700,34700,176970,97334,5100,-1.3,1.9,LN,1,1364,6,30
2012,arroz,28450,28450,94410,54615,3318,-39.3,-34.9,LN,0,1818,5,17
2013,arroz,36000,36000,216000,136061,6000,2.9,80.8,LN,0,1388,4,43
2014,arroz,40450,40450,241080,159113,5960,-3,-0.7,N,0,1468,4,25
2015,arroz,43600,43600,261600,183120,6000,-5.2,0.7,EN,0,1392,14,39
2016,arroz,36100,35920,235692,270763,6562,1.8,9.4,EN,1,1192,15,84
2017,arroz,50093,50093,366846,216439,7323,15.3,11.6,LN,0,1212,9,49
2018,arroz,53105,53105,358897,346389,6758,8.5,-7.7,LN,0,1589,10,38
2019,arroz,53105,53105,285327,249119,5373,-12.8,-20.5,EN,0,1132,7,40
2020,arroz,56280,56280,319190,585714,5671,-7.1,5.6,N,0,1343,4,51
2021,arroz,53000,53000,302160,427859,5701,-6.6,0.5,LN,1,1358,11,52
2022,arroz,45530,45530,229471,382450,5040,-17.7,-11.6,LN,0,1624,6,26
2023,arroz,47100,47100,291640,729100,6192,-0.3,22.9,LN,0,1535,6,31
2024,arroz,58100,58100,435240,1015763,7491,18.3,21,EN,1,1282,6,72
1993,cana,3,3,90,0.0124,30000,0,,EN,0,1330,4,31
1994,cana,4,4,120,2,30000,0,0,N,0,1273,4,29
