ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,3790,3790,3869,1083,1021,-20.6,,1441,N,0,-0.2,731,26,1
1998,arroz,2550,2244,4443,889,1980,53.4,94,1418,EN,1,2.2,906,40,2
1999,arroz,2550,2550,3315,663,1300,0.3,-34.3,1396,LN,1,-1.5,940,26,4
2000,arroz,2601,2601,3381,676,1300,0,0,1373,LN,1,-1.7,933,15,0
2001,arroz,2613,2613,3397,679,1300,-0.3,0,1351,LN,0,-0.6,746,22,0
2002,arroz,2613,2613,3397,1189,1300,-0.5,0,1330,N,0,-0.1,875,20,1
2003,arroz,2744,2744,3567,1605,1300,-0.7,0,1309,EN,0,0.9,961,45,0
2004,arroz,2799,2799,3639,1820,1300,-0.7,0,1288,N,0,0.3,853,19,0
2005,arroz,2783,2783,3757,1879,1350,3.4,3.8,1267,EN,0,0.6,677,29,0
2006,arroz,2783,2783,3618,1049,1300,0.3,-3.7,1247,LN,0,-0.9,724,27,6
2007,arroz,2786,2786,3538,1592,1270,-1.3,-2.3,1227,EN,0,0.6,793,24,5
2008,arroz,2783,2783,3526,1763,1267,-0.5,-0.2,1207,LN,1,-1.6,914,17,0
2009,arroz,2730,2730,4029,2015,1476,17.2,16.5,1188,LN,0,-0.9,1134,22,0
2010,arroz,2733,2733,1744,872,638,-48.9,-56.8,1169,EN,1,1.5,565,48,0
2011,arroz,2736,2736,4378,2101,1600,28.3,150.8,1150,LN,0,-1.4,1187,18,4
2012,arroz,2731,2731,3386,1693,1240,-0.5,-22.5,1132,LN,0,-0.8,608,25,0
2013,arroz,2731,2495,2357,1273,945,-23.9,-23.8,1114,LN,0,-0.6,584,31,4
2014,arroz,2735,2735,3350,2211,1225,-0.7,29.7,1096,LN,0,-0.5,667,27,5
2015,arroz,766,766,931,410,1215,0.1,-0.8,1078,EN,0,0.5,523,29,2
2016,arroz,728,728,871,588,1196,0.9,-1.6,1061,EN,1,2.2,676,43,10
2017,arroz,473,473,545,376,1152,1.2,-3.7,1044,LN,0,-0.7,999,39,13
2018,arroz,105,105,117,82,1114,3.1,-3.3,1028,LN,0,-1.1,894,39,4
2019,arroz,101,101,100,71,990,-3.1,-11.1,1011,EN,0,0.6,1432,18,5
2020,arroz,95,95,87,64,916,-6.3,-7.5,995,N,0,0.1,1257,21,2
2021,arroz,80,80,72,54,900,-4,-1.7,979,LN,0,-1.2,937,16,7
2022,arroz,72,72,63,47,875,-3.4,-2.8,963,LN,0,-1.2,1115,9,1
2023,arroz,61,61,55,45,902,2.3,3,948,LN,0,-0.8,1087,13,0
2024,arroz,59,59,52,40,881,1.7,-2.2,933,EN,0,1.2,1179,22,6
1999,cana,1,1,30,1,30000,,,,LN,1,-1.5,940,26,4
2000,cana,1,1,30,1,30000,,0,,LN,1,-1.7,933,15,0
2001,cana,1,1,30,1,30000,,0,,LN,0,-0.6,746,22,0
2002,cana,2,2,54,2,27000,,-10,,N,0,-0.1,875,20,1
2003,cana,2,2,54,2,27000,,0,,EN,0,0.9,961,45,0
2004,cana,2,2,54,2,27000,,0,,N,0,0.3,853,19,0
2005,cana,2,2,50,2,25000,,-7.4,,EN,0,0.6,677,29,0
2006,cana,2,2,49,3,24500,,-2,,LN,0,-0.9,724,27,6
2007,cana,3,3,76,7,25333,,3.4,,EN,0,0.6,793,24,5
