ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,5200,7280,0,1400,-0.9,,1507,LN,1,-1.9,,,
1975,arroz,,4500,6300,0,1400,-1.9,0,1510,N,0,-0.2,,,
1976,arroz,,5191,8855,0,1706,18.4,21.8,1514,LN,0,-1.1,,,
1977,arroz,,3545,5101,0,1439,-1,-15.6,1517,EN,0,1.1,,,
1978,arroz,,3955,5890,0,1489,1.6,3.5,1520,EN,0,1.1,,,
1979,arroz,,4176,6437,0,1541,4.3,3.5,1523,N,0,0.2,,,
1980,arroz,,4470,6690,0,1497,0.5,-2.9,1525,EN,0,0.7,,,
1981,arroz,,5320,7980,0,1500,0.1,0.2,1528,N,0,0.2,1464,3,9
1982,arroz,,5330,7995,0,1500,-0.6,0,1530,N,0,0,1396,5,10
1983,arroz,,3640,5460,0,1500,-1.2,0,1531,EN,1,2.5,1294,5,11
1984,arroz,,7949,14543,0,1830,19.8,22,1533,LN,0,-1,1386,4,13
1985,arroz,,5756,8759,0,1522,-0.7,-16.8,1533,LN,0,-1,1295,3,8
1986,arroz,,7306,10959,0,1500,-2.6,-1.4,1534,N,0,-0.2,1492,3,4
1987,arroz,,7875,11812,0,1500,-3.3,0,1534,EN,1,1.5,1401,7,7
1988,arroz,6672,6672,11342,2e-04,1700,8.7,13.3,1533,EN,0,0.9,1493,5,20
1989,arroz,7408,7408,11563,0.0035,1561,-1,-8.2,1531,LN,1,-1.9,1582,5,18
1990,arroz,5698,5698,9116,0.0228,1600,0.8,2.5,1529,N,0,0,1417,7,10
1991,arroz,9116,5698,9116,0.3337,1600,0.4,0,1527,EN,0,0.5,1379,3,8
1992,arroz,5698,5698,9116,3.1555,1600,0.1,0,1524,EN,1,2.1,1276,4,7
1993,arroz,2280,2166,3457,28.6818,1596,-0.4,-0.2,1520,N,0,0.3,1294,6,4
1994,arroz,5698,5698,9116,1550,1600,-0.2,0.2,1517,N,0,0.3,1382,3,8
1995,arroz,5698,5698,9116,1367,1600,0,0,1514,EN,0,1.4,1368,3,6
1996,arroz,1548,1548,1729,346,1117,-30.1,-30.2,1510,LN,0,-0.9,1168,5,8
1997,arroz,1625,1625,1813,363,1116,-29.9,-0.1,1507,N,0,-0.3,1726,3,1
1998,arroz,1625,1625,1813,308,1116,-29.6,0,1504,EN,1,2.3,1271,7,17
1999,arroz,1587,1587,2460,861,1550,-1.7,38.9,1501,LN,1,-1.6,1666,6,9
2000,arroz,1587,1587,2460,854,1550,-1,0,1498,LN,1,-1.6,1304,4,9
2001,arroz,233,233,412,206,1768,14.1,14.1,1495,LN,0,-0.7,1484,3,2
2002,arroz,929,929,1571,660,1691,10.1,-4.4,1491,N,0,-0.3,1149,5,10
