ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1400,1540,0,1100,12.6,,1236,LN,1,-1.9,,,
1975,arroz,,920,800,0,870,-20.6,-20.9,1240,N,0,-0.2,,,
1976,arroz,,1313,2584,0,1968,63.5,126.3,1245,LN,0,-1.1,,,
1977,arroz,,836,461,0,551,-57.5,-72,1249,EN,0,1.1,,,
1978,arroz,,330,410,0,1242,-9.9,125.3,1254,EN,0,1.1,,,
1979,arroz,,219,326,0,1489,3.1,19.8,1258,N,0,0.2,,,
1980,arroz,,281,496,0,1765,17.7,18.6,1263,EN,0,0.7,,,
1981,arroz,,299,298,0,997,-35.3,-43.5,1268,N,0,0.2,988,13,15
1982,arroz,,300,648,0,2160,40.5,116.7,1272,N,0,0,1556,6,0
1983,arroz,,521,943,0,1810,19.1,-16.2,1277,EN,1,2.5,1370,5,0
1984,arroz,,300,300,0,1000,-33.6,-44.8,1282,LN,0,-1,978,7,13
1985,arroz,,300,360,0,1200,-18.7,20,1287,LN,0,-1,1242,14,22
1986,arroz,,430,645,0,1500,6.1,25,1291,N,0,-0.2,884,11,26
1987,arroz,,250,375,0,1500,11,0,1296,EN,1,1.5,1044,13,25
1988,arroz,150,150,225,0,1500,14.4,0,1301,EN,0,0.9,1316,6,16
1989,arroz,150,150,225,0,1500,16.7,0,1306,LN,1,-1.9,1181,7,13
1990,arroz,150,150,90,7e-04,600,-53.2,-60,1311,N,0,0,1084,9,13
1991,arroz,100,100,90,0.0044,900,-30,50,1315,EN,0,0.5,1212,8,16
1992,arroz,150,150,225,0.1364,1500,13.8,66.7,1320,EN,1,2.1,942,11,13
1993,arroz,150,150,225,0.572,1500,10.4,0,1325,N,0,0.3,1104,7,7
1994,arroz,150,150,225,49,1500,5.6,0,1330,N,0,0.3,1127,9,24
1995,arroz,150,150,225,30,1500,1,0,1335,EN,0,1.4,1102,17,24
1996,arroz,120,120,180,39,1500,-1,0,1340,LN,0,-0.9,802,11,16
1997,arroz,80,80,120,26,1500,-2.4,0,1345,N,0,-0.3,971,10,8
1998,arroz,17,17,25,7,1471,-6.3,-2,1350,EN,1,2.3,853,8,42
1999,arroz,15,15,23,6,1533,-3.2,4.3,1355,LN,1,-1.6,1114,11,18
2000,arroz,20,20,30,8,1500,-4.1,-2.2,1360,LN,1,-1.6,1163,9,24
2001,arroz,20,20,36,12,1800,18.7,20,1365,LN,0,-0.7,739,13,21
2002,arroz,15,15,27,10,1800,26,0,1370,N,0,-0.3,1072,12,21
2003,arroz,1,1,1,1,1000,-23.6,-44.4,1375,EN,0,1.2,991,8,49
2004,arroz,3,3,5,1,1667,44.9,66.7,1380,N,0,0.3,674,11,27
2005,arroz,5,5,3,3,600,-37.2,-64,1385,EN,0,0.7,1113,10,28
1982,cana,,41,4131,0,100756,5.3,,91096,N,0,0.1,1556,6,0
1983,cana,,59,5268,0,89288,-0.1,-11.4,87464,EN,1,2.5,1370,5,0
1984,cana,,126,10344,0,82095,-2.1,-8.1,84018,LN,0,-0.5,978,7,13
1985,cana,,112,8960,0,80000,0.7,-2.6,80819,LN,0,-0.8,1242,14,22
1986,cana,,163,11410,0,70000,-7.6,-12.5,77956,N,0,-0.3,884,11,26
1987,cana,,200,19383,0,96915,33,38.5,75525,EN,1,1.6,1044,13,25
1988,cana,307,307,19034,0,62000,-12.5,-36,73615,EN,0,0.7,1316,6,16
1989,cana,250,250,15003,4e-04,60012,-14,-3.2,72284,LN,1,-1.7,1181,7,13
1990,cana,250,250,18560,0.0093,74240,7.3,23.7,71543,N,0,0.2,1084,9,13
1991,cana,250,250,17500,0.0431,70000,0.1,-5.7,71341,EN,0,0.6,1212,8,16
