ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,40,40,0,1000,-39.5,,1502,LN,1,-1.9,,,
1975,arroz,,30,60,0,2000,20.3,100,1484,N,0,-0.2,,,
1976,arroz,,30,60,0,2000,20.7,0,1467,LN,0,-1.1,,,
1977,arroz,,60,120,0,2000,21.3,0,1454,EN,0,1.1,,,
1978,arroz,,60,108,0,1800,10.3,-10,1447,EN,0,1.1,,,
1979,arroz,,50,25,0,500,-69.1,-72.2,1446,N,0,0.2,,,
1980,arroz,,50,100,0,2000,27.6,200,1453,EN,0,0.7,,,
1981,arroz,,50,75,0,1500,-1.8,-25,1468,N,0,0.2,1019,14,2
1982,arroz,,50,50,0,1000,-37.9,-33.3,1491,N,0,0,615,21,2
1983,arroz,,153,260,0,1699,-0.1,69.9,1521,EN,1,2.5,1299,12,1
1984,arroz,,280,692,0,2471,40.4,45.4,1559,LN,0,-1,800,10,2
1985,arroz,,290,463,0,1597,-11.9,-35.4,1606,LN,0,-1,1021,11,2
1986,arroz,,250,465,0,1860,6.2,16.5,1666,N,0,-0.2,529,15,13
1987,arroz,,440,1152,0,2618,54.2,40.8,1744,EN,1,1.5,885,12,0
1988,arroz,350,350,364,0,1040,-35.1,-60.3,1847,EN,0,0.9,600,13,17
1989,arroz,90,90,134,0,1489,-5.2,43.2,1985,LN,1,-1.9,783,11,4
1990,arroz,130,130,210,0.0011,1615,-10.5,8.5,2164,N,0,0,796,12,5
1991,arroz,60,60,114,0.0026,1900,-10.5,17.6,2393,EN,0,0.5,840,16,10
1992,arroz,70,70,174,0.0439,2486,-7.2,30.8,2671,EN,1,2.1,992,13,3
1993,arroz,140,140,405,3.1884,2893,-11.3,16.4,2993,N,0,0.3,1008,9,2
1994,arroz,280,280,1420,240,5071,33.5,75.3,3339,N,0,0.3,1261,10,1
1995,arroz,330,330,1716,248,5200,21.6,2.5,3677,EN,0,1.4,921,9,7
1996,arroz,250,250,1125,257,4500,0.2,-13.5,3970,LN,0,-0.9,995,12,15
1997,arroz,330,330,1560,287,4727,2.6,5.1,4180,N,0,-0.3,944,10,3
1998,arroz,290,290,1205,268,4155,-9.4,-12.1,4285,EN,1,2.3,1822,10,4
1999,arroz,270,270,1165,280,4315,-3.7,3.8,4282,LN,1,-1.6,791,8,4
2000,arroz,270,270,1032,223,3822,-12.2,-11.4,4189,LN,1,-1.6,877,12,10
2001,arroz,320,320,1480,392,4625,11.1,21,4035,LN,0,-0.7,1245,16,3
2002,arroz,120,120,440,173,3667,-6.2,-20.7,3847,N,0,-0.3,845,9,10
2003,arroz,70,70,260,145,3714,3.3,1.3,3648,EN,0,1.2,1559,8,3
2004,arroz,70,70,260,137,3714,15.1,0,3453,N,0,0.3,957,18,2
2005,arroz,40,40,98,31,2450,-12.5,-34,3266,EN,0,0.7,604,23,21
1974,cana,,20,240,0,12000,59.3,,9035,LN,1,-1.5,,,
1975,cana,,20,120,0,6000,-43.7,-50,10644,N,0,-0.1,,,
1976,cana,,20,240,0,12000,-11,100,12498,LN,0,-1,,,
1977,cana,,20,240,0,12000,-25,0,14559,EN,0,1,,,
1978,cana,,20,240,0,12000,-34,0,16737,EN,0,0.9,,,
1979,cana,,20,700,0,35000,74.7,191.7,18900,N,0,0.2,,,
1980,cana,,20,700,0,35000,61.9,0,20885,EN,0,0.6,,,
1981,cana,,4,100,0,25000,9,-28.6,22534,N,0,0,1019,14,2
1982,cana,,5,125,0,25000,4.3,0,23726,N,0,0.1,615,21,2
1983,cana,,8,200,0,25000,1.2,0,24400,EN,1,2.5,1299,12,1
1984,cana,,8,126,0,15750,-36.9,-37,24566,LN,0,-0.5,800,10,2
1985,cana,,20,500,0,25000,0.9,58.7,24295,LN,0,-0.8,1021,11,2
1986,cana,,20,440,0,22000,-9.9,-12,23698,N,0,-0.3,529,15,13
1987,cana,,24,600,0,25000,5.7,13.6,22906,EN,1,1.6,885,12,0
1988,cana,24,24,600,0,25000,12.1,0,22050,EN,0,0.7,600,13,17
1989,cana,24,24,600,0,25000,19,0,21247,LN,1,-1.7,783,11,4
1990,cana,24,24,552,3e-04,23000,12.8,-8,20595,N,0,0.2,796,12,5
1991,cana,24,24,552,0.004,23000,14.4,0,20174,EN,0,0.6,840,16,10
1992,cana,25,25,375,0.0133,15000,-24.2,-34.8,20044,EN,1,2.3,992,13,3
1993,cana,20,20,300,0.1585,15000,-25,0,20253,EN,0,0.5,1008,9,2
1994,cana,25,25,375,4,15000,-27.4,0,20833,N,0,0.3,1261,10,1
1995,cana,12,12,180,2,15000,-30.4,0,21805,EN,0,1.3,921,9,7
1996,cana,20,20,600,7,30000,30.8,100,23166,LN,0,-0.9,995,12,15
1997,cana,12,12,360,14,30000,18.3,0,24891,N,0,-0.2,944,10,3
1998,cana,12,12,360,18,30000,5.3,0,26916,EN,1,2.2,1822,10,4
1999,cana,12,12,360,18,30000,-4.7,0,29139,LN,1,-1.5,791,8,4
2000,cana,12,12,360,18,30000,-13.1,0,31432,LN,1,-1.7,877,12,10
2001,cana,10,10,500,25,50000,31.2,66.7,33655,LN,0,-0.6,1245,16,3
2002,cana,10,10,300,18,30000,-28,-40,35693,N,0,-0.1,845,9,10
2003,cana,15,15,750,52,50000,12,66.7,37484,EN,0,0.9,1559,8,3
2004,cana,15,15,750,53,50000,5.8,0,39036,N,0,0.3,957,18,2
2005,cana,15,15,300,19,20000,-59.9,-60,40424,EN,0,0.6,604,23,21
2006,cana,30,30,900,32,30000,-42.3,50,41768,LN,0,-0.9,803,9,8
2007,cana,30,30,1800,115,60000,11.9,100,43198,EN,0,0.6,1042,11,11
2008,cana,35,35,2100,132,60000,9.3,0,44822,LN,1,-1.6,813,13,6
2009,cana,35,35,1050,75,30000,-46.4,-50,46693,LN,0,-0.9,906,8,5
2010,cana,35,35,2100,112,60000,5.4,100,48787,EN,1,1.5,1154,12,11
2011,cana,35,35,2100,99,60000,4.1,0,50989,LN,0,-1.4,1336,11,0
2012,cana,30,30,1200,56,40000,-31,-33.3,53090,LN,0,-0.8,601,11,28
2013,cana,5,5,250,13,50000,-14,25,54816,LN,0,-0.6,1183,14,8
2014,cana,5,5,300,16,60000,3.2,20,55870,LN,0,-0.5,1083,8,13
2015,cana,5,5,300,16,60000,4.4,0,55999,EN,0,0.5,973,9,4
