ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,700,1050,0,1500,18.9,,1368,LN,1,-1.9,,,
1975,arroz,,600,580,0,967,-25.9,-35.6,1395,N,0,-0.2,,,
1976,arroz,,1496,2607,0,1743,29.3,80.3,1422,LN,0,-1.1,,,
1977,arroz,,450,540,0,1200,-13.9,-31.1,1449,EN,0,1.1,,,
1978,arroz,,600,664,0,1107,-23,-7.8,1476,EN,0,1.1,,,
1979,arroz,,364,452,0,1242,-16,12.2,1499,N,0,0.2,,,
1980,arroz,,457,1122,0,2455,61.9,97.7,1518,EN,0,0.7,,,
1981,arroz,,409,714,0,1746,11.3,-28.9,1529,N,0,0.2,810,10,19
1982,arroz,,600,1440,0,2400,48.5,37.5,1531,N,0,0,1161,8,0
1983,arroz,,700,1260,0,1800,11.1,-25,1523,EN,1,2.5,1387,12,1
1985,arroz,,600,720,0,1200,-24.2,,1483,LN,0,-1,843,18,13
1986,arroz,,700,1050,0,1500,-2,25,1455,N,0,-0.2,825,16,29
1987,arroz,,700,1050,0,1500,1.9,0,1425,EN,1,1.5,967,14,14
1988,arroz,500,500,750,0,1500,3.2,0,1395,EN,0,0.9,1015,12,11
1989,arroz,500,500,750,1e-04,1500,3.8,0,1367,LN,1,-1.9,991,8,9
1990,arroz,300,300,180,7e-04,600,-59.3,-60,1343,N,0,0,1001,13,6
1991,arroz,500,500,750,0.0159,1500,-0.3,150,1322,EN,0,0.5,1027,11,14
1992,arroz,350,350,420,0.0458,1200,-20,-20,1303,EN,1,2.1,842,13,11
1993,arroz,350,350,525,1.3345,1500,0.5,25,1288,N,0,0.3,946,10,7
1994,arroz,310,310,527,111,1700,16,13.3,1274,N,0,0.3,664,13,23
1995,arroz,400,400,640,85,1600,14.3,-5.9,1262,EN,0,1.4,959,10,25
1996,arroz,15,15,18,4,1200,-9.5,-25,1254,LN,0,-0.9,894,12,19
1997,arroz,150,150,180,43,1200,-1.8,0,1249,N,0,-0.3,958,9,6
1998,arroz,200,200,240,79,1200,6.2,0,1249,EN,1,2.3,1211,8,40
1999,arroz,250,250,240,68,960,-11.5,-20,1256,LN,1,-1.6,1226,12,34
2000,arroz,250,250,200,52,800,-24.8,-16.7,1270,LN,1,-1.6,939,11,34
2001,arroz,170,170,204,70,1200,8.9,50,1292,LN,0,-0.7,952,8,58
2002,arroz,30,30,55,20,1833,57.8,52.8,1322,N,0,-0.3,1005,9,32
2003,arroz,30,30,36,19,1200,-2.4,-34.5,1359,EN,0,1.2,896,11,42
2004,arroz,4,4,6,4,1500,13.5,25,1402,N,0,0.3,909,14,18
2005,arroz,24,24,36,14,1500,4.6,0,1450,EN,0,0.7,999,12,22
2006,arroz,24,24,36,26,1500,-4.3,0,1501,LN,0,-0.8,916,17,16
2007,arroz,20,20,30,9,1500,-12.7,0,1556,EN,0,0.9,1393,14,6
2008,arroz,10,10,20,13,2000,5.9,33.3,1612,LN,1,-1.5,927,12,28
1974,cana,,280,16000,0,57143,1.7,,56420,LN,1,-1.5,,,
1975,cana,,280,16000,0,57143,0.2,0,57210,N,0,-0.1,,,
1977,cana,,50,3000,0,60000,2,,58840,EN,0,1,,,
1978,cana,,60,3600,0,60000,0.4,0,59689,EN,0,0.9,,,
1979,cana,,60,3475,0,57917,-4.6,-3.5,60562,N,0,0.2,,,
1980,cana,,164,9840,0,60000,-2.8,3.6,61459,EN,0,0.6,,,
1981,cana,,182,9904,0,54418,-13.2,-9.3,62374,N,0,0,810,10,19
1982,cana,,236,14160,0,60000,-5.8,10.3,63298,N,0,0.1,1161,8,0
1983,cana,,600,42000,0,70000,8.2,16.7,64217,EN,1,2.5,1387,12,1
1984,cana,,483,31395,0,65000,-1.1,-7.1,65118,LN,0,-0.5,874,12,12
1985,cana,,545,38150,0,70000,4.6,7.7,65987,LN,0,-0.8,843,18,13
1986,cana,,568,38150,0,67165,-1.2,-4,66813,N,0,-0.3,825,16,29
1987,cana,,568,39760,0,70000,1.5,4.2,67584,EN,1,1.6,967,14,14
1988,cana,897,897,62790,2e-04,70000,0,0,68290,EN,0,0.7,1015,12,11
1989,cana,1249,1249,87430,0.0012,70000,-1.1,0,68924,LN,1,-1.7,991,8,9
1990,cana,1395,1395,97650,0.0491,70000,-1.8,0,69482,N,0,0.2,1001,13,6
1991,cana,2000,2000,140000,0.3266,70000,-2.2,0,69958,EN,0,0.6,1027,11,14
1992,cana,6186,6186,451578,13.1368,73000,1.7,4.3,70351,EN,1,2.3,842,13,11
1993,cana,6500,6500,474500,230.5207,73000,1.6,0,70662,EN,0,0.5,946,10,7
1994,cana,6500,6500,474500,4271,73000,1.8,0,70896,N,0,0.3,664,13,23
1995,cana,4260,4260,315240,3468,74000,3.4,1.4,71059,EN,0,1.3,959,10,25
1996,cana,4200,4200,294000,4116,70000,-1.9,-5.4,71165,LN,0,-0.9,894,12,19
1997,cana,4200,4200,294000,4410,70000,-1.3,0,71227,N,0,-0.2,958,9,6
1998,cana,4600,4600,322000,4830,70000,-1.2,0,71261,EN,1,2.2,1211,8,40
1999,cana,3200,3200,224000,2464,70000,-1.5,0,71282,LN,1,-1.5,1226,12,34
2000,cana,3200,3200,224000,3996,70000,-1.9,0,71302,LN,1,-1.7,939,11,34
2002,cana,6500,6500,455000,13864,70000,-2.7,,71362,N,0,-0.1,1005,9,32
2003,cana,7500,7500,420000,12600,56000,-22.8,-20,71403,EN,0,0.9,896,11,42
2004,cana,8000,8000,560000,17080,70000,-4.7,25,71447,N,0,0.3,909,14,18
2005,cana,5002,5002,395158,11064,79000,6.9,12.9,71484,EN,0,0.6,999,12,22
2006,cana,8700,8700,696000,22550,80000,8.2,1.3,71503,LN,0,-0.9,916,17,16
2007,cana,8700,8700,696000,25056,80000,8.2,0,71496,EN,0,0.6,1393,14,6
2008,cana,9500,9500,712500,23085,75000,1.6,-6.2,71459,LN,1,-1.6,927,12,28
2010,cana,15574,15574,1090180,33795,70000,-2.6,,71314,EN,1,1.5,1164,12,26
2011,cana,15344,15344,997360,46876,65000,-7.9,-7.1,71227,LN,0,-1.4,1219,7,16
2012,cana,12571,12571,1005680,50183,80000,14.7,23.1,71150,LN,0,-0.8,1056,9,28
2013,cana,12487,12487,998960,36013,80000,15.9,0,71102,LN,0,-0.6,1156,10,47
2014,cana,17570,17570,1149605,54031,65430,-4.1,-18.2,71104,LN,0,-0.5,919,14,48
2015,cana,12372,12372,698894,32394,56490,-16.8,-13.7,71171,EN,0,0.5,1017,17,40
2016,cana,11229,11229,833529,54654,74230,9,31.4,71318,EN,1,2.2,1408,9,35
2017,cana,11510,11510,756092,50280,65690,-4,-11.5,71548,LN,0,-0.7,1065,9,42
2018,cana,11700,11700,768573,47652,65690,-5,0,71863,LN,0,-1.1,1314,12,30
2019,cana,15400,15400,1232000,82544,80000,14,21.8,72257,EN,0,0.6,1081,13,59
2020,cana,12700,12700,889000,62230,70000,-2.1,-12.5,72717,N,0,0.1,1113,17,48
2021,cana,7258,7258,508060,58071,70000,-4.2,0,73231,LN,0,-1.2,839,10,38
2022,cana,8533,8533,639975,84477,75000,0.1,7.1,73783,LN,0,-1.2,948,10,38
2023,cana,10447,10447,835760,110320,80000,3.7,6.7,74358,LN,0,-0.8,1159,9,7
2024,cana,13493,13493,1079440,138924,80000,0.5,0,74947,EN,0,1.2,804,9,85
1974,feijao,,300,102,0,340,21.8,,384,N,0,-0.2,,,
1975,feijao,,200,64,0,320,-11.3,-5.9,398,LN,0,-1,,,
1976,feijao,,161,49,0,304,-29.8,-4.9,413,EN,0,0.9,,,
1977,feijao,,100,26,0,260,-47.4,-14.6,428,EN,0,0.8,,,
1978,feijao,,350,240,0,686,25.2,163.7,443,N,0,-0.2,,,
1979,feijao,,330,188,0,570,-3.2,-16.9,459,N,0,0.4,,,
1980,feijao,,450,270,0,600,-3.4,5.3,476,N,0,0,,,
1981,feijao,,916,890,0,972,59.1,61.9,493,N,0,-0.1,810,10,19
1982,feijao,,430,284,0,660,12.9,-32,511,EN,1,1.8,1161,8,0
1983,feijao,,410,210,0,512,-8.9,-22.4,529,LN,0,-0.6,1387,12,1
1984,feijao,,350,186,0,531,0.3,3.8,548,N,0,-0.1,874,12,12
1985,feijao,,330,226,0,685,36.3,28.9,568,N,0,-0.2,843,18,13
1986,feijao,,180,60,0,333,-34.4,-51.3,589,EN,0,0.9,825,16,29
1987,feijao,,100,50,0,500,-6.2,50,610,EN,1,1.5,967,14,14
1988,feijao,239,239,143,0,598,5.1,19.7,632,LN,0,-1.4,1015,12,11
1989,feijao,330,330,256,1e-04,776,26.7,29.7,655,N,0,-0.2,991,8,9
1990,feijao,120,120,72,8e-04,600,-8.7,-22.7,679,N,0,0.4,1001,13,6
1991,feijao,80,80,58,0.0025,725,5.1,20.8,703,EN,0,0.9,1027,11,14
1992,feijao,56,56,42,0.0253,750,4.1,3.4,729,N,0,0.2,842,13,11
1993,feijao,20,20,14,0.2502,700,-6.9,-6.7,755,EN,0,0.5,946,10,7
1994,feijao,60,60,45,27,750,-4,7.1,783,EN,0,1,664,13,23
1995,feijao,180,180,152,52,844,4.2,12.6,811,LN,0,-0.7,959,10,25
1998,feijao,30,30,27,33,900,-0.9,,902,LN,1,-1.5,1211,8,40
2005,feijao,20,20,24,40,1200,3.3,,1157,N,0,0,999,12,22
2006,feijao,20,20,24,26,1200,0.4,0,1199,EN,0,0.5,916,17,16
2007,feijao,20,20,24,34,1200,-2.3,0,1243,LN,0,-1,1393,14,6
1974,milho,,1500,3700,0,2467,7.2,,1998,LN,1,-1.9,,,
1975,milho,,1200,2304,0,1920,-15.8,-22.2,2013,N,0,-0.2,,,
1976,milho,,1450,2900,0,2000,-11.5,4.2,2028,LN,0,-1.1,,,
1977,milho,,2372,5318,0,2242,0.3,12.1,2043,EN,0,1.1,,,
1978,milho,,1090,2400,0,2202,0.1,-1.8,2059,EN,0,1.1,,,
1979,milho,,687,1745,0,2540,17.5,15.4,2075,N,0,0.2,,,
1980,milho,,900,2160,0,2400,12.8,-5.5,2092,EN,0,0.7,,,
1981,milho,,1261,3034,0,2406,15.2,0.3,2110,N,0,0.2,810,10,19
