ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,240,288,0,1200,-3.8,,LN,1,,,
1975,arroz,,10,12,0,1200,1.4,0,N,0,,,
1976,arroz,,319,438,0,1373,24.7,14.4,LN,0,,,
1988,arroz,14,14,4,0,286,-2.1,,EN,0,542,29,1
1989,arroz,30,30,20,0,667,-2.1,133.3,LN,1,431,14,0
1990,arroz,30,30,30,4e-04,1000,6.1,50,N,0,826,24,0
1992,arroz,125,125,147,0.0278,1176,9.8,,EN,1,932,10,0
1993,arroz,125,125,113,0.5556,904,-8.8,-23.1,EN,0,605,37,0
1994,arroz,125,125,113,15,904,0.2,0,N,0,571,19,0
1995,arroz,125,125,113,15,904,5.2,0,EN,0,311,27,3
1996,arroz,50,50,40,5,800,-3.1,-11.5,LN,0,615,14,0
1997,arroz,75,75,62,8,827,-2,3.3,N,0,833,11,0
1998,arroz,75,75,22,3,293,-69.4,-64.5,EN,1,426,19,5
1999,arroz,136,136,150,17,1103,5.7,200,LN,1,877,18,1
2000,arroz,130,130,143,17,1100,3.2,-0.3,LN,1,833,8,0
2001,arroz,170,170,170,26,1000,-2.6,-9.1,LN,0,503,36,2
1974,cana,,3400,102000,0,30000,-4.3,,LN,1,,,
1975,cana,,3368,112000,0,33254,11.1,10.8,N,0,,,
1976,cana,,2000,51880,0,25940,-9.6,-22,LN,0,,,
1977,cana,,1959,51490,0,26284,-4.9,1.3,EN,0,,,
1978,cana,,1410,38071,0,27001,0.9,2.7,EN,0,,,
1979,cana,,1483,41067,0,27692,6.2,2.6,N,0,,,
1980,cana,,1325,35365,0,26691,4.4,-3.6,EN,0,,,
1981,cana,,1368,36936,0,27000,6.9,1.2,N,0,632,20,0
1982,cana,,1302,33852,0,26000,3.5,-3.7,N,0,611,19,0
1983,cana,,1292,33592,0,26000,3.2,0,EN,1,487,28,1
1984,cana,,1548,34255,0,22129,-12.9,-14.9,LN,0,535,28,0
1985,cana,,1596,41496,0,26000,0.9,17.5,LN,0,642,14,0
1986,cana,,1428,37128,0,26000,-1.4,0,N,0,688,20,0
1987,cana,,1628,42328,0,26000,-5.1,0,EN,1,500,12,0
1988,cana,1628,1628,48840,1e-04,30000,4.2,15.4,EN,0,542,29,1
1989,cana,1620,1620,48600,0.0025,30000,-1.1,0,LN,1,431,14,0
1990,cana,1620,1620,48600,0.0848,30000,-5.8,0,N,0,826,24,0
1991,cana,1400,1400,42000,0.9164,30000,-10.8,0,EN,0,560,17,0
1992,cana,1000,1000,40000,4.3636,40000,12,33.3,EN,1,932,10,0
1993,cana,1000,1000,40000,30.1091,40000,6.5,0,EN,0,605,37,0
1994,cana,1000,1000,40000,1200,40000,2,0,N,0,571,19,0
1995,cana,1000,600,24000,768,40000,-2.3,0,EN,0,311,27,3
1996,cana,600,600,24000,720,40000,-5.6,0,LN,0,615,14,0
1997,cana,600,600,30000,840,50000,15.6,25,N,0,833,11,0
1998,cana,700,600,24000,720,40000,-8.8,-20,EN,1,426,19,5
1999,cana,600,600,28200,846,47000,5.4,17.5,LN,1,877,18,1
2000,cana,600,600,28200,987,47000,3.7,0,LN,1,833,8,0
2001,cana,700,700,32900,1481,47000,2.3,0,LN,0,503,36,2
2002,cana,200,200,9000,585,45000,-3.4,-4.3,N,0,739,19,0
2003,cana,250,250,11250,788,45000,-5.1,0,EN,1,473,21,0
2004,cana,180,180,8100,648,45000,-7.3,0,N,0,694,22,1
2005,cana,120,120,5400,432,45000,-9.4,0,EN,0,671,14,0
2006,cana,380,380,19000,1520,50000,-0.8,11.1,LN,0,624,27,2
2007,cana,400,400,24000,2040,60000,17.4,20,EN,0,769,12,0
2008,cana,100,60,3600,324,60000,15.4,0,LN,1,584,47,6
2009,cana,40,40,3200,256,80000,53.8,33.3,LN,0,472,27,6
2010,cana,40,40,3200,256,80000,57.5,0,EN,1,564,16,1
2011,cana,1480,1480,118400,11248,80000,63.1,0,LN,1,669,9,1
2012,cana,1480,1480,74000,6660,50000,6,-37.5,LN,0,423,27,0
2013,cana,1480,1480,14800,1406,10000,-77.4,-80,LN,0,563,33,4
2014,cana,1480,1480,14800,6956,10000,-75.4,0,N,0,576,12,1
2015,cana,1480,1480,45000,13500,30405,-19.4,200,EN,0,477,22,0
2016,cana,1480,1480,56125,4208,37922,6.1,24.7,EN,1,517,30,12
2017,cana,200,200,4000,520,20000,-40.4,-47.3,LN,0,507,43,0
2018,cana,120,120,2560,410,21333,-32.6,6.7,LN,0,430,18,0
2019,cana,110,110,2420,339,22000,-26.4,3.1,EN,0,508,15,6
2020,cana,100,100,2500,438,25000,-11.1,13.6,N,0,664,21,4
2021,cana,103,103,2652,798,25748,-2.8,3,LN,1,532,41,7
2022,cana,96,96,2571,828,26781,6.8,4,LN,0,997,11,2
2023,cana,98,98,2729,669,27847,17,4,LN,0,723,24,0
2024,cana,100,100,2320,471,23200,2.6,-16.7,EN,1,563,19,19
1974,feijao,,475,228,0,480,23.9,,LN,1,,,
1975,feijao,,475,228,0,480,22.7,0,N,0,,,
1976,feijao,,400,164,0,410,3.5,-14.6,LN,0,,,
1977,feijao,,470,108,0,230,-43,-44,EN,0,,,
1978,feijao,,474,142,0,300,-27.3,30.4,EN,0,,,
1979,feijao,,480,102,0,212,-49.7,-29.1,N,0,,,
1980,feijao,,470,286,0,609,40.3,186.4,EN,0,,,
1981,feijao,,429,77,0,179,-59.8,-70.5,N,0,632,20,0
1982,feijao,,430,251,0,584,26.3,200,N,0,611,19,0
1983,feijao,,480,250,0,521,9.1,-10.8,EN,1,487,28,1
1984,feijao,,255,147,0,576,15.9,10.7,LN,0,535,28,0
1985,feijao,,800,480,0,600,14.8,4.1,LN,0,642,14,0
1986,feijao,,1095,585,0,534,-1.6,-11,N,0,688,20,0
1987,feijao,,1287,189,0,147,-73.4,-72.5,EN,1,500,12,0
1988,feijao,100,100,80,0,800,44.2,200,EN,0,542,29,1
1989,feijao,770,770,385,1e-04,500,-10.5,-37.5,LN,1,431,14,0
1990,feijao,2450,2450,1614,0.0147,659,15.2,31.8,N,0,826,24,0
1991,feijao,2870,2370,1070,0.037,451,-25.4,-31.5,EN,0,560,17,0
1992,feijao,1600,780,366,0.1464,469,-27.7,3.9,EN,1,932,10,0
1993,feijao,680,680,286,4.42,421,-38.1,-10.4,EN,0,605,37,0
1994,feijao,1480,1480,1090,632,736,5.2,75.1,N,0,571,19,0
1995,feijao,1200,1200,1215,729,1012,40.1,37.5,EN,0,311,27,3
1996,feijao,1018,1018,945,529,928,26.2,-8.3,LN,0,615,14,0
1997,feijao,730,730,684,393,937,28.6,0.9,N,0,833,11,0
