ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,30,18,0,600,-24.8,,801,LN,1,-1.9,,,
1975,feijao,,37,33,0,892,12.4,48.6,782,N,0,-0.2,,,
1976,feijao,,42,38,0,905,14.8,1.4,763,LN,0,-1.1,,,
1977,feijao,,45,22,0,489,-37.4,-46,745,EN,0,1.1,,,
1978,feijao,,692,692,0,1000,29.5,104.5,726,EN,0,1.1,,,
1979,feijao,,732,519,0,709,-6.9,-29.1,706,N,0,0.2,,,
1980,feijao,,631,500,0,792,5.7,11.8,686,EN,0,0.7,,,
1981,feijao,,704,437,0,621,-15.6,-21.7,665,N,0,0.2,469,30,5
1982,feijao,,704,642,0,912,26.8,46.9,644,N,0,0,135,31,11
1983,feijao,,175,109,0,623,-11.3,-31.7,622,EN,1,2.5,297,46,13
1984,feijao,,177,88,0,497,-27.2,-20.2,600,LN,0,-1,191,35,36
1985,feijao,,300,216,0,720,9,44.8,578,LN,0,-1,274,27,15
1986,feijao,,300,216,0,720,12.6,0,557,N,0,-0.2,418,16,4
1987,feijao,,300,210,0,700,13.3,-2.8,538,EN,1,1.5,294,27,4
1988,feijao,350,350,213,0,609,2.5,-13.1,520,EN,0,0.9,230,29,31
1989,feijao,350,350,63,0,180,-68.5,-70.4,505,LN,1,-1.9,300,10,8
1990,feijao,460,460,230,0.0033,500,-9.9,177.8,492,N,0,0,428,14,1
1991,feijao,460,460,265,0.0077,576,6.6,15.2,482,EN,0,0.5,267,14,13
1992,feijao,460,460,151,0.1153,328,-37.6,-43,474,EN,1,2.1,463,30,5
1993,feijao,2000,2000,672,20.7709,336,-35.1,2.4,469,N,0,0.3,151,55,9
1994,feijao,2000,2000,1200,600,600,16.1,78.6,467,N,0,0.3,173,20,39
1995,feijao,1800,1800,1080,486,600,15.1,0,466,EN,0,1.4,172,23,34
1996,feijao,2000,2000,1200,576,600,13.5,0,469,LN,0,-0.9,257,25,28
1997,feijao,3000,3000,1620,535,540,-1.2,-10,473,N,0,-0.3,567,17,5
1998,feijao,3500,3500,1890,756,540,-5.9,0,480,EN,1,2.3,187,21,80
1999,feijao,3000,3000,465,302,155,-74,-71.3,489,LN,1,-1.6,155,22,34
2000,feijao,2500,2500,750,503,300,-51.4,93.5,501,LN,1,-1.6,399,16,4
2001,feijao,1000,1000,708,496,708,9.9,136,515,LN,0,-0.7,414,14,10
2002,feijao,3100,3100,1116,1495,360,-46.2,-49.2,531,N,0,-0.3,438,17,0
2003,feijao,3100,3100,2232,2701,720,5.2,100,548,EN,0,1.2,235,23,29
2004,feijao,3100,3100,2232,2009,720,3.5,0,566,N,0,0.3,705,22,4
2005,feijao,3100,3100,2232,1518,720,1.9,0,584,EN,0,0.7,224,26,26
2006,feijao,3506,3506,2523,2018,720,1.3,-0.1,599,LN,0,-0.8,106,25,44
2007,feijao,2806,2806,2019,5613,720,2.4,0,613,EN,0,0.9,336,26,28
2008,feijao,4500,4500,3240,4860,720,4.8,0.1,622,LN,1,-1.5,179,34,32
2009,feijao,4010,4010,2887,2454,720,7.3,0,628,LN,0,-0.8,191,39,51
2010,feijao,3110,3110,1868,2017,601,-7.1,-16.6,630,EN,1,1.6,268,47,51
2011,feijao,3310,3310,4498,5623,1359,122.1,126.2,628,LN,1,-1.6,182,19,30
2012,feijao,2600,2600,1452,2544,558,-4.6,-58.9,623,LN,0,-1,259,23,17
2013,feijao,3100,3100,1690,2859,545,-4.3,-2.4,616,N,0,-0.4,148,25,57
