ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,55,52,0,945,4.8,,997,LN,1,-1.9,,,
1975,arroz,,55,59,0,1073,12.3,13.5,1007,N,0,-0.2,,,
1976,arroz,,42,40,0,952,-5.3,-11.2,1017,LN,0,-1.1,,,
1977,arroz,,35,35,0,1000,-5.2,5,1028,EN,0,1.1,,,
1978,arroz,,20,20,0,1000,-9.2,0,1038,EN,0,1.1,,,
1979,arroz,,14,7,0,500,-56.2,-50,1048,N,0,0.2,,,
1980,arroz,,14,14,0,1000,-15.2,100,1059,EN,0,0.7,,,
1981,arroz,,22,22,0,1000,-17.7,0,1069,N,0,0.2,1120,18,0
1982,arroz,,20,30,0,1500,20.7,50,1080,N,0,0,1756,10,0
1983,arroz,,23,32,0,1391,9.1,-7.2,1090,EN,1,2.5,1315,7,0
1984,arroz,,20,28,0,1400,7.5,0.6,1099,LN,0,-1,1054,11,0
1985,arroz,,20,28,0,1400,7.5,0,1109,LN,0,-1,1775,15,0
1986,arroz,,22,26,0,1182,-8.2,-15.6,1118,N,0,-0.2,1157,14,0
1987,arroz,,26,31,0,1192,-6,0.9,1126,EN,1,1.5,790,14,0
1988,arroz,25,25,30,0,1200,-2.7,0.6,1134,EN,0,0.9,1298,17,1
1989,arroz,25,25,30,0,1200,1.6,0,1142,LN,1,-1.9,1091,14,0
1990,arroz,25,25,30,4e-04,1200,4.9,0,1149,N,0,0,1024,12,0
1991,arroz,25,25,30,4e-04,1200,5.9,0,1156,EN,0,0.5,1350,13,0
1992,arroz,25,25,21,0.0071,840,-25.8,-30,1163,EN,1,2.1,1495,14,0
1993,arroz,25,25,30,0.1215,1200,6,42.9,1169,N,0,0.3,1332,14,0
1994,arroz,25,25,23,4,920,-19.7,-23.3,1175,N,0,0.3,971,24,0
1995,arroz,45,45,50,18,1111,-4.2,20.8,1181,EN,0,1.4,1144,15,0
1996,arroz,40,40,50,9,1250,7.3,12.5,1187,LN,0,-0.9,1153,14,0
1997,arroz,25,25,31,5,1240,5.5,-0.8,1192,N,0,-0.3,1610,9,0
1998,arroz,25,25,30,5,1200,2.2,-3.2,1196,EN,1,2.3,1120,13,0
1999,arroz,25,25,30,6,1200,4.2,0,1201,LN,1,-1.6,1095,10,0
2000,arroz,25,25,30,7,1200,7.2,0,1204,LN,1,-1.6,1353,13,0
2001,arroz,20,20,20,5,1000,-8.4,-16.7,1208,LN,0,-0.7,948,15,0
2002,arroz,10,10,10,5,1000,-6.8,0,1211,N,0,-0.3,1357,11,0
2003,arroz,16,16,16,10,1000,-5.2,0,1213,EN,0,1.2,1383,20,0
2004,arroz,16,16,16,11,1000,-3.8,0,1215,N,0,0.3,1211,10,0
2005,arroz,25,25,66,43,2640,157.9,164,1216,EN,0,0.7,1390,10,0
2006,arroz,30,30,75,48,2500,147.6,-5.3,1216,LN,0,-0.8,1082,23,1
2007,arroz,40,40,95,59,2375,136.7,-5,1216,EN,0,0.9,1292,17,0
2008,arroz,25,25,27,18,1080,7.9,-54.5,1215,LN,1,-1.5,1043,18,0
2009,arroz,25,25,27,23,1080,8.2,0,1213,LN,0,-0.8,1458,13,0
2010,arroz,12,12,13,11,1083,9.1,0.3,1211,EN,1,1.6,1175,7,0
2011,arroz,13,13,11,6,846,-14.5,-21.9,1208,LN,1,-1.6,1309,14,0
2012,arroz,13,13,12,7,923,-6.6,9.1,1205,LN,0,-1,1441,15,0
2017,arroz,1,1,1,1,1000,-1.1,,1190,LN,0,-1,983,22,0
2018,arroz,2,2,2,3,1000,-2.2,0,1187,LN,0,-1.3,1303,14,0
2019,arroz,2,2,2,3,1000,-3.4,0,1184,EN,0,0.7,865,29,0
2020,arroz,2,2,3,4,1500,42.7,50,1181,N,0,0.2,1527,17,0
1974,cana,,60,1200,0,20000,1.7,,20772,LN,1,-1.5,,,
1975,cana,,75,2550,0,34000,49.5,70,21646,N,0,-0.1,,,
1976,cana,,30,1020,0,34000,32.6,0,22610,LN,0,-1,,,
1977,cana,,50,700,0,14000,-50.6,-58.8,23737,EN,0,1,,,
1978,cana,,30,540,0,18000,-41.6,28.6,25107,EN,0,0.9,,,
