ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,110,148,0,1345,6.6,,LN,1,,,
1975,arroz,,150,150,0,1000,-22,-25.7,LN,0,,,
1976,arroz,,199,340,0,1709,30.5,70.9,LN,1,,,
1977,arroz,,15,21,0,1400,4,-18.1,EN,0,,,
1978,arroz,,20,16,0,800,-42.4,-42.9,EN,0,,,
1979,arroz,,15,20,0,1333,-7.3,66.7,N,0,,,
1980,arroz,,11,17,0,1545,3.5,15.9,EN,0,,,
1981,arroz,,11,15,0,1364,-12.6,-11.8,N,0,828,15,2
1982,arroz,,20,36,0,1800,10.3,32,N,0,932,9,0
1983,arroz,,10,18,0,1800,6,0,EN,1,1410,4,0
1984,arroz,,40,36,0,900,-49,-50,LN,0,708,12,7
1985,arroz,,40,72,0,1800,-0.6,100,LN,0,787,18,1
1986,arroz,,20,36,0,1800,-1,0,N,0,699,17,3
1987,arroz,,10,18,0,1800,-0.9,0,EN,0,1032,11,0
1988,arroz,10,10,30,0,3000,66.1,66.7,EN,0,953,12,4
1989,arroz,10,10,18,0,1800,0.4,-40,LN,1,1132,10,0
1990,arroz,10,10,18,1e-04,1800,1.6,0,N,0,839,11,0
1991,arroz,10,10,18,8e-04,1800,2.2,0,N,0,1068,13,4
1992,arroz,10,10,18,0.0043,1800,-0.3,0,EN,1,759,13,0
1993,arroz,10,10,18,0.0458,1800,-3.9,0,N,0,1011,14,2
1994,arroz,10,10,18,3,1800,-7.4,0,N,0,857,12,12
1995,arroz,5,5,9,1,1800,-12.4,0,EN,0,1267,11,21
1996,arroz,5,5,12,3,2400,11.4,33.3,LN,0,1076,12,12
1997,arroz,5,5,12,2,2400,8.6,0,N,0,976,15,1
1998,arroz,3,3,7,2,2333,3.9,-2.8,EN,1,982,7,24
1999,arroz,3,3,7,2,2333,6.5,0,LN,1,1125,10,8
2000,arroz,3,3,6,2,2000,-6.2,-14.3,LN,1,710,9,7
2001,arroz,4,4,8,3,2000,-6.3,0,LN,0,830,7,12
2002,arroz,6,6,12,4,2000,-7.7,0,N,0,1031,11,4
2003,arroz,4,4,8,5,2000,-10.9,0,EN,0,1032,10,23
2004,arroz,15,15,32,18,2133,-9.1,6.7,N,0,896,9,7
2005,arroz,4,4,12,7,3000,20.9,40.6,EN,0,804,11,0
2006,arroz,4,4,12,8,3000,13.5,0,LN,0,1071,9,3
2007,arroz,4,4,12,5,3000,5.5,0,EN,0,1043,12,2
2008,arroz,4,4,10,7,2500,-18.8,-16.7,LN,1,855,14,8
1974,cana,,300,16500,0,55000,15.9,,LN,1,,,
1975,cana,,300,16500,0,55000,7.9,0,LN,0,,,
1976,cana,,300,15900,0,53000,-2.3,-3.6,LN,1,,,
1977,cana,,400,22000,0,55000,-4.3,3.8,EN,0,,,
1978,cana,,500,25000,0,50000,-17.5,-9.1,EN,0,,,
1979,cana,,600,28950,0,48250,-24.1,-3.5,N,0,,,
1980,cana,,750,48750,0,65000,-1.9,34.7,EN,0,,,
1981,cana,,834,49067,0,58833,-14.5,-9.5,N,0,828,15,2
1982,cana,,800,56000,0,70000,-1.8,19,N,0,932,9,0
1983,cana,,1000,80000,0,80000,9.2,14.3,EN,1,1410,4,0
1984,cana,,1200,84000,0,70000,-7.3,-12.5,LN,0,708,12,7
1985,cana,,1800,180000,0,1e+05,28.1,42.9,LN,0,787,18,1
1986,cana,,2000,160000,0,80000,0.6,-20,N,0,699,17,3
1987,cana,,2000,160000,0,80000,0.9,0,EN,0,1032,11,0
1988,cana,2100,2100,168000,2e-04,80000,2.6,0,EN,0,953,12,4
1989,cana,2200,2200,168000,0.0061,76364,0.5,-4.5,LN,1,1132,10,0
1990,cana,2000,2000,160000,0.0803,80000,8.2,4.8,N,0,839,11,0
1991,cana,2000,2000,160000,0.3898,80000,14.3,0,N,0,1068,13,4
1992,cana,2000,2000,160000,1.8618,80000,24.3,0,EN,1,759,13,0
1993,cana,2000,2000,1e+05,48.5818,50000,-17.1,-37.5,N,0,1011,14,2
1994,cana,2000,2000,1e+05,900,50000,-12.8,0,N,0,857,12,12
1995,cana,2100,2100,105000,1155,50000,-7.4,0,EN,0,1267,11,21
1996,cana,1700,1700,85000,1105,50000,-4.2,0,LN,0,1076,12,12
1997,cana,1700,1700,85000,1105,50000,-5.2,0,N,0,976,15,1
1998,cana,2000,2000,1e+05,1300,50000,-8.4,0,EN,1,982,7,24
1999,cana,2000,2000,1e+05,1300,50000,-11.3,0,LN,1,1125,10,8
2000,cana,650,650,39000,696,60000,2.2,20,LN,1,710,9,7
2001,cana,660,660,46200,1143,70000,12.3,16.7,LN,0,830,7,12
2002,cana,800,800,56000,1706,70000,5.9,0,N,0,1031,11,4
2003,cana,800,800,60000,1836,75000,8.8,7.1,EN,0,1032,10,23
2004,cana,800,800,60000,1843,75000,5.8,0,N,0,896,9,7
2005,cana,840,840,62578,2010,74498,2.4,-0.7,EN,0,804,11,0
2006,cana,850,850,42500,1777,50000,-32.7,-32.9,LN,0,1071,9,3
2007,cana,900,900,63000,2079,70000,-6.7,40,EN,0,1043,12,2
2008,cana,800,800,56000,1967,70000,-6.9,0,LN,1,855,14,8
2009,cana,1000,1000,70000,2296,70000,-7.3,0,LN,0,829,10,5
2010,cana,1500,1500,120000,4680,80000,5.3,14.3,EN,1,1231,9,2
2011,cana,1520,1520,121600,4742,80000,4.8,0,LN,1,999,7,0
2012,cana,1837,1837,146960,6172,80000,4.3,0,LN,0,898,11,5
2013,cana,2000,2000,160000,8000,80000,3.8,0,N,0,929,5,5
2014,cana,2100,2100,153300,8432,73000,-5.7,-8.8,N,0,698,10,21
2015,cana,2100,2100,155400,8547,74000,-4.9,1.4,EN,0,986,17,22
