ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,16,9,0,562,7.3,,LN,1,,,
1975,arroz,,200,96,0,480,-29.2,-14.7,LN,0,,,
1976,arroz,,205,205,0,1000,21.5,108.3,LN,1,,,
1977,arroz,,250,200,0,800,-16.6,-20,EN,0,,,
1978,arroz,,250,300,0,1200,10.4,50,EN,0,,,
1979,arroz,,164,287,0,1750,45.3,45.8,N,0,,,
1980,arroz,,164,328,0,2000,52.3,14.3,EN,0,,,
1981,arroz,,172,206,0,1198,-15.3,-40.1,N,0,960,9,2
1982,arroz,,176,264,0,1500,-0.2,25.2,N,0,1330,14,0
1983,arroz,,198,522,0,2636,66.7,75.8,EN,1,1196,13,0
1984,arroz,,200,283,0,1415,-14.2,-46.3,LN,0,1053,8,2
1985,arroz,,152,273,0,1796,5.4,26.9,LN,0,1542,17,1
1986,arroz,,184,343,0,1864,6.7,3.8,N,0,1115,14,0
1987,arroz,,185,348,0,1881,5.5,0.9,EN,0,879,13,1
1988,arroz,166,166,290,0,1747,-3.2,-7.1,EN,0,1028,17,0
1989,arroz,141,141,245,1e-04,1738,-4.4,-0.5,LN,1,787,11,0
1990,arroz,131,131,173,0.0015,1321,-27.9,-24,N,0,884,18,0
1991,arroz,71,71,127,0.0042,1789,-2.7,35.4,N,0,1198,7,1
1992,arroz,131,131,233,0.0631,1779,-3.4,-0.6,EN,1,1081,7,0
1993,arroz,131,131,249,3.304,1901,2.9,6.9,N,0,919,10,0
1994,arroz,131,131,249,73,1901,2.8,0,N,0,1044,13,0
1995,arroz,136,136,258,92,1897,3.1,-0.2,EN,0,823,14,4
1996,arroz,32,32,44,9,1375,-24.7,-27.5,LN,0,929,12,1
1997,arroz,80,80,258,39,3225,77.8,134.5,N,0,1324,9,0
1998,arroz,80,80,150,39,1875,4.5,-41.9,EN,1,917,14,5
1999,arroz,45,45,72,30,1600,-9.5,-14.7,LN,1,1056,9,0
2000,arroz,45,45,75,17,1667,-4.8,4.2,LN,1,1146,14,0
2001,arroz,35,35,63,15,1800,3.1,8,LN,0,868,12,0
2002,arroz,35,35,63,16,1800,3.1,0,N,0,1245,9,0
2003,arroz,35,35,63,23,1800,2.7,0,EN,0,1149,20,0
2004,arroz,15,15,26,13,1733,-2.6,-3.7,N,0,1315,10,0
2005,arroz,15,15,26,10,1733,-4.1,0,EN,0,1259,7,0
2006,arroz,15,15,26,10,1733,-5.2,0,LN,0,884,13,2
2007,arroz,15,15,29,14,1933,4.4,11.5,EN,0,1119,8,0
2008,arroz,15,15,29,20,1933,3.6,0,LN,1,944,18,0
2009,arroz,15,15,29,16,1933,3.3,0,LN,0,1508,15,0
2010,arroz,15,15,29,16,1933,3.2,0,EN,1,996,14,0
2011,arroz,16,16,30,15,1875,0.2,-3,LN,1,1556,12,0
