ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,16200,25920,0,1600,-2.9,,LN,1,,,
1975,arroz,,17000,27200,0,1600,-2.6,0,N,0,,,
1976,arroz,,20000,36000,0,1800,9.6,12.5,LN,0,,,
1977,arroz,,12000,20400,0,1700,3.5,-5.6,EN,0,,,
1978,arroz,,12300,8364,0,680,-58.7,-60,EN,0,,,
1979,arroz,,8100,7290,0,900,-45.6,32.4,N,0,,,
1980,arroz,,8470,15555,0,1836,10.4,104.1,EN,0,,,
1981,arroz,,7500,19500,0,2600,55.1,41.6,N,0,1032,14,0
1982,arroz,,5800,4680,0,807,-52.3,-69,N,0,921,8,0
1983,arroz,,4800,11280,0,2350,37.3,191.2,EN,1,1604,5,0
1984,arroz,,4500,8640,0,1920,10.7,-18.3,LN,0,1018,8,0
1985,arroz,,5000,6875,0,1375,-21.9,-28.4,LN,0,1017,6,0
1986,arroz,,4385,4555,0,1039,-42,-24.5,N,0,825,10,1
1987,arroz,,5000,10000,0,2000,9.5,92.5,EN,1,824,8,0
1988,arroz,5000,5000,10500,1e-04,2100,12.6,5,EN,0,935,7,0
1989,arroz,3500,3500,6125,3e-04,1750,-8.2,-16.7,LN,1,1010,10,0
1990,arroz,3500,3500,7350,0.1593,2100,7.5,20,N,0,972,11,0
1991,arroz,3350,2150,3685,0.0782,1714,-14.8,-18.4,EN,0,734,9,0
1992,arroz,3250,3250,6890,1.4156,2120,2,23.7,EN,1,1111,10,0
1993,arroz,2200,2200,4730,16.0305,2150,0.3,1.4,EN,0,1005,6,0
1994,arroz,1800,1800,3960,673,2200,-0.6,2.3,N,0,1038,9,0
1995,arroz,1700,1700,4080,694,2400,4.6,9.1,EN,0,1268,7,0
1996,arroz,930,930,2030,365,2183,-7.4,-9.1,LN,0,1264,8,0
1997,arroz,800,800,1960,421,2450,1.9,12.2,N,0,1235,9,0
1998,arroz,900,900,2205,591,2450,0,0,EN,1,1457,7,0
1999,arroz,950,950,2280,591,2400,-3.1,-2,LN,1,1009,8,0
2000,arroz,1050,1050,2835,638,2700,9.1,12.5,LN,1,913,8,0
2001,arroz,607,607,1653,388,2723,11.1,0.9,LN,0,1440,4,0
2002,arroz,800,800,1960,588,2450,1.2,-10,N,0,1049,6,0
2003,arroz,700,700,1750,933,2500,4,2,EN,1,1218,6,0
2004,arroz,600,600,1260,832,2100,-12,-16,N,0,890,7,0
2005,arroz,600,400,600,250,1500,-36.3,-28.6,EN,0,914,21,0
2006,arroz,300,300,525,166,1750,-25.1,16.7,LN,0,1137,9,0
2007,arroz,350,350,840,294,2400,3,37.1,EN,0,970,9,0
2008,arroz,280,280,669,401,2389,2.6,-0.4,LN,1,1002,11,0
2009,arroz,120,120,270,157,2250,-3.5,-5.8,LN,0,943,10,0
2010,arroz,80,80,210,129,2625,11.7,16.7,EN,1,1245,9,0
2011,arroz,70,70,200,124,2857,20,8.8,LN,1,1234,13,0
2012,arroz,50,50,110,59,2200,-8.5,-23,LN,0,831,16,0
2013,arroz,45,45,99,79,2200,-9,0,LN,0,1277,8,0
2014,arroz,40,40,100,85,2500,3,13.6,N,0,1008,11,0
2015,arroz,30,30,72,59,2400,-1.5,-4,EN,0,1083,18,0
2016,arroz,30,30,72,74,2400,-1.9,0,EN,1,1514,4,0
2017,arroz,20,20,52,52,2600,5.9,8.3,LN,0,985,8,0
2018,arroz,15,15,36,27,2400,-2.5,-7.7,LN,0,1246,7,0
2019,arroz,12,12,26,20,2167,-12.1,-9.7,EN,0,940,12,0
2020,arroz,10,10,25,29,2500,1.3,15.4,N,0,541,15,0
2021,arroz,9,9,23,39,2556,3.6,2.2,LN,1,906,12,0
2022,arroz,47,47,132,202,2809,13.8,9.9,LN,0,847,7,0
2023,arroz,10,10,25,39,2500,1.4,-11,LN,0,1087,9,0
2024,arroz,4,4,9,22,2250,-8.6,-10,EN,1,1362,9,0
1974,cana,,220,9240,0,42000,0,,LN,1,,,
1975,cana,,215,9030,0,42000,0.7,0,N,0,,,
1976,cana,,210,8820,0,42000,0.6,0,LN,0,,,
1977,cana,,200,8400,0,42000,-0.3,0,EN,0,,,
1978,cana,,125,5250,0,42000,-2,0,EN,0,,,
1979,cana,,125,5250,0,42000,-4.1,0,N,0,,,
1980,cana,,120,5040,0,42000,-7.4,0,EN,0,,,
1981,cana,,200,10000,0,50000,6.3,19,N,0,1032,14,0
1982,cana,,100,5000,0,50000,2.4,0,N,0,921,8,0
1983,cana,,5,250,0,50000,-0.5,0,EN,1,1604,5,0
1984,cana,,5,250,0,50000,-0.9,0,LN,0,1018,8,0
1985,cana,,5,250,0,50000,0.1,0,LN,0,1017,6,0
1986,cana,,5,250,0,50000,3,0,N,0,825,10,1
1987,cana,,4,160,0,40000,-14,-20,EN,1,824,8,0
1988,cana,4,4,160,0,40000,-9.5,0,EN,0,935,7,0
1989,cana,4,4,160,0,40000,-3.4,0,LN,1,1010,10,0
1990,cana,4,4,160,1e-04,40000,4.9,0,N,0,972,11,0
1991,cana,4,4,160,3e-04,40000,15.7,0,EN,0,734,9,0
1992,cana,8,8,160,0.0033,20000,-34.7,-50,EN,1,1111,10,0
2015,cana,2,2,104,6,52000,2.2,,EN,0,1083,18,0
2016,cana,3,3,150,10,50000,-2,-3.8,EN,1,1514,4,0
