ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,345,433,0,1255,-44.1,,EN,1,1166,12,1
1984,arroz,,763,2053,0,2691,11.6,114.4,LN,0,839,8,13
1985,arroz,,870,2404,0,2763,8.2,2.7,LN,0,932,17,11
1986,arroz,,900,3914,0,4349,63.1,57.4,N,0,745,20,33
1987,arroz,,310,758,0,2445,-11.4,-43.8,EN,0,632,18,16
1988,arroz,720,720,2586,0,3592,26.6,46.9,EN,0,768,10,17
1989,arroz,505,505,1595,2e-04,3158,9.4,-12.1,LN,1,949,13,15
1990,arroz,50,50,20,1e-04,400,-86.2,-87.3,N,0,712,14,13
1991,arroz,173,173,462,0.0119,2671,-9,200,N,0,605,14,18
1992,arroz,147,147,384,0.0789,2612,-9.9,-2.2,EN,1,653,11,12
1993,arroz,270,270,758,3.0836,2807,-1.9,7.5,N,0,643,9,15
1994,arroz,420,420,1525,351,3631,25.4,29.3,N,0,772,13,12
1995,arroz,470,170,538,91,3165,7.3,-12.8,EN,0,953,9,15
1996,arroz,460,460,1180,218,2565,-15.5,-18.9,LN,0,1093,12,4
1997,arroz,410,140,400,96,2857,-11.1,11.4,N,0,1290,15,4
1998,arroz,450,450,1350,412,3000,-11.9,5,EN,1,1089,12,34
1999,arroz,200,200,740,226,3700,3.8,23.3,LN,1,683,14,18
2000,arroz,295,295,1239,330,4200,12.2,13.5,LN,1,709,11,21
2001,arroz,70,70,280,84,4000,2.6,-4.8,LN,0,838,9,16
2002,arroz,100,100,400,148,4000,0.2,0,N,0,796,12,26
2003,arroz,155,155,755,434,4871,18.9,21.8,EN,0,866,10,32
2004,arroz,250,250,1050,767,4200,0.3,-13.8,N,0,770,12,19
2005,arroz,450,450,1800,839,4000,-5.9,-4.8,EN,0,937,13,25
2006,arroz,550,550,2200,880,4000,-9.2,0,LN,0,929,11,18
2007,arroz,510,510,2040,883,4000,-14.8,0,EN,0,997,9,22
2008,arroz,400,400,2000,1200,5000,-1,25,LN,1,796,8,20
2009,arroz,400,400,2000,1010,5000,-7.3,0,LN,0,691,20,38
2010,arroz,400,400,2600,1430,6500,12.4,30,EN,1,1243,9,19
2011,arroz,650,650,4199,2309,6460,3.3,-0.6,LN,1,914,6,4
