ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,360,324,0,900,-21.1,,1147,LN,1,-1.9,,,
1975,arroz,,360,432,0,1200,-3.2,33.3,1178,N,0,-0.2,,,
1976,arroz,,380,670,0,1763,32.8,46.9,1210,LN,0,-1.1,,,
1977,arroz,,250,625,0,2500,78.1,41.8,1244,EN,0,1.1,,,
1978,arroz,,240,163,0,679,-53.7,-72.8,1278,EN,0,1.1,,,
1979,arroz,,32,10,0,312,-79.4,-54,1313,N,0,0.2,,,
1980,arroz,,280,532,0,1900,23.1,200,1349,EN,0,0.7,,,
1981,arroz,,280,560,0,2000,27.4,5.3,1385,N,0,0.2,1144,9,0
1982,arroz,,200,200,0,1000,-36.7,-50,1423,N,0,0,928,11,0
1983,arroz,,210,462,0,2200,38.6,120,1461,EN,1,2.5,1567,5,0
1984,arroz,,210,462,0,2200,37.9,0,1499,LN,0,-1,997,8,0
1985,arroz,,220,246,0,1118,-29.9,-49.2,1538,LN,0,-1,887,10,0
1986,arroz,,200,216,0,1080,-33.2,-3.4,1576,N,0,-0.2,721,12,3
1987,arroz,,180,264,0,1467,-11.8,35.8,1614,EN,1,1.5,770,11,0
1988,arroz,200,200,400,0,2000,16.1,36.4,1652,EN,0,0.9,795,10,0
1989,arroz,150,150,300,0,2000,9.1,0,1688,LN,1,-1.9,976,9,0
1990,arroz,150,150,300,9e-04,2000,2.4,0,1724,N,0,0,992,9,0
1991,arroz,150,0,0,0,,,,,EN,0,0.5,943,16,0
1992,arroz,100,100,220,0.052,2200,1.6,,1790,EN,1,2.1,1066,10,0
1993,arroz,30,30,66,0.1596,2200,-2.1,0,1821,N,0,0.3,927,5,0
1994,arroz,30,30,66,7,2200,-4.5,0,1849,N,0,0.3,937,9,0
1995,arroz,30,30,75,8,2500,6.5,13.6,1875,EN,0,1.4,1117,10,0
1996,arroz,3,3,6,1,2000,-15.2,-20,1899,LN,0,-0.9,1166,8,0
1997,arroz,10,10,25,4,2500,7,25,1920,N,0,-0.3,1251,10,0
1998,arroz,10,10,25,5,2500,9.2,0,1940,EN,1,2.3,1843,6,0
1999,arroz,10,10,22,5,2200,2,-12,1957,LN,1,-1.6,892,8,0
2000,arroz,10,10,22,5,2200,8.7,0,1974,LN,1,-1.6,875,8,0
2001,arroz,10,10,22,5,2200,17.3,0,1989,LN,0,-0.7,1209,6,0
2002,arroz,10,10,9,2,900,-48.2,-59.1,2004,N,0,-0.3,877,7,0
2003,arroz,10,10,20,8,2000,16.5,122.2,2019,EN,0,1.2,1343,6,0
