ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1230,984,0,800,4.7,,831,LN,1,-1.9,,,
1975,arroz,,1200,1296,0,1080,23,35,888,N,0,-0.2,,,
1976,arroz,,719,556,0,773,-22,-28.4,949,LN,0,-1.1,,,
1977,arroz,,1367,1365,0,999,-9.9,29.1,1015,EN,0,1.1,,,
1978,arroz,,639,787,0,1232,0.8,23.3,1087,EN,0,1.1,,,
1979,arroz,,800,760,0,950,-29.4,-22.9,1166,N,0,0.2,,,
1980,arroz,,600,600,0,1000,-32.3,5.3,1249,EN,0,0.7,,,
1981,arroz,,550,990,0,1800,13,80,1338,N,0,0.2,1124,6,1
1982,arroz,,400,480,0,1200,-31,-33.3,1429,N,0,0,1617,7,0
1983,arroz,,200,270,0,1350,-27.9,12.5,1522,EN,1,2.5,1021,11,0
1984,arroz,,400,1000,0,2500,30.5,85.2,1615,LN,0,-1,1133,12,1
1985,arroz,,1800,3600,0,2000,3.7,-20,1707,LN,0,-1,1693,11,0
1986,arroz,,1550,3038,0,1960,1.4,-2,1797,N,0,-0.2,983,8,0
1987,arroz,,2000,3800,0,1900,-0.8,-3.1,1886,EN,1,1.5,1045,14,0
1988,arroz,1500,1500,2700,0,1800,-5.9,-5.3,1976,EN,0,0.9,1105,7,1
1989,arroz,2000,2000,4000,8e-04,2000,1,11.1,2068,LN,1,-1.9,994,8,0
1990,arroz,2000,2000,3000,0.0107,1500,-27.8,-25,2164,N,0,0,855,19,1
1991,arroz,2000,2000,3868,0.1265,1934,-15.2,28.9,2264,EN,0,0.5,1457,6,0
1992,arroz,1500,1500,3000,0.7091,2000,-19.9,3.4,2369,EN,1,2.1,1218,8,0
1993,arroz,835,835,2505,8.4258,3000,13.5,50,2474,N,0,0.3,1097,8,0
1994,arroz,500,500,1500,233,3000,6.8,0,2579,N,0,0.3,1183,18,1
1995,arroz,600,600,1800,321,3000,2.4,0,2678,EN,0,1.4,747,12,1
1996,arroz,64,64,192,40,3000,0.6,0,2768,LN,0,-0.9,1153,13,0
1997,arroz,64,64,192,42,3000,-0.2,0,2845,N,0,-0.3,1519,6,0
1998,arroz,64,64,192,40,3000,-0.3,0,2909,EN,1,2.3,1094,13,4
1999,arroz,30,30,90,19,3000,0,0,2958,LN,1,-1.6,1115,9,2
2000,arroz,30,30,90,23,3000,0,0,2994,LN,1,-1.6,1206,7,0
2001,arroz,10,10,30,9,3000,0,0,3019,LN,0,-0.7,939,21,0
2002,arroz,10,10,30,10,3000,0,0,3036,N,0,-0.3,1382,6,0
2003,arroz,10,10,30,14,3000,0,0,3046,EN,0,1.2,1186,15,0
2004,arroz,10,10,30,16,3000,0,0,3052,N,0,0.3,1410,9,0
2005,arroz,20,20,60,30,3000,0,0,3055,EN,0,0.7,1480,8,0
2006,arroz,20,20,60,30,3000,0,0,3055,LN,0,-0.8,1132,15,2
2007,arroz,10,10,30,14,3000,0,0,3052,EN,0,0.9,1521,11,0
2008,arroz,2,2,6,4,3000,0,0,3048,LN,1,-1.5,1065,17,0
2009,arroz,2,2,6,4,3000,0,0,3042,LN,0,-0.8,1495,8,0
2011,arroz,2,2,6,4,3000,0,,3028,LN,1,-1.6,1417,10,0
1974,cana,,300,7912,0,26373,2.8,,24785,LN,1,-1.5,,,
1975,cana,,248,4464,0,18000,-30.6,-31.7,25045,N,0,-0.1,,,
1976,cana,,350,12016,0,34331,30.9,90.7,25308,LN,0,-1,,,
1977,cana,,319,5661,0,17746,-33.1,-48.3,25573,EN,0,1,,,
1978,cana,,434,14845,0,34205,27.4,92.7,25840,EN,0,0.9,,,
1979,cana,,1000,26194,0,26194,-3.6,-23.4,26108,N,0,0.2,,,
1980,cana,,600,18600,0,31000,12.7,18.3,26377,EN,0,0.6,,,
1981,cana,,600,15000,0,25000,-10.1,-19.4,26645,N,0,0,1124,6,1
1982,cana,,550,13750,0,25000,-11.2,0,26913,N,0,0.1,1617,7,0
1983,cana,,400,10000,0,25000,-12.1,0,27180,EN,1,2.5,1021,11,0
1984,cana,,25,750,0,30000,4.1,20,27446,LN,0,-0.5,1133,12,1
1985,cana,,25,750,0,30000,2.7,0,27711,LN,0,-0.8,1693,11,0
1986,cana,,25,750,0,30000,1.4,0,27975,N,0,-0.3,983,8,0
1987,cana,,25,750,0,30000,0.5,0,28240,EN,1,1.6,1045,14,0
1988,cana,25,25,750,0,30000,0,0,28505,EN,0,0.7,1105,7,1
1989,cana,25,25,750,0,30000,-0.5,0,28772,LN,1,-1.7,994,8,0
1990,cana,25,25,750,7e-04,30000,-0.6,0,29043,N,0,0.2,855,19,1
1991,cana,25,25,750,0.0016,30000,-0.3,0,29319,EN,0,0.6,1457,6,0
1992,cana,25,25,750,0.0095,30000,-0.2,0,29602,EN,1,2.3,1218,8,0
1993,cana,18,18,540,0.1865,30000,-0.2,0,29894,EN,0,0.5,1097,8,0
1994,cana,36,36,1080,23,30000,-0.1,0,30197,N,0,0.3,1183,18,1
1995,cana,36,36,1080,16,30000,0,0,30514,EN,0,1.3,747,12,1
1996,cana,40,40,1200,18,30000,0,0,30847,LN,0,-0.9,1153,13,0
1997,cana,40,40,1200,17,30000,0,0,31200,N,0,-0.2,1519,6,0
1998,cana,40,40,1200,23,30000,0,0,31576,EN,1,2.2,1094,13,4
1999,cana,40,40,1200,22,30000,0,0,31977,LN,1,-1.5,1115,9,2
2000,cana,40,40,1200,24,30000,0,0,32407,LN,1,-1.7,1206,7,0
2001,cana,40,40,1200,24,30000,0,0,32867,LN,0,-0.6,939,21,0
2002,cana,40,40,1200,34,30000,0,0,33359,N,0,-0.1,1382,6,0
2003,cana,40,40,1200,33,30000,0,0,33883,EN,0,0.9,1186,15,0
2004,cana,30,30,900,28,30000,-0.1,0,34439,N,0,0.3,1410,9,0
2005,cana,30,30,900,63,30000,-1,0,35027,EN,0,0.6,1480,8,0
2006,cana,30,30,900,45,30000,-2.3,0,35643,LN,0,-0.9,1132,15,2
2007,cana,30,30,900,45,30000,-3.9,0,36284,EN,0,0.6,1521,11,0
2008,cana,30,30,1500,63,50000,56.6,66.7,36949,LN,1,-1.6,1065,17,0
2009,cana,30,30,1500,38,50000,49.9,0,37632,LN,0,-0.9,1495,8,0
2011,cana,30,30,1500,57,50000,32.5,,39040,LN,0,-1.4,1417,10,0
2012,cana,10,10,300,15,30000,-23.7,-40,39758,LN,0,-0.8,1034,12,0
2013,cana,10,10,500,30,50000,23.2,66.7,40481,LN,0,-0.6,976,16,2
2014,cana,10,10,500,25,50000,19.1,0,41207,LN,0,-0.5,924,9,0
2015,cana,10,10,400,26,40000,-7,-20,41936,EN,0,0.5,782,23,3
2016,cana,10,10,450,29,45000,2.9,12.5,42665,EN,1,2.2,675,11,5
2017,cana,10,10,450,29,45000,1.5,0,43396,LN,0,-0.7,1021,9,0
2018,cana,12,12,540,34,45000,0.4,0,44129,LN,0,-1.1,1185,11,0
2019,cana,12,12,600,36,50000,10.8,11.1,44866,EN,0,0.6,622,16,0
2020,cana,12,12,540,33,45000,-0.7,-10,45608,N,0,0.1,1307,9,1
2021,cana,12,12,540,30,45000,-0.8,0,46357,LN,0,-1.2,1078,9,2
2022,cana,12,12,540,50,45000,-0.6,0,47114,LN,0,-1.2,855,10,0
2023,cana,12,12,540,48,45000,-0.2,0,47882,LN,0,-0.8,957,12,0
2024,cana,12,12,540,51,45000,0.6,0,48662,EN,0,1.2,1065,13,7
1974,feijao,,3100,1416,0,457,-4.6,,505,LN,1,-1.9,,,
1975,feijao,,229,121,0,528,9.1,15.7,510,N,0,-0.2,,,
1976,feijao,,3433,1372,0,400,-18.4,-24.4,515,LN,0,-1.1,,,
1977,feijao,,3698,1977,0,535,7.9,33.8,521,EN,0,1.1,,,
1978,feijao,,3695,1862,0,504,0.6,-5.7,526,EN,0,1.1,,,
1979,feijao,,2600,840,0,323,-36.2,-35.9,532,N,0,0.2,,,
1980,feijao,,1750,1399,0,799,55.8,147.4,537,EN,0,0.7,,,
1981,feijao,,2300,1920,0,835,60.7,4.4,543,N,0,0.2,1124,6,1
1982,feijao,,2600,1719,0,661,25.7,-20.8,548,N,0,0,1617,7,0
1983,feijao,,1935,1056,0,546,2.3,-17.5,554,EN,1,2.5,1021,11,0
1984,feijao,,3800,2190,0,576,6.5,5.6,560,LN,0,-1,1133,12,1
