ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,900,960,0,1067,-2.8,,1176,LN,1,-1.5,,,
1975,arroz,,1260,1361,0,1080,-1.6,1.3,1146,N,0,-0.1,,,
1976,arroz,,1400,1512,0,1080,-1.3,0,1116,LN,0,-1,,,
1977,arroz,,1800,1944,0,1080,-0.6,0,1086,EN,0,1,,,
1978,arroz,,1900,2052,0,1080,0.5,0,1056,EN,0,0.9,,,
1979,arroz,,2150,2322,0,1080,2,0,1025,N,0,0.2,,,
1980,arroz,,2384,2575,0,1080,3.8,0,994,EN,0,0.6,,,
1981,arroz,,789,899,0,1139,11.9,5.5,961,N,0,0,629,22,0
1982,arroz,,3396,3871,0,1140,14.9,0,928,N,0,0.1,1137,43,0
1983,arroz,,679,611,0,900,-6.7,-21.1,894,EN,1,2.5,537,21,1
1984,arroz,,2022,2305,0,1140,22.6,26.7,860,LN,0,-0.5,1163,30,0
1985,arroz,,1981,1355,0,684,-22.9,-40,827,LN,0,-0.8,1635,15,0
1986,arroz,,3448,2465,0,715,-15.7,4.5,795,N,0,-0.3,1490,12,0
1987,arroz,,2480,1116,0,450,-44.4,-37.1,766,EN,1,1.6,987,17,0
1988,arroz,4100,4100,3690,0,900,17.6,100,740,EN,0,0.7,1035,63,0
1989,arroz,3344,3344,3010,8e-04,900,24.1,0,717,LN,1,-1.7,903,21,0
1990,arroz,3040,2736,1970,0.0121,720,3.7,-20,697,N,0,0.2,978,10,0
1991,arroz,2050,2050,1640,0.0572,800,18,11.1,681,EN,0,0.6,954,27,0
1992,arroz,1742,1394,703,0.2275,504,-24.6,-37,668,EN,1,2.3,590,26,2
1993,arroz,1600,1600,874,6.2211,546,-17.1,8.3,657,EN,0,0.5,746,24,0
1994,arroz,2000,2000,1280,215,640,-0.4,17.2,650,N,0,0.3,1244,8,0
1995,arroz,2400,2400,1536,513,640,2.5,0,645,EN,0,1.3,961,16,0
1996,arroz,1166,1166,665,233,570,-6.9,-10.9,642,LN,0,-0.9,1205,18,1
1997,arroz,800,800,750,203,938,56.7,64.4,643,N,0,-0.2,828,14,0
1998,arroz,784,784,454,95,579,-0.5,-38.2,646,EN,1,2.2,935,23,2
1999,arroz,782,782,469,94,600,2.9,3.6,653,LN,1,-1.5,1141,19,2
2000,arroz,743,743,446,89,600,-0.6,0.1,664,LN,1,-1.7,1045,13,1
2001,arroz,740,740,444,92,600,-5.6,0,678,LN,0,-0.6,1018,25,0
2002,arroz,681,681,398,179,584,-13.3,-2.6,696,N,0,-0.1,956,27,2
2003,arroz,720,720,432,194,600,-16.1,2.7,717,EN,0,0.9,1078,20,2
2004,arroz,750,750,485,281,647,-17,7.8,740,N,0,0.3,1250,18,0
2005,arroz,680,680,476,238,700,-18.7,8.2,764,EN,0,0.6,870,21,0
2006,arroz,980,980,1058,444,1080,17,54.2,788,LN,0,-0.9,1027,16,1
2007,arroz,1000,1000,1200,960,1200,23.5,11.2,811,EN,0,0.6,1086,22,1
2008,arroz,1100,1100,1320,594,1200,17.1,0,833,LN,1,-1.6,1069,33,2
2009,arroz,1050,1050,1260,567,1200,12.9,0,852,LN,0,-0.9,1074,20,11
2010,arroz,1129,903,903,406,1000,-6,-16.7,870,EN,1,1.5,795,16,5
2011,arroz,1026,1026,1231,554,1200,14.9,20,888,LN,0,-1.4,1226,13,5
2012,arroz,1150,1150,690,359,600,-42.1,-50,907,LN,0,-0.8,799,14,0
2013,arroz,1265,1265,506,299,400,-61.7,-33.3,927,LN,0,-0.6,917,16,1
2014,arroz,1265,1265,1265,734,1000,-4.5,150,951,LN,0,-0.5,1059,11,1
2015,arroz,138,138,132,87,957,-9.8,-4.3,979,EN,0,0.5,856,22,33
2016,arroz,128,128,122,112,953,-12,-0.4,1012,EN,1,2.2,1013,20,6
2017,arroz,100,100,96,83,960,-13.3,0.7,1049,LN,0,-0.7,1129,39,5
2018,arroz,40,40,38,24,950,-16.4,-1,1091,LN,0,-1.1,1146,23,2
2019,arroz,8,8,11,11,1375,17.4,44.7,1136,EN,0,0.6,1536,14,0
2020,arroz,9,9,13,13,1444,19.4,5.1,1183,N,0,0.1,1687,11,1
2021,arroz,8,8,11,10,1375,9.7,-4.8,1233,LN,0,-1.2,1400,17,0
2022,arroz,9,9,12,11,1333,2.2,-3,1284,LN,0,-1.2,1657,5,0
2023,arroz,10,10,13,12,1300,-4.4,-2.5,1337,LN,0,-0.8,1403,13,0
2024,arroz,12,12,16,16,1333,-6.1,2.6,1391,EN,0,1.2,1143,16,10
1974,cana,,42,1680,0,40000,-3.2,,40159,LN,1,-1.5,,,
1975,cana,,45,1800,0,40000,-2.7,0,40354,N,0,-0.1,,,
1976,cana,,30,1200,0,40000,-1.9,0,40535,LN,0,-1,,,
1977,cana,,60,2400,0,40000,-0.6,0,40661,EN,0,1,,,
1978,cana,,660,26400,0,40000,1.3,0,40656,EN,0,0.9,,,
1979,cana,,700,28000,0,40000,3.7,0,40403,N,0,0.2,,,
1980,cana,,730,29200,0,40000,6.4,0,39772,EN,0,0.6,,,
1981,cana,,810,32400,0,40000,9.9,0,38647,N,0,0,629,22,0
1982,cana,,815,32600,0,40000,14.1,0,36978,N,0,0.1,1137,43,0
1983,cana,,493,19720,0,40000,18.8,0,34813,EN,1,2.5,537,21,1
1984,cana,,100,2808,0,28080,-12.1,-29.8,32299,LN,0,-0.5,1163,30,0
