ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,3000,1428,0,476,61.1,,LN,1,,,
1975,feijao,,3600,864,0,240,-18,-49.6,N,0,,,
1976,feijao,,3600,432,0,120,-58.6,-50,LN,0,,,
1977,feijao,,2600,260,0,100,-65,-16.7,EN,0,,,
1978,feijao,,3071,645,0,210,-25.4,110,EN,0,,,
1979,feijao,,2951,1457,0,494,77.5,135.1,N,0,,,
1980,feijao,,2790,1025,0,367,33.4,-25.6,EN,0,,,
1981,feijao,,3086,1481,0,480,75.9,30.6,N,0,527,14,0
1982,feijao,,2645,945,0,357,31.5,-25.6,N,0,231,25,6
1983,feijao,,2487,380,0,153,-43.4,-57.2,EN,1,400,52,7
1984,feijao,,2179,540,0,248,-7.5,62.2,LN,0,229,20,29
1985,feijao,,2700,972,0,360,34.9,45.3,LN,0,459,17,4
1986,feijao,,950,137,0,144,-45.6,-59.9,N,0,772,12,0
1987,feijao,,150,9,0,60,-77.2,-58.4,EN,1,360,15,9
1988,feijao,1515,1500,450,0,300,14.3,200,EN,0,343,26,20
1989,feijao,730,730,174,1e-04,238,-11.5,-20.5,LN,1,504,22,0
1990,feijao,848,848,266,0.0039,314,11.5,31.6,N,0,748,16,2
1991,feijao,812,812,406,0.0221,500,70.9,59.4,EN,0,309,15,2
1992,feijao,626,626,158,0.1122,252,-15.6,-49.5,EN,1,924,16,2
1993,feijao,450,50,30,0.9164,600,96.6,137.7,EN,0,310,24,2
1994,feijao,926,926,262,79,283,-11,-52.8,N,0,312,25,13
1995,feijao,974,974,233,58,239,-28.9,-15.5,EN,0,197,29,24
1996,feijao,960,960,277,72,289,-19.1,20.6,LN,0,241,24,12
1997,feijao,1260,1260,396,111,314,-17,8.9,N,0,683,14,1
1998,feijao,1300,1300,455,132,350,-14.4,11.4,EN,1,331,19,27
1999,feijao,1500,1500,225,68,150,-66.3,-57.1,LN,1,318,18,3
2000,feijao,2000,2000,1440,432,720,52.1,200,LN,1,515,13,3
2001,feijao,2000,2000,1440,432,720,40.6,0,LN,0,371,36,2
2002,feijao,800,800,800,256,1000,77.3,38.9,N,0,625,20,2
2003,feijao,1500,1500,648,482,432,-27.3,-56.8,EN,1,143,23,13
2004,feijao,700,0,0,0,,,,N,0,616,25,5
2005,feijao,400,400,240,189,600,1.7,,EN,0,412,31,9
2006,feijao,600,600,432,416,720,25.2,20,LN,0,288,43,24
2007,feijao,500,500,150,333,300,-45.9,-58.3,EN,0,505,24,18
2008,feijao,200,200,120,158,600,16.8,100,LN,1,284,40,10
2009,feijao,200,200,120,115,600,32,0,LN,0,293,36,24
2010,feijao,250,250,135,310,540,33.5,-10,EN,1,454,21,15
2011,feijao,250,125,15,35,120,-67,-77.8,LN,1,403,16,12
2013,feijao,650,650,33,83,51,-81.6,,LN,0,214,24,15
2014,feijao,970,970,148,308,153,-37.1,200,N,0,321,15,6
2015,feijao,2000,2000,900,1598,450,109.2,194.9,EN,0,383,16,3
2016,feijao,850,850,34,153,40,-79,-91.1,EN,1,403,47,48
2017,feijao,1200,1200,180,450,150,-10.9,200,LN,0,167,50,39
2018,feijao,1750,1750,210,456,120,-19.9,-20,LN,0,456,11,18
2019,feijao,1750,,,,,,,EN,0,454,27,49
2020,feijao,900,900,200,840,222,83.6,,N,0,412,16,55
2021,feijao,918,918,173,785,188,68.7,-15.2,LN,1,333,17,17
2022,feijao,936,936,188,793,201,89.2,6.6,LN,0,653,11,1
2023,feijao,2050,2050,5,33,2,-97.7,-98.8,LN,0,485,11,14
2024,feijao,2030,2030,122,772,60,-42.7,200,EN,1,404,21,58
1974,milho,,3000,2880,0,960,18.3,,LN,1,,,
1975,milho,,2212,1592,0,720,0.8,-25,N,0,,,
1976,milho,,4600,2592,0,563,-9.9,-21.7,LN,0,,,
1977,milho,,1135,227,0,200,-63.4,-64.5,EN,0,,,
1978,milho,,3530,1028,0,291,-38.8,45.6,EN,0,,,
1979,milho,,3294,2436,0,740,78.5,153.9,N,0,,,
1980,milho,,2712,1097,0,404,11.4,-45.3,EN,0,,,
1981,milho,,3117,1229,0,394,22.5,-2.5,N,0,527,14,0
1982,milho,,2706,1167,0,431,49.3,9.4,N,0,231,25,6
1983,milho,,2840,290,0,102,-61.5,-76.3,EN,1,400,52,7
1984,milho,,1940,194,0,100,-60.3,-2.1,LN,0,229,20,29
1985,milho,,2666,1323,0,496,103.6,200,LN,0,459,17,4
1986,milho,,1450,200,0,138,-43.5,-72.2,N,0,772,12,0
1987,milho,,1200,158,0,132,-48,-4.5,EN,1,360,15,9
1988,milho,1674,1500,510,0,340,29.8,158.2,EN,0,343,26,20
1989,milho,582,582,104,0,179,-35.4,-47.4,LN,1,504,22,0
1990,milho,150,150,60,3e-04,400,33,123.8,N,0,748,16,2
1991,milho,800,800,480,0.0056,600,88.1,50,EN,0,309,15,2
1992,milho,600,600,56,0.018,93,-71,-84.4,EN,1,924,16,2
1993,milho,450,0,0,0,,,,EN,0,310,24,2
1994,milho,886,886,620,62,700,121.8,,N,0,312,25,13
1995,milho,768,768,182,15,237,-27.9,-66.1,EN,0,197,29,24
1996,milho,920,920,188,13,204,-42.8,-13.8,LN,0,241,24,12
1997,milho,1050,1050,335,30,319,-17.9,56.1,N,0,683,14,1
1998,milho,1200,1200,480,46,400,-6.7,25.4,EN,1,331,19,27
1999,milho,1800,1800,576,52,320,-33.1,-20,LN,1,318,18,3
2000,milho,850,850,510,46,600,15,87.5,LN,1,515,13,3
2001,milho,150,150,90,8,600,4,0,LN,0,371,36,2
2002,milho,300,300,300,29,1000,54.5,66.7,N,0,625,20,2
2003,milho,300,300,186,40,620,-10.7,-38,EN,1,143,23,13
2004,milho,400,0,0,0,,,,N,0,616,25,5
2005,milho,400,400,288,76,720,0.5,,EN,0,412,31,9
2006,milho,600,600,480,182,800,12.5,11.1,LN,0,288,43,24
2007,milho,500,500,150,58,300,-56.8,-62.5,EN,0,505,24,18
2008,milho,200,200,168,62,840,29.7,180,LN,1,284,40,10
2009,milho,200,200,168,65,840,41.4,0,LN,0,293,36,24
2010,milho,250,250,150,67,600,10.1,-28.6,EN,1,454,21,15
2011,milho,250,125,8,4,64,-86.7,-89.3,LN,1,403,16,12
2013,milho,650,650,91,49,140,-62.5,,LN,0,214,24,15
2014,milho,1400,950,171,86,180,-46.5,28.6,N,0,321,15,6
2015,milho,2000,2000,960,394,480,60.5,166.7,EN,0,383,16,3
2016,milho,850,,,,,,,EN,1,403,47,48
2017,milho,1170,1170,105,39,90,-61.2,,LN,0,167,50,39
2018,milho,2000,,,,,,,LN,0,456,11,18
2019,milho,2000,,,,,,,EN,0,454,27,49
2020,milho,1400,1400,400,368,286,93.9,,N,0,412,16,55
2021,milho,1540,1540,462,455,300,142.7,5,LN,1,333,17,17
2022,milho,2000,2000,70,92,35,-65.9,-88.3,LN,0,653,11,1
2023,milho,2050,2050,4,7,2,-97.7,-94.4,LN,0,485,11,14
2024,milho,2009,2009,121,177,60,-13.7,200,EN,1,404,21,58
2003,milho1,300,300,186,,620,,,EN,1,143,23,13
2004,milho1,400,0,0,,,,,N,0,616,25,5
2014,milho1,450,,,,,,,N,0,321,15,6
2005,milho2,400,400,288,,720,4.3,,EN,0,412,31,9
2006,milho2,600,600,480,,800,-5.2,11.1,LN,0,288,43,24
2007,milho2,500,500,150,,300,-67.3,-62.5,EN,0,505,24,18
2008,milho2,200,200,168,,840,-7,180,LN,1,284,40,10
2009,milho2,200,200,168,,840,4.7,0,LN,0,293,36,24
2010,milho2,250,250,150,,600,16.3,-28.6,EN,1,454,21,15
2011,milho2,250,125,8,,64,-77.2,-89.3,LN,1,403,16,12
2013,milho2,650,650,91,,140,-8.2,,LN,0,214,24,15
2014,milho2,950,950,171,,180,13.5,28.6,N,0,321,15,6
2015,milho2,2000,2000,960,,480,164.8,166.7,EN,0,383,16,3
2016,milho2,850,,,,,,,EN,1,403,47,48
2017,milho2,1170,1170,105,,90,-53.5,,LN,0,167,50,39
2018,milho2,2000,,,,,,,LN,0,456,11,18
2019,milho2,2000,,,,,,,EN,0,454,27,49
2020,milho2,1400,1400,400,,286,15.9,,N,0,412,16,55
2021,milho2,1540,1540,462,,300,44,5,LN,1,333,17,17
2022,milho2,2000,2000,70,,35,-77.5,-88.3,LN,0,653,11,1
