ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,400,440,0,1100,-3,,LN,1,,,
1975,arroz,,400,600,0,1500,17.8,36.4,LN,0,,,
1976,arroz,,490,588,0,1200,-14.4,-20,LN,1,,,
1977,arroz,,550,770,0,1400,-8,16.7,EN,0,,,
1978,arroz,,550,990,0,1800,10.4,28.6,EN,0,,,
1979,arroz,,550,990,0,1800,3.9,0,N,0,,,
1980,arroz,,605,1089,0,1800,-1.3,0,EN,0,,,
1981,arroz,,350,630,0,1800,-5.6,0,N,0,1176,8,4
1982,arroz,,340,680,0,2000,1.2,11.1,N,0,1670,10,0
1983,arroz,,306,670,0,2190,7.4,9.5,EN,1,1666,9,6
1984,arroz,,311,583,0,1875,-10,-14.4,LN,0,1078,16,37
1985,arroz,,332,732,0,2205,4.5,17.6,LN,0,1548,10,13
1986,arroz,,328,725,0,2210,3,0.3,N,0,1111,14,3
1987,arroz,,337,720,0,2136,-1.7,-3.3,EN,0,882,12,23
1988,arroz,280,280,630,0,2250,2,5.3,EN,0,1094,15,9
1989,arroz,300,300,672,1e-04,2240,-1.2,-0.4,LN,1,967,13,2
1990,arroz,300,300,672,0.0027,2240,-4.4,0,N,0,902,17,13
1991,arroz,320,320,773,0.0224,2416,-2.2,7.8,N,0,1355,6,5
1992,arroz,320,320,773,0.2596,2416,-7,0,EN,1,997,7,0
1993,arroz,360,360,1031,4.2102,2864,5.2,18.6,N,0,1042,9,3
1994,arroz,360,360,1031,65,2864,-0.2,0,N,0,1108,16,12
1995,arroz,420,420,1395,293,3321,11.9,16,EN,0,894,11,22
1996,arroz,185,185,660,92,3568,17,7.4,LN,0,1094,10,10
1997,arroz,430,430,1358,258,3158,2.4,-11.5,N,0,1346,9,0
1998,arroz,201,201,573,132,2851,-5.1,-9.7,EN,1,1039,13,32
1999,arroz,201,201,573,182,2851,-1,0,LN,1,1072,8,8
2000,arroz,201,201,573,138,2851,7.3,0,LN,1,1136,6,3
2001,arroz,201,201,573,172,2851,18.7,0,LN,0,866,13,18
2002,arroz,150,150,225,74,1500,-30.1,-47.4,N,0,1150,8,1
2003,arroz,120,120,180,90,1500,-18.6,0,EN,0,1202,19,14
2004,arroz,120,120,180,99,1500,-6.3,0,N,0,1370,9,2
2005,arroz,120,120,180,82,1500,5.5,0,EN,0,1344,7,1
2006,arroz,130,130,143,53,1100,-13.1,-26.7,LN,0,904,13,9
2007,arroz,130,130,143,51,1100,-3.7,0,EN,0,1219,9,1
2008,arroz,2,2,2,1,1000,-4.1,-9.1,LN,1,1131,16,10
2009,arroz,2,2,2,1,1000,2.6,0,LN,0,1672,7,5
2010,arroz,2,2,2,1,1000,7.1,0,EN,1,1168,7,16
1974,cana,,6731,277005,0,41154,-1.4,,LN,1,,,
1975,cana,,5500,220000,0,40000,-6.9,-2.8,LN,0,,,
