ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,730,876,0,1200,12.2,,1133,LN,1,-1.9,,,
1975,arroz,,500,500,0,1000,-13,-16.7,1166,N,0,-0.2,,,
1976,arroz,,400,572,0,1430,16.9,43,1200,LN,0,-1.1,,,
1977,arroz,,71,66,0,930,-28.1,-35,1234,EN,0,1.1,,,
1978,arroz,,46,48,0,1043,-23,12.3,1269,EN,0,1.1,,,
1979,arroz,,51,76,0,1490,5.4,42.8,1304,N,0,0.2,,,
1980,arroz,,87,137,0,1575,7.5,5.7,1339,EN,0,0.7,,,
1981,arroz,,71,103,0,1451,-4,-7.9,1375,N,0,0.2,1118,9,4
1982,arroz,,100,180,0,1800,15.8,24.1,1411,N,0,0,1436,8,0
1983,arroz,,100,165,0,1650,3.7,-8.3,1446,EN,1,2.5,1483,5,0
1984,arroz,,100,74,0,740,-54,-55.2,1482,LN,0,-1,1211,9,6
1985,arroz,,100,150,0,1500,-7.2,102.7,1517,LN,0,-1,1097,14,5
1986,arroz,,100,150,0,1500,-7.9,0,1550,N,0,-0.2,1189,14,8
1987,arroz,,80,120,0,1500,-8.9,0,1583,EN,1,1.5,1103,11,9
1988,arroz,100,100,210,0,2100,26,40,1613,EN,0,0.9,1024,11,14
1989,arroz,100,100,210,0,2100,23.7,0,1641,LN,1,-1.9,1160,6,1
1990,arroz,100,100,160,8e-04,1600,-7.5,-23.8,1666,N,0,0,1090,13,2
1991,arroz,100,100,180,0.0079,1800,1.9,12.5,1687,EN,0,0.5,1089,12,8
1992,arroz,100,100,180,0.0921,1800,0,0,1705,EN,1,2.1,1026,9,2
1993,arroz,110,110,198,0.5033,1800,-0.9,0,1719,N,0,0.3,1131,8,2
1994,arroz,110,110,198,40,1800,-1.2,0,1729,N,0,0.3,858,10,6
1998,arroz,80,80,158,24,1975,9,,1741,EN,1,2.3,1150,5,20
1999,arroz,80,80,144,48,1800,0,-8.9,1738,LN,1,-1.6,1436,10,4
2000,arroz,80,80,120,31,1500,-16.2,-16.7,1733,LN,1,-1.6,1147,8,5
2001,arroz,80,80,144,49,1800,1.1,20,1728,LN,0,-0.7,875,10,15
2002,arroz,80,80,144,52,1800,1.8,0,1723,N,0,-0.3,1389,8,2
2003,arroz,80,80,144,77,1800,2.3,0,1719,EN,0,1.2,1040,18,26
2004,arroz,80,80,144,77,1800,2.3,0,1715,N,0,0.3,1005,9,10
2005,arroz,80,80,96,38,1200,-31.9,-33.3,1713,EN,0,0.7,946,9,4
2006,arroz,80,80,96,48,1200,-31.9,0,1713,LN,0,-0.8,1057,9,10
2007,arroz,80,80,144,71,1800,1.8,50,1715,EN,0,0.9,1460,8,2
2008,arroz,80,80,144,102,1800,1.5,0,1718,LN,1,-1.5,1137,13,15
2009,arroz,70,70,126,77,1800,1.2,0,1722,LN,0,-0.8,1150,7,11
2010,arroz,70,70,126,73,1800,0.8,0,1727,EN,1,1.6,1333,8,2
2011,arroz,70,70,126,58,1800,0.5,0,1734,LN,1,-1.6,1287,6,9
2012,arroz,30,30,54,37,1800,0.1,0,1740,LN,0,-1,1046,9,6
2013,arroz,30,30,54,39,1800,-0.4,0,1747,N,0,-0.4,887,8,19
2014,arroz,30,25,45,31,1800,-0.8,0,1754,N,0,-0.3,768,15,18
1974,cana,,12000,780000,0,65000,-1,,62253,LN,1,-1.5,,,
1975,cana,,9385,610000,0,64997,-4.6,0,66497,N,0,-0.1,,,
1976,cana,,16000,9e+05,0,56250,-20.1,-13.5,70873,LN,0,-1,,,
