ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,320,288,0,900,11,,702,LN,1,-1.9,,,
1975,arroz,,60,24,0,400,-51.2,-55.6,722,N,0,-0.2,,,
1976,arroz,,200,200,0,1000,20.3,150,742,LN,0,-1.1,,,
1977,arroz,,100,90,0,900,6.8,-10,763,EN,0,1.1,,,
1978,arroz,,180,108,0,600,-29.9,-33.3,785,EN,0,1.1,,,
1979,arroz,,180,234,0,1300,49.3,116.7,807,N,0,0.2,,,
1980,arroz,,520,562,0,1081,21.7,-16.9,830,EN,0,0.7,,,
1981,arroz,,254,130,0,512,-43.5,-52.6,854,N,0,0.2,1181,12,11
1982,arroz,,320,346,0,1081,16.5,111.3,878,N,0,0,1634,7,0
1983,arroz,,300,333,0,1110,17.1,2.7,903,EN,1,2.5,1699,5,1
1984,arroz,,250,120,0,480,-50.3,-56.8,928,LN,0,-1,1015,8,5
1985,arroz,,280,260,0,929,-6.5,93.5,954,LN,0,-1,1322,13,8
1986,arroz,,250,253,0,1012,-2.8,9,981,N,0,-0.2,1231,9,3
1987,arroz,,250,300,0,1200,8.9,18.6,1009,EN,1,1.5,1108,14,7
1988,arroz,380,380,490,0,1289,11.7,7.5,1038,EN,0,0.9,1339,7,14
1989,arroz,250,250,280,0,1120,-7.4,-13.1,1067,LN,1,-1.9,1171,6,2
1990,arroz,250,200,140,5e-04,700,-45.1,-37.5,1097,N,0,0,1318,8,8
1991,arroz,250,250,350,0.0048,1400,6,100,1128,EN,0,0.5,1188,10,5
1992,arroz,250,250,375,0.0518,1500,12.9,7.1,1160,EN,1,2.1,1129,12,1
1993,arroz,220,220,330,0.72,1500,13.6,0,1193,N,0,0.3,1076,8,2
1994,arroz,220,220,330,32,1500,13.8,0,1227,N,0,0.3,1474,9,21
1995,arroz,220,220,264,40,1200,-8,-20,1262,EN,0,1.4,1262,7,34
1996,arroz,130,100,120,16,1200,-6.9,0,1297,LN,0,-0.9,1115,7,8
1997,arroz,90,90,108,19,1200,-7,0,1334,N,0,-0.3,1289,8,5
1998,arroz,100,100,120,26,1200,-6.9,0,1372,EN,1,2.3,1095,10,27
1999,arroz,100,100,120,24,1200,-7.5,0,1411,LN,1,-1.6,1203,8,6
2000,arroz,100,100,120,26,1200,-8.6,0,1451,LN,1,-1.6,1268,11,8
2001,arroz,120,120,180,34,1500,12.6,25,1492,LN,0,-0.7,964,14,16
2002,arroz,150,150,225,71,1500,10,0,1534,N,0,-0.3,1415,9,2
2003,arroz,150,150,225,148,1500,6.1,0,1577,EN,0,1.2,1268,15,32
2004,arroz,150,150,225,119,1500,1.6,0,1622,N,0,0.3,1301,7,9
2005,arroz,200,200,300,99,1500,-2.5,0,1668,EN,0,0.7,1446,10,6
2006,arroz,70,70,105,35,1500,-6.5,0,1715,LN,0,-0.8,1335,17,20
2007,arroz,70,70,105,47,1500,-10.5,0,1764,EN,0,0.9,1501,8,1
2010,arroz,50,50,105,63,2100,8.8,,1918,EN,1,1.6,1146,4,0
2011,arroz,60,60,131,81,2183,8,4,1972,LN,1,-1.6,1178,5,7
2012,arroz,60,60,120,67,2000,-5.1,-8.4,2028,LN,0,-1,1088,7,1
2013,arroz,50,50,100,60,2000,-8.8,0,2085,N,0,-0.4,722,10,15
2018,arroz,15,15,42,34,2800,7.7,,2398,LN,0,-1.3,1184,19,17
2019,arroz,10,10,30,25,3000,12.8,7.1,2466,EN,0,0.7,1200,7,15
2020,arroz,10,10,29,38,2900,6.9,-3.3,2536,N,0,0.2,1207,9,26
2021,arroz,10,10,29,40,2900,5,0,2607,LN,0,-1.4,991,12,20
2022,arroz,13,13,30,42,2308,-17.7,-20.4,2681,LN,0,-1.2,1288,6,8
2023,arroz,8,8,24,46,3000,5.8,30,2757,LN,0,-1,1255,8,3
2024,arroz,10,10,25,71,2500,-12.6,-16.7,2835,EN,1,1.5,900,13,53
1974,cana,,4,218,0,54500,,,,LN,1,-1.5,,,
1975,cana,,4,218,0,54500,,0,,N,0,-0.1,,,
1976,cana,,3,120,0,40000,,-26.6,,LN,0,-1,,,
2017,cana,20,20,1560,78,78000,,,,LN,0,-0.7,863,9,13
2018,cana,13,13,858,45,66000,,-15.4,,LN,0,-1.1,1184,19,17
2019,cana,15,15,1095,59,73000,,10.6,,EN,0,0.6,1200,7,15
2020,cana,15,15,1050,79,70000,,-4.1,,N,0,0.1,1207,9,26
2021,cana,15,15,1050,97,70000,,0,,LN,0,-1.2,991,12,20
2022,cana,20,20,1720,232,86000,,22.9,,LN,0,-1.2,1288,6,8
2023,cana,15,15,1125,146,75000,,-12.8,,LN,0,-0.8,1255,8,3
2024,cana,15,15,1065,119,71000,,-5.3,,EN,0,1.2,900,13,53
1974,feijao,,120,58,0,483,15.3,,326,LN,1,-1.9,,,
1975,feijao,,35,7,0,200,-47.5,-58.6,340,N,0,-0.2,,,
1976,feijao,,100,48,0,480,31.2,140,355,LN,0,-1.1,,,
1977,feijao,,50,16,0,320,-17,-33.3,371,EN,0,1.1,,,
1978,feijao,,70,28,0,400,11.8,25,387,EN,0,1.1,,,
1979,feijao,,75,30,0,400,5.2,0,404,N,0,0.2,,,
1980,feijao,,30,6,0,200,-61.2,-50,421,EN,0,0.7,,,
1981,feijao,,14,12,0,857,14.3,200,440,N,0,0.2,1181,12,11
2017,feijao,5,5,15,32,3000,1.5,,2045,LN,0,-1,863,9,13
2018,feijao,50,50,90,189,1800,-29.9,-40,2134,LN,0,-1.3,1184,19,17
2019,feijao,50,50,105,267,2100,-12,16.7,2228,EN,0,0.7,1200,7,15
2020,feijao,50,50,135,540,2700,12.3,28.6,2325,N,0,0.2,1207,9,26
2021,feijao,50,50,105,453,2100,-27.6,-22.2,2426,LN,0,-1.4,991,12,20
2022,feijao,50,50,145,776,2900,0.5,38.1,2532,LN,0,-1.2,1288,6,8
2023,feijao,50,50,130,626,2600,-1.4,-10.3,2642,LN,0,-1,1255,8,3
2024,feijao,60,60,130,467,2167,0.7,-16.7,2758,EN,1,1.5,900,13,53
1974,milho,,200,336,0,1680,10.5,,1451,LN,0,-0.9,,,
1975,milho,,50,65,0,1300,-14.7,-22.6,1497,N,0,-0.3,,,
1976,milho,,200,336,0,1680,9,29.2,1544,N,0,-0.3,,,
1977,milho,,200,300,0,1500,-4.8,-10.7,1592,EN,0,0.5,,,
1978,milho,,200,320,0,1600,-1.6,6.7,1643,N,0,0.1,,,
1979,milho,,250,450,0,1800,6.5,12.5,1698,N,0,0.2,,,
1980,milho,,42,76,0,1810,2.4,0.5,1760,N,0,0.3,,,
1981,milho,,37,67,0,1811,-2.7,0.1,1833,N,0,-0.3,1181,12,11
1982,milho,,40,68,0,1700,-13.8,-6.1,1921,N,0,0.4,1634,7,0
1983,milho,,50,105,0,2100,0.5,23.5,2028,EN,1,1.7,1699,5,1
1984,milho,,70,130,0,1857,-16.7,-11.6,2155,N,0,-0.3,1015,8,5
1985,milho,,120,204,0,1700,-29.1,-8.5,2301,LN,0,-0.6,1322,13,8
1986,milho,,100,270,0,2700,5.7,58.8,2463,N,0,-0.2,1231,9,3
1987,milho,,100,250,0,2500,-8.7,-7.4,2631,EN,0,1.3,1108,14,7
1988,milho,230,230,780,0,3391,14.5,35.7,2792,N,0,-0.2,1339,7,14
1989,milho,170,170,610,0,3588,13.3,5.8,2931,LN,0,-1.1,1171,6,2
1990,milho,180,170,460,0.0011,2706,-17.7,-24.6,3034,N,0,0.3,1318,8,8
1991,milho,180,180,650,0.0055,3611,9.1,33.5,3093,N,0,0.4,1188,10,5
1992,milho,320,320,1152,0.1118,3600,9.7,-0.3,3103,EN,1,2,1129,12,1
1993,milho,300,300,1080,1.9869,3600,10.9,0,3071,EN,0,0.9,1076,8,2
1994,milho,300,300,1080,90,3600,14.6,0,3005,N,0,0.4,1474,9,21
1995,milho,300,300,864,86,2880,-2.8,-20,2921,EN,0,0.7,1262,7,34
1996,milho,110,94,225,25,2394,-15.5,-16.9,2832,LN,0,-0.6,1115,7,8
1997,milho,70,70,168,18,2400,-12.3,0.3,2749,N,0,0.2,1289,8,5
1998,milho,70,70,168,21,2400,-8.4,0,2680,EN,0,1.3,1095,10,27
1999,milho,100,100,240,24,2400,-5.6,0,2629,LN,0,-1.1,1203,8,6
2000,milho,100,100,240,48,2400,-5.1,0,2598,LN,0,-1.1,1268,11,8
2001,milho,150,150,375,37,2500,-2,4.2,2588,LN,0,-0.5,964,14,16
2002,milho,150,150,420,126,2800,8.1,12,2599,N,0,0,1415,9,2
2003,milho,150,150,420,126,2800,6.6,0,2629,N,0,0.2,1268,15,32
2004,milho,150,150,420,105,2800,4.9,0,2679,N,0,0.1,1301,7,9
2005,milho,180,180,504,126,2800,2.6,0,2751,N,0,0.3,1446,10,6
2006,milho,180,180,504,106,2800,0.5,0,2847,LN,0,-0.6,1335,17,20
2007,milho,180,180,504,116,2800,-1,0,2968,N,0,-0.2,1501,8,1
2008,milho,180,180,504,164,2800,-2.4,0,3116,LN,0,-1.3,1391,16,17
2009,milho,150,150,450,127,3000,1.9,7.1,3291,LN,0,-0.7,1125,8,12
2010,milho,100,100,280,67,2800,-8.1,-6.7,3491,EN,0,0.6,1146,4,0
2011,milho,110,110,330,132,3000,-4.9,7.1,3709,LN,0,-0.9,1178,5,7
2012,milho,150,150,825,337,5500,67.1,83.3,3938,LN,0,-0.6,1088,7,1
2013,milho,200,200,1200,540,6000,73.3,9.1,4164,LN,0,-0.5,722,10,15
2014,milho,200,200,1280,320,6400,75.2,6.7,4377,N,0,-0.3,838,14,2
2015,milho,228,228,943,328,4136,8.1,-35.4,4565,EN,0,0.5,1121,18,25
2016,milho,204,60,121,84,2017,-49.6,-51.2,4720,EN,0,1.3,1011,17,30
2017,milho,750,750,5370,2737,7160,71.1,200,4840,N,0,-0.3,863,9,13
2018,milho,350,350,2150,899,6143,40.8,-14.2,4925,LN,0,-0.9,1184,19,17
2019,milho,350,350,2120,1060,6057,33.4,-1.4,4981,EN,0,0.6,1200,7,15
2020,milho,550,550,2850,2111,5182,9.8,-14.5,5017,N,0,0,1207,9,26
2021,milho,350,330,1298,1561,3933,-19.7,-24.1,5039,LN,0,-1,991,12,20
2022,milho,380,325,1367,1759,4206,-17,6.9,5054,LN,0,-1.3,1288,6,8
2023,milho,350,350,1940,1695,5543,5.9,31.8,5066,N,0,-0.4,1255,8,3
2024,milho,604,604,3083,2307,5104,-5.5,-7.9,5078,EN,0,0.5,900,13,53
2003,milho1,150,150,420,,2800,-1.2,,2760,EN,0,1.2,1268,15,32
