ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,25,25,63,0.424,2520,-4.5,,EN,0,923,28,17
1994,arroz,27,27,75,22,2778,5,10.2,N,0,864,14,29
1995,arroz,35,35,100,36,2857,8.2,2.9,EN,0,649,26,54
1996,arroz,3,3,7,2,2333,-10.9,-18.3,LN,0,830,21,37
1997,arroz,35,35,91,22,2600,0.5,11.4,N,0,1113,10,6
1998,arroz,35,35,91,22,2600,2.2,0,EN,1,704,17,65
1999,arroz,24,24,61,15,2542,-0.7,-2.2,LN,1,835,12,48
2000,arroz,24,24,61,15,2542,-0.9,0,LN,1,957,13,5
2001,arroz,24,24,38,10,1583,-37.5,-37.7,LN,0,564,23,37
2002,arroz,24,24,61,10,2542,4.8,60.5,N,0,1064,10,6
2003,arroz,21,21,46,32,2190,-3.1,-13.8,EN,1,728,30,20
2004,arroz,20,20,44,31,2200,12,0.4,N,0,925,22,12
2005,arroz,16,16,24,19,1500,-13.5,-31.8,EN,0,897,18,19
2006,arroz,10,10,14,15,1400,-9.5,-6.7,LN,0,743,29,30
2007,arroz,10,10,16,8,1600,9.7,14.3,EN,0,919,8,9
2008,arroz,8,8,12,5,1500,6.6,-6.2,LN,1,579,31,25
2009,arroz,3,3,4,2,1333,-3.7,-11.1,LN,0,972,21,21
2010,arroz,3,3,4,2,1333,1.7,0,EN,1,783,20,30
2011,arroz,3,3,4,2,1333,-3.3,0,LN,1,881,11,14
2012,arroz,3,3,4,3,1333,-11.4,0,LN,0,821,16,7
2013,arroz,2,2,4,2,2000,20.1,50,LN,0,738,22,31
2014,arroz,2,2,4,3,2000,6.6,0,N,0,811,11,9
2015,arroz,2,2,4,3,2000,-6.3,0,EN,0,545,43,40
1994,cana,20,20,700,11,35000,-0.3,,N,0,864,14,29
1995,cana,30,30,1050,17,35000,-10.4,0,EN,0,649,26,54
1996,cana,30,30,1050,18,35000,-17.4,0,LN,0,830,21,37
1997,cana,30,30,1500,27,50000,10.8,42.9,N,0,1113,10,6
1998,cana,30,30,1500,27,50000,5.7,0,EN,1,704,17,65
1999,cana,30,30,1500,29,50000,2.3,0,LN,1,835,12,48
2000,cana,30,30,1500,26,50000,0,0,LN,1,957,13,5
2001,cana,30,30,1500,30,50000,0,0,LN,0,564,23,37
2002,cana,30,30,1500,48,50000,0,0,N,0,1064,10,6
2003,cana,30,30,1500,68,50000,0,0,EN,1,728,30,20
2004,cana,30,30,1500,75,50000,0,0,N,0,925,22,12
2005,cana,25,25,1250,63,50000,0,0,EN,0,897,18,19
2006,cana,5,5,250,13,50000,0,0,LN,0,743,29,30
2007,cana,5,5,250,12,50000,0,0,EN,0,919,8,9
2008,cana,5,5,250,15,50000,0,0,LN,1,579,31,25
2009,cana,5,5,250,15,50000,0,0,LN,0,972,21,21
2010,cana,5,5,250,15,50000,0,0,EN,1,783,20,30
2011,cana,5,5,250,15,50000,0,0,LN,1,881,11,14
2012,cana,5,5,250,15,50000,0,0,LN,0,821,16,7
2013,cana,5,5,250,16,50000,0,0,LN,0,738,22,31
2015,cana,380,380,26600,1463,70000,42.8,,EN,0,545,43,40
2017,cana,13,13,494,59,38000,-19,,LN,0,622,21,18
2018,cana,10,10,410,41,41000,-10.4,7.9,LN,0,728,18,13
2019,cana,11,11,451,56,41000,-7.6,0,EN,0,497,14,37
2020,cana,14,14,630,80,45000,5.2,9.8,N,0,860,17,18
2021,cana,12,12,492,88,41000,0,-8.9,LN,1,691,10,16
1993,feijao,115,115,57,1.02,496,-0.2,,EN,0,923,28,17
