ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,417,417,1793,400,4300,0.4,,4506,N,0,-0.3,1022,7,0
1998,arroz,924,924,4126,1073,4465,-0.8,3.9,4617,EN,1,2.3,1169,5,0
1999,arroz,1206,1206,5395,1678,4473,-4.7,0.2,4730,LN,1,-1.6,597,8,0
2000,arroz,1206,1206,6588,1636,5463,12,22.1,4846,LN,1,-1.6,1026,5,0
2001,arroz,1206,1206,5932,1866,4919,-2.4,-10,4964,LN,0,-0.7,1229,6,0
2002,arroz,1206,1206,6589,2460,5464,5,11.1,5086,N,0,-0.3,957,7,1
2003,arroz,1201,1201,7774,5122,6473,21.3,18.5,5211,EN,0,1.2,1215,5,0
2004,arroz,1201,1201,6609,3826,5503,0.2,-15,5338,N,0,0.3,769,11,0
2005,arroz,888,888,4660,2104,5248,-7.8,-4.6,5469,EN,0,0.7,662,12,0
2006,arroz,888,888,5294,1998,5962,-1.7,13.6,5603,LN,0,-0.8,849,14,0
2007,arroz,922,922,1384,623,1501,-76.8,-74.8,5740,EN,0,0.9,984,8,0
2008,arroz,1115,1115,8363,5520,7500,7.7,200,5881,LN,1,-1.5,789,7,0
2009,arroz,1115,1115,8362,4515,7500,1.3,0,6025,LN,0,-0.8,1023,5,0
2010,arroz,1115,1115,8363,4683,7500,-1.8,0,6173,EN,1,1.6,974,9,0
2011,arroz,1280,1280,8192,3932,6400,-16.8,-14.7,6324,LN,1,-1.6,889,7,0
2012,arroz,900,900,7650,4284,8500,10.9,32.8,6479,LN,0,-1,689,11,0
2013,arroz,900,900,6660,3996,7400,-3.1,-12.9,6637,N,0,-0.4,908,11,1
2014,arroz,900,900,7020,4914,7800,2.7,5.4,6800,N,0,-0.3,1018,10,0
2015,arroz,900,900,6750,4779,7500,-0.9,-3.8,6967,EN,0,0.6,1072,7,0
2016,arroz,900,900,6750,5589,7500,-0.4,0,7137,EN,1,2.4,1156,6,0
2017,arroz,900,900,6750,5400,7500,0.2,0,7312,LN,0,-1,1060,8,0
2018,arroz,900,900,6795,4892,7550,0.7,0.7,7491,LN,0,-1.3,913,8,0
2019,arroz,900,900,6765,5141,7517,-0.3,-0.4,7675,EN,0,0.7,1029,10,0
2020,arroz,900,900,6755,6417,7506,-1.2,-0.1,7863,N,0,0.2,771,13,0
