ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,30,54,0,1800,52.7,,LN,1,,,
1975,arroz,,70,84,0,1200,-1,-33.3,N,0,,,
1976,arroz,,90,108,0,1200,-3.5,0,LN,0,,,
1977,arroz,,60,90,0,1500,17.9,25,EN,0,,,
1978,arroz,,70,84,0,1200,-7.7,-20,EN,0,,,
1979,arroz,,50,45,0,900,-32.1,-25,N,0,,,
1980,arroz,,100,130,0,1300,-3.7,44.4,EN,0,,,
1981,arroz,,100,150,0,1500,9.4,15.4,N,0,975,10,5
1982,arroz,,100,115,0,1150,-17.4,-23.3,N,0,764,10,2
1983,arroz,,100,150,0,1500,6.5,30.4,EN,1,1108,6,4
1984,arroz,,110,165,0,1500,5.2,0,LN,0,948,12,4
1985,arroz,,110,154,0,1400,-2.9,-6.7,LN,0,769,8,1
1986,arroz,,110,140,0,1273,-12.4,-9.1,N,0,735,12,8
1987,arroz,,110,165,0,1500,2.7,17.9,EN,1,1100,11,0
1988,arroz,110,110,165,0,1500,2.3,0,EN,0,793,11,0
1989,arroz,110,110,165,0,1500,2.5,0,LN,1,730,10,0
1990,arroz,110,110,165,5e-04,1500,3.5,0,N,0,830,13,0
1991,arroz,110,110,17,4e-04,155,-89.2,-89.7,EN,0,919,9,0
1992,arroz,80,80,112,0.0081,1400,-0.6,200,EN,1,959,7,0
1993,arroz,100,100,200,0.2982,2000,46.2,42.9,EN,0,718,11,0
1994,arroz,100,100,200,18,2000,52.8,0,N,0,822,6,0
1995,arroz,80,80,160,11,2000,57.7,0,EN,0,1011,7,3
1996,arroz,54,54,53,7,981,-20.4,-50.9,LN,0,1198,7,2
1997,arroz,50,50,100,12,2000,68.1,103.8,N,0,996,12,0
1998,arroz,40,40,48,8,1200,2.8,-40,EN,1,1143,5,0
1999,arroz,40,40,48,8,1200,3,0,LN,1,656,14,0
2000,arroz,40,40,48,8,1200,2.8,0,LN,1,919,7,0
2001,arroz,35,35,42,8,1200,1.5,0,LN,0,1266,8,0
2002,arroz,30,30,36,9,1200,-1.2,0,N,0,970,19,0
2003,arroz,32,32,42,17,1312,3.1,9.4,EN,1,1007,5,0
