ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,150,135,0,900,-38.2,,LN,1,,,
1975,arroz,,150,270,0,1800,17,100,N,0,,,
1976,arroz,,130,270,0,2077,30.2,15.4,LN,0,,,
1977,arroz,,150,300,0,2000,23,-3.7,EN,0,,,
1978,arroz,,150,122,0,813,-50.2,-59.3,EN,0,,,
1979,arroz,,270,27,0,100,-93.8,-87.7,N,0,,,
1980,arroz,,300,540,0,1800,15.7,200,EN,0,,,
1981,arroz,,204,367,0,1799,20.7,-0.1,N,0,812,6,6
1982,arroz,,204,184,0,902,-34.9,-49.9,N,0,775,9,7
1983,arroz,,30,36,0,1200,-6.1,33,EN,1,1294,4,3
1984,arroz,,200,340,0,1700,42.4,41.7,LN,0,808,7,9
1985,arroz,,200,260,0,1300,17.8,-23.5,LN,0,960,7,7
1986,arroz,,200,180,0,900,-14.8,-30.8,N,0,687,8,28
1987,arroz,,200,100,0,500,-53.8,-44.4,EN,1,879,7,16
1988,arroz,170,170,102,0,600,-47,20,EN,0,724,7,25
1989,arroz,170,170,306,0,1800,45.5,200,LN,1,906,9,10
1990,arroz,170,170,306,7e-04,1800,33.7,0,N,0,820,8,20
1991,arroz,170,170,136,0.0022,800,-44.5,-55.6,EN,0,891,10,28
1992,arroz,170,170,306,0.0428,1800,18.1,125,EN,1,968,13,11
1993,arroz,40,40,64,0.1549,1600,6.7,-11.1,EN,0,1085,8,8
1994,arroz,40,40,64,7,1600,12.1,0,N,0,1126,5,9
1995,arroz,30,30,48,7,1600,16.9,0,EN,0,1294,7,10
1996,arroz,32,32,32,8,1000,-23.4,-37.5,LN,0,1028,9,25
1997,arroz,26,26,8,2,308,-75.3,-69.2,N,0,1008,8,10
1998,arroz,26,26,34,7,1308,8.5,200,EN,1,1767,5,11
1999,arroz,26,26,34,7,1308,10.7,0,LN,1,834,7,23
2000,arroz,26,26,34,8,1308,8.9,0,LN,1,883,9,16
2001,arroz,26,26,34,14,1308,5.3,0,LN,0,1088,6,19
