code_muni,en,ln,n,med
1100015,84,58.85,75.2,71.15
1100023,106.62,80.05,106.6,95.07
1100031,88.44,51.3,77.6,69.93
1100049,83.81,59.75,71.7,70.72
1100056,93.5,52.9,78.9,72.67
1100064,87.69,54,80.5,71.48
1100072,90.25,48.8,79,69.78
1100080,72.56,55,61.5,62.52
1100098,80.25,56.15,76.4,68.93
1100106,69.19,57,60,61.89
1100114,95.94,74.35,96.2,86.61
1100122,87.25,60,82.3,74.33
1100130,98.25,81.35,113.6,94.24
1100148,87.38,67.2,77.3,76.41
1100155,97.44,65.8,90.5,82.17
1100189,78.69,56.1,75.3,68.13
1100205,105.5,83.1,101.3,94.85
1100254,89.94,58.15,78.8,73.7
1100262,102.69,83.4,111.5,96.22
1100288,86.94,62.85,73.9,73.63
1100296,84.5,60.55,78.2,72.72
1100304,73.31,49.85,76.4,63.78
1100320,87.44,66.25,83.8,77.43
1100338,81.62,79.3,72.9,78.72
1100346,99.38,68.75,81.8,82.24
1100379,84.31,56.05,83.3,71.8
1100403,105.19,86.25,104.8,96.87
1100452,108.38,86.95,105.5,98.43
1100502,79.81,63.75,70.7,70.85
1100601,101.31,67.05,99.7,86.07
1100700,108.69,83.9,102.9,96.65
1100809,92.56,89.15,110.3,94.93
1100908,81.38,62.2,70.9,70.76
1100924,89.5,47.5,78.7,68.89
1100940,100.75,85.35,111.7,96.43
1101005,103.56,78.95,96,91.22
1101104,97.31,83.85,115.8,95.48
1101203,91,59.4,72.6,73.26
1101302,99.94,72.4,89.6,85.72
1101401,104.5,84.45,102.3,95.3
1101435,102.31,70.55,91.6,86.17
1101450,86.12,58.25,77.7,72.17
1101468,93.88,49.8,78.5,71.37
1101476,84.94,60.25,79.3,72.98
1101484,84.5,61.45,79.4,73.37
1101492,84.94,54.65,72.3,69.02
1101500,87.5,63.95,75.9,74.74
1101559,101.62,67.75,85.2,83.33
1101609,100.75,70.35,101.3,87.65
1101708,100.88,69.55,81.9,83.13
1101757,103.62,68.15,101.3,87.7
1101807,96.31,65.2,94.4,82.37
1200013,93,71.25,96.4,84.28
1200054,83.56,75.1,85.8,80.37
1200104,81.19,78.25,88.5,81.5
1200138,91.75,71.95,77.4,80.02
1200179,84.62,75.9,101.5,84.5
1200203,112.81,102.05,108.8,107.26
1200252,81.56,78.25,89.1,81.76
1200302,107.88,107.15,93.6,104.46
