code_muni,en,ln,n,med
1100015,117.19,74.8,93.6,93.63
1100023,149.75,104.4,123,124.22
1100031,120.88,82.55,91.1,97.74
1100049,109.19,80.05,100.5,94.63
1100056,117.19,75.75,89.7,93.2
1100064,128.81,83.65,87.9,100.28
1100072,119.5,75.8,87.8,93.61
1100080,118.44,92.8,127.9,109.35
1100098,117.06,78.55,96.5,95.85
1100106,125.5,102.4,145.2,119.74
1100114,129.69,99.85,121,114.83
1100122,113.69,98.5,103.5,104.87
1100130,154.19,129.75,149.2,142.48
1100148,115.19,81.75,99,97.13
1100155,120.81,105.05,115.3,112.76
1100189,112.19,77.45,99.8,94.39
1100205,173.62,146.7,160.6,159.09
1100254,114.56,94.85,104.3,103.76
1100262,160.31,123.2,149.6,141.85
1100288,109.44,79.4,93,92.8
1100296,107.75,71.65,92.9,88.83
1100304,113.31,89.35,103.3,100.72
1100320,128.19,85.75,119.7,107.89
1100338,137.88,120.8,137.3,130.33
1100346,122.81,95.8,110.4,108.37
1100379,112.75,75.15,95.1,92.57
1100403,169.31,116.9,132,138.41
1100452,166.5,123.45,151.6,144.54
1100502,113.12,83.45,89.8,95.15
1100601,145.38,102.7,125.5,122.5
1100700,169.81,119.9,154.2,144.72
1100809,184.06,148.15,187.3,169.15
1100908,111.88,89.8,90.6,97.65
1100924,115.06,70.45,101.8,92.78
1100940,164.5,132.35,156.4,148.76
1101005,144.88,109.7,146.4,129.91
1101104,177,136.25,177.4,159.37
1101203,112.38,91.6,101.3,100.93
1101302,132.69,108.4,132.7,122.13
1101401,160.25,115.4,148,138.09
1101435,129.44,105.15,120.3,116.89
1101450,103.62,71.1,99,88.48
1101468,120.88,74,93.1,94.46
1101476,108.69,77.65,92.5,91.67
1101484,104.25,76.25,93.5,89.74
1101492,122.12,84.85,112.9,103.91
1101500,129.5,93.5,131.2,114.22
1101559,121.94,105,111.3,112.26
1101609,131.56,107.5,124.1,119.48
1101708,123.31,102.4,115.6,112.54
1101757,133.88,110.75,133.7,123.78
1101807,121.94,102.45,119.9,113.02
1200013,163.69,129.35,181.6,152.65
1200054,163.88,127.2,144.3,143.67
1200104,150.25,118.3,140.9,134.33
1200138,181.44,128,161.9,153.96
1200179,149.31,113.1,173.3,138.78
1200203,280,262.65,325.4,282.33
1200252,132.62,109.05,144.1,124.87
1200302,243.94,228.2,234.3,235
1200328,231.94,231.5,252.5,236.22
1200336,309.94,301.55,361.6,317.52
1200344,208.75,173.95,183.6,188.15
1200351,241.31,227.5,267.5,241
1200385,158.88,117.6,186.4,146.91
1200393,251.81,243.85,289,256.43
1200401,157.88,120.8,161.6,142.57
1200427,293.25,292.05,338.8,302.63
1200435,223.62,205.4,184.1,207.11
1200450,175,124.85,184.4,155.24
1200500,183,147.1,163.8,163.22
1200609,255.38,245.9,275,255.52
1200708,139.56,112.7,143.5,128.74
1200807,187.56,144.2,182.7,167.65
