code_muni,en,ln,n,med
1100015,286.59,272.84,311.7,286.37
1100023,300.94,321.53,376.4,325.85
1100031,332.18,301.79,333.4,319.89
1100049,323.76,315,316,318.46
1100056,310.94,295.37,330.6,308.78
1100064,325.24,308.47,334.1,320.24
1100072,304.65,296.32,330.3,306.78
1100080,239.53,252.53,282.4,254.22
1100098,305.06,324.84,333,319.3
1100106,241.18,246.26,278.2,251.33
1100114,270.41,314,350.5,305.83
1100122,310.06,313.11,343.6,318.61
1100130,333.76,356.26,407.6,359.11
1100148,312.35,270.16,299.3,292.09
1100155,295.06,301.79,339,307.39
1100189,299.88,319.84,339.7,316.78
1100205,320.24,341.79,329.3,331.11
1100254,329.65,296.58,314.7,312.74
1100262,332.18,363.32,409.5,361.85
1100288,315.35,297.16,304.9,305.57
1100296,307.71,294.95,310.5,303.04
1100304,297.65,316.68,338.8,314.46
1100320,269.18,279.95,300.7,280.48
1100338,296.12,290.47,294.9,293.52
1100346,281.65,292.63,303.9,291.02
1100379,280.88,276.89,331.9,290.33
1100403,310.53,322.32,371.9,328.74
1100452,297.53,353.16,375.3,337.41
1100502,325.53,287.37,296.5,303.46
1100601,274.12,297.21,380.6,306.8
1100700,288.82,351.63,366.5,331.65
1100809,344.88,388.74,384.6,371.63
1100908,324,295.47,306.7,308.46
1100924,293,306.26,325.9,305.63
1100940,341.12,364.32,397.5,362.96
1101005,261.88,319.26,358.2,306.52
1101104,328.47,363.37,390.1,356.28
1101203,334.06,301.58,317.3,317
1101302,278.06,312,334.7,304.39
1101401,290.76,320.84,382.4,323.11
1101435,280.71,311.53,331.7,304.52
1101450,294.94,287.89,323.5,298.24
1101468,297.71,287.68,335.7,301.83
1101476,312.35,309.11,318.4,312.33
1101484,312.65,309.32,310.2,310.74
1101492,242.47,262.37,280.9,259.04
1101500,252.94,278.26,297.2,273.02
1101559,295.65,309.05,321.6,306.83
1101609,308.76,323.95,384,331.39
1101708,290.94,304.16,321.2,302.98
1101757,317.29,332.37,386.4,338.54
1101807,296.71,300.37,349.7,309.74
1200013,291.41,280.26,290.4,286.59
1200054,248.59,249.74,246.8,248.67
1200104,251.41,239.68,245.1,245.2
1200138,253.94,269.05,260.5,261.61
1200179,264.41,255.11,262.5,260.15
1200203,240.06,257.05,257.6,250.89
1200252,261.29,236.68,243.6,247.28
1200302,273.29,299.89,266.9,282.89
1200328,228.35,286.58,253.3,257.83
1200336,239.59,248.05,259.8,247.48
1200344,267.94,288.47,273.4,277.61
1200351,219.24,277.74,255.4,251.26
1200385,272.35,270.95,279.8,273.39
1200393,228.65,272.68,252.4,252
1200401,267.76,261.37,254.5,262.24
1200427,235.29,247.63,259.8,245.72
1200435,278.82,291.68,278.3,284.02
1200450,269.71,277.26,275.5,274.09
1200500,258,270.84,275.5,267.11
1200609,272.53,284.95,266,276.24
1200708,260.53,246.26,250,252.35
1200807,265.53,291.37,275.3,278.33
1300029,252.41,333.89,291.6,294.59
1300060,247.88,301.42,296.6,280.59
1300086,222.65,295.32,283.8,265.96
1300102,243.35,302.68,276.2,275
1300144,358.29,402,362.7,377.3
1300201,265.12,286.63,254.6,271.72
1300300,223.35,288.37,262.3,258.67
1300409,96.18,192.89,140.4,145.74
1300508,231.88,312.37,270.4,273.5
1300607,260.82,306.58,295.4,287.24
1300631,259.29,315.32,302.5,291.83
1300680,230,302.79,270.2,268.8
1300706,260,252.63,282.2,261.78
1300805,231.12,305.63,298.7,276.59
1300839,219.59,289.95,278.4,261.43
1300904,321.47,360.42,315.3,336.22
1301001,282.41,337,277.6,303.91
1301100,243.94,309.79,300.6,283.46
1301159,230.65,304.21,275.5,270.78
1301209,236.71,319.63,256.1,275.17
1301308,230.24,282.95,266.5,259.89
1301407,262.06,292.79,282.1,279.11
1301506,267.18,294.53,288.3,283.07
1301605,231.29,335.74,265.4,281.85
1301654,252,261.63,264.5,258.7
1301704,320.18,354,341.5,338.78
1301803,250.88,267.95,264.3,260.85
1301852,247.06,302.42,299.5,281.33
1301902,212,314.95,266.1,266.28
1301951,312.88,359.68,321.8,334.15
1302009,222.53,339.26,273,281.72
1302108,263.18,298.68,275.5,280.52
1302207,234.53,337.58,272.6,285.37
1302306,292.82,334.58,299.7,311.57
1302405,287.71,312.32,299.6,300.46
1302504,227.59,284.74,297.9,266.48
1302553,240.24,302.42,313,281.74
1302603,235,319.53,275.2,278.65
1302702,289.82,319.84,331.4,311.26
1302801,219.76,278.26,283.8,257.85
1302900,241.71,314.63,290.3,282.39
1303007,200.71,308.63,296.7,266.15
1303106,222,314.68,290.1,275.09
1303205,186.65,241.47,220.9,216.74
1303304,339.94,387.16,368.6,365.67
1303403,228.29,313.68,297.8,278.67
1303502,302.24,322,322.6,314.83
1303536,192.65,261.47,198.7,222.39
1303569,221.47,300.21,230.1,255.87
1303601,142.41,249.74,199,199.04
1303700,252.65,292.42,296.3,278.57
1303809,233.65,317.63,269.2,276.07
1303908,268.12,305.95,302.2,291.15
1303957,226.47,317.58,259.8,271.35
1304005,228.82,332.58,263.8,279.28
1304062,243,287.16,287.6,270.93
1304104,309.41,372.95,313.5,336.54
1304203,259.24,341.68,287.3,299.39
1304237,244.76,316,273.5,280.43
1304260,225.76,311.74,287.9,274.78
1304302,175.18,273.68,225.8,226.87
1304401,226.94,294.89,279.3,266.39
1400027,42.41,126.26,74.9,84.11
1400050,54.18,151.74,103.6,105.22
1400100,20.35,43.21,30.5,32
1400159,22.24,46.58,29.2,33.8
1400175,23.94,67.58,29.3,43.13
1400209,42.71,101.42,57.2,70.11
1400233,59.29,120.95,71.2,87.35
1400282,38.18,128.84,68.4,82.2
1400308,25.88,102.53,41.5,60.93
1400407,16.29,40.68,15.7,26.24
1400456,21.41,62.26,35.3,41.3
1400472,90.59,162.05,124.3,127.43
