code_muni,en,ln,n,med
1100015,-87.13,-102.26,-93.74,-95.14
1100023,-89.39,-104.05,-93.1,-96.57
1100031,-88.82,-99.02,-91.45,-93.82
1100049,-89.41,-106.22,-86.27,-96.04
1100056,-90.24,-105.12,-93.13,-97.34
1100064,-88.55,-97.88,-90.05,-92.93
1100072,-90.18,-104.38,-91.41,-96.62
1100080,-81.41,-96.07,-83.92,-88.33
1100098,-86.72,-104.22,-85.67,-94.1
1100106,-81.94,-93.47,-77.87,-86.07
1100114,-88.86,-99.14,-88.52,-93.25
1100122,-93.85,-105.12,-94.16,-98.82
1100130,-88.21,-102.81,-91.48,-95.27
1100148,-87.23,-99.8,-87.28,-92.71
1100155,-90.59,-101.45,-92.97,-95.83
1100189,-90.18,-108.04,-89.29,-97.75
1100205,-75.97,-97.08,-80.13,-86.05
1100254,-90.29,-103.22,-90.61,-95.98
1100262,-86.53,-102.11,-87.65,-93.55
1100288,-87.52,-105.59,-87.97,-95.47
1100296,-85.76,-102.31,-89.02,-93.67
1100304,-89.8,-104.61,-87.97,-95.84
1100320,-84.93,-97.97,-87.4,-91.14
1100338,-82.86,-91.86,-79.92,-86.13
1100346,-85.64,-97.84,-85.87,-90.99
1100379,-88.29,-103.96,-93.73,-96.28
1100403,-85.97,-103.42,-89.5,-94.33
1100452,-85.12,-97.72,-82.38,-90
1100502,-88.79,-104.33,-88.58,-95.5
1100601,-88.48,-101.01,-91.29,-94.54
1100700,-84.32,-98.46,-82.97,-90.17
1100809,-81.7,-99.04,-78.18,-88.47
1100908,-90.5,-104.97,-89.96,-96.68
1100924,-89.9,-105.23,-87.9,-96.13
1100940,-86.32,-100.94,-86.01,-92.61
1101005,-85.12,-95.38,-82.53,-89.02
1101104,-85.66,-101.4,-84.2,-92.19
1101203,-87.37,-103.28,-90.64,-95
1101302,-86.05,-95.59,-85.35,-90.05
1101401,-85.56,-99.42,-85.36,-91.54
1101435,-87.72,-97.15,-86.73,-91.6
1101450,-89.08,-104.65,-87.83,-95.58
1101468,-88.96,-105.37,-90.92,-96.52
1101476,-87.36,-106.28,-88.13,-95.75
1101484,-87.73,-105.72,-87.9,-95.59
1101492,-84.59,-97.67,-89.33,-91.31
1101500,-81.59,-95.43,-85.12,-88.37
1101559,-90.91,-100.56,-90.16,-94.94
1101609,-91.3,-104.08,-94.46,-97.54
1101708,-86.81,-98.62,-85.89,-91.75
1101757,-90.47,-104.66,-95.16,-97.66
1101807,-91.78,-104.28,-93.9,-97.67
1200013,-66.3,-77.14,-48.58,-67.16
1200054,-35.48,-33.89,-33.43,-34.34
1200104,-45.99,-49.97,-45.98,-47.72
1200138,-50.59,-53.08,-29.48,-47.08
1200179,-52.82,-56.58,-34.6,-50.5
1200203,-3.04,5.26,28.05,7.33
1200252,-49.76,-53.33,-42.21,-49.67
1200302,-19.98,-21.14,-4.28,-17.07
1200328,-9.27,-4.34,5.61,-3.89
1200336,8.1,8.21,39.77,15.03
1200344,-27.49,-32.43,-14.37,-26.78
1200351,-6.93,-2.37,8.58,-1.58
1200385,-55.06,-56.22,-31.92,-50.53
1200393,-8.66,2.94,18.36,2.26
1200401,-50.16,-55.45,-31.88,-48.48
1200427,1.66,9.7,34.9,12.38
1200435,-24.35,-23.56,-15.26,-22.03
1200450,-55.05,-55.7,-34.71,-50.91
1200500,-33.1,-38.15,-22.26,-32.94
1200609,-14.31,-19.63,7.09,-11.97
1200708,-48.42,-53.74,-38.84,-48.65
1200807,-51.82,-53.18,-30.57,-47.79
1300029,40.66,35.82,31.72,36.61
1300060,73.92,53.43,72.43,64.69
1300086,2.64,-8.41,-14.9,-5.98
1300102,2.33,-9.44,-25.63,-8.87
1300144,-67.27,-90.02,-77.08,-79.29
1300201,58.77,44.64,79.65,57.16
1300300,-23.03,-20.03,-21.31,-21.35
1300409,130.81,123.54,113.29,123.84
1300508,-7.39,-2.95,24.89,1.56
1300607,27.49,16.82,26.67,22.67
1300631,-1.37,-16.94,-30.03,-14.37
1300680,-15.49,-3.69,17.09,-3.28
1300706,-49.18,-54.46,-33.03,-47.97
1300805,-39.28,-49.48,-31.31,-41.98
1300839,1.02,-10.25,-8.67,-5.99
1300904,-74.86,-84.21,-62.14,-76.16
1301001,-7.73,-12.12,8.37,-6.14
1301100,-24.97,-24.52,-6.61,-20.78
1301159,-28.22,-22.56,-16.04,-23.11
1301209,2.38,-13.97,-5.74,-6.49
1301308,5.69,4.79,-12.88,1.26
1301407,-27.08,-30.4,-12.29,-25.31
1301506,-33.74,-39.38,-18.03,-32.78
1301605,115.26,100.16,101.29,105.65
1301654,8.38,5.44,39.19,13.8
1301704,-81.81,-89,-70.66,-82.52
1301803,-20.21,-26.4,3.49,-17.75
1301852,-24.97,-29.89,-13.18,-24.55
1301902,-21.73,-20.77,-15.05,-19.86
1301951,-26.1,-38.85,-19.88,-30.29
1302009,-13.77,-1.28,-0.51,-5.46
1302108,129.23,111.08,123.82,120.16
1302207,55.73,58.26,49.03,55.37
1302306,10.62,5.31,25.23,11.49
1302405,-62.04,-75.47,-40.34,-63.16
1302504,-14.41,-34.17,-4.36,-20.82
1302553,-8.31,-23.58,-1.9,-13.56
1302603,-15.24,-10.2,2.17,-9.27
1302702,-58.74,-82.27,-63.57,-70.02
1302801,78.49,52.16,65.18,64.15
1302900,-39.04,-61.35,-30.08,-46.79
1303007,-4.2,7.16,11.83,4.22
1303106,-27.67,-31.82,-9.73,-25.58
1303205,51.84,45,43.61,47.08
1303304,-66.2,-87.7,-63.71,-75.01
1303403,-19.57,-9.86,22.59,-6.18
1303502,-28.77,-44.33,-20.95,-33.84
1303536,19.44,58.86,41.71,41.42
1303569,-10.09,14.02,9.55,4.66
1303601,155.63,145.5,124.82,144.53
1303700,88.74,42.86,81.02,67.12
1303809,224.47,219.03,169.44,210.14
1303908,48.12,23.21,40.81,35.7
1303957,6.97,20.32,21.21,15.87
1304005,-16.1,-9.44,-11.57,-12.22
1304062,51.21,26.02,47.92,39.54
1304104,-27.53,-60.56,-23.39,-40.99
1304203,12.21,12.92,8.5,11.71
1304237,91.84,85.28,95.36,89.75
1304260,65.16,47.75,44.17,53.03
1304302,28.09,37.23,42.6,35.22
1304401,-13.9,-1.67,15.1,-2.28
1400027,169.58,242.93,179.1,203.54
1400050,156.25,210.51,161.47,180.98
1400100,172.03,210.94,186.02,191.99
1400159,184.99,215.48,185.27,198.3
1400175,192.81,215.05,198.29,203.67
1400209,182.78,179.83,173.6,179.5
1400233,146.86,174.04,174.53,164.69
1400282,196.76,219.44,165.6,199.85
1400308,195.96,233.36,178.09,208.33
1400407,147.51,196.86,187.65,177.69
1400456,155.95,252.37,202.75,208.05
1400472,132.3,136.24,129.34,133.37
1400506,146.02,161.74,167.97,157.63
1400605,154.83,171.72,176.93,166.98
1400704,114.13,201.98,174.62,165.47
1500107,5.16,8,43.49,14.72
1500131,-109.03,-113.21,-104.73,-109.91
1500206,-5.54,-9.49,8.17,-4.28
1500305,44.12,49.53,91.3,56.73
1500347,-107.22,-123.96,-109.17,-114.92
1500404,-20.73,-0.97,4.75,-6.6
1500503,25.16,41.62,63.27,40.6
1500602,-89.75,-100.9,-87.92,-94.2
1500701,24.61,44.2,63.38,41.55
1500800,50.42,46.28,61.21,50.97
1500859,-79.42,-71.39,-53.49,-70.29
1500909,39.64,66.67,81.1,60.4
1500958,-32.12,-36.95,-25.58,-32.8
1501006,-33.82,-48.11,-32.72,-39.8
1501105,-6.72,-4.33,9.69,-2.11
1501204,-69.17,-77.6,-56.78,-70.14
1501253,-105.19,-122.16,-108.2,-113.22
1501303,27.66,34.1,67.84,39.2
1501402,41.36,45.72,68.59,49.17
1501451,-31.16,-38.91,-18.53,-31.78
1501501,50.75,40.84,63.66,49.25
1501576,-107.43,-112.63,-105.54,-109.28
1501600,38.84,36.57,70.19,44.67
1501709,44.09,68.84,82.36,63.17
1501725,-55.52,-60.79,-34.19,-53.18
1501758,-117.25,-119.88,-108.75,-116.55
1501782,-86.8,-91.56,-76.51,-86.63
1501808,23.88,28.1,56,32.7
1501907,34.46,24.07,37.45,30.59
1501956,-1.16,12.48,40.27,13.78
1502004,24.18,39.39,50.71,36.56
1502103,-8.56,-8.89,-3.21,-7.54
1502152,-104.11,-119.41,-108.2,-111.65
1502202,38.48,66.07,83.6,60.28
1502301,0.87,-1.49,19.7,3.94
1502400,57.98,38.95,63.79,50.97
1502509,31.02,53.84,77.78,51.11
1502608,62.98,65.64,79.92,67.82
1502707,-126.07,-134.92,-127.05,-130.13
1502756,13.94,9.96,16.48,12.76
1502764,-111.25,-125.99,-119.17,-119.38
1502772,-109.52,-118.66,-107.31,-113.02
1502806,17.79,22.21,40.42,24.63
1502855,-38.25,-31.91,-15.08,-30.46
1502905,57.11,66.22,68.4,63.53
1502939,-105.78,-110.83,-94.24,-105.47
1502954,-116.24,-121.35,-110.84,-117.29
1503002,1.94,15.16,19.95,11.6
1503044,-122.19,-131.8,-118.1,-125.48
1503077,-2.59,-1.14,21.24,3.22
1503093,-92.18,-94.8,-89.24,-92.68
1503101,57.18,53.08,80.13,60.39
1503200,51.48,46.71,78.65,55.31
1503309,-0.01,4.75,22.42,6.94
1503408,39.17,27.42,52.01,36.85
1503457,-64.16,-67.4,-57.05,-64.02
1503507,13.1,10.05,39.41,17.5
1503606,-59.68,-88.1,-66.09,-73.43
1503705,-97.79,-109.36,-98.18,-102.9
1503754,-83.66,-100.99,-88.29,-92.2
1503804,-99.26,-103.04,-97.57,-100.53
1503903,-23.65,-11.46,15.07,-9.93
1504000,9.56,9.75,30.54,14.2
1504059,-9.96,-6.51,9.12,-4.31
1504109,54.09,54.65,62.97,56.27
1504208,-102.33,-114.67,-106.22,-108.54
1504307,41.98,38.01,63.28,44.88
1504406,57.81,56.11,65.6,58.76
1504422,50.44,46.29,61.22,50.98
1504455,-52.49,-57.1,-30.31,-49.67
1504505,17.02,15.54,44.52,22.35
1504604,-36.51,-49.68,-18.71,-38.36
1504703,-41.98,-52.42,-21.6,-42.09
1504752,-40.23,-46.42,-13.82,-37.18
1504802,-25.31,-11.76,-1.87,-14.32
1504901,5.04,23.09,43.58,21.27
1504950,-29.8,-26.77,-7.43,-23.62
1504976,-104.85,-107.25,-101.94,-105.26
1505007,48.98,53.81,86.99,59.34
1505031,-94.56,-110.06,-100.3,-102.55
1505064,-90.31,-87.24,-80.5,-86.85
1505106,-9.22,4.64,27.27,4.74
1505205,-3.6,-13.58,5.45,-5.97
1505304,8.11,31.72,35.05,24.23
1505403,40.48,49.12,70.24,50.7
1505437,-103.61,-122.01,-112.92,-113.63
1505486,-76.46,-66.52,-62.75,-69.16
1505494,-117.84,-120.82,-108.76,-117.16
1505502,-84.66,-88.89,-79.25,-85.32
1505536,-92.54,-110,-99,-101.54
1505551,-116.5,-130.86,-119.31,-123.36
1505601,51.31,61.56,79.47,61.89
1505635,-119.23,-122.81,-108.34,-118.42
1505650,-62.27,-63.81,-53.28,-60.98
1505700,8.15,27.38,50.84,25.79
1505809,-17.58,-7.76,13.52,-6.55
1505908,0.02,6.5,14.56,6
1506005,-29.84,-22.98,-7.07,-21.9
1506104,26.51,62.53,73.01,52.28
1506112,20.56,56.55,64.74,45.82
1506138,-118.26,-130.32,-119.22,-123.71
1506161,-120.81,-131.96,-116.84,-124.8
1506187,-105.43,-106.94,-97.05,-104.27
1506195,-49.11,-54.21,-44.52,-50.33
1506203,27.21,41.49,69.17,42.54
1506302,34.63,46.7,65.81,46.65
1506351,61.53,58.95,74.48,63.23
1506401,30.92,45.93,48.95,41.37
1506500,47.88,30.52,61.42,43.27
1506559,28.81,36.76,65,40.13
1506583,-121.66,-131.55,-124.55,-126.58
1506609,43.87,22.78,62.73,38.8
1506708,-122.69,-128.95,-124.43,-125.79
1506807,-25.44,-26.98,-8.43,-22.41
1506906,45.81,65.4,82.86,62.38
1507003,68.43,69.25,82.84,71.92
1507102,56.76,71.5,75.49,67.24
1507151,-116.41,-120.29,-113.07,-117.37
1507201,9.61,8.4,19.84,11.31
1507300,-95.19,-117.46,-107.06,-107.45
1507409,58.12,36.61,63.72,49.99
1507458,-116.72,-119.92,-104.07,-115.36
1507466,63.66,68.61,75.37,68.36
1507474,24.54,50.2,72.42,46.11
1507508,-113.77,-120.81,-114.99,-117.1
1507607,33.66,17.63,49.53,30.14
1507706,6.02,22.82,36.12,19.87
1507755,-119.59,-127.52,-111.89,-121.36
1507805,-76.84,-72.3,-47.66,-68.52
1507904,40.3,58.03,69.27,54.31
1507953,-58.36,-69.92,-50.22,-61.62
1507961,66.18,52.26,64.06,59.67
1507979,-30.84,-20.54,2.63,-19.08
1508001,-52.43,-53.27,-47.39,-51.7
1508035,40.22,68.39,81.25,61.39
1508050,-46.68,-80.23,-58.04,-63.74
1508084,-101.57,-120.81,-110.44,-111.86
1508100,-87.58,-87.68,-74.49,-84.78
1508126,-101.37,-110.67,-93.71,-103.75
1508159,-61.4,-62.74,-34.31,-56.09
1508209,67.38,75.76,82.44,74.29
1508308,22.17,48.66,59.5,41.8
1508357,-55.46,-55.52,-24.43,-48.74
1508407,-120.14,-128.38,-112.48,-122.06
1600055,49.32,79.98,91.88,71.91
1600105,32.68,92.89,85.36,70.31
1600154,41.47,55.04,91.4,58.22
1600204,52.33,105.19,86.91,82.83
1600212,26.52,49.45,73.06,46.61
1600238,26.29,58.86,77.58,51.6
1600253,19.56,56.23,80.32,48.71
1600279,43.48,60.26,88.82,60.63
1600303,19.55,56.21,80.31,48.7
1600402,50.79,46.61,89.44,57.37
1600501,52.76,85.76,84.22,73.95
1600535,37.17,48.7,79.18,51.32
1600550,38.42,85.02,83.03,68.38
1600600,46.86,50.39,92.29,58.27
1600709,27.01,60.53,67.68,50.43
1600808,59.89,56.73,81.96,63.31
1700251,-125.8,-132.05,-127.84,-128.96
1700301,-119.15,-122.36,-116.53,-119.97
1700350,-122.89,-126.24,-124.67,-124.73
1700400,-123.21,-127,-124.52,-125.14
1700707,-120.89,-123.51,-123.15,-122.52
1701002,-117.09,-121.49,-107.18,-116.85
1701051,-116.89,-121.29,-108.45,-116.97
1701101,-128.62,-132,-128.72,-130.11
1701309,-117.56,-125.57,-113.12,-120.08
1701903,-127.83,-134.59,-128.79,-130.98
1702000,-118.86,-122.47,-122.59,-121.24
1702109,-116.68,-124.67,-116.77,-120.17
1702158,-117.38,-123.19,-108.06,-117.88
1702208,-117.04,-120.3,-112.06,-117.37
1702307,-125.41,-132.85,-124.52,-128.45
1702406,-118.62,-126.09,-119.05,-121.96
1702554,-116.85,-120.17,-113.22,-117.51
1702703,-122.18,-129.35,-124,-125.69
1702901,-118.22,-120.19,-116.5,-118.7
1703008,-122.57,-124.76,-116.05,-122.1
1703057,-121.29,-128.28,-121.31,-124.33
1703073,-129.09,-131.23,-126.86,-129.54
1703107,-125.99,-131.38,-125.03,-128.12
1703206,-126.58,-133.66,-126.46,-129.63
1703305,-128.22,-133.72,-125.34,-129.99
1703602,-126.46,-132.19,-125.81,-128.81
1703701,-127.41,-132.08,-126.66,-129.28
1703800,-114.74,-120.34,-112.82,-116.76
1703826,-117.52,-121.24,-114.83,-118.55
1703842,-125.11,-126.79,-124.9,-125.8
1703867,-121.49,-124.35,-122.48,-122.95
1703883,-116.21,-124.94,-110.4,-118.74
1703891,-115.16,-120.35,-112.44,-116.82
1703909,-125.82,-132.24,-128.25,-129.14
1704105,-129.05,-130.9,-127.02,-129.41
1704600,-128.02,-131.35,-127.09,-129.27
1705102,-123.58,-123.86,-125.83,-124.19
1705508,-124.53,-131.47,-123.44,-127.31
