code_muni,en,ln,n,med
1100015,0.81,0.06,0,0.3
1100023,0.38,0.12,0,0.17
1100031,1.69,1.44,0.71,1.3
1100049,0.75,0.06,0,0.28
1100056,2.31,1.12,0.57,1.37
1100064,0.38,0.19,0,0.2
1100072,0.88,0.12,0.14,0.39
1100080,0.25,0,0,0.09
1100098,0,0,0,0
1100106,0.12,0,0,0.04
1100114,0.19,0,0,0.07
1100122,0.31,0,0,0.11
1100130,0.38,0,0,0.13
1100148,0.12,0,0,0.04
1100155,0.06,0,0,0.02
1100189,1.06,0.19,0.07,0.46
1100205,0.81,0.12,0,0.33
1100254,0.69,0.06,0,0.26
1100262,0.38,0.12,0,0.17
1100288,0.94,0.06,0,0.35
1100296,0,0,0,0
1100304,0.5,0.06,0,0.2
1100320,0.19,0,0,0.07
1100338,0.19,0,0,0.07
1100346,0.06,0,0,0.02
1100379,0.81,0.06,0.14,0.35
1100403,0.44,0.12,0,0.2
1100452,0.19,0.12,0,0.11
1100502,0.5,0.06,0,0.2
1100601,0.19,0.12,0,0.11
1100700,0.19,0.12,0,0.11
1100809,0.81,0.12,0,0.33
1100908,0.88,0.06,0,0.33
1100924,0.5,0.06,0,0.2
1100940,0.38,0.12,0,0.17
1101005,0.06,0,0,0.02
1101104,0.5,0.12,0,0.22
1101203,0.06,0,0,0.02
1101302,0.06,0,0,0.02
1101401,0.19,0.12,0,0.11
1101435,0.06,0,0,0.02
1101450,0.38,0,0,0.13
1101468,2.31,0.81,0.71,1.3
1101476,0.88,0.06,0,0.33
1101484,0.75,0.06,0,0.28
1101492,0.62,0.06,0.07,0.26
1101500,0.25,0,0,0.09
1101559,0.38,0,0,0.13
1101609,0.19,0,0,0.07
1101708,0.19,0,0,0.07
1101757,0.38,0,0,0.13
1101807,0.12,0,0,0.04
1200013,0.25,0.06,0,0.11
1200054,0,0,0,0
1200104,0.06,0,0.14,0.07
1200138,0.19,0.06,0,0.09
1200179,0.19,0.06,0.14,0.13
1200203,1.12,0.31,0.71,0.72
1200252,0.44,0.06,0.21,0.24
1200302,0.19,0,0.07,0.09
1200328,0,0,0,0
1200336,0.56,0.25,0.29,0.37
1200344,0.06,0.06,0.07,0.07
1200351,0.19,0,0.07,0.09
1200385,0.25,0.12,0.14,0.17
1200393,0.75,0.19,0.36,0.43
1200401,0.19,0.06,0.14,0.13
1200427,0.69,0.25,0.5,0.48
1200435,0,0.06,0.07,0.04
1200450,0.25,0.12,0.07,0.15
1200500,0.06,0.06,0,0.04
1200609,0,0,0.07,0.02
1200708,0.25,0.06,0.14,0.15
1200807,0.25,0.06,0.07,0.13
1300029,4.19,0.25,0.14,1.59
1300060,2.12,0.31,0.07,0.87
1300086,2.94,0.38,0.5,1.3
1300102,3.44,0.31,0.64,1.5
1300144,0.38,0,0,0.13
1300201,0.38,0.06,0.21,0.22
1300300,1.19,0.12,0,0.46
1300409,10.31,1.19,1.57,4.48
1300508,0.81,0,0,0.28
1300607,1.19,0.12,0.29,0.54
1300631,2.06,0,0.14,0.76
1300680,0.69,0,0.14,0.28
1300706,0.19,0,0.07,0.09
1300805,0.94,0,0,0.33
1300839,2.38,0,0.29,0.91
1300904,0.94,0.25,0.14,0.46
1301001,1.38,0,0.14,0.52
1301100,1.06,0.12,0,0.41
1301159,1.62,0.25,0,0.65
1301209,3.38,0,0.21,1.24
1301308,3.56,0.06,0.36,1.37
1301407,0.94,0.94,0.57,0.83
1301506,0.5,0.25,0.36,0.37
1301605,3.38,0.75,0.21,1.5
1301654,1.19,0.38,0.57,0.72
1301704,1.19,0,0.07,0.43
1301803,0.56,0.12,0.21,0.3
1301852,1.75,0.19,0,0.67
1301902,0.94,0,0.29,0.41
1301951,0.75,0.19,0.36,0.43
1302009,0.38,0,0.14,0.17
1302108,4.62,1,0.07,1.98
1302207,3,0.38,0.14,1.22
1302306,1.75,0.12,0.21,0.72
1302405,0.56,0.06,0.07,0.24
1302504,1.38,0.06,0,0.5
1302553,1.44,0.06,0,0.52
1302603,0.88,0.12,0,0.35
1302702,2.19,0.25,0.5,1
1302801,4.44,0.31,0.21,1.72
1302900,0.19,0,0,0.07
1303007,0.25,0,0,0.09
1303106,0.75,0,0.14,0.3
1303205,3.06,0.06,0.21,1.15
1303304,1.75,0.19,0.36,0.78
1303403,1.31,0.19,0,0.52
1303502,0,0.06,0.14,0.07
1303536,0.94,0.06,0.07,0.37
1303569,0.56,0.12,0,0.24
1303601,6.44,1.31,0.79,2.93
1303700,3.19,0.38,0.14,1.28
1303809,6.12,2,1.14,3.17
1303908,2,0.19,0.29,0.85
1303957,0.19,0,0,0.07
1304005,0.75,0,0.29,0.35
1304062,2.06,0.19,0.36,0.89
1304104,1.25,0.12,0.14,0.52
1304203,2.62,0,0.14,0.96
1304237,2.62,0.38,0.07,1.07
1304260,3.62,0.25,0.14,1.39
1304302,0.25,0,0,0.09
1304401,1.19,0,0.21,0.48
1400027,4.25,0.75,0.07,1.76
1400050,2.44,0.31,0,0.96
1400100,14.75,5.75,4.21,8.41
1400159,12.62,4.38,2.79,6.76
1400175,12.56,3.12,2.79,6.3
1400209,12.31,1.69,3.29,5.87
1400233,4.69,0.62,0.14,1.89
1400282,6.81,0.94,0.79,2.93
1400308,8.94,1.62,1.71,4.2
1400407,10,2.56,1.43,4.8
1400456,9.06,2.12,1.21,4.26
1400472,9.56,0.88,1.21,4
1400506,5.88,0.69,0.5,2.43
1400605,8.5,1.19,1.07,3.7
1400704,0.5,0,0,0.17
1500107,0.06,0.12,0,0.07
1500131,0.62,0,0.14,0.26
1500206,0.06,0.12,0,0.07
1500305,0,0,0,0
1500347,0.38,0,0,0.13
1500404,0,0,0,0
1500503,0,0,0,0
1500602,0,0,0,0
1500701,0,0,0,0
1500800,0.12,0.31,0,0.15
1500859,0,0,0,0
1500909,0,0,0.07,0.02
1500958,0,0.06,0,0.02
1501006,0.06,0,0,0.02
1501105,0.06,0,0,0.02
1501204,0.62,0,0.57,0.39
1501253,0.06,0,0,0.02
1501303,0.12,0.25,0,0.13
1501402,0.12,0.31,0,0.15
1501451,0,0.06,0,0.02
1501501,0.06,0.25,0,0.11
1501576,0.75,0.06,0.14,0.33
1501600,0,0,0,0
1501709,0.06,0,0.07,0.04
1501725,0.06,0,0,0.02
1501758,0.75,0.12,0.21,0.37
1501782,0.5,0,0.57,0.35
1501808,0,0.06,0,0.02
1501907,0,0.12,0,0.04
1501956,0,0,0,0
1502004,0.06,0.06,0,0.04
1502103,0.44,0.31,0.14,0.3
1502152,0.31,0,0,0.11
1502202,0,0,0.07,0.02
1502301,0,0,0,0
1502400,0,0.12,0,0.04
1502509,0,0,0,0
1502608,0,0.06,0,0.02
1502707,3.12,0.88,1.64,1.89
1502756,0,0.12,0,0.04
1502764,1.12,0,0.21,0.46
1502772,0.19,0,0,0.07
1502806,0.06,0.06,0,0.04
1502855,0.5,0,0,0.17
1502905,0,0.06,0,0.02
1502939,0.62,0,0.07,0.24
1502954,0.94,0.19,0.29,0.48
1503002,0,0,0,0
1503044,2,0.19,0.71,0.98
1503077,0,0,0,0
1503093,0.31,0,0.29,0.2
1503101,0,0,0,0
1503200,0,0,0,0
1503309,0.06,0.06,0,0.04
1503408,0,0.12,0,0.04
1503457,0.19,0.06,0,0.09
1503507,0,0,0,0
1503606,0.06,0,0,0.02
1503705,0.25,0,0.14,0.13
1503754,0,0,0,0
1503804,0.62,0,0.21,0.28
1503903,0.19,0,0,0.07
1504000,0.12,0.06,0,0.07
1504059,0,0.06,0,0.02
1504109,0,0,0,0
1504208,0.25,0,0.14,0.13
1504307,0,0,0,0
1504406,0,0,0,0
1504422,0.12,0.31,0,0.15
1504455,0,0,0,0
1504505,0,0.06,0,0.02
1504604,0.25,0.12,0.07,0.15
1504703,0,0.06,0,0.02
1504752,0,0.06,0,0.02
1504802,0,0,0,0
1504901,0.06,0.12,0,0.07
1504950,0,0,0,0
1504976,0.88,0.06,0.21,0.39
1505007,0,0,0.07,0.02
1505031,0.44,0.19,0,0.22
1505064,0,0,0,0
1505106,0,0,0,0
1505205,0.12,0,0,0.04
1505304,0,0,0,0
1505403,0,0,0.07,0.02
1505437,0.12,0,0,0.04
1505486,0.12,0,0.07,0.07
1505494,1.06,0.12,0.36,0.52
1505502,0.19,0,0,0.07
1505536,0,0,0,0
1505551,1.88,0.19,0.71,0.93
1505601,0,0,0.07,0.02
1505635,1.19,0.12,0.43,0.59
1505650,0.12,0,0,0.04
1505700,0.06,0.12,0,0.07
1505809,0,0,0,0
1505908,0,0,0,0
1506005,0,0,0,0
1506104,0,0,0.07,0.02
1506112,0,0,0.07,0.02
1506138,1.44,0,0.36,0.61
1506161,1.81,0.12,0.79,0.91
1506187,0.69,0,0.07,0.26
1506195,0,0,0,0
1506203,0,0,0,0
1506302,0,0.06,0,0.02
1506351,0.06,0.19,0,0.09
1506401,0.06,0.06,0,0.04
1506500,0,0.12,0,0.04
1506559,0,0,0.07,0.02
1506583,2.44,0.5,1.14,1.37
1506609,0,0,0,0
1506708,3.25,1,1.21,1.85
1506807,0.19,0.06,0,0.09
1506906,0,0,0.07,0.02
1507003,0,0.12,0,0.04
1507102,0,0.06,0,0.02
1507151,0.75,0.19,0.14,0.37
1507201,0,0.12,0,0.04
1507300,0.06,0,0,0.02
1507409,0,0.06,0,0.02
1507458,0.69,0.12,0.29,0.37
1507466,0,0.06,0,0.02
