code_muni,en,ln,n,med
1100015,0.18,0.16,0.2,0.17
1100023,0.41,0,0,0.15
1100031,2.06,1.37,1.6,1.67
1100049,0.06,0.11,0.3,0.13
1100056,2.06,1.05,1.6,1.54
1100064,0.12,0.05,0,0.07
1100072,0.76,0.37,0.4,0.52
1100080,0.12,0.21,0.1,0.15
1100098,0,0,0,0
1100106,0.18,0.05,0.1,0.11
1100114,0.18,0.11,0,0.11
1100122,0.12,0.16,0.2,0.15
1100130,0.18,0,0,0.07
1100148,0,0.11,0.1,0.07
1100155,0,0.11,0.1,0.07
1100189,0.76,0.63,0.5,0.65
1100205,1.06,0.21,0,0.48
1100254,0.12,0.16,0.3,0.17
1100262,0.35,0,0,0.13
1100288,0,0.11,0.3,0.11
1100296,0,0,0,0
1100304,0.12,0.11,0.1,0.11
1100320,0.06,0.11,0.1,0.09
1100338,0.18,0.05,0,0.09
1100346,0,0.11,0.1,0.07
1100379,0.47,0.42,0.2,0.39
1100403,0.47,0,0,0.17
1100452,0.24,0,0,0.09
1100502,0,0.11,0.3,0.11
1100601,0.29,0.05,0,0.13
1100700,0.24,0,0,0.09
1100809,1.18,0.11,0,0.48
1100908,0.18,0.21,0.4,0.24
1100924,0.29,0.05,0.2,0.17
1100940,0.47,0,0,0.17
1101005,0,0,0,0
1101104,0.71,0,0,0.26
1101203,0,0.11,0.1,0.07
1101302,0,0,0,0
1101401,0.29,0,0,0.11
1101435,0,0.11,0,0.04
1101450,0.06,0.11,0.2,0.11
1101468,2.18,0.89,1.6,1.52
1101476,0.24,0.26,0.3,0.26
1101484,0.24,0.21,0.2,0.22
1101492,0.59,0.21,0.3,0.37
1101500,0.06,0.16,0.1,0.11
1101559,0,0.16,0.1,0.09
1101609,0.06,0.05,0,0.04
1101708,0,0.11,0.1,0.07
1101757,0.24,0.05,0.1,0.13
1101807,0.06,0.11,0.1,0.09
1200013,0.53,0.05,0.4,0.3
1200054,0.12,0,0,0.04
1200104,0.18,0,0.1,0.09
1200138,0.47,0,0.3,0.24
1200179,0.35,0.11,0.4,0.26
1200203,1.76,0.42,0.8,1
1200252,0.18,0.05,0.2,0.13
1200302,0.35,0,0.4,0.22
1200328,0.18,0,0.2,0.11
1200336,0.94,0.21,0.5,0.54
1200344,0.35,0.32,0.2,0.3
1200351,0.41,0.11,0.2,0.24
1200385,0.53,0.11,0.6,0.37
1200393,1.06,0.21,0.3,0.54
1200401,0.47,0.11,0.4,0.3
1200427,1.29,0.21,0.6,0.7
1200435,0.29,0.26,0.2,0.26
1200450,0.47,0.11,0.7,0.37
1200500,0.18,0.16,0.2,0.17
1200609,0.41,0,0.2,0.2
1200708,0.24,0.05,0.3,0.17
1200807,0.53,0.16,0.6,0.39
1300029,3,0.32,1.3,1.52
1300060,1.59,0.05,0.9,0.8
1300086,3.53,0.37,1.4,1.76
1300102,3.94,0.53,1.6,2.02
1300144,0.12,0,0.1,0.07
1300201,0.65,0.11,0.4,0.37
1300300,2.06,0.05,0.5,0.89
1300409,6.71,0.84,3.7,3.63
1300508,2.53,0,0.1,0.96
1300607,1.12,0.21,1.3,0.78
1300631,2.29,0.11,0.9,1.09
1300680,2.41,0,0.2,0.93
1300706,0.29,0,0.2,0.15
1300805,1.35,0,0.3,0.57
1300839,2.59,0.05,1,1.2
1300904,0.65,0.37,0.2,0.43
1301001,1.18,0.11,0.6,0.61
1301100,1.94,0,0.5,0.83
1301159,2.24,0.21,0.6,1.04
1301209,2.71,0.11,1.1,1.28
1301308,3,0.11,1.2,1.41
1301407,1.65,0.89,1.5,1.3
1301506,1.06,0.32,1,0.74
1301605,2.41,0.79,0.9,1.41
1301654,1.76,0.53,1,1.09
1301704,0.88,0.16,0.3,0.46
1301803,0.88,0.16,0.6,0.52
1301852,2.29,0.32,0.6,1.11
1301902,2.65,0.05,0.5,1.11
1301951,1.24,0.32,1,0.8
1302009,1.76,0,0.3,0.72
1302108,3.18,0.58,2.2,1.89
1302207,2,0.21,0.7,0.98
1302306,1.18,0.11,0.7,0.63
1302405,0.41,0.11,0.1,0.22
1302504,1.94,0,0.3,0.78
1302553,1.94,0,0.4,0.8
1302603,1.88,0,0.4,0.78
1302702,1.41,0.37,0.6,0.8
1302801,2.76,0.42,1,1.41
1302900,1.12,0,0,0.41
1303007,1.41,0,0,0.52
1303106,2.18,0.05,0.2,0.87
1303205,2.06,0.11,0.6,0.93
1303304,1.29,0.11,0.4,0.61
1303403,3.65,0.11,0,1.39
1303502,0.29,0.05,0.3,0.2
1303536,1.82,0.05,0.4,0.78
1303569,1.47,0,0.2,0.59
1303601,4.12,1,3.1,2.61
1303700,1.76,0.32,1.3,1.07
1303809,4.76,1.95,3.7,3.37
1303908,1.47,0.26,1,0.87
1303957,0.94,0,0,0.35
1304005,2.29,0.05,0.3,0.93
1304062,1.59,0.32,1.4,1.02
1304104,0.88,0.16,0.4,0.48
1304203,2.06,0.11,0.9,1
1304237,1.59,0.11,0.8,0.8
1304260,2.59,0.21,0.9,1.24
1304302,1.29,0,0.2,0.52
1304401,2.82,0.05,0.4,1.15
1400027,3.24,0.37,0.3,1.41
1400050,2.35,0,0.1,0.89
1400100,9.24,5.63,6.6,7.17
1400159,7.65,4.21,5.1,5.67
1400175,8.06,3.74,4.9,5.59
1400209,8,2.79,4.9,5.17
1400233,3.94,0.47,0.9,1.85
1400282,5.12,1,1.9,2.72
1400308,6.41,1.84,3.3,3.85
1400407,6.41,2.37,3.4,4.09
1400456,5.76,1.95,3.1,3.61
1400472,6.53,1.16,3.3,3.61
1400506,4.71,0.63,1.9,2.41
1400605,6.18,1.26,2.8,3.41
1400704,0.06,0,0,0.02
1500107,0.18,0,0,0.07
1500131,0.12,0,0.1,0.07
1500206,0.06,0,0,0.02
1500305,0,0,0,0
1500347,0.06,0.05,0,0.04
1500404,0,0,0,0
1500503,0,0,0,0
1500602,0,0,0,0
1500701,0,0,0,0
1500800,0.18,0.05,0,0.09
1500859,0.06,0,0,0.02
1500909,0.24,0.42,0.1,0.28
1500958,0.24,0,0.1,0.11
1501006,1.76,0,0,0.65
1501105,0,0,0,0
1501204,0.41,0.11,0,0.2
1501253,0,0,0,0
1501303,0.18,0.05,0,0.09
1501402,0.18,0.05,0,0.09
1501451,0.47,0,0.1,0.2
1501501,0.12,0,0,0.04
1501576,0.12,0.05,0,0.07
1501600,0,0,0.1,0.02
1501709,0.53,0.63,0.4,0.54
1501725,0.24,0.05,0,0.11
1501758,0.29,0.05,0.1,0.15
1501782,0.29,0.11,0.5,0.26
1501808,0,0,0,0
1501907,0.12,0,0,0.04
1501956,0.35,0.05,0.2,0.2
1502004,0.06,0,0,0.02
1502103,0.82,0.26,0.2,0.46
1502152,0.18,0.05,0,0.09
1502202,0.24,0.05,0.1,0.13
1502301,0.18,0.21,0,0.15
1502400,0.47,0,0,0.17
1502509,0,0,0,0
1502608,0.06,0,0,0.02
1502707,2.47,1.68,1.2,1.87
1502756,0.12,0,0,0.04
1502764,0.29,0.11,0,0.15
1502772,0.06,0,0,0.02
1502806,0,0,0,0
1502855,0.82,0,0,0.3
1502905,0.12,0,0,0.04
1502939,0.29,0.05,0.1,0.15
1502954,0.41,0.11,0.1,0.22
1503002,0.47,0,0,0.17
1503044,0.71,0.42,0.5,0.54
1503077,0.12,0.21,0,0.13
1503093,0,0,0,0
1503101,0,0,0,0
1503200,0.06,0,0,0.02
1503309,0.41,0,0,0.15
1503408,0.53,0,0,0.2
1503457,0.53,0.05,0.1,0.24
1503507,0,0.32,0,0.13
1503606,0.82,0,0,0.3
1503705,0.12,0,0,0.04
1503754,0,0,0,0
1503804,0.18,0,0,0.07
1503903,1.06,0,0,0.39
1504000,0.35,0,0,0.13
1504059,0.06,0,0,0.02
