code_muni,en,ln,n,med
1100015,0.38,-0.48,0.4,0.01
1100023,0.4,-0.49,0.37,0.01
1100031,0.19,-0.31,0.33,0
1100049,0.43,-0.53,0.42,0.01
1100056,0.21,-0.4,0.51,0.01
1100064,0.22,-0.3,0.28,0
1100072,0.21,-0.36,0.42,0.01
1100080,0.38,-0.54,0.5,0.01
1100098,0.39,-0.47,0.38,0.01
1100106,0.38,-0.53,0.51,0.01
1100114,0.46,-0.56,0.43,0.01
1100122,0.41,-0.54,0.48,0.01
1100130,0.37,-0.53,0.48,0
1100148,0.42,-0.51,0.4,0.01
1100155,0.47,-0.6,0.52,0.01
1100189,0.37,-0.44,0.32,0.01
1100205,0.38,-0.42,0.26,0.01
1100254,0.46,-0.54,0.4,0.01
1100262,0.37,-0.54,0.52,0
1100288,0.36,-0.52,0.52,0.01
1100296,0.36,-0.48,0.41,0.01
1100304,0.35,-0.45,0.37,0.01
1100320,0.42,-0.56,0.49,0.01
1100338,0.47,-0.48,0.25,0.01
1100346,0.42,-0.53,0.43,0.01
1100379,0.36,-0.49,0.44,0.01
1100403,0.35,-0.48,0.43,0.01
1100452,0.4,-0.45,0.32,0.01
1100502,0.37,-0.54,0.53,0.01
1100601,0.54,-0.61,0.41,0.01
1100700,0.41,-0.49,0.37,0.01
1100809,0.43,-0.5,0.32,0
1100908,0.42,-0.55,0.47,0.01
1100924,0.31,-0.41,0.36,0.01
1100940,0.39,-0.5,0.4,0
1101005,0.5,-0.55,0.36,0.01
1101104,0.42,-0.51,0.36,0
1101203,0.44,-0.5,0.34,0.01
1101302,0.47,-0.58,0.48,0.01
1101401,0.48,-0.56,0.39,0.01
1101435,0.48,-0.57,0.43,0.01
1101450,0.33,-0.43,0.37,0.01
1101468,0.22,-0.44,0.56,0.01
1101476,0.37,-0.48,0.42,0.01
1101484,0.38,-0.47,0.38,0.01
1101492,0.31,-0.49,0.53,0.01
1101500,0.38,-0.54,0.52,0.01
1101559,0.42,-0.57,0.51,0.01
1101609,0.36,-0.56,0.58,0.01
1101708,0.43,-0.58,0.53,0.01
1101757,0.37,-0.51,0.46,0.01
