code_muni,en,ln,n,med
1100015,9.06,9.21,7.6,8.8
1100023,7.88,7.63,6.1,7.39
1100031,9.35,9.21,7.2,8.83
1100049,8.76,8.58,7.1,8.33
1100056,9.12,9.05,7.7,8.78
1100064,9.65,9.95,7.1,9.22
1100072,9,9.16,7.6,8.76
1100080,7.06,6.53,6.6,6.74
1100098,8.47,8.11,7.2,8.04
1100106,6.71,6.16,6.1,6.35
1100114,7.47,8.58,6.2,7.65
1100122,7.59,7.68,6.2,7.33
1100130,6.88,6.47,5.3,6.37
1100148,9.12,9.32,7.1,8.76
1100155,7.35,8.32,6.2,7.5
1100189,9.53,8.42,8.7,8.89
1100205,5.59,5.63,3.9,5.24
1100254,8.35,8.79,7.3,8.3
1100262,7.82,6.74,6.7,7.13
1100288,9.29,8.58,7,8.5
1100296,9.18,8.68,7.3,8.57
1100304,7.76,9.11,7.8,8.33
1100320,7.82,7.37,6.3,7.3
1100338,5.88,6.42,4.7,5.85
1100346,7.53,8.63,6.9,7.85
1100379,8.12,8.68,8.9,8.52
1100403,7.12,7.21,7,7.13
1100452,6.94,6.42,5.2,6.35
1100502,9.82,8.37,6.8,8.57
1100601,7.65,8.11,6.5,7.59
1100700,7.76,7.32,6.8,7.37
1100809,5.88,6.16,6.4,6.11
1100908,8.12,8.16,7.3,7.96
1100924,9.53,9.74,8.4,9.37
1100940,7,6.47,6,6.57
1101005,7.41,8.05,7.1,7.61
1101104,7,6.42,6.3,6.61
1101203,8.06,8.21,7.4,7.98
1101302,7.47,8.11,6,7.41
1101401,7.47,7.84,7.1,7.54
1101435,7.94,8.26,6.3,7.72
1101450,9.29,9.74,8.6,9.33
1101468,8.24,9.26,7.4,8.48
1101476,9,8.58,8.2,8.65
1101484,8.71,8.47,8.2,8.5
1101492,8.59,6.89,5.8,7.28
1101500,8.06,6,5.3,6.61
1101559,7.65,8.37,6.4,7.67
1101609,7.41,7.89,5.6,7.22
1101708,7.65,8.53,7,7.87
1101757,6.71,7.16,4.9,6.5
1101807,7.24,8.37,5.3,7.28
1200013,5,5.42,5,5.17
1200054,4.76,5.79,5.6,5.37
1200104,5.12,6.63,7.5,6.26
1200138,4.53,5.63,4.7,5.02
1200179,5.59,6.21,6.5,6.04
1200203,4.06,4.21,3.9,4.09
1200252,6.06,7.79,7.9,7.17
1200302,3.76,4.26,4.2,4.07
1200328,4.53,4.11,3.4,4.11
1200336,3.88,3.79,3.7,3.8
1200344,5,4.53,4,4.59
1200351,4.24,4.26,3.9,4.17
1200385,4.71,6.21,6.1,5.63
1200393,4.35,4.21,3.6,4.13
1200401,5.76,6.16,5.6,5.89
1200427,4,3.79,3.7,3.85
1200435,3.76,4.11,4,3.96
1200450,4.76,5.84,5.3,5.33
1200500,5,4.26,4.5,4.59
1200609,3.47,3.95,3.9,3.76
1200708,6.12,7.79,7.3,7.07
1200807,4.71,5.42,4.5,4.96
1300029,1.41,1.53,1.2,1.41
1300060,2,1.84,2.2,1.98
1300086,1.59,0.95,1.5,1.3
1300102,1.53,1.26,1.6,1.43
1300144,3.65,2.89,3.2,3.24
1300201,2.88,1.79,2.7,2.39
1300300,1.88,1.74,1.9,1.83
1300409,1.53,0.84,0.7,1.07
1300508,1.41,1.84,1.4,1.59
1300607,2.18,2.11,1.7,2.04
1300631,1.65,1.32,1.4,1.46
1300680,1.41,1.89,1.4,1.61
1300706,4.18,4.47,4.2,4.3
1300805,1.65,2,1.6,1.78
1300839,1.35,1.05,1.3,1.22
1300904,3.41,2.79,3.3,3.13
1301001,2.35,2,2.9,2.33
1301100,1.94,1.89,1.3,1.78
1301159,1.88,1.74,1.4,1.72
1301209,1.82,1.68,1.2,1.63
1301308,1.41,1.21,1.6,1.37
1301407,3.47,3.05,3.7,3.35
1301506,3.71,3.58,3.9,3.7
1301605,1.65,1.47,1.2,1.48
1301654,3.76,4,4.1,3.93
1301704,3.47,2.95,3.1,3.17
1301803,3.18,2.47,3.9,3.04
1301852,1.71,2.26,1.3,1.85
1301902,1.47,1.79,1.6,1.63
1301951,2.88,2.26,3,2.65
1302009,1.53,1.42,1.6,1.5
1302108,1.24,1.05,0.9,1.09
1302207,1.94,1.26,1.5,1.57
1302306,2.12,1.58,2.2,1.91
1302405,3.47,3.68,3.1,3.48
1302504,1.47,2.11,1.5,1.74
1302553,1.82,1.53,1.7,1.67
1302603,1.59,1.58,1.4,1.54
1302702,3.35,2.05,2.8,2.7
1302801,1,0.95,1.1,1
1302900,1.53,1.89,1.8,1.74
1303007,1.18,1.37,1.1,1.24
1303106,1.71,1.74,1.8,1.74
1303205,1.29,1,0.8,1.07
1303304,3.71,2.58,3.8,3.26
1303403,2.18,1.68,1.6,1.85
1303502,3.12,3.26,3.5,3.26
1303536,1.24,0.74,0.9,0.96
1303569,1.47,1.26,1.3,1.35
1303601,1.12,1.16,0.6,1.02
1303700,2,2.26,2.1,2.13
1303809,0.82,0.84,0.7,0.8
1303908,2.06,2.21,2.2,2.15
1303957,1.18,0.84,1.2,1.04
1304005,1.47,1.63,1.4,1.52
1304062,2.18,2,2,2.07
1304104,2.59,1.68,1.9,2.07
1304203,1.88,1.42,1.7,1.65
1304237,1.88,1.47,1.7,1.67
1304260,1.47,1.32,1.3,1.37
1304302,1,0.84,1,0.93
1304401,1.47,1.79,1.4,1.59
1400027,2.06,1.89,1.5,1.87
1400050,1.71,1.21,1.3,1.41
1400100,2.41,3.47,2.5,2.87
1400159,2.06,2.79,2.5,2.46
1400175,2,2.42,2,2.17
1400209,1.29,1.16,0.7,1.11
1400233,1.29,0.89,0.6,0.98
1400282,1.47,1.32,0.9,1.28
1400308,2.12,1.74,1.8,1.89
1400407,2.47,3.32,2.9,2.91
1400456,2.29,3.37,2.5,2.78
1400472,0.94,0.53,0.4,0.65
1400506,1.24,0.74,0.4,0.85
1400605,1.18,0.79,0.6,0.89
1400704,2.06,3.68,1.9,2.7
1500107,1,0.53,0.7,0.74
1500131,6.71,5.74,7.4,6.46
1500206,0.76,1.16,0.9,0.96
1500305,0.82,0.79,1.1,0.87
1500347,6.18,4.89,8,6.04
1500404,1.65,1.11,1.4,1.37
1500503,0.82,0.53,0.6,0.65
1500602,4.24,3.21,4.5,3.87
1500701,1.18,1.05,1.1,1.11
1500800,0.82,0.63,1,0.78
1500859,2.94,2.58,3.6,2.93
1500909,1.24,0.79,0.5,0.89
1500958,1.35,1.37,0.8,1.24
1501006,1.59,1.63,2,1.7
1501105,1.06,0.63,1.5,0.98
1501204,2.24,1.53,2.2,1.93
1501253,7.35,5.74,8.1,6.85
1501303,0.71,0.53,1.1,0.72
1501402,0.94,0.53,1.1,0.8
1501451,1.82,1.84,2.3,1.93
1501501,0.82,0.63,1,0.78
1501576,5.88,5.21,7.4,5.93
1501600,1.24,0.47,1.1,0.89
1501709,1.29,0.63,0.8,0.91
1501725,2.76,2,2.7,2.43
1501758,7.41,6,9.4,7.26
1501782,3.18,2.95,2.7,2.98
1501808,1,0.79,1.2,0.96
1501907,0.88,0.84,1.1,0.91
1501956,1.47,1.11,0.6,1.13
1502004,0.76,0.68,0.8,0.74
1502103,1.35,0.95,1.3,1.17
1502152,5.41,4.16,7.5,5.35
1502202,1.35,0.58,1.3,1.02
1502301,1.41,0.95,1.2,1.17
1502400,1,0.84,1.4,1.02
1502509,1,0.79,0.8,0.87
1502608,0.88,0.68,1.1,0.85
1502707,10.82,8.42,12.3,10.15
1502756,1.06,1.21,1,1.11
1502764,9.88,8.53,12,9.78
1502772,5.24,4.42,7.3,5.35
1502806,1.29,0.68,1.3,1.04
1502855,2.12,1.89,1.7,1.93
1502905,0.88,0.84,1,0.89
1502939,5.18,4.37,5.6,4.93
1502954,5.59,3.95,6.7,5.15
1503002,1.24,1.42,1,1.26
1503044,8.65,6.84,10.8,8.37
1503077,1.35,0.84,1.1,1.09
1503093,3.76,3.26,3.1,3.41
1503101,0.47,0.53,0.6,0.52
1503200,1.29,0.21,0.7,0.72
1503309,1,0.74,0.7,0.83
1503408,1,0.58,1.2,0.87
1503457,2,1.74,1.8,1.85
1503507,1.29,0.74,1.4,1.09
1503606,2.29,2.26,3.1,2.46
1503705,5.06,4.84,6.3,5.24
1503754,4.12,3.68,4.6,4.04
1503804,4.94,3.89,4.5,4.41
1503903,1.82,1.53,2.1,1.76
1504000,1.18,0.74,1.1,0.98
1504059,1.18,0.84,0.8,0.96
1504109,1.29,0.79,1.2,1.07
1504208,5.18,4.47,6.1,5.09
1504307,1.71,1.11,1.1,1.33
1504406,1.06,0.84,1.3,1.02
