code_muni,en,ln,n,med
1100015,126.31,80.1,109.6,102.59
1100023,155.69,104.25,151.4,132.39
1100031,124.56,78.8,115.1,102.61
1100049,124.31,74.6,116.9,101.09
1100056,128.06,71.9,121.5,102.22
1100064,123.06,81.65,117,103.74
1100072,124.25,68.45,118.6,98.76
1100080,119,78.7,107.8,99.04
1100098,121.44,72.35,121,100
1100106,119.31,84.65,115.1,103.33
1100114,148.06,99.85,149.9,127.5
1100122,126.62,78.95,126.5,105.87
1100130,149.75,110.4,165.1,135.98
1100148,135.88,90.9,124.4,113.83
1100155,144.31,87.85,139.3,118.67
1100189,119.19,73.2,119.2,99.2
1100205,171.06,118.4,156.9,145.09
1100254,133.56,75.55,121.7,105.76
1100262,151.06,106.25,163.4,134.26
1100288,128.06,77.85,122.8,105.09
1100296,125.06,77.7,119.6,103.28
1100304,114.38,70.35,121.6,96.8
1100320,138.06,90.3,134.3,116.48
1100338,137.25,113.05,121.5,123.3
1100346,148.62,92.15,133.1,120.7
1100379,123.25,73,118,100.26
1100403,153.31,109.05,152.8,133.96
1100452,161.31,120.55,159.9,143.28
1100502,121.75,79.35,119.1,102.74
1100601,157.06,90.65,150.3,126.72
1100700,168.31,115.8,161.4,143.98
1100809,156,121.2,174,144.78
1100908,124.44,78.2,118.8,103.11
1100924,127.44,66.55,123.5,100.11
1100940,152.31,113.3,164.4,137.98
1101005,164.12,110.5,154.6,138.74
1101104,146.31,107.3,164.7,133.35
1101203,132.12,75.15,109,102.33
1101302,155.81,100.05,147.4,129.74
1101401,161,110.6,156,138
1101435,154.94,96.1,146.5,127.52
1101450,124.19,76.2,119.5,102.3
1101468,130.25,67.7,121.5,101.15
1101476,126.75,76,124.3,104.15
1101484,125.69,77.85,123.2,104.35
1101492,128.56,78,115.9,103.83
1101500,138.94,91.1,126.4,115.41
1101559,149.5,92.6,138,122.26
1101609,145.88,92.75,150.1,123.7
1101708,149.56,91.2,136.3,121.3
1101757,149.88,93.25,147.8,124.8
1101807,139.5,85.35,141.9,116.48
1200013,159.81,114,177.3,143.7
1200054,156.62,127.85,156.1,144
1200104,154.25,127.45,152.8,142.28
1200138,171.06,116.05,155.9,143.85
1200179,167,117.8,184.7,149.46
1200203,228.94,212.3,263.6,229.24
1200252,155.69,120.3,153,139.72
1200302,213.75,188.1,212.5,202.33
1200328,207,189.5,200.2,197.91
1200336,254.75,225.35,295.8,250.89
1200344,189.12,148.05,178.4,168.93
1200351,210.94,186.45,202.4,198.43
1200385,164.94,117.3,186.3,148.87
1200393,210.25,206.1,230.5,212.85
1200401,172.88,120.35,162.1,147.7
1200427,243.75,221.65,281.6,242.37
1200435,205,171.65,191.1,187.48
1200450,159.44,111.95,179.9,143.24
1200500,176.69,123.75,154,148.74
1200609,226.94,178.75,222.1,204.93
1200708,161.75,126.4,156.1,145.15
1200807,171,117.85,174.4,148.63
1300029,430.44,394,433.6,415.28
1300060,461.38,425.05,462.7,445.87
1300086,309.19,302.75,307.4,306
1300102,330.44,313.4,299.4,316.28
1300144,216.62,179.6,221.2,201.52
1300201,391.94,338.1,408.4,372.11
1300300,231.06,267.8,261,253.54
1300409,519.25,509.75,544.2,520.54
1300508,241.75,251.55,336.9,266.7
1300607,391.69,338.35,374.6,364.78
1300631,316.19,303.4,288.3,304.57
1300680,226.5,255.75,325.3,260.7
1300706,157.94,123.35,163,144
1300805,232.88,234.25,276.7,243
1300839,304.94,302.45,322,307.57
1300904,193.81,158.65,208.2,181.65
1301001,320.5,297.5,334.2,313.48
1301100,229.25,260.8,277.9,253.54
1301159,218.88,263,285.2,252.48
1301209,352.94,290.85,307,315.96
1301308,333.06,311.7,319.9,320.91
1301407,274,220.3,284.2,252.87
1301506,251.69,206.5,281.3,238.48
1301605,523.06,506.75,524.7,516.33
1301654,252.56,225.65,294.4,249.96
1301704,177.5,152.4,219.2,175.65
1301803,279.62,231.9,307.4,264.91
1301852,231.25,260.5,268.5,252.07
1301902,220.62,244.3,292.8,246.61
1301951,274.19,238.15,288,261.52
1302009,226.12,279.85,309.9,267.7
1302108,553.81,540.1,561.1,549.43
1302207,445.38,431.3,457.9,441.98
1302306,363.25,335.6,369.9,352.67
1302405,176.56,147.3,185.4,165.76
1302504,249.19,240.65,286.1,253.5
1302553,275.75,265.6,302.8,277.22
1302603,249.31,291,305.6,279.67
1302702,207.06,172.5,246.7,200.65
1302801,473.81,413.35,486.2,450.22
1302900,215.44,214.7,264.1,225.7
1303007,240.75,307.4,305,283.7
1303106,229.25,252.85,293.5,253.48
1303205,389,393.8,392.8,391.91
1303304,219.06,182.85,270.1,214.41
1303403,192.12,220.8,303.1,228.72
1303502,199.75,170.15,211.4,189.41
1303536,337.69,429.6,398.2,390.8
1303569,271.81,323.75,342.1,309.67
1303601,593.31,574.5,591.7,584.78
1303700,465.31,404.2,470.9,439.96
1303809,744.5,742.35,718.1,737.83
1303908,404.69,339.15,395.8,374.26
1303957,282.5,333.05,344.1,317.87
1304005,220.88,260.85,287.1,252.65
1304062,403.31,342.25,398.7,375.76
1304104,279,231.45,300.3,262.96
1304203,361.31,352.2,379.4,361.28
1304237,482.25,463.55,481.7,474
1304260,458.75,408.25,466.2,438.41
1304302,330.12,385.45,396.2,368.54
1304401,221.88,250.8,312.7,254.2
1400027,537.94,692.35,624.7,623.93
1400050,507.5,652.35,600.2,590.63
1400100,495.19,621.6,620.8,577.46
1400159,517.5,634.4,613.4,589.17
1400175,552.75,645.1,661.6,616.57
1400209,578.5,608.25,658.1,608.74
1400233,515.69,613,645.4,586.2
1400282,581.44,687.8,645.1,641.52
1400308,565.88,685.65,659,638.2
1400407,452.38,604.95,623.3,555.87
1400456,539.56,741.95,661.9,654.15
1400472,523.44,560.15,580.9,551.89
1400506,521.19,596,633.3,578.09
1400605,528.75,606.5,649.9,588.89
1400704,427.69,610.3,589.4,542.24
1500107,299.5,317.4,371.8,323
1500131,59.81,56.95,70.9,60.98
1500206,261.06,263.85,296.5,269.98
1500305,284.81,294,339.8,300.76
1500347,142.81,96.55,131.1,120.15
1500404,204.56,240.85,253.3,230.93
1500503,248.56,271.85,312.2,272.52
1500602,143.94,141.45,134.6,140.83
1500701,325.06,341.2,376.9,343.35
1500800,403.81,406.35,463.1,417.8
1500859,91.44,120.6,125.8,111.59
1500909,246.81,284.15,319.1,278.76
1500958,178.31,192.6,214,192.28
1501006,208.94,200.45,212.7,206.07
1501105,251.44,281.1,275.2,269.5
1501204,125.56,117.9,148.8,127.28
1501253,170.31,87.05,134.8,126.39
1501303,365.88,387.4,457.6,395.17
1501402,390.5,418.8,472.2,420.57
1501451,152,169,207.3,171.41
1501501,401.19,393.55,462.3,411.15
1501576,65.56,69.35,75.6,69.39
1501600,308.25,309.05,378.1,323.78
1501709,265.88,302.05,350.8,300.07
1501725,128.81,148.05,166.4,145.35
1501758,50.25,59.25,78.1,60.22
1501782,74.94,86.85,104.1,86.46
1501808,355.69,366.55,387.4,367.3
1501907,324.19,310.9,355.2,325.15
1501956,241.62,253.75,324.2,264.85
1502004,318,342.65,371.7,340.39
1502103,232.94,243.85,252.4,241.91
1502152,109.44,78.65,90.7,91.98
1502202,264.62,307.05,350.4,301.72
1502301,235.5,247.65,296.1,253.96
1502400,355.62,335.05,396,355.46
1502509,261.81,306.85,334.3,297.15
1502608,374.38,390.2,426.4,392.57
1502707,97.19,52.9,95.6,77.59
1502756,274.12,281.9,294.7,281.98
1502764,123.44,73.35,105.8,97.83
1502772,87.38,65.35,81,76.41
1502806,311.06,326.5,339.3,323.91
1502855,175.38,186.7,215.9,189.11
1502905,303.75,318.25,330.1,315.78
1502939,41.12,39.15,56.9,43.7
1502954,77.75,58.2,76.5,68.98
1503002,251.56,326.4,324.9,300.04
1503044,101.5,61.65,94.1,82.57
1503077,234.5,241.15,297.2,251.02
1503093,64.75,84.7,82.8,77.35
1503101,378.88,381.9,397.7,384.28
1503200,320.5,313.05,380.9,330.39
1503309,263.38,278.05,301.6,278.07
1503408,329.38,318.85,381.6,336.15
1503457,128.69,127.95,146,132.13
1503507,267.19,277.4,346,288.76
1503606,208.19,168.6,212.9,192
1503705,86.88,79.25,87.9,83.78
1503754,167.69,123.45,166.7,148.24
1503804,71.88,76.55,82.4,76.2
1503903,175.31,210.25,262.6,209.48
1504000,264.25,268.5,295.3,272.85
1504059,219.62,235.8,270.6,237.74
1504109,294.88,296.55,323,301.72
1504208,85.25,71.05,82.3,78.43
1504307,253.75,238.5,288.6,254.7
1504406,302.62,304,328.8,308.91
1504422,403.81,406.35,463.1,417.8
1504455,137.88,152,170.6,151.13
1504505,332.06,334.45,356.8,338.48
1504604,183.81,176,220.7,188.43
1504703,182.88,178,221.8,189.22
1504752,144.31,155.75,212.5,164.11
1504802,188.69,202.1,217.1,200.7
1504901,274.94,293.6,327.9,294.57
1504950,191.44,196.55,241.2,204.48
1504976,71.38,76.55,84.5,76.48
1505007,302.44,313.7,372.4,322.54
1505031,140.5,117.45,148.3,132.17
1505064,70.88,90.15,89.1,83.22
1505106,245.5,298.55,315.4,283.76
1505205,256.75,257.3,273.3,260.59
1505304,261.69,350.15,324.4,313.78
1505403,293.06,316.75,380.3,322.33
1505437,182.12,111.75,143.1,143.04
1505486,96.44,129.05,112.6,114.13
1505494,53.19,57,78.1,60.26
1505502,80.19,76.85,90.4,80.96
1505536,134.44,92.1,120.3,112.96
1505551,126.44,68.95,107.7,97.37
1505601,296.44,313.45,354.3,316.41
1505635,80.44,57.2,83,70.89
1505650,136.81,163.75,176.7,157.2
1505700,295.62,316,364.1,319.37
1505809,210.75,248.9,276.4,241.61
1505908,213.75,229.8,243,227.09
1506005,155.25,163.2,194.4,167.22
1506104,236.69,286.4,307.4,273.67
1506112,221.62,264.15,287.8,254.5
1506138,119.5,64.45,106.5,92.74
1506161,105.81,65.7,93.2,85.63
1506187,58.88,64.95,73.3,64.65
1506195,178.19,188.6,189.9,185.26
1506203,215.5,233.05,280.4,237.24
1506302,328.62,351.85,391.1,352.3
1506351,405.94,411.3,466.6,421.46
1506401,308.69,338.05,377,336.3
1506500,375,356.75,430.4,379.11
1506559,284.81,305.4,379,314.24
1506583,94.5,50.4,86.8,73.65
1506609,321.12,296,366.4,320.04
1506708,75.06,49.15,80.5,64.98
1506807,152.19,170.35,198.9,170.24
1506906,274.88,296.5,334.8,297.3
1507003,399.56,402.9,448.2,411.59
1507102,337.81,366.85,381.7,359.98
1507151,59.81,55.8,63.7,58.91
1507201,268.31,277.95,299.3,279.24
1507300,185.56,119,145.7,147.96
1507409,351.75,324.45,387.7,347.7
1507458,65.69,55.85,92.9,67.33
1507466,319.62,334.6,354.4,333.7
1507474,211.88,245.7,285.1,242.5
1507508,58.69,55.6,63.1,58.3
1507607,307.69,293.35,344.3,309.41
1507706,284,306.4,324.8,302.61
1507755,90.88,57.75,82.1,74.57
1507805,97.06,126.75,141.1,119.54
1507904,311.44,348.15,363.8,338.78
1507953,150.81,130.65,162.9,144.67
1507961,344.75,330.4,361.7,342.2
1507979,168.19,206.1,245.1,201.39
1508001,162.75,167.9,178.4,168.39
1508035,256.88,295.05,327.9,288.91
1508050,220.94,185.75,223.6,206.22
1508084,180.31,118.9,150.3,147.09
1508100,68.31,91.2,95.3,84.13
1508126,44.81,36.6,56.9,43.87
1508159,131.31,158.2,189.1,155.57
1508209,384.81,402.75,432.6,403
1508308,256.06,285.15,328.3,284.41
1508357,130.75,151.45,173.2,148.98
