code_muni,en,ln,n,med
1100015,-76.78,-72.09,-61.37,-71.49
1100023,-72.41,-70.28,-67.66,-70.5
1100031,-83.06,-65.36,-62.56,-71.29
1100049,-82.42,-72.01,-67.05,-74.78
1100056,-84.01,-67.34,-64.24,-72.83
1100064,-82.43,-62.93,-57.99,-69.06
1100072,-82.6,-68.07,-63.42,-72.43
1100080,-67.18,-55.89,-61.62,-61.31
1100098,-81.18,-68.03,-61.47,-71.46
1100106,-63.92,-54.14,-60.21,-59.07
1100114,-75.62,-64.36,-69.08,-69.55
1100122,-74.03,-73.15,-74.16,-73.69
1100130,-67.41,-61.33,-63.56,-64.06
1100148,-79.8,-74.21,-67.48,-74.81
1100155,-72.12,-67.46,-72.5,-70.28
1100189,-83.19,-70.53,-65.07,-74.02
1100205,-58.12,-47.08,-59.21,-53.8
1100254,-70.14,-70.19,-70.57,-70.25
1100262,-63.25,-63.71,-68.41,-64.56
1100288,-79.31,-75.96,-65.1,-74.84
1100296,-79.26,-71.92,-62.8,-72.65
1100304,-77.29,-68.28,-59.83,-69.78
1100320,-71.42,-64.18,-62.39,-66.47
1100338,-57.89,-49.6,-58.78,-54.66
1100346,-67.21,-65.17,-65.33,-65.96
1100379,-77.65,-73.96,-63.84,-73.13
1100403,-65.14,-64.66,-68.96,-65.77
1100452,-63.8,-51.39,-63.11,-58.52
1100502,-80.57,-74.82,-67.96,-75.45
1100601,-70.02,-61.32,-68.51,-66.1
1100700,-63.47,-51.2,-64.02,-58.52
1100809,-55.77,-47.61,-61.18,-53.58
1100908,-74.35,-74.06,-69.15,-73.1
1100924,-79.46,-68.39,-64.31,-71.6
1100940,-60.39,-56.71,-64.56,-59.78
1101005,-68.49,-54.31,-65.2,-61.92
1101104,-59.25,-52.92,-64.3,-57.73
1101203,-68.18,-70.41,-67.21,-68.89
1101302,-64.48,-57.42,-64.2,-61.5
1101401,-65.63,-54.5,-66.47,-61.22
1101435,-66.63,-62.37,-68.49,-65.28
1101450,-80.44,-74.96,-67.78,-75.43
1101468,-80.36,-69.76,-63.31,-72.28
1101476,-82.45,-75.67,-64.7,-75.79
1101484,-81.18,-75.01,-64.98,-75.11
1101492,-69.88,-64.93,-60.74,-65.85
1101500,-69.65,-59.22,-62.04,-63.69
1101559,-71.05,-67.3,-71.01,-69.49
