code_muni,en,ln,n,med
1100015,-0.3,-0.11,0.45,0
1100023,0.03,-0.32,0.33,0
1100031,-0.24,-0.03,0.31,0.01
1100049,-0.13,-0.06,0.18,-0.01
1100056,-0.32,0.01,0.35,0.01
1100064,-0.33,0.06,0.3,0.01
1100072,-0.39,0.05,0.38,0.01
1100080,-0.11,-0.04,0.16,0
1100098,-0.32,0.08,0.23,-0.01
1100106,0.03,-0.05,0.05,0.01
1100114,-0.25,0.1,0.17,0
1100122,0.04,0.03,-0.06,0
1100130,-0.44,-0.12,0.59,-0.01
1100148,-0.09,0.04,0.04,0
1100155,-0.09,0.18,-0.09,0
1100189,-0.45,0.14,0.32,0
1100205,0,-0.12,0.16,0.01
1100254,0.08,-0.02,-0.07,0
1100262,-0.14,-0.23,0.39,-0.01
1100288,-0.16,-0.06,0.22,-0.01
1100296,-0.24,-0.16,0.43,0
1100304,-0.35,0.03,0.33,0
1100320,-0.32,0.08,0.25,0
1100338,0.29,0.04,-0.34,0.01
1100346,-0.27,0.21,0.05,0
1100379,-0.45,-0.11,0.61,0
1100403,-0.09,-0.24,0.38,0
1100452,-0.1,-0.1,0.22,0
1100502,-0.03,-0.1,0.13,0
1100601,-0.14,-0.24,0.42,0
1100700,-0.07,-0.06,0.16,0
1100809,-0.34,0,0.34,-0.01
1100908,0.09,-0.14,0.06,0
1100924,-0.49,0.1,0.39,-0.01
1100940,-0.31,-0.18,0.53,0
1101005,-0.24,0.09,0.15,0
1101104,-0.21,-0.08,0.32,0
1101203,0.02,-0.03,0.01,0
1101302,-0.21,0.06,0.16,0
1101401,-0.05,-0.16,0.23,0
1101435,-0.22,0.21,0,0
1101450,-0.52,0.13,0.4,0
1101468,-0.42,-0.01,0.5,0.01
1101476,-0.26,0.04,0.23,0
1101484,-0.31,0.05,0.26,0
1101492,-0.35,-0.14,0.53,0
1101500,-0.38,0.06,0.33,0
1101559,-0.16,0.28,-0.14,0.01
1101609,-0.05,-0.11,0.2,0.01
1101708,-0.23,0.33,-0.11,0.01
1101757,-0.21,-0.04,0.27,0
1101807,-0.05,0.03,0.04,0
1200013,-0.06,-0.1,0.18,0
1200054,0.02,0.1,-0.13,0
1200104,0.06,0.06,-0.13,0
1200138,-0.05,-0.03,0.1,0
1200179,-0.28,0.08,0.22,0
1200203,0.1,-0.08,0,0
1200252,0.16,0.06,-0.24,0
1200302,-0.19,0.09,0.12,0.01
1200328,-0.14,0.27,-0.15,0
1200336,0.11,-0.31,0.23,0
1200344,-0.15,0.09,0.08,0
1200351,-0.27,0.22,0.02,0
1200385,-0.29,0.01,0.32,0.01
1200393,-0.06,0.06,0,0
1200401,0,-0.04,0.04,0
1200427,0.08,-0.26,0.21,0
1200435,-0.22,0.09,0.16,0.01
1200450,-0.19,-0.09,0.3,0
1200500,-0.15,0.05,0.09,0
1200609,0.03,0.07,-0.11,0
1200708,0.02,0.12,-0.16,0
1200807,-0.16,0.06,0.1,0
1300029,-0.32,0.54,-0.26,0.01
1300060,-0.19,0.19,-0.02,0
1300086,-0.55,0.33,0.2,0
1300102,-0.44,0.37,0.01,-0.01
1300144,-0.45,0.4,0.04,0
1300201,0.14,-0.14,0.05,0.01
1300300,-0.52,0.52,-0.06,-0.01
1300409,-0.86,0.8,0,0
1300508,-0.8,0.54,0.22,-0.01
1300607,0.04,0.05,-0.08,0.01
1300631,-0.58,0.26,0.29,-0.01
1300680,-0.82,0.6,0.16,-0.01
1300706,-0.02,-0.14,0.2,0.01
1300805,-0.63,0.47,0.14,0
1300839,-0.5,0.39,0.09,0
1300904,-0.16,-0.05,0.23,0
1301001,-0.22,0.24,-0.03,0
1301100,-0.59,0.44,0.13,0
1301159,-0.64,0.55,0.05,0
1301209,-0.36,0.46,-0.14,0
1301308,-0.3,0.46,-0.2,0
1301407,-0.1,0.14,-0.06,0
1301506,-0.12,0.08,0.06,0.01
1301605,-0.56,0.67,-0.14,0.01
1301654,0.07,-0.23,0.21,0
1301704,-0.22,-0.16,0.42,0
1301803,0.19,-0.08,-0.1,0
1301852,-0.57,0.33,0.23,0
1301902,-0.69,0.66,-0.04,-0.01
1301951,0.09,0.04,-0.15,0
1302009,-0.78,0.59,0.14,-0.01
1302108,-0.12,0.14,-0.02,0
1302207,-0.32,0.65,-0.42,-0.01
1302306,-0.08,0.16,-0.09,0
1302405,-0.18,0.32,-0.16,0
1302504,-0.57,0.27,0.31,0
1302553,-0.59,0.29,0.32,0.01
1302603,-0.71,0.58,0.1,0
1302702,-0.6,0.12,0.5,0
1302801,-0.56,0.29,0.3,0.01
1302900,-0.71,0.62,0.03,-0.01
1303007,-0.82,0.52,0.28,0
1303106,-0.65,0.52,0.07,-0.01
1303205,-0.51,0.35,0.15,0
1303304,-0.56,0.43,0.11,0
1303403,-0.89,0.46,0.42,0
1303502,-0.01,-0.12,0.18,0.01
1303536,-0.64,0.66,-0.1,-0.01
1303569,-0.61,0.65,-0.1,-0.01
1303601,-0.83,0.79,0.01,0.01
1303700,-0.06,0,0.08,0.01
1303809,-0.39,0.37,-0.01,0
1303908,0.03,0.11,-0.14,0.01
1303957,-0.71,0.56,0.09,-0.01
1304005,-0.69,0.67,-0.04,0
1304062,0.05,-0.04,0,0
1304104,-0.37,0.23,0.14,0
1304203,-0.41,0.6,-0.25,0
1304237,-0.27,0.4,-0.18,0
1304260,-0.41,0.48,-0.1,0
1304302,-0.73,0.68,-0.01,-0.01
1304401,-0.86,0.57,0.24,-0.01
1400027,-0.83,0.8,-0.01,0.01
1400050,-0.83,0.76,0.04,0.01
1400100,-0.67,0.6,0.05,0.01
1400159,-0.68,0.69,-0.02,0.01
1400175,-0.64,0.76,-0.14,0.01
1400209,-0.85,0.74,0.07,0
1400233,-0.63,0.69,-0.09,0
1400282,-0.82,0.73,0.09,0.01
1400308,-0.82,0.77,0.04,0.01
1400407,-0.68,0.69,-0.03,0.01
1400456,-0.77,0.79,-0.03,0.02
1400472,-0.69,0.6,0.06,0
1400506,-0.62,0.66,-0.08,0
1400605,-0.63,0.66,-0.07,0
1400704,-0.78,0.78,-0.01,0.01
1500107,-0.51,0.46,0.01,0
1500131,-0.77,0.45,0.29,-0.01
1500206,-0.53,0.54,-0.06,0
1500305,-0.5,0.33,0.17,0
1500347,-0.71,0.38,0.34,0.01
1500404,-0.91,0.76,0.08,0
1500503,-0.6,0.54,0.01,0
1500602,-0.96,0.46,0.5,0
1500701,-0.55,0.48,0.04,0
1500800,-0.37,0.43,-0.1,0
1500859,-0.78,0.51,0.25,0
1500909,-0.34,0.19,0.16,0
1500958,-0.34,0.47,-0.17,0
1501006,-0.81,0.59,0.18,0
1501105,-0.54,0.6,-0.09,0.01
1501204,-0.7,0.4,0.29,0
1501253,-0.73,0.17,0.61,0.01
1501303,-0.48,0.46,0,0
1501402,-0.38,0.4,-0.04,0
1501451,-0.79,0.67,0.09,0
1501501,-0.36,0.41,-0.08,0
1501576,-0.64,0.36,0.27,0
1501600,-0.52,0.44,0.06,0
1501709,-0.43,0.27,0.15,0
1501725,-0.72,0.56,0.13,0
1501758,-0.74,0.29,0.46,0
1501782,-0.74,0.38,0.34,0
1501808,-0.51,0.46,0.03,0
1501907,-0.39,0.46,-0.12,0
1501956,-0.41,0.23,0.19,0
1502004,-0.44,0.48,-0.07,0
1502103,-0.61,0.54,0.04,0
1502152,-0.73,0.3,0.45,0
1502202,-0.46,0.35,0.09,0
1502301,-0.47,0.4,0.04,0
1502400,-0.49,0.42,0.03,0
1502509,-0.48,0.26,0.22,0
1502608,-0.46,0.36,0.07,0
1502707,-0.65,0.22,0.45,0
1502756,-0.35,0.48,-0.19,0
1502764,-0.48,0.21,0.31,0.01
1502772,-0.52,0.2,0.33,0
1502806,-0.46,0.47,-0.03,0.01
1502855,-0.83,0.63,0.18,0
1502905,-0.44,0.34,0.07,0
1502939,-0.88,0.58,0.27,0
1502954,-0.44,0.04,0.44,0.01
1503002,-0.87,0.61,0.21,-0.01
1503044,-0.84,0.24,0.63,0
1503077,-0.42,0.28,0.13,0
1503093,-0.63,0.28,0.33,-0.01
1503101,-0.41,0.26,0.13,0
1503200,-0.5,0.44,0.02,0
1503309,-0.61,0.56,0.01,0
1503408,-0.33,0.37,-0.06,0
1503457,-0.52,0.52,-0.04,0
1503507,-0.45,0.46,-0.04,0
1503606,-0.57,0.45,0.12,0.01
1503705,-0.62,0.3,0.33,0
1503754,-0.72,0.2,0.56,0
1503804,-0.61,0.38,0.22,0
1503903,-0.84,0.52,0.29,0
1504000,-0.63,0.54,0.05,0
1504059,-0.32,0.39,-0.1,0
1504109,-0.42,0.32,0.08,0
1504208,-0.53,0.24,0.3,0
1504307,-0.39,0.26,0.11,0
1504406,-0.44,0.33,0.08,0
1504422,-0.37,0.43,-0.1,0
1504455,-0.72,0.59,0.08,-0.01
1504505,-0.36,0.38,-0.05,0
1504604,-0.62,0.43,0.18,0
1504703,-0.62,0.42,0.18,0
