code_muni,en,ln,n,med
1100015,4.5,3.4,2.1,3.5
1100023,2.88,2,1.1,2.11
1100031,7.88,5.3,4.9,6.11
1100049,3.5,2.5,1.3,2.59
1100056,8.31,5.65,5.1,6.46
1100064,3.5,1.95,1.7,2.43
1100072,5.38,3.05,2.7,3.78
1100080,2.62,2.3,0.7,2.07
1100098,1.56,0.6,0.4,0.89
1100106,1.94,1.7,0.5,1.52
1100114,2.44,1.85,0.6,1.78
1100122,3,2.5,0.9,2.33
1100130,2.5,1.75,1.1,1.87
1100148,2.25,1.65,0.3,1.57
1100155,2.5,1.9,0.6,1.83
1100189,5.81,3.4,3.5,4.26
1100205,3.56,3.1,1.7,2.96
1100254,3.12,2.8,1,2.52
1100262,2.56,2,1,1.98
1100288,3.81,2.85,1.9,2.98
1100296,1.44,0.8,0.5,0.96
1100304,3.25,1.45,1.9,2.17
1100320,2.62,2.2,0.5,1.98
1100338,1.69,1.4,0.5,1.3
1100346,2.19,1.65,0.4,1.57
1100379,4.88,3.45,2.6,3.76
1100403,2.62,1.95,0.9,1.96
1100452,1.88,1.3,0.5,1.33
1100502,3,2.55,0.8,2.33
1100601,2.31,1.65,0.4,1.61
1100700,2.12,1.45,0.4,1.46
1100809,3.94,3.25,1.7,3.15
1100908,3.62,3.3,1.8,3.09
1100924,3.5,2.05,2.1,2.57
1100940,2.75,2.15,1.2,2.15
1101005,1.56,0.65,0.3,0.89
1101104,2.75,2.4,1.3,2.28
1101203,1.94,0.9,0.4,1.15
1101302,1.62,0.9,0.3,1.02
1101401,2,1.45,0.4,1.41
1101435,1.81,1.3,0.3,1.26
1101450,2.94,2.2,1.8,2.37
1101468,8.31,5.65,5,6.43
1101476,4.5,3.2,2.4,3.48
1101484,4.06,2.8,2.2,3.11
1101492,3.88,3.85,1.9,3.43
1101500,2.75,2.35,0.6,2.11
1101559,2.88,2.5,0.6,2.22
1101609,2.12,1.5,0.4,1.48
1101708,2.69,1.95,0.4,1.87
1101757,2.81,2.35,1.2,2.26
1101807,2.38,1.85,0.6,1.76
1200013,2.56,2.65,1.2,2.3
1200054,0.94,0.8,0.2,0.72
1200104,1.31,1.35,0.2,1.09
1200138,2.5,2.55,0.8,2.15
1200179,2.06,2.8,1.1,2.17
1200203,2.62,4.65,2.6,3.5
1200252,1.69,2.35,0.7,1.76
1200302,1.25,2.25,0.4,1.5
1200328,0.88,1.35,0.1,0.91
1200336,1.5,3.2,1.6,2.26
1200344,1.25,2.25,0.5,1.52
1200351,1.12,1.85,0.7,1.35
1200385,2.81,3.05,1.2,2.57
1200393,1.88,3.65,1.7,2.61
1200401,2.62,2.75,1.1,2.35
1200427,2,3.7,2,2.74
1200435,1,1.9,0.3,1.24
1200450,3.06,3.3,1.3,2.78
1200500,1.31,1.65,0.4,1.26
1200609,1,1.75,0.2,1.15
1200708,1.69,2.15,0.7,1.67
1200807,3,3.35,1.6,2.85
1300029,5.25,5.3,4.1,5.02
1300060,2.94,2.85,2.7,2.85
1300086,6.94,4.95,3.6,5.35
1300102,7.62,5.8,4.5,6.15
1300144,1.5,1.15,0.3,1.09
1300201,1.31,2.9,1.3,2
1300300,11.06,5.85,2.8,7
1300409,8.38,5.3,4.2,6.13
1300508,14,6.2,5.5,8.76
1300607,1.94,4.1,2.4,2.98
1300631,6.12,4.35,3.1,4.7
1300680,12.81,5.25,4.3,7.67
1300706,2.06,2.25,0.8,1.87
1300805,8.56,4.35,2.1,5.33
1300839,6.19,3.9,2.6,4.41
1300904,2.94,3.65,1.6,2.96
1301001,2.31,3,2.4,2.63
1301100,9.62,5.45,2.1,6.17
1301159,11.19,6.6,2.6,7.33
1301209,5.31,4.55,3.5,4.59
1301308,5.94,4.6,3.7,4.87
1301407,3.12,5.25,2.4,3.89
1301506,2.44,4.05,1.9,3.02
1301605,4.19,4.45,3,4.04
1301654,2.75,4.7,2.6,3.57
1301704,3.5,3.25,1.9,3.04
1301803,1.75,3.4,1.1,2.33
1301852,10.5,6.4,2.4,6.96
1301902,11.62,3.95,4,6.63
1301951,3,4.2,2,3.3
1302009,10.62,3.6,3,5.91
1302108,4.06,4.35,3.3,4.02
1302207,4,3.75,2.6,3.59
1302306,2.56,3.65,2.3,2.98
1302405,2.5,2.4,1.1,2.15
1302504,7.75,4.45,1.6,4.98
1302553,8.12,4.9,1.9,5.37
1302603,8.19,4.45,1.7,5.15
1302702,5.12,5.45,2.9,4.78
1302801,4.75,4.8,3.2,4.43
1302900,9.56,3.35,2.1,5.24
1303007,9.56,3.95,1.7,5.41
1303106,11.31,4.45,3.4,6.61
1303205,5.75,3.05,1.7,3.7
1303304,5,4.25,2.1,4.04
1303403,15.38,9,7.7,10.93
1303502,1.94,2.95,0.8,2.13
1303536,8.38,4.8,1.5,5.33
1303569,7.75,3.85,1.3,4.65
1303601,5.12,5.2,3.9,4.89
1303700,3,3.6,3.1,3.28
1303809,5.44,5.5,3.5,5.04
1303908,2,3.15,2.4,2.59
1303957,7.75,2.65,1.1,4.09
1304005,11.12,3.7,3.7,6.28
1304062,2.38,3.3,3,2.91
1304104,3.31,3.55,1.8,3.09
1304203,4.12,4,2.9,3.8
1304237,3.19,3,2,2.85
1304260,4.06,4.05,2.9,3.8
1304302,8.5,3.75,1.1,4.83
1304401,13.81,6.55,5,8.74
1400027,5.38,4.5,1.6,4.17
1400050,3.06,2.45,0.6,2.26
1400100,17,17.3,12.1,16.07
1400159,14.75,15.6,9.3,13.93
1400175,14.12,14.9,8.7,13.28
1400209,13.38,12.1,8.1,11.67
1400233,8.81,6.55,3.4,6.65
1400282,8.06,6.8,4,6.63
1400308,10.56,9.9,5.5,9.17
1400407,12,12.85,6.6,11.2
1400456,10.75,11.5,5.5,9.93
1400472,11.56,8.9,5.1,9
1400506,10.06,7.6,4.5,7.78
1400605,11.06,9.1,5.7,9.04
1400704,0.69,0.5,0,0.46
1500107,3.62,3.4,0.1,2.76
1500131,3.38,3.85,0.3,2.91
1500206,4.44,3.7,0,3.15
1500305,2.75,1.9,0.9,1.98
1500347,1.06,0.8,0.1,0.74
1500404,0,0,0,0
1500503,0.25,0.15,0,0.15
1500602,1.69,0.9,0,0.98
1500701,1.12,0.4,0,0.57
1500800,3.62,3.9,0,2.96
1500859,3.12,2.9,1.2,2.61
1500909,2.06,1.45,2.1,1.8
1500958,6.25,5,0.6,4.48
1501006,9.31,3.8,1.6,5.24
1501105,2.31,2.45,0.2,1.91
1501204,5.94,5.15,2.9,4.93
1501253,0.19,0.05,0,0.09
1501303,3.12,3.65,0,2.67
1501402,3.25,3.75,0,2.76
1501451,2.5,3.15,0.2,2.28
1501501,3.19,2.9,0,2.37
1501576,3.62,4.1,0.4,3.13
1501600,2.69,1.75,0.7,1.85
1501709,2.5,1.75,2.6,2.2
1501725,4.81,4.65,1.4,4
1501758,4.62,4.35,0.8,3.67
1501782,5.38,4.35,3.2,4.46
1501808,1.44,3.2,0.2,1.93
1501907,3.88,4.05,0.1,3.13
1501956,3.62,2.55,0.6,2.5
1502004,1.44,0.7,0,0.8
1502103,5.5,4.3,2,4.22
1502152,1.19,1.05,0.2,0.91
1502202,2.06,1.75,1.8,1.87
1502301,5.69,5.1,1.1,4.43
1502400,4.19,5.7,0.2,3.98
1502509,1.62,0.6,0.2,0.87
1502608,1.69,0.65,0,0.87
1502707,7.5,5.7,3.8,5.91
