code_muni,en,ln,n,med
1100015,0.82,0,0,0.3
1100023,0.53,0,0.1,0.22
1100031,1.18,0.42,1.2,0.87
1100049,1.59,0.05,0.1,0.63
1100056,2.24,0.53,0.6,1.17
1100064,0,0,0,0
1100072,0.35,0,0,0.13
1100080,0.53,0,0.1,0.22
1100098,0,0,0,0
1100106,0.18,0,0.1,0.09
1100114,0.35,0,0.1,0.15
1100122,0.76,0,0,0.28
1100130,0.18,0,0,0.07
1100148,0.47,0,0,0.17
1100155,0.47,0,0,0.17
1100189,1.76,0.11,0.4,0.78
1100205,0.71,0.16,0.1,0.35
1100254,1.59,0.05,0.1,0.63
1100262,0.29,0,0.1,0.13
1100288,1.47,0.05,0.1,0.59
1100296,0.06,0,0,0.02
1100304,0,0,0,0
1100320,0.53,0,0,0.2
1100338,0.12,0,0.1,0.07
1100346,0.47,0,0,0.17
1100379,0.88,0.11,0,0.37
1100403,0.24,0,0.1,0.11
1100452,0.12,0,0.1,0.07
1100502,1.18,0.05,0.1,0.48
1100601,0.29,0,0.1,0.13
1100700,0.24,0,0.1,0.11
1100809,0.76,0.21,0.1,0.39
1100908,1.82,0.21,0.1,0.78
1100924,0,0,0,0
1100940,0.35,0,0.1,0.15
1101005,0,0,0,0
1101104,0.41,0,0.1,0.17
1101203,0.41,0,0,0.15
1101302,0.06,0,0,0.02
1101401,0.18,0,0.1,0.09
1101435,0.29,0,0,0.11
1101450,0.41,0,0,0.15
1101468,2.53,0.53,0.8,1.33
1101476,1.65,0.11,0.1,0.67
1101484,1.18,0.05,0,0.46
1101492,0.88,0.21,0.1,0.43
1101500,0.53,0,0.1,0.22
1101559,0.76,0,0.1,0.3
1101609,0.24,0,0,0.09
1101708,0.65,0,0,0.24
1101757,0.41,0,0,0.15
1101807,0.35,0,0,0.13
1200013,0.29,0.16,0.1,0.2
1200054,0,0,0,0
1200104,0.06,0,0,0.02
1200138,0.29,0.32,0.2,0.28
1200179,0.18,0.26,0.1,0.2
1200203,1.35,0.79,0.7,0.98
1200252,0.06,0,0,0.02
1200302,0,0.05,0,0.02
1200328,0,0,0,0
1200336,0.65,0.32,0.2,0.41
1200344,0,0,0,0
1200351,0.12,0,0,0.04
1200385,0.29,0.42,0.2,0.33
1200393,0.65,0.32,0.2,0.41
1200401,0.24,0.21,0.2,0.22
1200427,0.88,0.42,0.3,0.57
1200435,0,0,0,0
1200450,0.29,0.42,0.2,0.33
1200500,0.06,0,0,0.02
1200609,0,0,0,0
1200708,0.06,0,0,0.02
1200807,0.53,0.37,0.2,0.39
1300029,0.53,0,0.5,0.3
1300060,0.53,0,0,0.2
1300086,0.71,0.16,0.3,0.39
1300102,1.06,0.32,0.3,0.59
1300144,0,0,0,0
1300201,0.47,0.05,0,0.2
1300300,0,0,0,0
1300409,0.65,0.05,0.2,0.3
1300508,0.06,0,0.1,0.04
1300607,1.06,0.05,0.4,0.5
1300631,0.47,0.16,0.2,0.28
1300680,0.06,0,0.4,0.11
1300706,0.18,0,0,0.07
1300805,0,0,0,0
1300839,0.12,0,0.2,0.09
1300904,0.71,0.37,0.3,0.48
1301001,0.47,0,0,0.17
1301100,0,0,0,0
1301159,0,0,0,0
1301209,0.53,0,0.2,0.24
1301308,0.59,0.05,0.3,0.3
1301407,1.18,0.26,0.9,0.74
1301506,0.47,0,0.2,0.22
1301605,0.47,0.21,0,0.26
1301654,1.53,0.79,0.6,1.02
1301704,0.71,0.11,0,0.3
1301803,0.24,0,0,0.09
1301852,0,0,0,0
1301902,0.59,0,0.4,0.3
1301951,0.82,0.05,0.5,0.43
1302009,0.06,0,0.1,0.04
1302108,0.53,0.11,0,0.24
1302207,0.35,0.05,0,0.15
1302306,0.76,0,0.3,0.35
1302405,0.35,0.05,0.1,0.17
1302504,0.06,0,0,0.02
1302553,0.06,0,0,0.02
1302603,0,0,0,0
1302702,1.59,0.47,0.7,0.93
1302801,0.47,0.05,0,0.2
1302900,0,0,0,0
1303007,0,0,0,0
1303106,0.06,0,0.1,0.04
1303205,0.12,0,0.1,0.07
1303304,1.06,0.11,0.4,0.52
1303403,0.18,0,0.1,0.09
1303502,0.29,0,0,0.11
1303536,0.12,0.05,0,0.07
1303569,0.06,0,0.1,0.04
1303601,0.59,0.05,0,0.24
1303700,0.71,0,0.1,0.28
1303809,1.41,0.63,0.2,0.83
1303908,1.06,0.16,0.4,0.54
1303957,0,0,0,0
1304005,0.47,0,0.4,0.26
1304062,1.18,0.16,0.5,0.61
1304104,0.41,0.05,0.1,0.2
1304203,0.35,0,0,0.13
1304237,0.29,0,0,0.11
1304260,0.41,0,0,0.15
1304302,0,0,0,0
1304401,0.06,0,0.5,0.13
1400027,0.35,0,0.1,0.15
1400050,0.06,0,0,0.02
1400100,2.06,2.58,2,2.26
1400159,1.53,1.63,1.6,1.59
1400175,0.94,0.68,1.1,0.87
1400209,0.82,0.26,0.1,0.43
1400233,0.18,0.05,0.1,0.11
1400282,0.24,0,0.1,0.11
1400308,0.71,0.16,0.3,0.39
1400407,1,0.58,1.1,0.85
1400456,0.88,0.47,0.9,0.72
1400472,0.41,0.05,0,0.17
1400506,0.35,0.11,0.1,0.2
1400605,0.59,0.11,0.1,0.28
1400704,0,0,0,0
1500107,0,0.11,0,0.04
1500131,1.94,0.32,0.1,0.87
1500206,0.06,0.05,0,0.04
1500305,0.18,0,0,0.07
1500347,0.53,0,0,0.2
1500404,0,0,0,0
1500503,0,0,0,0
1500602,0,0.05,0,0.02
1500701,0,0,0,0
1500800,0.29,0.16,0.1,0.2
1500859,0.12,0.05,0,0.07
1500909,0,0,0.1,0.02
1500958,0,0,0,0
1501006,0.06,0.21,0,0.11
1501105,0.18,0.21,0,0.15
1501204,0.47,0.84,0.3,0.59
1501253,0,0,0,0
1501303,0.24,0.11,0.1,0.15
1501402,0.18,0.11,0.1,0.13
1501451,0,0,0,0
1501501,0,0.11,0,0.04
1501576,2.71,0.26,0.5,1.22
1501600,0,0,0,0
1501709,0,0,0.1,0.02
1501725,0,0,0,0
1501758,2.94,1.26,0.2,1.65
1501782,0.47,0.84,1,0.74
1501808,0.12,0,0,0.04
1501907,0,0,0,0
1501956,0,0,0,0
1502004,0,0.05,0,0.02
1502103,1.47,1.89,1.5,1.65
1502152,0.71,0,0,0.26
1502202,0,0,0.1,0.02
1502301,0,0,0,0
1502400,0,0,0,0
1502509,0,0,0,0
1502608,0,0,0,0
1502707,13,5.89,8.8,9.15
1502756,0,0,0,0
1502764,1.47,0,0.2,0.59
1502772,0.47,0,0,0.17
1502806,0.06,0,0,0.02
1502855,0,0,0,0
1502905,0,0,0,0
1502939,0.29,0.05,0,0.13
1502954,3.53,0.63,0.7,1.72
1503002,0,0,0,0
1503044,7.65,1.21,2.7,3.91
1503077,0,0,0,0
1503093,0.18,0.16,0,0.13
1503101,0,0,0,0
1503200,0,0,0,0
1503309,0.29,0.68,0.3,0.46
1503408,0,0,0,0
1503457,0,0,0,0
1503507,0,0,0,0
1503606,0.06,0,0,0.02
1503705,1.12,0.05,0.2,0.48
1503754,0,0,0,0
1503804,1.41,0.05,0.2,0.59
1503903,0,0,0.1,0.02
1504000,0.29,0.79,0.3,0.5
1504059,0,0,0,0
1504109,0,0,0,0
1504208,0.94,0,0.1,0.37
1504307,0,0,0,0
1504406,0,0,0,0
1504422,0.29,0.16,0.1,0.2
1504455,0,0,0,0
1504505,0,0,0,0
1504604,0.76,0.95,0.8,0.85
1504703,0.12,0.37,0,0.2
1504752,0,0,0,0
1504802,0,0,0,0
1504901,0,0.11,0,0.04
1504950,0,0,0,0
1504976,3.41,0.26,0.9,1.57
1505007,0,0,0,0
1505031,0.59,0.47,0,0.41
1505064,0,0,0,0
1505106,0,0,0,0
1505205,0.18,0.53,0,0.28
1505304,0,0,0,0
1505403,0,0,0,0
1505437,0.47,0,0,0.17
1505486,0.24,0.11,0,0.13
1505494,3.65,1.63,0.2,2.07
1505502,0.24,0,0,0.09
1505536,0,0,0,0
1505551,5.88,1.11,1.5,2.96
1505601,0,0,0.1,0.02
1505635,3.29,0.32,0.4,1.43
1505650,0.12,0,0,0.04
1505700,0,0.05,0,0.02
1505809,0.06,0.05,0,0.04
1505908,0,0,0,0
1506005,0,0,0,0
1506104,0,0,0.1,0.02
1506112,0,0,0.1,0.02
1506138,3,0.47,0.5,1.41
1506161,6.12,0.79,2.3,3.09
1506187,1.53,0.26,0,0.67
1506195,0,0.11,0,0.04
1506203,0,0,0,0
1506302,0,0.05,0,0.02
1506351,0,0.11,0,0.04
1506401,0,0.05,0,0.02
1506500,0,0.05,0,0.02
1506559,0,0,0,0
1506583,10,3.58,3,5.83
1506609,0,0,0,0
1506708,10.47,4.32,3.2,6.35
1506807,0,0,0,0
1506906,0,0,0,0
1507003,0,0,0,0
1507102,0,0,0,0
1507151,2.94,0.74,0.4,1.48
1507201,0,0,0,0
1507300,0.24,0,0,0.09
1507409,0,0,0,0
1507458,2.59,0.42,0.3,1.2
1507466,0,0,0,0
1507474,0,0,0,0
1507508,4.35,1.26,0.8,2.3
1507607,0,0,0,0
1507706,0,0.11,0,0.04
1507755,3.29,0.32,0.5,1.46
1507805,0,0.05,0,0.02
1507904,0,0.05,0,0.02
1507953,0,0.05,0,0.02
1507961,0,0,0,0
1507979,0,0,0,0
1508001,0,0.11,0,0.04
1508035,0.24,0,0.1,0.11
1508050,0.06,0.26,0,0.13
1508084,0.76,0.32,0,0.41
1508100,0.12,0.47,0.8,0.41
1508126,0.12,0,0,0.04
1508159,0,0,0,0
1508209,0,0,0,0
1508308,0,0,0,0
1508357,0.59,0.74,0.1,0.54
1508407,3.59,0.16,0.5,1.5
1600055,0,0,0,0
1600105,0,0,0,0
1600154,0,0,0,0
1600204,0,0,0,0
1600212,0,0,0,0
1600238,0,0,0,0
1600253,0,0,0,0
1600279,0,0,0,0
1600303,0,0,0,0
1600402,0,0,0,0
1600501,0,0,0,0
1600535,0,0,0,0
1600550,0,0,0,0
1600600,0.24,0,0,0.09
1600709,0,0,0,0
1600808,0,0,0,0
1700251,10,3.16,3.3,5.72
1700301,2.35,0.63,0.7,1.28
1700350,8.47,2.63,2.5,4.76
1700400,4.65,1.68,1.4,2.72
1700707,8,3.89,2.3,5.07
1701002,5.18,2.26,1.7,3.22
1701051,1.24,0.16,0.2,0.57
1701101,10.06,6.58,4.1,7.33
1701309,5.94,1.05,1,2.85
1701903,11.06,3.79,5.2,6.78
1702000,7.82,3.53,2.1,4.8
1702109,1.18,0.05,0,0.46
1702158,3.88,0.53,0.7,1.8
1702208,6.24,3.47,1.9,4.15
1702307,9.71,2.74,4.7,5.74
1702406,1.59,0.42,0.6,0.89
1702554,5.29,2.79,1.4,3.41
1702703,4.12,1.79,1.5,2.59
1702901,2.82,1,0.5,1.57
1703008,2.94,0.42,0.6,1.39
1703057,1,0.05,0.1,0.41
1703073,7.76,3.16,2.3,4.67
1703107,6.94,3.16,1.4,4.17
1703206,10.47,3.58,6,6.65
1703305,5.41,2.47,1.1,3.26
1703602,7,1.42,1.5,3.5
1703701,13.65,8,7.6,10
1703800,5,2.05,0.9,2.89
1703826,2.18,0.37,0.2,1
1703842,1.18,0.26,0.2,0.59
1703867,7.06,2.47,2.3,4.13
1703883,4.47,1.11,1.2,2.37
1703891,5.29,2.63,1.5,3.37
1703909,11.88,4.58,4.8,7.33
1704105,7.18,2.37,1.4,3.93
1704600,12.24,6.32,6.3,8.5
1705102,6.47,2.47,2,3.85
1705508,3.82,0.42,0.5,1.7
1705557,3.24,1.21,1,1.91
1705607,4.59,2,1.6,2.87
1706001,11,4.26,7.6,7.48
1706100,13.06,5.26,7.1,8.54
1706258,10.59,4.05,4.8,6.63
1706506,0.71,0.05,0.1,0.3
1707009,0.35,0.05,0,0.15
1707108,11.41,4.58,3.8,6.93
1707207,8.71,3.26,2.5,5.11
1707306,9.12,3.05,3.3,5.35
1707405,5.24,1.74,1.2,2.91
1707553,11.82,6.26,5.8,8.22
1707652,7.76,3.63,2.3,4.87
1707702,5.82,2.05,1.4,3.3
1708205,11.76,5.53,5.1,7.74
1708254,6.12,2.79,1.6,3.76
1708304,9.41,2.79,3.5,5.39
1709005,4.29,1.21,0.7,2.24
1709302,5.88,2.32,1.5,3.46
1709500,6.65,1.84,1.9,3.63
1709807,12,5.42,6.3,8.04
1710508,5.82,1.74,1,3.09
1710706,4.47,1.74,1.1,2.61
1710904,7.24,2.53,1.1,3.96
1711100,4.24,0.74,1.1,2.11
1711506,2.29,0.63,0.3,1.17
1711803,13.06,6.32,8.9,9.37
1711902,12.76,4.89,6.3,8.11
1711951,8.82,4.42,2.3,5.59
1712009,3.65,1.05,0.1,1.8
1712157,1.82,0.47,0.5,0.98
1712405,5,1.63,0.7,2.67
1712454,2.71,0.47,0.3,1.26
1712504,11.76,4.68,5.2,7.41
1712702,0,0,0,0
1712801,4.24,1.37,1,2.35
1713205,11.18,7.68,4.8,8.35
1713304,5.88,3.05,1.2,3.7
1713601,0.88,0.26,0,0.43
1713700,10.71,5.37,3.3,6.89
1713809,3.12,1.05,1,1.8
1713957,5.06,0.84,0.9,2.41
1714203,5.71,2.16,1.9,3.41
1714302,1.41,0.21,0.1,0.63
1714880,4.18,0.53,0.3,1.83
1715002,11.76,5.84,5.3,7.91
1715101,10.29,5.42,3.5,6.8
1715150,0.53,0,0,0.2
1715259,0.41,0,0,0.15
1715507,12.41,6.84,6.1,8.74
1715705,7,1.89,1,3.59
1715754,2.24,0.47,0.6,1.15
1716109,8.47,3.63,2.3,5.13
1716208,8,3.95,3,5.24
1716307,6.59,1.05,1.3,3.15
1716505,6.47,3.26,1.5,4.07
1716604,9.35,5.74,3.2,6.52
1716653,10.88,3.95,6.6,7.09
1716703,4.94,1,1.1,2.48
1717008,2.18,0.42,0.2,1.02
1717206,5.29,1.79,1.4,3
1717503,13.59,5.95,7.8,9.17
1717800,1.88,0.53,0.7,1.07
1717909,7,2.58,1.1,3.89
1718006,3.53,1.26,1.3,2.11
1718204,17.29,12.42,11.8,14.09
1718303,5.35,2.68,1.7,3.46
1718402,6.47,1.47,1.2,3.26
1718451,12.76,7.21,6.7,9.15
1718501,2.76,0.63,0.4,1.37
1718550,5.59,1.79,1.7,3.17
1718659,0.47,0.05,0,0.2
1718709,7.59,3.74,2,4.78
1718758,8.35,4.16,2,5.24
1718808,5.82,2.89,1.8,3.74
1718840,7.76,3.42,2.2,4.76
1718865,5.12,0.68,0.8,2.35
1718881,6.24,2.74,1.5,3.76
1718899,11.47,4.05,5.2,7.04
1718907,9.47,4.11,3.8,6.02
