code_muni,en,ln,n,med
1100015,0.65,0.05,0,0.26
1100023,0.41,0.05,0,0.17
1100031,1.29,0.89,2.2,1.33
1100049,0.71,0.05,0.2,0.33
1100056,1.53,0.84,2.7,1.5
1100064,0.06,0.05,0.2,0.09
1100072,0.53,0.05,0.3,0.28
1100080,0.47,0,0,0.17
1100098,0,0,0,0
1100106,0.24,0,0,0.09
1100114,0.35,0,0,0.13
1100122,0.47,0,0,0.17
1100130,0.35,0,0,0.13
1100148,0.12,0,0,0.04
1100155,0.24,0,0,0.09
1100189,0.76,0.11,0.9,0.52
1100205,0.35,0.11,0.2,0.22
1100254,0.71,0.05,0.2,0.33
1100262,0.35,0,0,0.13
1100288,0.65,0,0.2,0.28
1100296,0,0,0,0
1100304,0.12,0,0,0.04
1100320,0.35,0,0,0.13
1100338,0.12,0,0,0.04
1100346,0.18,0,0,0.07
1100379,0.59,0.05,0.1,0.26
1100403,0.35,0.05,0,0.15
1100452,0.12,0,0,0.04
1100502,0.53,0,0.1,0.22
1100601,0.24,0,0,0.09
1100700,0.12,0,0,0.04
1100809,0.41,0.11,0.3,0.26
1100908,0.88,0.05,0.2,0.39
1100924,0.24,0.05,0,0.11
1100940,0.47,0.05,0,0.2
1101005,0.06,0,0,0.02
1101104,0.35,0.05,0,0.15
1101203,0.06,0,0,0.02
1101302,0.12,0,0,0.04
1101401,0.18,0,0,0.07
1101435,0.12,0,0,0.04
1101450,0.18,0.05,0,0.09
1101468,1.71,0.74,2.6,1.5
1101476,0.71,0,0.2,0.3
1101484,0.53,0,0.1,0.22
1101492,0.59,0.05,0,0.24
1101500,0.41,0,0,0.15
1101559,0.47,0,0,0.17
1101609,0.18,0,0,0.07
1101708,0.24,0,0,0.09
1101757,0.41,0,0,0.15
1101807,0.29,0,0,0.11
1200013,0.29,0.11,0.2,0.2
1200054,0.12,0,0.1,0.07
1200104,0.18,0,0.1,0.09
1200138,0.53,0.11,0.2,0.28
1200179,0.47,0.11,0.1,0.24
1200203,1.47,0.63,0.4,0.89
1200252,0.29,0,0.2,0.15
1200302,0.18,0,0.1,0.09
1200328,0.12,0,0,0.04
1200336,0.59,0.37,0.1,0.39
1200344,0.12,0.05,0.1,0.09
1200351,0.29,0.11,0,0.15
1200385,0.53,0.11,0.3,0.3
1200393,0.65,0.26,0,0.35
1200401,0.59,0.11,0.2,0.3
1200427,1,0.53,0.2,0.63
1200435,0.12,0,0,0.04
1200450,0.53,0.16,0.3,0.33
1200500,0.18,0,0.1,0.09
1200609,0.12,0,0.1,0.07
1200708,0.24,0.05,0.1,0.13
