code_muni,en,ln,n,med
1100015,226.88,229.79,246.2,232.28
1100023,289.53,301.84,316.8,300.54
1100031,235.76,249.63,248.2,244.2
1100049,232.65,252.95,245.9,243.91
1100056,224.71,238.26,231.6,231.8
1100064,233.71,262.95,257,250.85
1100072,223.65,247.53,233.3,235.61
1100080,207.88,255.32,285.3,244.3
1100098,222.24,257.21,255.3,243.87
1100106,232,263.68,287.3,257.11
1100114,286.71,292.21,285.2,288.65
1100122,276.47,260.84,289.4,272.83
1100130,347.76,369.79,342.8,355.78
1100148,241.24,237.84,235.6,238.61
1100155,279.76,271.42,289.2,278.37
1100189,220,247.16,245,236.65
1100205,327.41,368.47,346.4,348.5
1100254,253.18,247.89,259.8,252.43
1100262,331.41,345.21,320.7,334.78
1100288,221.53,243,229.8,232.2
1100296,215.88,235.47,236.1,228.37
1100304,246.06,256.89,250.6,251.52
1100320,242.35,258.58,273.2,255.76
1100338,266.41,299.32,291.2,285.39
1100346,273.35,267.21,258.8,267.65
1100379,232.76,230.37,241.6,233.7
1100403,311.82,315.63,332.4,317.87
1100452,301.94,347.05,329.9,326.65
1100502,228.47,239.95,223.1,232.04
1100601,290.18,288.95,316.1,295.3
1100700,301.65,351.21,332.6,328.85
1100809,371,396.95,390.4,385.93
1100908,243.65,238.58,238.8,240.5
1100924,223.35,253.32,238.4,239
1100940,355.65,372.47,345.3,360.35
1101005,299.82,322.21,305,310.2
1101104,349.53,365.74,360.9,358.7
1101203,251.88,246.89,263.1,252.26
1101302,294.71,296.21,288.5,293.98
1101401,294.71,331.16,329.4,317.3
1101435,288.06,283.37,277.5,283.83
1101450,225,235.79,223.6,229.15
1101468,230.88,224.47,229.4,227.91
1101476,216.06,241.74,248.6,233.74
1101484,212.35,239,242.3,229.87
1101492,226.06,244.53,272.3,243.74
1101500,237.76,271.05,283.9,261.54
1101559,280.12,271.89,282.5,277.24
1101609,309.82,310.26,293.7,306.5
1101708,279.29,271,272.9,274.48
1101757,309.88,333,317.7,321.13
1101807,284.94,279.58,294,284.7
1200013,292.71,347.74,346,327.02
1200054,272.18,281.11,274.5,276.37
1200104,261.24,275.79,269,268.93
1200138,279.47,308.47,345.4,305.78
1200179,259.29,325.89,309.1,297.63
1200203,417.94,470.32,455.7,447.78
1200252,253.29,268.79,249.5,258.87
1200302,350.06,424.89,422.8,396.78
1200328,365.47,427.37,371,392.24
1200336,456.24,495.37,494.1,480.63
1200344,287,371.05,383.2,342.63
1200351,369.41,425.63,378.5,394.61
1200385,271.53,339.05,339,314.09
1200393,381.88,448.63,399.4,413.26
1200401,262.82,302.16,307.6,288.8
1200427,435.88,486.53,477.6,465.87
1200435,313.18,389.84,396,362.85
1200450,278.94,359.11,353.2,328.2
1200500,288.12,310.16,328.3,305.96
1200609,420.53,450.84,396.7,427.87
1200708,251.82,277.63,274.8,267.48
1200807,284.94,361.32,358.1,332.39
1300029,795.06,767.47,756.2,775.22
1300060,705.06,672.84,695.4,689.65
1300086,689.65,693.21,710.9,695.74
1300102,669.94,681.53,690.9,679.28
1300144,441.47,547.84,497.7,497.63
1300201,575.24,653.16,580.4,608.54
1300300,612.18,652.11,660.1,639.09
1300409,905.12,875.68,933.5,899.13
1300508,692.88,724.68,641.1,694.76
1300607,588.94,636.89,594.8,610.02
1300631,668.76,671,702,676.91
1300680,671.88,703.84,621.4,674.11
1300706,315.24,387.79,354.4,353.72
1300805,570.24,607.32,605.8,593.28
1300839,687.47,691.89,708.9,693.96
1300904,453.06,475.84,468.4,465.8
1301001,606.35,621.47,601.6,611.57
1301100,620.18,652.05,691.4,648.83
