code_muni,en,ln,n,med
1100015,178.29,165.18,205.13,178.71
1100023,200.79,220.92,278.57,226.02
1100031,218.46,187.22,219.86,205.86
1100049,217.52,209.65,213.42,213.38
1100056,197.59,181.49,217.62,195.3
1100064,214.94,197.34,224.06,209.65
1100072,193.48,185.59,219.88,195.96
1100080,137.51,149.47,181.18,151.94
1100098,200.33,221.04,231.09,215.57
1100106,141.75,145.83,180.44,151.85
1100114,169.79,212.09,251.92,205.12
1100122,205.11,210.27,243.2,215.52
1100130,230.19,255.7,309.03,257.87
1100148,207.22,166.44,195.76,187.88
1100155,190.53,199.35,239.03,204.72
1100189,190.17,210.39,231.73,207.56
1100205,220.59,241.96,231.44,231.77
1100254,223.61,192.49,211.7,208.17
1100262,232.51,263.24,312.11,262.51
1100288,208.79,191.26,200.15,199.67
1100296,203.11,190.86,208.01,199.12
1100304,189.26,208.34,231.37,206.3
1100320,167.55,176.78,199.43,178.29
1100338,198.05,191.98,198.09,195.55
1100346,180.68,189.85,203.8,189.5
1100379,171.63,168.14,224.48,181.68
1100403,210.77,222.43,274.53,229.45
1100452,198.74,253.63,278.28,238.7
1100502,219.32,182.35,192.09,198.13
1100601,173.98,196.78,282.6,207.01
1100700,189.65,251.82,268.78,232.53
1100809,244.96,288.58,286.99,272.12
1100908,217.39,190.23,202.49,202.93
1100924,183.74,197.53,217.84,196.85
1100940,241.21,263.82,300.47,263.43
1101005,162.49,219.48,260.85,207.41
1101104,228.6,263.48,293.21,257.05
1101203,229.76,198.42,216.47,213.93
1101302,177.86,210.86,235.67,204.06
1101401,191.34,221.13,284.76,223.95
1101435,180.43,210.19,233.59,204.28
1101450,186.58,180.98,217.48,190.98
1101468,184.32,174.62,223.12,188.75
1101476,204.8,202.04,212.33,205.3
1101484,205.12,202.59,204.47,203.94
1101492,138.33,156.42,175.96,153.98
1101500,150.89,174.78,195.68,170.5
1101559,190.31,205.52,219.14,202.86
1101609,204.77,222.65,284.73,229.54
1101708,189.51,201.31,220.74,201.17
1101757,212.81,231.11,287.11,236.52
1101807,192.52,197.76,249.84,207.15
1200013,198.83,186.74,207.01,195.62
1200054,166.75,171.86,172.86,170.19
1200104,163.59,152.24,163.06,158.78
1200138,165.12,181.27,177.74,174.53
1200179,175.34,166.66,179.71,172.7
1200203,165.25,190.99,196.3,182.63
1200252,172.62,148.5,161.19,160.17
1200302,191.52,222.19,193.19,204.55
1200328,154.46,221.52,192.55,190.44
1200336,165.02,182.37,198.75,179.52
1200344,185.46,210.37,198.75,198.64
1200351,145.06,212.36,194.56,183.62
1200385,182.69,182.25,196.64,185.54
1200393,153.82,206.93,191.17,183.88
1200401,178.84,173.13,171.59,174.91
1200427,160.98,182.07,198.85,177.92
