code_muni,en,ln,n,med
1100015,13.81,18.6,10.6,15.2
1100023,11,17.1,6.3,12.63
1100031,15.88,20.55,16.4,18.02
1100049,13.25,17.6,8.5,14.11
1100056,16.56,21,16.9,18.57
1100064,10.56,15.45,9.2,12.39
1100072,13.5,18.7,13.3,15.72
1100080,11.69,17.2,7.6,13.2
1100098,8.31,12.55,5.2,9.48
1100106,9.94,16,6.2,11.76
1100114,10.5,16.45,6,12.11
1100122,12.44,17.4,7,13.41
1100130,11.38,14.95,5.8,11.72
1100148,11.06,15.9,6,12.07
1100155,10.56,16.35,6.3,12.15
1100189,15.56,20.05,14.1,17.2
1100205,12.94,17.3,7.6,13.67
1100254,12.56,17.55,8.7,13.89
1100262,10.75,16.4,5.4,12.04
1100288,13.44,18.35,9.3,14.67
1100296,8.19,13.05,5.2,9.65
1100304,10.75,16.1,9.7,12.85
1100320,11.44,16.8,7.3,12.87
1100338,9.38,14.3,4.8,10.52
1100346,10.38,15.7,5.8,11.7
1100379,14.31,19.35,12.9,16.2
1100403,10.75,16.4,5.9,12.15
1100452,9.69,14.55,4.5,10.67
1100502,12.44,17.55,8.1,13.72
1100601,9.94,15.9,5.2,11.5
1100700,9.75,15.2,4.7,11.02
1100809,13.19,17.5,7.7,13.87
1100908,13.75,18.7,9.4,14.96
1100924,11.69,17.3,11,13.98
1100940,11.81,16.7,6.7,12.83
1101005,7.38,12.4,3.7,8.76
1101104,12.06,16.8,6.3,12.87
1101203,9.5,13.85,5.1,10.43
1101302,8,13.5,4.4,9.61
1101401,9.56,15.15,4.8,10.96
1101435,8.81,14.3,4.7,10.3
1101450,12,17.05,9.7,13.7
1101468,16.62,21.2,16.8,18.65
1101476,14.25,18.8,11.4,15.61
1101484,13.69,18.3,10.2,14.93
1101492,13.38,19.4,10.1,15.28
1101500,12,17.5,8.1,13.54
1101559,12.06,17.2,7.5,13.3
1101609,9.5,15.45,5.1,11.13
1101708,11.12,16.35,6.9,12.48
1101757,11.69,16.35,6.2,12.52
1101807,10.5,16.1,6.3,12.02
1200013,11,15.85,9.4,12.76
1200054,4.44,8.05,2.9,5.67
1200104,6.56,10.45,5.4,8
1200138,10.31,15.25,9.8,12.35
1200179,10.12,15.35,9.4,12.24
1200203,8.69,11.95,6.2,9.57
1200252,8,13.15,8,10.24
1200302,6.62,10.05,3.8,7.5
1200328,4.75,7.7,2.1,5.46
1200336,6.88,10.35,4.3,7.83
1200344,7,10.4,4.6,7.96
1200351,5.81,9.05,3.4,6.7
1200385,11.44,16.1,10.4,13.24
1200393,7.75,10.75,4.8,8.41
1200401,10.38,15.5,10.2,12.57
1200427,7.62,11.05,5,8.54
1200435,6.31,9.3,3.5,7
1200450,11.38,16,10.6,13.22
