code_muni,en,ln,n,med
1100015,27.75,14.65,27.2,21.93
1100023,36.62,20.1,36.7,29.46
1100031,23.69,18,27.8,22.11
1100049,26.69,11.05,28.8,20.35
1100056,23.06,14.8,34.3,21.91
1100064,24.94,19.1,27.7,23
1100072,23.44,15.85,30.5,21.67
1100080,28.75,13.6,32,22.87
1100098,27.31,12.7,30,21.54
1100106,33.44,15.95,34.7,26.11
1100114,39.69,16.7,41.4,30.07
1100122,28.69,13.4,34.2,23.24
1100130,34.88,21.1,38.7,29.72
1100148,33.94,14.85,33.5,25.54
1100155,33.75,13.35,38.2,25.85
1100189,27.44,14.35,30.1,22.33
1100205,40.81,25.2,35.8,32.93
1100254,30.44,10.65,30.6,21.87
1100262,33.5,17,38.6,27.43
1100288,26.31,10.8,34.9,21.43
1100296,26.81,12.75,31.5,21.72
1100304,29.5,16.25,31.4,24.15
1100320,35.69,15.05,38.9,27.41
1100338,40.44,21.15,30.8,29.96
1100346,35.44,14.8,38.5,27.13
1100379,25.44,12,27.6,20.07
1100403,33.44,18.95,37.3,27.98
1100452,38.75,25.3,38.1,32.76
1100502,28.06,10.4,35.1,21.91
1100601,43.31,17.15,41.4,31.52
1100700,44.12,24.15,42.6,35.11
1100809,43.38,22.95,40.7,33.91
1100908,29.81,10.35,34.9,22.46
1100924,27.19,15.85,31.7,23.24
1100940,36.06,20.65,37.3,29.63
1101005,46.5,21,42.7,34.59
1101104,33.25,16.85,32,25.85
1101203,27,10.9,26.3,19.85
1101302,43,17.5,44.8,32.3
1101401,41.56,18.55,39.5,31.11
1101435,40.12,16,42.1,30.07
1101450,26.12,14.2,29.1,21.59
1101468,23.5,14.2,32.9,21.5
1101476,26.31,12,30.9,21.09
1101484,26.62,12.5,29.9,21.2
1101492,28.5,14.05,33.6,23.33
1101500,33.31,15.8,36.7,26.43
1101559,35.5,15.65,40.2,27.89
1101609,32.38,16.45,39.8,27.07
1101708,35.25,13.25,40.9,26.91
1101757,31.62,18.6,36.9,27.11
1101807,30.81,14.1,37.6,25.02
1200013,47.19,26.45,53.1,39.46
1200054,44.75,30.3,49.4,39.48
1200104,45.06,29.2,44.6,38.07
1200138,54,24.7,41.1,38.46
