code_muni,en,ln,n,med
1100015,72.41,57.47,69.8,65.67
1100023,98.18,89,115.1,98.07
1100031,68.35,66.32,71.9,68.28
1100049,75.06,58.53,71.3,67.41
1100056,72.53,61.63,71,67.7
1100064,73.82,69.37,73.7,71.96
1100072,73.24,64.16,69.9,68.76
1100080,66.47,69.32,81.4,70.89
1100098,71.24,64.74,66.7,67.57
1100106,76,74.95,86.3,77.8
1100114,91.82,75.84,90.2,84.87
1100122,84.59,63,92.6,77.41
1100130,104.94,96.16,107.3,101.83
1100148,80.06,59.58,72.9,70.04
1100155,88.47,67.26,92.4,80.57
1100189,71.65,64.68,63.4,66.98
1100205,106.94,109.26,106.2,107.74
1100254,81,57.21,85.1,72.07
1100262,110,99,117.1,107
1100288,73.94,59.79,66.2,66.41
1100296,68.41,55.32,73.1,64.02
1100304,77.76,63.11,73.4,70.76
1100320,75.65,69.63,85.3,75.26
1100338,83.47,83.42,91,85.09
1100346,86.24,65.79,76.8,75.74
1100379,75.53,57.16,70.3,66.8
1100403,100.82,101.58,128.2,107.09
1100452,95.71,101.89,123.6,104.33
1100502,78.35,62,69.4,69.65
1100601,97.82,79.53,102.7,91.33
1100700,98.59,100.58,120.9,104.26
1100809,110.53,120.16,125.6,117.78
1100908,81,53.47,77.3,68.83
1100924,70.24,62.37,67.3,66.35
1100940,107.65,104.26,112.9,107.39
1101005,98.88,85.58,92.8,92.07
1101104,111.47,114.05,128.8,116.3
1101203,78.94,56.53,83,70.57
1101302,93.12,75.32,90.4,85.17
1101401,95.12,95.05,118.3,100.13
1101435,90,74.84,87.9,83.28
1101450,73.88,57.58,63.9,64.98
1101468,76.24,59.16,69.8,67.78
1101476,70.35,59.84,67.3,65.35
1101484,68.35,58.53,64.7,63.5
1101492,71.06,65.05,81.7,70.89
1101500,72.59,72.89,89.1,76.3
1101559,89.12,66.53,86.9,79.3
1101609,99.47,78.21,95.8,89.89
1101708,88.53,66.47,85.3,78.72
1101757,96.29,80.95,100.6,90.89
1101807,89,69.16,95.6,82.24
1200013,83.47,100.16,108.6,95.83
1200054,93,85.74,80.1,87.2
1200104,83.71,79.32,76.2,80.26
1200138,88.76,83.84,112.6,91.91
1200179,73.53,82.16,95.2,81.8
1200203,145,149.42,142,146.17
1200252,80.59,71.74,72.7,75.22
1200302,127.35,136.42,125.3,130.65
1200328,127.88,139.26,113.8,129.52
1200336,155.35,156.16,162,157.13
1200344,96.82,115.47,117.8,109.09
1200351,124.65,135.32,117.8,127.57
1200385,76.88,88.11,105.6,87.76
1200393,128,143.05,127.9,134.2
1200401,79.82,82.79,92.7,83.85
1200427,149.53,154.79,154.8,152.85
1200435,108.65,125,119.5,117.76
1200450,80.41,98.58,114,95.22
1200500,100.82,95.21,102.2,98.8
1200609,147.24,144.79,117,139.65
1200708,78.71,70.68,80,75.67
1200807,85.82,103,114.8,99.22
1300029,268.65,255.68,264.1,262.3
1300060,246.59,249,242.2,246.63
1300086,234.59,257.79,256.3,248.89
1300102,234.29,250.37,242.9,242.8
1300144,145.82,179.63,181.5,167.54
1300201,188.76,216.95,185.2,199.63
1300300,211.12,238.68,227.5,226.07
1300409,317.76,345.89,366.3,339.93
1300508,233.06,257.42,227.8,241.98
1300607,189.29,223.79,198.9,205.63
1300631,233.12,244.16,248,240.91
1300680,221,253.79,220.2,234.37
1300706,111.59,123.21,106.7,115.33
1300805,201.12,218.53,195.9,207.17
1300839,234.88,259.05,255.5,249.35
1300904,147.29,150,147,148.35
1301001,198.41,207.63,198.9,202.33
1301100,212.24,226.11,245.1,225.11
1301159,219.35,237.11,237.6,230.65
1301209,220.53,222.63,229.3,223.3
1301308,237.53,253.95,234.3,243.61
1301407,144.41,157.95,168.1,155.15
1301506,130.76,150.47,159.8,145.22
1301605,300.76,309.84,303.4,305.09
1301654,160,157.26,155.2,157.83
1301704,139.71,157.84,144.9,148.33
1301803,160.53,157.53,157.3,158.59
1301852,210.29,227,251.7,226.2
1301902,205.47,242.16,211.6,221.96
1301951,172.06,193.05,185.2,183.59
1302009,233.12,261.79,227.3,243.7
1302108,296.82,276.16,329.6,295.41
1302207,254.82,274.21,254.1,262.67
1302306,211.24,231.95,215.1,220.63
1302405,119.12,126,122.8,122.76
1302504,212.35,210.47,243.1,218.26
1302553,227.71,228.11,275.1,238.17
1302603,230.88,244.11,274.5,245.83
1302702,158.12,183.16,182.1,173.67
1302801,301.06,282.26,296.6,292.33
1302900,188.59,217.53,200.1,203.04
1303007,265.53,290,279,278.57
1303106,204.12,225.68,223.8,217.3
1303205,278.12,307.37,304.4,295.91
1303304,161.35,188.42,184.1,177.48
1303403,233.18,258.95,241.7,245.67
1303502,140.71,153.58,137.9,145.41
1303536,294.88,325.68,324.1,313.96
1303569,247.41,288,262.7,267.5
1303601,316.06,332.58,346.6,329.52
1303700,240.41,240.26,247.7,241.93
1303809,365.53,383.21,399.1,380.13
1303908,218.71,235.58,216.6,225.22
1303957,270.53,297.47,249.1,277
1304005,216.29,253,214.9,231.15
1304062,199.88,229,215.9,215.39
1304104,190.88,216.42,209.4,205.46
1304203,226.94,244.05,224.6,233.5
1304237,265.35,266.42,289.5,271.04
1304260,284.94,257.79,277.7,272.15
1304302,278.41,316.63,310.4,301.15
1304401,221.29,249.84,226.7,234.26
1400027,322.82,367.16,379.1,353.37
1400050,310.47,353.21,353.7,337.52
1400100,291.88,313.79,275.2,297.3
1400159,321.53,326.32,291.7,317.02
1400175,346.94,360.84,310.3,344.72
1400209,326.59,360.89,389.2,354.37
1400233,344.59,406.37,394,380.85
1400282,309.18,370.47,329.2,338.85
1400308,298.29,363.89,324.4,331.07
1400407,263.24,239.42,262.5,253.24
1400456,282.12,275.37,260.9,274.72
1400472,341.24,377.53,394.5,367.8
1400506,349.65,402.26,404.6,383.33
1400605,353.41,398,397.5,381.41
1400704,243.47,223.95,244,235.52
1500107,262.35,349.47,286.8,303.65
1500131,84.76,130.42,74.4,101.37
1500206,254.88,364.53,282.3,306.13
1500305,276.65,308.68,325.6,300.52
1500347,87.82,123.53,83.1,101.54
1500404,236.47,301.68,227.9,261.54
1500503,295.65,335.32,310.1,315.17
1500602,137.18,151.79,109.4,137.17
1500701,311.59,366.16,289.2,329.26
1500800,287.06,353.42,292,315.54
1500859,187,222.47,171.7,198.33
1500909,292.12,348.16,306.2,318.33
1500958,239.06,342.74,247.4,283.7
1501006,199.71,224.63,204.8,211.11
1501105,293.71,352.42,289,316.93
1501204,209.18,279.42,211.4,238.67
1501253,80.82,105.26,74.5,89.54
1501303,275.88,361.74,287.1,313.78
1501402,295,351.84,278.1,314.8
1501451,233.41,252.21,213,236.74
1501501,283.59,353.26,291.2,314.02
1501576,87.53,135,77,104.85
1501600,267.71,337.63,294.6,302.43
1501709,289.06,351.89,295.6,316.43
1501725,190.53,234.42,200.5,210.83
1501758,68.76,122.95,65,90.33
