code_muni,en,ln,n,med
1100015,14.56,6.6,7.2,9.5
1100023,12.44,4.1,8.1,7.87
1100031,12.44,9.5,9.7,10.57
1100049,13.81,3.8,16.4,10.02
1100056,11.5,4.2,8.3,7.63
1100064,10.44,8.55,8.8,9.26
1100072,10.56,3.8,9.1,7.3
1100080,17.69,10.1,14.3,13.65
1100098,13.88,3.5,14.6,9.52
1100106,16.69,11.7,20.4,15.33
1100114,12.44,8.8,12.3,10.83
1100122,10.69,5.55,10,8.3
1100130,16.62,7.95,12.8,12.02
1100148,14.56,8.85,13.6,11.87
1100155,13.12,8.7,10.6,10.65
1100189,13.06,2.75,13.8,8.74
1100205,24.75,10.1,19.8,17.3
1100254,13.19,6.75,12.3,10.2
1100262,14.88,5.85,13.3,10.61
1100288,14.81,4.2,14,10.02
1100296,13.75,4.4,9.9,8.85
1100304,11.56,4.25,13.8,8.87
1100320,14.94,9,11.6,11.63
1100338,15.19,12.6,17.8,14.63
1100346,13.81,8.6,12.8,11.33
1100379,13.5,4.95,7.1,8.39
1100403,14.69,3.85,10.7,9.11
1100452,14.19,8.3,16.3,12.09
1100502,13.88,5.2,13.3,9.98
1100601,12.44,6.45,9.2,9.13
1100700,15.5,7.75,15.9,12.22
1100809,20.06,9.1,23,15.93
1100908,13.25,5.65,13,9.89
1100924,10.75,3.2,13.1,7.98
1100940,15.5,7.3,15.4,11.91
1101005,14.06,10.55,15.9,12.93
1101104,15.75,6.6,16.9,12.02
1101203,14.12,4.85,10.1,9.22
1101302,12.88,10.15,13,11.72
1101401,14.94,7.6,14.2,11.59
1101435,12.5,9.55,12.8,11.28
1101450,11.94,3.75,12.7,8.54
1101468,12.88,3.7,10.1,8.28
1101476,15.5,3.75,14.1,10.09
1101484,14.56,3.9,13.9,9.78
1101492,15.12,9.3,10,11.48
1101500,18.12,11.35,13.8,14.24
1101559,12.38,9.2,12.6,11.04
1101609,12.75,5.95,9,8.98
1101708,13.44,8.4,13.5,11.26
1101757,14.62,6.5,9.6,10
1101807,12.38,6.05,9.9,9.09
1200013,19.62,16.3,27.8,19.96
1200054,28.31,22.45,20.9,24.15
1200104,28,20,19.7,22.72
1200138,25.31,19.4,37.4,25.37
1200179,23.12,15.55,32.2,21.8
1200203,56.38,53.5,73.6,58.87
1200252,24.94,17.2,24,21.37
1200302,44.88,35.75,50.5,42.13
1200328,49,42.9,50.2,46.61
1200336,66.38,59.6,88.9,68.33
1200344,37.5,24.75,40.9,32.7
1200351,51.56,45.15,53.4,49.17
1200385,21.69,16.8,35.4,22.54
1200393,50.5,50.95,63.6,53.54
1200401,25.5,16.65,35,23.72
1200427,60.69,57.7,80.1,63.61
1200435,40.38,33.4,39.4,37.13
1200450,21.69,17.4,32.6,22.2
1200500,31.75,19.1,32.9,26.5
1200609,50.12,36.95,61.4,46.85
1200708,26.38,17.25,27.4,22.63
1200807,24.75,19.75,36.8,25.2
1300029,142.56,138.95,132.2,138.74
1300060,167.19,145.75,163.7,157.11
1300086,111.81,101.1,90.6,102.54
1300102,111.38,100.55,80.3,99.91
1300144,39.94,19.6,28.1,28.52
1300201,117.38,96.35,128.9,110.74
1300300,89.5,93.3,87.1,90.63
1300409,230.75,224.4,211.5,223.8
1300508,107.31,112.2,135.8,115.63
1300607,117.12,99.7,112.2,108.48
1300631,108.06,93.45,75.8,94.7
1300680,98.19,110.15,127.4,109.74
1300706,27,18.35,34.1,24.78
1300805,72.25,63.5,77.1,69.5
1300839,109.94,99.45,96.7,102.5
1300904,29.88,25.25,41.2,30.33
1301001,88.38,84.2,102.6,89.65
1301100,87.06,88.3,100.5,90.52
1301159,85.25,91.6,92.7,89.63
1301209,107.25,93.15,97.2,98.93
1301308,112.88,112.45,91.8,108.11
1301407,62.75,53.05,74.4,61.07
1301506,56.62,44.45,69,54.02
1301605,211.75,198.35,196.3,202.57
1301654,67,57.35,88.6,67.5
1301704,25,21.05,34.5,25.35
1301803,69.88,56.7,89.7,68.46
1301852,87.12,82.6,94.1,86.67
1301902,90.25,91.1,93.5,91.33
1301951,69.81,57.8,75,65.72
1302009,98.94,110.75,108.5,106.15
1302108,220.81,201.25,212.5,210.5
1302207,154.25,158.8,146.2,154.48
1302306,105.25,100.05,119,105.98
1302405,26.56,21,38.1,26.65
1302504,96.31,76.65,102.1,89.02
1302553,102.88,88.2,104.9,96.93
1302603,95.25,100.55,107.7,100.26
1302702,50.38,29.4,42.7,39.59
1302801,178.5,153.6,163.9,164.5
1302900,73,52.35,79.4,65.41
1303007,109.12,120.4,122.1,116.85
1303106,84.38,80.6,99.4,86
1303205,159.44,152.85,147.3,153.93
1303304,43.12,23.45,42.7,34.48
1303403,95.88,105.95,134.5,108.65
1303502,47.38,28.35,46,38.8
1303536,129.94,169.8,147.5,151.09
1303569,100.31,123.85,115.7,113.89
1303601,251.56,242.75,218.7,240.59
1303700,180.81,133.95,170.8,158.26
1303809,315.5,307.85,257.3,299.52
1303908,137.44,105.5,125.5,120.96
1303957,119.06,131.7,129.5,126.83
1304005,96.44,102.8,97.6,99.46
1304062,140.25,107.75,132.1,124.35
1304104,76.06,46.85,79.1,64.02
1304203,114.38,117.6,109.1,114.63
1304237,184.25,176.55,185.5,181.17
1304260,164.69,148.8,142.7,153
1304302,139.25,147.55,149.4,145.07
1304401,99.88,112.5,125.7,110.98
1400027,268.12,341.5,273.8,301.26
1400050,253.06,307.55,254.8,277.13
1400100,278.31,315.85,286.9,296.5
1400159,291.06,320.1,286.4,302.67
1400175,298.12,319.05,298.9,307.39
1400209,287.44,284.5,274.6,283.37
1400233,253.19,278.15,276.5,269.11
1400282,296.88,319.5,262.2,299.17
1400308,297.44,334.75,275.3,308.85
1400407,254,301.25,289.6,282.28
1400456,259.81,355.4,301.9,310.52
1400472,237.69,241.4,230.7,237.78
1400506,252.06,265.7,269.8,261.85
1400605,260.12,275.65,277.9,270.74
1400704,211.56,298.3,267.9,261.52
1500107,127.56,130.3,164.3,136.74
1500131,16.75,13.8,20,16.17
1500206,115.25,111.5,126.4,116.04
1500305,165.88,169.95,208.2,176.85
1500347,17.38,7.1,12,11.74
1500404,88.62,109.5,111.6,102.7
1500503,137.62,154.6,171.8,152.43
1500602,23,16.05,22.4,19.85
1500701,148.5,168.05,184.3,164.78
1500800,171.88,167.8,179.9,171.85
1500859,37.69,49.1,63.3,48.22
1500909,156.19,181.8,195.6,175.89
1500958,86.94,82.2,91.8,85.93
1501006,79.88,66.9,77.9,73.8
1501105,114.25,119.7,130.4,120.13
1501204,54.75,49.05,66.9,54.91
1501253,14.88,4.5,10.4,9.39
1501303,150.25,156.5,187.6,161.09
1501402,163.62,167.7,188,170.7
1501451,80.62,75.15,91.4,80.59
1501501,171.06,161.35,181.6,169.13
1501576,19.38,15.75,19.9,17.91
1501600,156.12,153.05,185.5,161.17
1501709,160.38,183.75,196.5,178.39
1501725,60,57.05,78.3,62.7
1501758,10.19,9.9,17.4,11.63
1501782,36,34.15,46.6,37.5
1501808,146.81,150.1,175,154.37
1501907,153.81,143.3,154.6,149.41
1501956,115.62,128.35,155.1,129.74
1502004,148,161.95,171.5,159.17
1502103,114.88,116.85,120.3,116.91
1502152,19.81,10.3,13.9,14.39
1502202,155.5,182.5,198.5,176.59
1502301,118.56,115.15,134.6,120.57
1502400,177.88,158.4,180.8,170.04
1502509,154.5,176.15,197.9,173.35
1502608,184.81,186.6,198.9,188.65
1502707,5.94,1.4,4.1,3.57
1502756,132.81,129.15,133.4,131.35
1502764,11.12,1.25,3.6,5.2
1502772,15,10.65,15,13.11
1502806,140.94,146.35,161.6,147.78
1502855,77.5,85.35,98.9,85.57
1502905,177.69,185.75,186.1,183.02
1502939,17.44,13.8,29,18.37
1502954,12.31,10.7,15.4,12.28
1503002,113.44,126.65,128.2,122.39
1503044,7,2.65,9.3,5.61
1503077,114.44,114.8,136,119.28
1503093,30.69,30.2,33.3,31.04
1503101,178.38,173.7,196.9,180.37
1503200,169.12,163.55,194.4,172.2
1503309,123,128.8,145.4,130.39
1503408,159,147.4,169.7,156.28
1503457,55,52.65,60.9,55.26
1503507,130.81,127.35,155.4,134.65
1503606,51.38,25.05,42,37.89
1503705,25.31,16.65,23.5,21.15
1503754,25.38,11.7,17.8,17.78
1503804,25.88,23.45,27.4,25.15
1503903,89.38,102.6,125.5,102.98
1504000,132.94,134.45,154,138.17
1504059,108.5,111.75,125.7,113.65
1504109,173.5,173.15,179.7,174.7
1504208,20.69,12.7,16.5,16.3
1504307,160.19,155.1,179.3,162.13
1504406,178.12,175.5,182.9,178.02
1504422,171.88,167.8,179.9,171.85
1504455,61.81,59.45,81.4,65.04
1504505,137.94,136.9,162.2,142.76
1504604,86.75,76.4,104.5,86.11
1504703,80.69,72.2,101,81.41
1504752,73.12,69.4,97.3,76.76
1504802,86.75,101.8,107.7,97.85
1504901,129.88,147.7,166.3,145.54
1504950,87.69,90.6,107.7,93.3
1504976,20.94,20.65,23.5,21.37
1505007,166.12,170.3,202.1,175.76
1505031,16.19,5.65,8.1,9.85
1505064,28.5,34.8,38,33.3
1505106,102,116.85,135.9,115.83
1505205,118.75,111.65,128.1,117.7
1505304,119.31,142.75,142.8,134.61
1505403,156.94,164.8,184.5,166.35
1505437,17.94,6.3,7,10.5
1505486,43.12,56.7,56.2,51.87
1505494,10.44,9.05,17.8,11.43
1505502,36,32.95,42.1,36
1505536,22.56,10.9,14.6,15.76
1505551,10.69,2.2,6.3,6.04
1505601,168.56,178.2,194.6,178.41
1505635,9.5,8.25,17.9,10.78
1505650,52.12,52.75,58.4,53.76
1505700,131.94,150.2,171.6,148.5
1505809,102.44,114.3,132.1,114.04
1505908,118.88,125.7,130.1,124.28
1506005,87.62,95.5,107.3,95.33
1506104,143.56,179.05,188,168.65
1506112,138.56,173.8,180.3,162.96
1506138,7.5,1.1,5.6,4.3
1506161,7.25,2.9,9,5.74
1506187,19.62,18.75,27.3,20.91
1506195,63.25,60.55,65.9,62.65
1506203,145.69,158.75,185.4,160
1506302,158.31,168.85,185.8,168.87
1506351,182.69,180,193.3,183.83
1506401,154.12,168.55,169.8,163.8
1506500,168.44,150.95,179.4,163.22
1506559,146.19,153.25,180,156.61
1506583,5.31,0.95,3,2.91
1506609,161.81,140.1,178.9,156.09
1506708,3.12,0.45,2.6,1.85
1506807,87.38,87.8,102.5,90.85
1506906,163.38,182.05,198.1,179.04
1507003,189.31,189.85,201.2,192.13
1507102,177.69,191.95,193.9,187.41
1507151,10.94,9.65,12.7,10.76
1507201,128.62,127.05,137,129.76
1507300,23.38,8.2,10.4,13.96
1507409,176.88,154.55,180,167.85
1507458,11.81,10.75,21.9,13.54
1507466,184.44,188.6,193.4,188.2
1507474,142.56,167.15,188.3,163.2
1507508,14.12,9.95,11.5,11.74
1507607,152,135.6,166.2,147.96
1507706,129.5,146.9,157.9,143.24
1507755,8,5.6,13.7,8.2
1507805,38.88,47.3,66.9,48.63
1507904,162.31,179.3,188.5,175.39
1507953,64.06,54.2,71.8,61.46
1507961,186.5,171.8,181.3,178.98
1507979,83.12,93.9,113.8,94.48
1508001,68,67.85,72,68.8
1508035,157.12,184.95,196.1,177.7
1508050,66.62,34.65,52,49.54
1508084,20.62,8.7,9.3,12.98
1508100,33.44,36.45,46.6,37.61
1508126,21.88,13.7,29.6,20
1508159,50.81,51.85,75.4,56.61
1508209,188.69,196.4,201.1,194.74
1508308,139.31,164,174.5,157.7
1508357,62.38,64.8,91,69.65
1508407,7.88,5.25,12.9,7.83
1600055,166.62,195.7,205.3,187.67
1600105,153.69,212.1,202.9,189.78
1600154,158,170.7,204,173.52
1600204,171,221.55,201.7,199.65
1600212,148.44,169.55,190.9,166.85
1600238,144.44,174.9,191.5,167.91
1600253,141.06,176.55,197.7,168.8
1600279,156.75,173.9,198.7,173.33
1600303,141.06,176.55,197.7,168.8
1600402,170.5,165.35,204.2,175.59
1600501,171,201.5,198.7,190.28
1600535,156.19,165.5,193.7,168.39
1600550,155.81,200.15,196.6,183.96
1600600,168.19,169.9,208.6,177.72
