code_muni,en,ln,n,med
1100015,0.34,-0.61,0.7,0
1100023,0.23,-0.51,0.6,-0.01
1100031,0.33,-0.36,0.22,0.01
1100049,0.1,-0.38,0.62,0
1100056,0.24,-0.4,0.45,0.01
1100064,0.37,-0.45,0.35,0.01
1100072,0.26,-0.42,0.42,0
1100080,0.41,-0.63,0.58,0
1100098,0.31,-0.49,0.5,0
1100106,0.4,-0.57,0.51,0
1100114,0.24,-0.35,0.34,0
1100122,0.34,-0.51,0.46,0
1100130,-0.02,-0.3,0.65,0
1100148,0.44,-0.57,0.42,-0.01
1100155,0.38,-0.47,0.33,0
1100189,0.23,-0.5,0.63,0
1100205,0.35,-0.52,0.47,0
1100254,0.34,-0.53,0.52,0
1100262,0.09,-0.42,0.69,0
1100288,0.3,-0.49,0.48,-0.01
1100296,0.3,-0.54,0.6,0
1100304,0.13,-0.48,0.78,0.01
1100320,0.3,-0.61,0.74,0
1100338,0.13,-0.15,0.11,0.01
1100346,0.32,-0.51,0.51,0
1100379,0.24,-0.55,0.71,0
1100403,0.22,-0.47,0.58,0
1100452,0.42,-0.47,0.28,0
1100502,0.27,-0.58,0.72,0
1100601,0.29,-0.5,0.51,-0.01
1100700,0.27,-0.36,0.32,0
1100809,0.26,-0.58,0.73,0
1100908,0.26,-0.54,0.66,0
1100924,0.24,-0.52,0.62,-0.01
1100940,0.07,-0.38,0.63,0
1101005,0.3,-0.42,0.37,0
1101104,0.15,-0.47,0.7,0
1101203,0.28,-0.48,0.52,0
1101302,0.22,-0.41,0.44,-0.01
1101401,0.3,-0.47,0.44,0
1101435,0.34,-0.47,0.41,0
1101450,0.2,-0.49,0.65,0
1101468,0.3,-0.53,0.6,0
1101476,0.21,-0.42,0.51,0
1101484,0.18,-0.4,0.51,0
1101492,0.3,-0.58,0.68,0
1101500,0.3,-0.55,0.63,0
1101559,0.3,-0.47,0.45,0
1101609,0.15,-0.33,0.42,0
1101708,0.24,-0.45,0.52,0
1101757,-0.03,-0.28,0.62,0
1101807,0.31,-0.49,0.49,0
1200013,0.15,-0.46,0.66,0
1200054,0.04,-0.27,0.51,0
1200104,-0.01,-0.28,0.59,0
1200138,0.16,-0.4,0.53,0
1200179,-0.02,-0.31,0.68,0.01
1200203,-0.11,-0.09,0.36,0
1200252,-0.12,-0.21,0.6,0
1200302,0.02,-0.11,0.18,0
1200328,-0.2,0.12,0.1,0
1200336,-0.07,-0.19,0.49,0
1200344,0.1,-0.26,0.36,0
1200351,-0.16,0.01,0.24,0
1200385,0.06,-0.39,0.7,0
1200393,-0.2,0,0.33,0
1200401,0,-0.3,0.6,0
1200427,-0.13,-0.13,0.46,0
1200435,0.08,-0.17,0.21,0
1200450,0.12,-0.45,0.7,0
1200500,0.03,-0.23,0.39,0
1200609,-0.04,-0.04,0.13,0
1200708,-0.13,-0.18,0.56,0
1200807,0.14,-0.44,0.65,0
1300029,-0.03,-0.15,0.33,0
1300060,0.14,-0.14,0.05,0
1300086,0.07,0,-0.12,0
1300102,0.13,-0.01,-0.16,0.01
1300144,-0.17,0.13,0.03,0.01
1300201,0.04,-0.16,0.25,0
1300300,-0.17,0.25,-0.21,0
1300409,-0.31,0.26,-0.03,0
1300508,-0.44,0.16,0.4,0
1300607,0.14,-0.05,-0.08,0.01
1300631,0.12,-0.04,-0.1,0
1300680,-0.46,0.22,0.32,0
1300706,0.06,-0.34,0.58,0
1300805,-0.21,-0.02,0.39,0
1300839,0.05,-0.01,-0.06,0
1300904,0.19,-0.31,0.33,0.01
1301001,0.05,0.01,-0.1,0
1301100,-0.29,0.18,0.09,0
1301159,-0.4,0.34,-0.02,0.01
1301209,0.06,0.08,-0.23,0.01
1301308,-0.04,0.07,-0.11,-0.01
1301407,0.15,-0.25,0.26,0
1301506,0.07,-0.21,0.3,0
1301605,-0.11,0.1,-0.01,0
1301654,-0.08,-0.18,0.5,0
1301704,-0.01,-0.25,0.52,0
1301803,0.12,-0.2,0.23,0.01
1301852,-0.28,0.11,0.23,0
1301902,-0.19,0.16,0,0.01
1301951,0,-0.03,0.08,0
1302009,-0.21,0.18,0,0.01
1302108,0.04,-0.08,0.05,-0.01
1302207,-0.04,0.02,-0.01,-0.01
1302306,0.21,-0.14,-0.07,0
1302405,-0.18,-0.01,0.3,0
1302504,-0.12,-0.08,0.32,0
1302553,-0.02,-0.05,0.15,0
1302603,-0.35,0.19,0.18,0
1302702,-0.13,-0.23,0.64,0
1302801,0.19,-0.42,0.56,0.01
1302900,-0.29,0.1,0.28,0
1303007,-0.37,0.27,0.03,-0.01
1303106,-0.17,0.09,0.13,0.01
1303205,-0.21,0.16,0.04,0
1303304,-0.25,0.08,0.28,0.01
1303403,-0.43,0.1,0.51,0.01
1303502,-0.06,-0.25,0.6,0
1303536,-0.44,0.39,-0.12,-0.01
1303569,-0.32,0.21,0.11,0
1303601,-0.15,0.22,-0.18,0
1303700,0.26,-0.36,0.31,0
1303809,0.07,0.02,-0.15,0
1303908,0.3,-0.22,-0.01,0
1303957,-0.21,0.19,-0.06,0
1304005,-0.18,0.19,-0.06,0
1304062,0.25,-0.24,0.08,0
1304104,-0.02,-0.08,0.19,0
1304203,-0.11,0.1,-0.04,0
1304237,0.06,-0.04,-0.02,0
1304260,0.06,-0.27,0.42,0
1304302,-0.41,0.33,-0.04,-0.01
1304401,-0.4,0.15,0.36,0
1400027,-0.41,0.47,-0.29,0
1400050,-0.37,0.42,-0.23,0
1400100,-0.51,0.37,0.06,-0.01
1400159,-0.59,0.46,0.02,0
1400175,-0.66,0.51,0.03,0
1400209,-0.4,0.32,-0.03,-0.01
1400233,-0.6,0.51,-0.04,0
1400282,-0.55,0.6,-0.32,0
1400308,-0.64,0.64,-0.27,0
1400407,-0.62,0.34,0.28,-0.01
1400456,-0.59,0.51,-0.12,-0.01
1400472,-0.37,0.37,-0.14,0
1400506,-0.58,0.48,-0.03,0
1400605,-0.55,0.46,-0.02,0
1400704,-0.67,0.45,0.13,-0.01
1500107,-0.28,0.1,0.26,0.01
1500131,-0.25,0,0.43,0.01
1500206,-0.26,0.16,0.08,0
1500305,0.04,-0.07,0.12,0.01
1500347,-0.02,-0.03,0.11,0.01
1500404,-0.35,0.3,-0.03,0
1500503,-0.22,0.01,0.36,0.01
1500602,0.02,-0.02,0.03,0
1500701,-0.31,0.13,0.23,0
1500800,-0.37,0.13,0.37,0.01
1500859,-0.22,0.11,0.14,0
1500909,-0.08,-0.08,0.3,0
1500958,-0.32,0.2,0.11,0
1501006,-0.32,0.23,0.06,0
1501105,-0.31,0.22,0.04,0
1501204,-0.13,0.06,0.08,0
1501253,0.12,-0.22,0.25,0
1501303,-0.32,0.15,0.25,0.01
1501402,-0.42,0.21,0.3,0.01
1501451,-0.27,0.16,0.09,0
1501501,-0.32,0.07,0.41,0.01
1501576,-0.32,0.04,0.45,0.01
1501600,-0.21,0.04,0.28,0.01
1501709,-0.15,-0.02,0.3,0
1501725,-0.21,0.2,-0.07,0
1501758,-0.38,0.1,0.4,0
1501782,-0.08,-0.09,0.34,0.01
1501808,-0.28,0.15,0.12,0
1501907,-0.17,0.08,0.13,0
1501956,-0.15,-0.08,0.41,0
1502004,-0.17,0.08,0.13,0
1502103,-0.35,0.23,0.1,0
1502152,-0.03,-0.06,0.2,0.01
1502202,-0.21,-0.02,0.37,0
1502301,-0.32,0.05,0.41,0
1502400,-0.2,0.02,0.29,0
1502509,-0.07,-0.04,0.22,0.01
1502608,-0.3,0.07,0.34,0
1502707,0.05,-0.23,0.41,0
1502756,-0.21,0.21,-0.06,0
1502764,0.08,-0.2,0.28,0
