code_muni,en,ln,n,med
1100015,43.83,55.94,54.25,51.1
1100023,85.16,102.27,89.2,93.11
1100031,56.76,54.55,48.45,54.04
1100049,49.61,77.16,55.85,62.35
1100056,42.74,50.64,35.39,44.4
1100064,53.74,67.17,56.01,59.78
1100072,42.19,60.81,39.68,49.33
1100080,31.23,63.15,88.49,56.86
1100098,44.52,74.28,67.06,61.71
1100106,44.81,66.28,85.28,62.47
1100114,90.86,98.61,83.4,92.44
1100122,75.95,82.33,84.65,80.48
1100130,122.92,148.99,114.97,131.96
1100148,54.96,67.23,47.82,58.48
1100155,75.06,84.76,84.76,81.17
1100189,37.85,58.91,56.73,50.65
1100205,101.94,127.84,119.06,116.36
1100254,53.11,73.04,60.07,62.86
1100262,106.05,129.48,92.34,112.75
1100288,38.24,70.37,43.96,52.75
1100296,42.64,67.68,45.3,53.56
1100304,54.76,71.11,50.43,60.57
1100320,59.25,71.72,71.3,67.02
1100338,67.97,91.12,83.37,80.88
1100346,76.11,85.57,69.07,78.49
1100379,44.94,56.88,49.13,50.78
1100403,99.44,99.67,93.57,98.26
1100452,94.98,119.78,91.84,104.54
1100502,42.77,65.26,37.39,50.89
1100601,84.44,90.91,102.36,91.01
1100700,90.71,124.67,97.98,106.32
1100809,138.28,144.07,144.54,142.03
1100908,47.2,70.28,44.72,56.2
1100924,42.74,68.93,49.31,54.98
1100940,129.67,143.66,116.07,132.49
1101005,93.63,113.25,100.83,103.3
1101104,119.58,124.57,115.62,120.78
1101203,55.05,75.71,64.85,65.72
1101302,89.31,99.62,85.29,92.7
1101401,88.48,112.06,98.76,100.45
1101435,86.51,90.58,79.26,86.61
1101450,42.81,64.39,42.45,51.64
1101468,42.02,42.02,33.27,40.12
1101476,37.15,66.55,58.62,53.96
1101484,35.05,65.15,55.95,52.03
1101492,45.25,61.06,70.98,57.37
1101500,56.13,75.9,77.92,69.03
1101559,74.05,85.76,82.01,80.62
1101609,98.38,114.58,85.59,102.29
1101708,77.36,85.67,76.46,80.6
1101757,100.07,130.46,102.66,113.18
1101807,80.64,90.49,86.26,85.93
1200013,97.31,120.42,118.84,111.53
1200054,83.64,95.78,98.92,91.97
1200104,76.04,82.38,84.17,80.43
1200138,77.26,111.82,111.54,98.99
1200179,77.85,123.23,104.56,102.4
1200203,142.47,182.23,187.88,168.76
1200252,71.25,85.81,74.4,77.95
1200302,101.91,159.29,160.11,138.27
1200328,122.88,168.46,152.28,148.1
1200336,150.94,184.12,193.23,173.84
1200344,84.48,142.04,144.69,121.34
1200351,123.99,166.73,153.11,147.98
1200385,84.76,129.44,120.4,110.96
1200393,131,176.32,155.37,155.02
1200401,73.77,104.18,98.27,91.66
1200427,147.68,184.04,188.36,171.54
1200435,94.35,143.41,152.58,127.27
1200450,88.08,138.04,123.25,116.36
1200500,81.37,111.39,126.17,103.51
1200609,131.45,176.33,149.87,153.99
1200708,69.71,95.93,85.1,83.88
1200807,85.99,129.73,119.12,111.26
1300029,235.13,215.63,218.58,223.48
1300060,188.25,158.89,179.25,174.17
1300086,209.28,181.62,208.88,197.77
1300102,196.13,175.72,209.92,190.7
1300144,156.26,210.76,167.06,181.12
1300201,187.06,215.43,198.9,201.35
1300300,181.31,184.13,200.31,186.6
1300409,227.42,165.25,181.38,191.73
1300508,210.34,205.65,170.32,199.7
1300607,176.86,186.44,165.44,178.33
