code_muni,en,ln,n,med
1100015,19.87,17.55,32.99,21.71
1100023,22.6,39.91,85.35,43.77
1100031,30.5,5.35,44.34,22.57
1100049,13.57,34.99,51.29,31.08
1100056,38.45,3.75,50.95,26.08
1100064,29.61,16.46,58.57,30.19
1100072,37.57,9.77,48.8,27.92
1100080,5.78,1.16,21.43,7.17
1100098,26.91,41.06,52.99,38.73
1100106,2,0.56,38.44,9.3
1100114,29.84,30.02,73.64,39.44
1100122,34.29,21.55,67.75,36.02
1100130,45.66,56.47,120,66.52
1100148,14.96,5.75,35.03,15.32
1100155,37.19,25.68,69.15,39.13
1100189,26.74,34.8,41.45,33.44
1100205,35.02,46.72,105.54,55.43
1100254,19.08,25.45,66.78,32.22
1100262,40.15,43.4,96.05,53.72
1100288,23.3,15.48,54.9,26.77
1100296,26.08,20.36,59.5,30.85
1100304,36.72,31.18,58.14,38.97
1100320,18.48,14.32,48.47,23.19
1100338,22.99,33.24,55.55,34.52
1100346,26.68,11.2,67.47,28.82
1100379,19.61,17.54,37.94,22.69
1100403,39.97,42.82,91.19,52.35
1100452,36.28,45.18,84.85,50.71
1100502,18.74,10.55,48.64,21.68
1100601,24.87,29.61,67.66,36.23
1100700,35.99,40.24,74.36,46.18
1100809,54.94,36.21,101.75,56.97
1100908,14.64,20.29,56.24,26.14
1100924,34.68,16.89,45.69,29.34
1100940,45.26,51.15,112.82,62.51
1101005,28.99,29.74,64.49,37.04
1101104,43.45,40.41,111.63,56.95
1101203,25.47,36.32,64.34,38.64
1101302,32.38,30.49,57.91,37.1
1101401,32.31,37.76,70.85,43.06
1101435,34.02,29.09,59.79,37.48
1101450,27.3,23.34,47.78,30.03
1101468,32.72,7.09,46.42,24.55
1101476,19.78,25.7,53,29.57
1101484,25.59,26.36,55.32,32.39
1101492,8.26,1.38,32.26,10.48
1101500,7.78,8.49,35.05,14.02
1101559,30.32,21.24,67.01,34.35
1101609,37.41,36.61,84.14,47.22
1101708,36.16,21.97,73.36,38.08
1101757,33.94,40.06,99.1,50.77
1101807,33.49,26.8,76.28,39.88
1200013,33.68,48.28,83.61,50.88
1200054,35.05,56.71,86.64,55.68
1200104,16.32,43.57,76.34,41.21
1200138,25.27,40.61,70.93,41.87
1200179,16.66,42.44,93.51,44.57
1200203,68.54,92.22,132.03,92.64
1200252,22.19,36.68,74.86,39.94
1200302,64.81,89.84,104.7,84.37
1200328,74.94,101.45,99.02,91.7
1200336,70.68,87.95,153.37,96.16
1200344,42.64,76.45,99.82,69.77
1200351,77.05,93.22,97.13,88.45
1200385,30.37,48.54,91.45,51.55
1200393,60.26,92.41,112.34,85.56
1200401,19.3,40.09,76.84,40.85
1200427,67.07,88.3,143.64,92.94
1200435,57.31,93.53,100.63,82.48
1200450,37.39,46.56,87.02,52.17
1200500,33.06,56.65,91.79,56.08
1200609,59.89,99.12,110.3,87.9
1200708,18.58,39.31,77.78,40.46
1200807,41.27,43.78,81.34,51.08
1300029,58.23,71.6,100.58,73.25
1300060,71.67,93.88,104.34,88.43
1300086,11.41,31.59,30.92,24.43
1300102,17.3,31.7,52.84,31.28
1300144,50.85,77.66,91.4,71.32
1300201,112.29,131.27,173.15,133.77
1300300,-23.34,12.66,1.55,-2.28
1300409,-7.76,30.93,27.74,16.78
1300508,-74.24,-27.18,-7,-39.16
1300607,68.68,99.5,120.85,93.42
1300631,16.34,36.14,71.41,36.92
1300680,-62.8,-23.16,-13.04,-34.75
1300706,38.57,33.97,79.72,45.52
1300805,-10.89,24.51,43.94,16.42
1300839,12.63,32.19,35.41,26.09
1300904,42.28,41.18,79.07,49.8
1301001,63.97,82.45,96.84,79.15
1301100,-17.66,12.91,11.27,1.92
1301159,-24.38,13.89,8.76,-0.54
1301209,40.02,51.56,73.1,52.23
1301308,24.64,41.51,56.98,39.01
1301407,73.01,71.94,120.03,82.77
1301506,60.79,74.52,126.6,81.06
1301605,70.99,75.89,98.67,79.14
1301654,69.61,86.83,160.12,96.77
1301704,37.14,46.06,99.73,54.62
1301803,59.28,81.46,112.94,80.59
1301852,-11.64,-0.06,18.48,-0.06
1301902,-37.21,0.77,-8.54,-14.47
1301951,77.61,96.62,93.09,89.24
1302009,-37.21,-5.39,-12.02,-17.9
1302108,89.02,107.17,135.37,106.99
1302207,58.62,76.04,103.05,75.85
1302306,75.62,76.16,120.46,85.61
1302405,35.11,63.08,112.42,64.08
1302504,-12.3,-4.12,15.77,-2.64
1302553,-6.52,10.17,18.41,6.16
