code_muni,en,ln,n,med
1100015,1.35,1.53,1.3,1.41
1100023,1.65,1.32,1.3,1.43
1100031,1.35,0.95,1.5,1.22
1100049,1.12,1.26,1.3,1.22
1100056,1.41,1.21,1.6,1.37
1100064,1.18,0.89,1.4,1.11
1100072,1.53,1.32,1.6,1.46
1100080,1.29,1.37,1.3,1.33
1100098,1.29,1.32,1,1.24
1100106,1.47,1.53,1.4,1.48
1100114,1.53,1.37,1.2,1.39
1100122,1.53,1.16,1,1.26
1100130,1,0.89,1.1,0.98
1100148,1.35,1.47,1,1.33
1100155,1.53,1.26,1.1,1.33
1100189,1.47,1.32,1.3,1.37
1100205,1.12,1.32,0.9,1.15
1100254,1.29,1.05,1,1.13
1100262,1.41,1.32,1.5,1.39
1100288,1.29,1.37,1,1.26
1100296,1.18,1.21,1,1.15
1100304,1.35,1.16,1,1.2
1100320,1.24,1.32,1.2,1.26
1100338,1.24,1.21,0.9,1.15
1100346,1.35,1.32,1.3,1.33
1100379,1.41,1.37,1.4,1.39
1100403,1.82,1.74,1.4,1.7
1100452,1.41,1.42,1.2,1.37
1100502,1.29,1.53,0.9,1.3
1100601,1.76,1.37,1.4,1.52
1100700,1.47,1.53,1.2,1.43
1100809,1.41,1.21,1,1.24
1100908,1.12,1.26,0.9,1.13
1100924,1.53,1.05,1.1,1.24
1100940,0.94,0.89,1.2,0.98
1101005,1.41,1.32,1.1,1.3
1101104,1.65,1.42,1.4,1.5
1101203,1.24,1.16,0.9,1.13
1101302,1.41,1.26,1.1,1.28
1101401,1.71,1.42,1.4,1.52
1101435,1.47,1.32,1.2,1.35
1101450,1.35,1.26,1.1,1.26
1101468,1.41,1.16,1.9,1.41
1101476,1.24,1.47,1.1,1.3
1101484,1.24,1.47,1.1,1.3
1101492,1.41,1.63,1.3,1.48
1101500,1.06,1.16,1.2,1.13
1101559,1.53,1.32,1.2,1.37
1101609,1.12,1.11,1.3,1.15
1101708,1.47,1.37,1.2,1.37
1101757,1.12,1,0.5,0.93
1101807,1.59,1.26,1.1,1.35
1200013,1.41,1.21,1.4,1.33
1200054,1.71,2.05,1.7,1.85
1200104,1.53,2.11,1.8,1.83
1200138,1.65,1.42,1.6,1.54
1200179,1.35,1.68,2.1,1.65
1200203,1.29,1.58,1.8,1.52
1200252,1.76,1.95,2.3,1.96
1200302,1,1.47,1.1,1.22
1200328,1.24,1.58,2,1.54
1200336,1.65,1.53,1.8,1.63
1200344,1.53,1.16,0.9,1.24
1200351,1.35,1.58,1.6,1.5
1200385,1.29,1.42,1.5,1.39
1200393,1.41,1.42,1.4,1.41
1200401,1.65,1.68,2.1,1.76
1200427,1.71,1.53,1.7,1.63
1200435,0.94,1.11,0.9,1
1200450,1.35,1.05,1.4,1.24
1200500,1.35,1.47,2,1.54
1200609,1.18,1.47,1.1,1.28
1200708,1.76,1.89,1.9,1.85
1200807,1.35,1.05,1.4,1.24
1300029,2,0.84,1.7,1.46
1300060,2.06,1.32,1.9,1.72
1300086,1.94,0.89,1.2,1.35
1300102,1.65,1.05,1.5,1.37
1300144,0.94,1.05,0.6,0.91
1300201,1.29,1.26,1.3,1.28
1300300,2.65,1.16,1.4,1.76
1300409,6.47,3.11,3.1,4.35
1300508,2.59,1.53,1.5,1.91
1300607,1.76,1.42,1.6,1.59
1300631,1.29,0.74,1,1
1300680,2.59,1.58,2.1,2.07
1300706,1.18,1.16,1.7,1.28
1300805,1.35,1.21,1.2,1.26
1300839,2.18,1.05,1.5,1.57
1300904,1.18,0.84,1.1,1.02
1301001,1.35,0.95,1.4,1.2
1301100,2.29,1.53,1.6,1.83
1301159,2.53,1.32,1.8,1.87
1301209,2.06,1,1.5,1.5
1301308,2.53,1.32,2.1,1.93
1301407,1.24,1.16,1.2,1.2
1301506,1.18,0.95,1.3,1.11
1301605,3.35,1.26,2.2,2.24
1301654,1.71,1.47,1.8,1.63
1301704,1.06,0.84,1.2,1
1301803,1.59,1.58,1.7,1.61
1301852,2.35,1.42,1.9,1.87
1301902,3.29,1.42,1.8,2.2
1301951,1.12,1,1.3,1.11
1302009,3,1.42,1.7,2.07
1302108,1.47,1.05,1.1,1.22
1302207,2.35,1.42,2.2,1.93
1302306,1.59,1.05,1.7,1.39
1302405,1.29,0.95,0.9,1.07
1302504,2.12,1.21,1.7,1.65
1302553,1.94,1.21,1.6,1.57
1302603,2.47,1.58,1.7,1.93
1302702,1.24,1.21,1.3,1.24
1302801,2.53,1.21,2.2,1.91
1302900,2.18,0.74,1.5,1.43
1303007,2.47,1.26,1.7,1.8
1303106,2.65,1.05,1.4,1.72
1303205,3.53,2.21,3.2,2.91
1303304,0.94,1.05,1,1
1303403,2.82,1.68,1.6,2.09
1303502,1.47,1.05,1.4,1.28
1303536,2.88,1.74,2.2,2.26
1303569,3.35,1.63,2.2,2.39
1303601,3.76,2.16,1.7,2.65
1303700,1.71,1.32,2.2,1.65
1303809,2.47,1.68,2.4,2.13
1303908,1.94,1.74,1.9,1.85
1303957,2.82,1.26,1.7,1.93
1304005,2.82,1.32,1.5,1.91
1304062,2.12,1.53,2.2,1.89
1304104,1.35,0.74,0.9,1
1304203,2.06,0.95,1.3,1.43
1304237,1.82,1.16,2,1.59
1304260,2.41,1.32,2.7,2.02
1304302,2.88,2.05,1.8,2.3
1304401,2.82,1.47,1.7,2.02
1400027,10.65,5.68,9,8.24
1400050,8.65,4.21,8.2,6.72
1400100,17.82,12.11,14.7,14.78
1400159,14.35,10.47,15.2,12.93
1400175,15,9.32,14.4,12.52
1400209,9.53,6.11,7.9,7.76
1400233,8.18,5.68,6.9,6.87
1400282,10.35,5.74,8.6,8.07
1400308,13.82,8.68,10.7,11.02
1400407,17,12.11,16.1,14.78
1400456,16.82,8.16,9.9,11.74
1400472,6.59,2.89,3.4,4.37
1400506,7.94,5.11,6.3,6.41
1400605,8,5.16,6.7,6.54
1400704,15.29,7.89,10.6,11.22
1500107,1.18,0.53,1.1,0.89
1500131,3.06,1.47,2.2,2.22
1500206,1.59,0.74,1,1.11
1500305,2.35,1.26,1.2,1.65
1500347,2,1.26,1.4,1.57
1500404,3.18,1.37,1.7,2.11
1500503,2.41,1.11,1.7,1.72
1500602,1.65,0.79,1.1,1.17
1500701,1.47,1.21,0.9,1.24
1500800,1.24,0.79,0.8,0.96
1500859,2.18,1.16,1.5,1.61
1500909,7.71,2.79,3.8,4.83
1500958,1.59,0.79,1.3,1.2
1501006,2.82,1.21,1.7,1.91
1501105,1.18,0.58,1.4,0.98
1501204,1.82,0.68,1.2,1.22
