code_muni,en,ln,n,med
1100015,1.82,0.11,0.2,0.76
1100023,1.76,0.42,0.3,0.89
1100031,1.35,0.21,0.1,0.61
1100049,2.53,0.26,0.2,1.09
1100056,2.12,0.11,0.2,0.87
1100064,0.12,0,0.1,0.07
1100072,0.59,0,0.1,0.24
1100080,1.59,0.16,0.1,0.67
1100098,0.24,0,0,0.09
1100106,1.29,0.05,0,0.5
1100114,1.53,0.16,0.1,0.65
1100122,1.88,0.26,0.5,0.91
1100130,1.24,0.05,0.1,0.5
1100148,1.47,0.05,0,0.57
1100155,1.65,0.11,0.1,0.67
1100189,2.47,0.16,0.2,1.02
1100205,1.65,0.21,0.1,0.72
1100254,2.47,0.32,0.3,1.11
1100262,1.59,0.37,0.2,0.78
1100288,2.41,0.26,0.1,1.02
1100296,0.24,0,0,0.09
1100304,0.18,0,0.1,0.09
1100320,1.65,0.05,0,0.63
1100338,0.53,0,0.1,0.22
1100346,1.53,0.05,0,0.59
1100379,1.94,0.11,0.1,0.78
1100403,1.35,0.26,0.1,0.63
1100452,0.71,0.05,0.1,0.3
1100502,2.18,0.21,0.1,0.91
1100601,1.41,0.21,0.1,0.63
1100700,1,0.05,0.1,0.41
1100809,1.53,0.16,0.2,0.67
1100908,3.06,0.47,0.5,1.43
1100924,0.41,0,0.1,0.17
1100940,1.47,0.11,0.1,0.61
1101005,0.59,0,0,0.22
1101104,1.29,0.11,0.1,0.54
1101203,1.18,0,0,0.43
1101302,0.82,0,0,0.3
1101401,1.18,0.11,0.1,0.5
1101435,1.18,0,0,0.43
1101450,1.18,0,0,0.43
1101468,2.59,0.11,0.2,1.04
1101476,2.53,0.21,0.1,1.04
1101484,2.24,0.21,0,0.91
1101492,2.12,0.26,0.3,0.96
1101500,1.71,0.05,0,0.65
1101559,1.94,0.11,0.3,0.83
1101609,1.41,0.16,0.1,0.61
1101708,1.76,0.05,0,0.67
1101757,1.76,0.16,0.3,0.78
1101807,1.65,0.11,0.1,0.67
1200013,0.35,0.16,0.1,0.22
1200054,0,0,0,0
1200104,0.06,0,0,0.02
1200138,0.18,0,0.2,0.11
1200179,0.06,0.21,0.1,0.13
1200203,0.76,0.26,0.9,0.59
1200252,0.12,0.05,0,0.07
1200302,0,0,0,0
1200328,0,0,0,0
1200336,0.35,0.05,0.6,0.28
1200344,0,0,0,0
1200351,0.06,0,0,0.02
1200385,0.24,0.21,0.2,0.22
1200393,0.29,0,0.5,0.22
1200401,0.18,0.11,0.1,0.13
1200427,0.53,0.11,0.7,0.39
1200435,0,0,0,0
1200450,0.29,0.21,0.2,0.24
1200500,0,0,0,0
1200609,0,0,0,0
1200708,0.06,0.05,0,0.04
1200807,0.29,0.16,0.3,0.24
1300029,0.29,0.26,0.1,0.24
1300060,0.24,0,0,0.09
1300086,0.59,0,0.1,0.24
1300102,0.94,0.32,0.1,0.5
1300144,0.24,0.11,0,0.13
1300201,0,0,0,0
1300300,0.29,0.05,0,0.13
1300409,0.59,0.16,0.3,0.35
1300508,0.29,0,0.2,0.15
1300607,0.18,0.05,0.1,0.11
1300631,0.59,0.05,0.1,0.26
1300680,0.18,0,0,0.07
1300706,0.12,0,0,0.04
1300805,0.06,0,0,0.02
1300839,0.06,0,0,0.02
1300904,1,1.58,0,1.02
1301001,0.12,0.16,0,0.11
1301100,0.24,0,0,0.09
1301159,0.29,0.05,0,0.13
1301209,0.71,0.11,0,0.3
1301308,0.41,0.05,0,0.17
1301407,0.06,0.11,0.7,0.22
1301506,0,0,0,0
1301605,0,0.16,0,0.07
1301654,0.82,0.26,0.9,0.61
1301704,1.24,0.68,0,0.74
1301803,0,0,0,0
1301852,0.41,0.05,0,0.17
1301902,0.59,0,0.1,0.24
1301951,0.18,0.05,0.1,0.11
1302009,0.12,0,0,0.04
1302108,0.29,0.21,0,0.2
1302207,0,0.11,0,0.04
1302306,0.24,0.05,0,0.11
1302405,0.82,0.53,0,0.52
1302504,0.24,0,0,0.09
1302553,0.24,0,0,0.09
1302603,0.06,0,0,0.02
1302702,1.35,1.63,1.1,1.41
1302801,0.12,0.11,0.1,0.11
1302900,0,0,0,0
1303007,0,0,0,0
1303106,0.24,0,0,0.09
1303205,0.12,0,0,0.04
1303304,0.82,1.16,1.2,1.04
1303403,1.12,0.42,0.5,0.7
1303502,0.06,0,0,0.02
1303536,0,0.11,0,0.04
1303569,0,0,0,0
1303601,0.24,0.11,0,0.13
1303700,0.35,0.05,0,0.15
1303809,0.76,0.53,0.1,0.52
1303908,0.47,0.16,0.3,0.3
1303957,0,0,0,0
1304005,0.41,0,0.1,0.17
1304062,0.76,0.21,0.5,0.48
1304104,0.76,1.21,0,0.78
1304203,0.12,0.11,0,0.09
1304237,0.12,0,0,0.04
1304260,0.12,0.11,0.1,0.11
1304302,0,0,0,0
1304401,0.29,0,0,0.11
1400027,0.06,0,0,0.02
1400050,0,0,0,0
1400100,1.65,0.84,0,0.96
1400159,1.18,0.47,0,0.63
1400175,0.82,0.21,0,0.39
1400209,0.35,0.11,0,0.17
1400233,0,0.05,0,0.02
1400282,0.06,0.05,0,0.04
1400308,0.29,0.05,0,0.13
1400407,0.82,0.21,0,0.39
1400456,0.82,0.11,0,0.35
1400472,0.06,0.05,0,0.04
1400506,0.06,0.05,0,0.04
1400605,0.12,0.05,0,0.07
1400704,0,0,0,0
1500107,0,0.21,0,0.09
1500131,3.71,0.58,0.5,1.72
1500206,0,0.11,0,0.04
1500305,0.06,0.21,0,0.11
1500347,1,0.42,0,0.54
1500404,0,0,0,0
1500503,0,0,0,0
1500602,0,0.05,0,0.02
1500701,0,0,0,0
1500800,0.06,0.37,0,0.17
1500859,0.12,0,0,0.04
1500909,0,0,0,0
1500958,0,0,0,0
1501006,0,0,0.2,0.04
1501105,0.24,0.16,0,0.15
1501204,1.06,0.79,0.3,0.78
1501253,0,0,0,0
1501303,0.06,0.32,0,0.15
1501402,0.06,0.26,0,0.13
1501451,0,0,0,0
1501501,0,0.16,0,0.07
1501576,5.06,1,1.2,2.54
1501600,0,0,0,0
1501709,0,0,0,0
1501725,0.24,0.16,0.1,0.17
1501758,5,3,1.6,3.43
1501782,1.24,0.53,0.6,0.8
1501808,0,0,0,0
1501907,0,0.05,0,0.02
1501956,0,0,0,0
1502004,0,0.16,0,0.07
1502103,1,1.79,1,1.33
1502152,1.76,0.89,0.1,1.04
1502202,0,0,0,0
1502301,0,0,0,0
1502400,0,0,0,0
1502509,0,0,0,0
1502608,0,0,0,0
1502707,18,14.11,13.1,15.33
1502756,0,0,0,0
1502764,2.29,0.89,0,1.22
1502772,1.12,0.32,0,0.54
1502806,0,0,0,0
1502855,0,0,0,0
1502905,0,0,0,0
1502939,1.12,0.11,0,0.46
1502954,5.88,2.68,1.5,3.61
1503002,0,0,0,0
1503044,10.47,6.26,6.2,7.8
1503077,0,0,0,0
1503093,0.47,0,0,0.17
1503101,0,0,0,0
1503200,0,0,0,0
1503309,0.29,0.37,0,0.26
1503408,0,0,0,0
1503457,0.06,0,0,0.02
1503507,0,0,0,0
1503606,0,0,0,0
1503705,2.18,0.16,0.5,0.98
1503754,0.12,0,0,0.04
1503804,2.82,0.26,0.5,1.26
1503903,0.18,0,0,0.07
1504000,0.29,0.58,0.1,0.37
1504059,0,0,0,0
1504109,0,0,0,0
1504208,1.82,0.21,0.5,0.87
1504307,0,0,0,0
1504406,0,0,0,0
1504422,0.06,0.37,0,0.17
1504455,0,0,0,0
1504505,0,0,0,0
1504604,0.47,0.84,0.4,0.61
1504703,0.18,0.21,0,0.15
1504752,0,0,0,0
1504802,0,0,0,0
1504901,0,0.16,0,0.07
1504950,0,0,0,0
1504976,6.47,1.11,1.7,3.22
1505007,0,0,0,0
1505031,1.71,0.68,0,0.91
1505064,0.06,0,0,0.02
1505106,0,0,0,0
1505205,0.24,0.42,0,0.26
1505304,0,0,0,0
1505403,0,0,0,0
1505437,0.71,0.32,0,0.39
1505486,0.71,0.26,0,0.37
1505494,5.88,3.79,2.3,4.24
1505502,0.06,0,0,0.02
1505536,0,0,0,0
1505551,7.94,6.26,3.5,6.28
1505601,0,0,0,0
1505635,4.94,1.79,1.4,2.87
1505650,0.12,0.11,0,0.09
1505700,0,0.16,0,0.07
1505809,0.06,0,0,0.02
1505908,0,0,0,0
1506005,0,0,0,0
1506104,0,0,0,0
1506112,0,0,0,0
1506138,4.47,3.68,0.5,3.28
1506161,8.53,4.26,4.5,5.89
1506187,3,0.42,0.4,1.37
1506195,0,0,0,0
1506203,0,0,0,0
1506302,0,0.05,0,0.02
1506351,0,0.16,0,0.07
