code_muni,en,ln,n,med
1100015,194.5,203.65,222.5,204.57
1100023,229,204.15,243,221.24
1100031,224,234.3,221.3,227.89
1100049,207.56,218.35,214.3,213.72
1100056,210,211.2,211.5,210.85
1100064,214.81,225.85,220.6,220.87
1100072,206.94,204.05,208,205.91
1100080,174.75,163.85,209,177.46
1100098,205.38,212.1,209.7,209.24
1100106,167.12,154.8,191.9,167.15
1100114,213,220.15,203.5,214.04
1100122,219.12,213.1,211.3,214.8
1100130,213.88,229.85,286.5,236.61
1100148,199,210.85,201.5,204.7
1100155,218.62,218.65,196,213.72
1100189,199.44,212.25,211.9,207.72
1100205,215.25,212.5,235.9,218.54
1100254,217.81,216.15,209.6,215.3
1100262,237.75,227.3,268.4,239.87
1100288,194.75,212.95,217.4,207.59
1100296,195.88,206.8,219.9,205.85
1100304,202.44,215.05,211.3,209.85
1100320,193.88,211,206,203.96
1100338,207.44,198.95,203.7,202.93
1100346,201.56,226.5,196.8,211.37
1100379,186.38,203.65,215.8,200.28
1100403,218.06,220.15,250.9,226.11
1100452,236,211.95,232,224.67
1100502,198.81,206.95,214.3,205.72
1100601,218.88,207.4,231.7,216.67
1100700,235.81,206.65,221.9,220.11
1100809,222.38,222.15,272,233.07
1100908,213.38,212.75,215.3,213.52
1100924,193.81,199.15,206.3,198.85
1100940,222.62,229.3,279.2,237.83
1101005,216.69,212.85,211.6,213.91
1101104,229.38,219.25,265.5,232.83
1101203,217.44,214.5,209.8,214.5
1101302,210.88,222.95,201,213.98
1101401,226.44,201.4,227.9,215.87
1101435,217.38,216.7,192.4,211.65
1101450,183.81,211.35,209.2,201.3
1101468,199.12,207.2,215.9,206.28
1101476,200.19,210.55,224.5,209.98
1101484,199.44,210.05,216.1,207.67
1101492,181.19,184,213.6,189.46
1101500,184.81,192.3,205.9,192.65
1101559,213.31,221,197,213.11
1101609,228.94,221.1,239.8,227.89
1101708,206.12,228.65,202.7,215.17
1101757,216.25,227.2,257.4,229.96
1101807,214.62,214.9,210.6,213.87
1200013,228.31,208.6,224.9,219
1200054,197.31,198.9,213.3,201.48
1200104,177.12,193.7,206.4,190.7
1200138,204.38,190.45,218.3,201.35
1200179,190.5,201.3,211.2,199.7
1200203,234.38,195.15,198.9,209.61
1200252,182.12,186.8,207.3,189.63
1200302,233,233.85,220.5,230.65
1200328,234.94,217.4,202.3,220.22
1200336,233.44,185.8,219.4,209.67
1200344,226.81,213.25,219,219.22
1200351,221.06,204.15,202.6,209.7
1200385,204.06,205.3,217.5,207.52
1200393,230.38,195.9,203.3,209.5
1200401,196.19,193.3,211.4,198.24
1200427,229.75,185.55,214.5,207.22
1200435,227.94,228.95,221.1,226.89
1200450,207.25,195.2,223.5,205.54
1200500,214,205.3,217.5,210.98
1200609,240.38,226.8,198.8,225.43
1200708,181.5,188.6,219.5,192.85
1200807,208.69,193.55,233.5,207.5
1300029,204.19,212.1,205.6,207.93
1300060,213.31,211.35,203.4,210.3
1300086,170.62,176.1,196.4,178.61
1300102,202.5,184.9,208.5,196.15
1300144,230.75,259.8,255.1,248.67
1300201,249.56,234.5,239.6,240.85
1300300,143.88,176.15,192.3,168.43
1300409,124.62,165.35,169.2,152.02
1300508,102.81,133.4,145.3,125.35
1300607,236.94,234.6,247.4,238.2
1300631,200.69,191.4,216.4,200.07
1300680,97.62,126.25,143.7,120.09
1300706,195.62,192.95,224.5,200.74
1300805,147.44,179.65,198.9,172.63
1300839,166.31,177.4,184,174.98
1300904,233.06,217.05,237.3,227.02
1301001,229.56,221.75,207.9,221.46
1301100,147.31,196.85,196.2,179.48
1301159,143.88,186.1,204.2,175.35
1301209,213.94,216.55,188.2,209.48
1301308,198.12,188.75,208.6,196.33
1301407,230.25,231.65,227.3,230.22
1301506,228,227.4,225.3,227.15
1301605,197.69,216.6,213.8,209.41
1301654,234.25,193.1,214.2,212
1301704,218.12,212.55,244.3,221.39
1301803,239.75,221.15,211.6,225.54
1301852,137.44,185.45,201.3,172.2
1301902,123.06,152.6,170.2,146.15
1301951,245.44,242.7,265.4,248.59
1302009,112.56,146.8,164.6,138.76
1302108,214.12,221.5,242.1,223.41
1302207,204.25,216.9,186.6,205.91
1302306,241.19,231.85,223.9,233.37
1302405,235.88,230.95,202.4,226.46
1302504,139.5,174.2,181.3,163.67
1302553,159.19,183.05,195.5,177.46
1302603,140.75,197.8,204,179.3
1302702,178.5,218.8,210.4,202.96
1302801,192.94,185.15,214.2,194.17
1302900,138,176.55,173,162.37
1303007,95.62,135.9,138.1,122.37
1303106,135.06,162.4,165.3,153.52
1303205,153.94,176.75,184.6,170.52
1303304,227.69,267.9,255.6,251.24
1303403,77.38,128.2,141.7,113.46
1303502,220.5,220.8,279.5,233.46
1303536,136.56,164.05,160.8,153.78
1303569,144.44,162.25,190.3,162.15
1303601,159.56,200.8,195.6,185.33
1303700,218.38,205.9,220.9,213.5
1303809,216.25,226.6,243.4,226.65
1303908,233.88,226.5,228.8,229.57
1303957,123.38,148.7,152.7,140.76
1304005,120.75,150.35,167,143.67
1304062,220.5,204.95,224.8,214.67
1304104,229.56,232.1,223.7,229.39
1304203,206.5,216.55,209.3,211.48
1304237,198.25,216.4,206.7,207.98
1304260,199.25,197.5,205.9,199.93
1304302,114.56,144,140.3,132.96
1304401,93.44,126.85,144.3,119.02
1400027,107.31,138.25,123.6,124.3
1400050,106.56,141.5,120.8,124.85
1400100,38.62,74.75,108.4,69.5
1400159,33,73.7,89.7,63.02
1400175,43.62,81.25,84.9,68.96
1400209,67.5,111.35,113.3,96.52
1400233,77.69,115.7,119.9,103.39
1400282,70.25,124.35,114.9,103.48
1400308,62.69,119.9,112.5,98.39
1400407,31.38,78.45,92.8,65.2
1400456,56.5,122.85,118.9,98.91
1400472,123,141.2,141.9,135.02
1400506,84.06,117.45,125.6,107.61
1400605,78.94,110.8,118.3,101.35
1400704,43.5,98.05,110.2,81.72
1500107,64.31,117.75,89.9,93.11
1500131,105.38,159.55,169.3,142.83
1500206,77.25,113.6,93.4,96.57
1500305,44.31,62.55,59.5,55.54
1500347,158.25,200.75,197.5,185.26
1500404,79.62,116.55,126.2,105.8
1500503,40.88,58.65,71.5,55.26
1500602,144.38,208.35,199.1,184.09
1500701,59.69,99.6,86.2,82.8
1500800,91.19,135.55,121.6,117.09
1500859,63.25,92.65,117.1,87.74
1500909,19.94,22.4,22.8,21.63
1500958,82,99.3,97.7,92.93
1501006,97.62,153.45,155.5,134.48
1501105,69,101,92.8,88.09
1501204,67.88,104.9,104.3,91.89
1501253,183.75,207.3,227.9,203.59
1501303,78.5,125.65,99.8,103.63
1501402,85.5,130.85,117.6,112.2
1501451,70.62,106.3,108.6,94.39
1501501,93.12,136.1,124.4,118.61
1501576,106.31,153.35,165.5,139.63
1501600,41.31,58.8,56.6,52.24
1501709,20.69,27.1,22.5,23.87
1501725,63.12,93.5,101.2,84.61
1501758,110.44,156,172.5,143.74
1501782,70,117.7,122.9,102.24
1501808,82.44,112.55,107.6,101
1501907,79.88,113.15,95.2,97.67
1501956,30.62,51.2,58.9,45.72
1502004,56.69,96.35,76.5,78.24
1502103,58.06,103.55,88,84.35
1502152,125.25,162.6,180,153.39
1502202,23.5,34.35,25.4,28.63
1502301,57.75,71.9,78.4,68.39
1502400,57.38,86.6,86.8,76.48
1502509,44.31,71,60.7,59.48
1502608,55.56,80.45,74.7,70.54
1502707,179.25,234.4,222.8,212.7
1502756,77.81,107.1,86.2,92.37
1502764,194.44,218.2,223.9,211.17
1502772,116.56,152.85,150.7,139.76
1502806,71.56,117.3,90.9,95.65
1502855,77,107.7,113.1,98.2
1502905,24.44,47.65,44.8,38.96
1502939,62.69,105.45,112.1,92.02
1502954,121.81,143.1,142.3,135.52
1503002,94.25,136.25,141.4,122.76
1503044,155.19,221.35,221.6,198.39
1503077,45.38,61.85,75.9,59.17
1503093,82.69,122.7,141.5,112.87
1503101,62.44,75,96.3,75.26
1503200,32,54.5,51.1,45.93
1503309,59,107.65,87.4,86.33
1503408,74.88,104.6,97.2,92.65
1503457,82,88.4,93.6,87.3
1503507,64.12,76.55,76.6,72.24
1503606,156.88,214.75,215.8,194.85
1503705,108.81,155.4,157.1,139.57
1503754,167.12,216.05,219.9,199.87
1503804,98.44,145.6,160.6,132.46
1503903,76.81,115.2,122.9,103.52
1504000,47.44,97.45,80,76.26
1504059,65.56,87.25,86.2,79.48
1504109,25.62,47,40.7,38.2
1504208,116.19,152.9,153.4,140.24
1504307,20.88,33.8,24.3,27.24
1504406,25.81,50.15,46.2,40.83
1504422,91.19,135.55,121.6,117.09
1504455,68.56,89.95,94.8,83.57
1504505,81.69,93.05,101.2,90.87
1504604,66.56,101.1,98.3,88.48
1504703,74.25,101.05,111.6,94.02
1504752,66.94,104.55,104.6,91.48
1504802,55.94,87.05,93.3,77.59
1504901,55.62,96.55,69.4,76.41
1504950,39.81,59.25,72.7,55.41
1504976,105.44,147.25,167.5,137.11
1505007,27.5,46.4,39.2,38.26
1505031,177.88,238.65,270.6,224.46
1505064,71.81,111.85,136.8,103.35
1505106,87.19,125.85,133.9,114.15
1505205,62.5,105.15,91.9,87.43
1505304,85.81,139.95,133.2,119.65
1505403,37.12,53.15,49.5,46.78
1505437,183.94,204,222,200.93
1505486,63.12,91.8,114.4,86.74
1505494,110.44,161.05,172.4,145.91
1505502,59.44,78.55,76.3,71.41
1505536,140.12,185.3,185.5,169.63
1505551,180.94,212.8,235.9,206.74
1505601,22.81,40.6,35.6,33.33
1505635,120,167.7,166.1,150.76
1505650,90.38,134.2,132.1,118.5
1505700,55.12,92.6,72.4,75.17
1505809,64.62,94.55,94.3,84.09
1505908,48.5,73.85,76.6,65.63
1506005,42.19,80.15,77.1,66.28
1506104,18.06,30.35,20.4,23.91
1506112,16.69,24.7,16.9,20.22
1506138,195.19,225.9,223.9,214.78
1506161,153.12,210.2,213.6,191.09
1506187,95.69,147.1,150.2,129.89
1506195,102.31,153.5,148.1,134.52
1506203,17.38,25.7,15.2,20.52
1506302,57.38,85,76,73.43
1506351,75.12,108.75,109.1,97.13
1506401,52.31,85.55,68.9,70.37
1506500,87.62,126.95,119.9,111.74
1506559,39.19,51.4,53.7,47.65
1506583,192.75,230.95,221.7,215.65
