code_muni,en,ln,n,med
1100015,63.31,36.3,55.6,49.89
1100023,71.75,36.75,67.5,55.61
1100031,55.75,45.05,57.9,51.57
1100049,60.69,28.85,64,47.57
1100056,53.62,34.55,63.2,47.41
1100064,55.38,45.85,55.8,51.33
1100072,53.56,34.55,59.2,46.52
1100080,71.38,41.1,85.7,61.33
1100098,66.06,29.6,64.3,49.83
1100106,76.94,46.75,96.4,68.04
1100114,72.25,40.3,79.9,60.02
1100122,54.44,38.8,68.5,50.7
1100130,78.88,53.55,90.4,70.37
1100148,64,37.35,65,52.63
1100155,63.31,44.3,77.1,58.04
1100189,62.75,31.7,65,49.74
1100205,102.75,65,93.3,84.28
1100254,61.31,41.65,65,53.57
1100262,74.25,42.8,82.1,62.28
1100288,61.06,27.85,66.6,47.83
1100296,58.38,30.65,59.3,46.52
1100304,59.81,41.95,69.3,54.11
1100320,74.31,37.9,81.5,60.04
1100338,88.12,56.75,91.4,75.2
1100346,68.38,45.4,74.7,59.76
1100379,58.88,30.6,55.4,45.83
1100403,73.94,40.5,73.5,59.3
1100452,83.12,54.65,93.4,72.98
1100502,59.5,29.3,64.3,47.41
1100601,83.25,38.1,79,62.7
1100700,92.5,49.7,100.2,75.57
1100809,99.56,64.55,103.9,85.28
1100908,61.31,37.6,62.6,51.28
1100924,57.88,34,67.9,49.67
1100940,79.56,53.5,92.3,71
1101005,87.88,48.2,96.2,72.43
1101104,79.31,52,86.1,68.91
1101203,59.69,39.65,56.2,50.22
1101302,78.44,50,93.1,69.26
1101401,86.69,42.65,93.7,69.07
1101435,72.25,47.85,81.6,63.67
1101450,55.06,30.65,58,45.09
1101468,56.44,33.8,63.7,48.17
1101476,61.75,29.15,61,47.41
1101484,60.12,30.6,60.8,47.43
1101492,68.88,37.95,73.1,56.35
1101500,77.25,41.6,89.2,64.35
1101559,65.62,47.25,80.4,60.85
1101609,66.75,38.8,76.2,56.65
1101708,68.25,45.1,80,60.74
1101757,66.12,43.2,83.8,60
1101807,60.56,40.2,79.4,55.8
1200013,107.88,66.25,137.8,96.28
1200054,108.62,78.25,111.1,95.96
1200104,106.44,73.6,106.3,92.13
1200138,125.31,73.5,114.8,100.5
1200179,117.56,69.25,134,100.13
1200203,192.06,176.35,256.6,199.26
1200252,101.38,65.85,102.8,86.24
1200302,167.62,144.55,179.1,160.09
1200328,158.56,151.05,185.2,161.09
1200336,223.75,203.1,288.8,228.91
1200344,137.38,105.7,137.3,123.59
1200351,164.75,154.65,198.4,167.67
1200385,115.62,69.8,140,101
1200393,172.38,167.55,220.9,180.83
1200401,124,73.6,114.3,99.98
1200427,208.19,196.5,267.6,216.02
1200435,147.75,128.55,143.9,138.57
1200450,115.56,70,136.9,100.39
1200500,125.69,84.75,116.5,105.89
1200609,191.25,144.15,203.6,173.46
1200708,108.69,72.85,104.4,92.17
1200807,128.06,81.1,136.4,109.46
1300029,469.19,440.35,492.8,461.78
1300060,499.31,433.25,514.9,473.98
1300086,367.56,327,371.6,350.8
1300102,372.5,325.05,355.4,348.15
1300144,148.88,117.2,152.9,135.98
1300201,396.12,329.9,402.4,368.7
1300300,285,297.6,318.8,297.83
1300409,662.75,641.45,673.9,655.91
1300508,341.88,330.6,415.9,353.07
1300607,392.38,327.5,379.2,361.3
1300631,363.81,307.95,331.1,332.41
1300680,319.75,323.8,393.6,337.57
1300706,127.94,88.65,139.2,113.3
1300805,263.38,224.4,286.2,251.39
1300839,360.81,327.9,385.9,351.96
1300904,139.81,122.4,179.8,140.93
1301001,315.62,293.65,344.7,312.39
1301100,282.12,285.6,324.6,292.87
1301159,275.69,306.95,341.2,303.52
1301209,352.69,305.55,348.6,331.3
1301308,353.94,342.95,386.9,356.33
1301407,247.81,189.3,260.8,225.2
1301506,221.5,164.3,236.1,199.8
1301605,620.88,599.7,627.9,613.2
1301654,221.31,199.9,282.6,225.33
1301704,133.38,115.5,190.9,138.11
1301803,259.25,207.2,287.7,242.8
1301852,266,276,313.2,280.61
1301902,299.12,291.35,340.3,304.7
1301951,264.44,225.85,286.5,252.46
1302009,308.44,339.95,370.2,335.57
1302108,637.31,584.4,624.6,611.54
1302207,493.81,495.2,520.7,500.26
1302306,370,342.8,378.9,360.11
1302405,128.19,108.7,171.3,129.09
1302504,294.56,265.2,334.6,290.5
1302553,334.12,288.05,360.5,319.83
1302603,309.69,325.8,360.6,327.76
1302702,171.88,132.85,224.3,166.3
1302801,549.25,473.9,562.7,519.41
1302900,230.75,211.35,271.1,231.09
1303007,324.88,368.25,370,353.54
1303106,284.12,279.7,337.8,293.87
1303205,481.44,476.45,508.8,485.22
1303304,158.25,127.5,192.8,152.39
1303403,295.12,311.45,372.9,319.13
1303502,173.75,148.15,197.5,167.78
1303536,424.81,488.3,495.3,467.74
1303569,332.75,375.15,408.3,367.61
1303601,716.12,697.75,678,699.85
1303700,515.94,402.75,552.5,474.67
1303809,897.12,849.95,823,860.5
1303908,433.25,335.05,430.6,389.98
1303957,371.38,385.65,419.4,388.02
1304005,311.31,315.15,343.7,320.02
1304062,432.62,341.45,456.1,398.09
1304104,243,217.7,279.3,239.89
1304203,372.38,369.4,421.3,381.72
1304237,549.81,509.55,553.1,533.02
1304260,510.62,471.95,525.3,497
1304302,431.88,432.4,488.4,444.39
1304401,314.38,324.3,378.7,332.67
1400027,762.31,923.5,801,840.8
1400050,715.62,846.15,763.1,782.7
1400100,735.31,844.8,830.9,803.7
1400159,766.69,868.15,822.8,823
1400175,813.88,893.15,869,860.33
1400209,815.81,817.1,835.8,820.72
1400233,736.5,809.25,824.2,787.2
1400282,822.81,874.75,810.4,842.7
1400308,808.25,906.35,838.5,857.48
1400407,639.88,814.45,814.4,753.72
1400456,723,957.95,840.3,850.65
1400472,711.81,728.8,727.3,722.57
1400506,733.94,782.65,812.4,772.17
1400605,751.62,803.05,835.7,792.26
1400704,581.19,791.45,755.9,710.59
1500107,427.25,404.85,463.1,425.3
1500131,52.44,48.2,59.6,52.15
1500206,376.88,333.3,375.2,357.57
1500305,490.94,482.6,542.3,498.48
1500347,70.62,43.35,83.7,61.61
1500404,298.69,308.85,320.6,307.87
1500503,425.62,430.45,480.3,439.61
1500602,100.88,81.55,115.8,95.72
1500701,463,479.85,535.2,486.02
1500800,488.25,503.45,531.5,504.26
1500859,139.94,157.75,181.9,156.8
1500909,431.06,482.2,514.1,471.35
1500958,270.94,261.9,290.1,271.17
1501006,248.69,228.7,248.3,239.91
1501105,353.69,364.55,416.9,372.15
1501204,189.44,178.25,218.5,190.89
1501253,66.69,28.95,71.4,51.3
1501303,470.25,480.5,532.2,488.17
1501402,477.56,512.65,543.3,507.11
1501451,243.44,247.9,259.7,248.91
1501501,484.62,492,535.6,498.91
1501576,55.62,61.35,65.8,60.33
1501600,450.06,438.4,471.4,449.63
1501709,439.62,492.55,517.1,479.48
1501725,210.12,179.6,226,200.3
1501758,36.31,37.85,64.1,43.02
1501782,121.25,127.9,149.7,130.33
1501808,465.56,450.25,529.7,472.85
1501907,442.44,402.5,435,423.46
1501956,352.94,371.45,440,379.91
1502004,454.25,471.5,495.8,470.78
1502103,350.88,340.45,378.8,352.41
1502152,62.94,45.8,70.9,57.22
1502202,441.56,485.65,500.8,473.61
1502301,345.06,339.35,380.6,350.3
1502400,476.31,455.65,488.4,469.96
1502509,455.25,485.7,527.4,484.17
1502608,497.94,538.3,553.3,527.52
1502707,28.94,16.3,34,24.54
1502756,402.56,373.8,369.4,382.85
1502764,45.94,14.95,42.1,31.63
1502772,52.56,49.1,73.8,55.67
1502806,428.19,418.15,486.9,436.59
1502855,250.88,244.05,268,251.63
1502905,469.38,507.6,492.5,491.02
1502939,56.56,53.7,79.5,60.3
1502954,48.75,50.3,71.7,54.41
1503002,340.56,381.95,384.3,368.07
1503044,35.31,21.8,48.5,32.3
1503077,331.19,331.25,381.2,342.09
1503093,95.38,114.3,110.7,106.93
1503101,555.5,508.6,557.5,535.54
1503200,483.25,469.8,496,480.17
1503309,392.69,377.3,425.5,393.13
1503408,431.44,421.3,465.2,434.37
1503457,171.88,174.2,203.3,179.72
1503507,378.06,379.4,422.7,388.35
1503606,174.5,129.55,176.9,155.48
1503705,69.88,71.8,89.6,75
1503754,109.94,68.45,110.1,91.93
1503804,78.88,88,83.5,83.85
1503903,286.31,300.35,329.1,301.72
1504000,408.94,378.5,441,402.67
1504059,329.06,322.8,355.1,332
1504109,466.69,479.4,471.4,473.24
1504208,62.69,58.95,79.2,64.65
1504307,438.56,439.45,449.7,441.37
1504406,470.31,485.1,477.4,478.28
1504422,488.25,503.45,531.5,504.26
1504455,215.38,177.95,232.4,202.8
1504505,448.69,419.6,495,446.11
1504604,271.19,245.55,322.2,271.13
1504703,258.81,228.5,303.3,255.3
1504752,225.06,227.7,271.3,236.26
1504802,308.06,283.45,306,296.91
1504901,407.75,407.75,455.6,418.15
1504950,277.5,277.4,319.6,286.61
1504976,68.06,79.3,74.9,74.43
1505007,467.88,474.05,492.8,475.98
1505031,71.69,46.25,75.6,61.48
1505064,100.06,118.55,116.4,111.65
1505106,331.19,350,383.6,350.76
1505205,361.62,340.8,409,362.87
1505304,374.31,429.55,412.1,406.54
1505403,440.12,455.55,488.8,457.41
1505437,90.19,42.1,75.6,66.11
1505486,156.94,179.25,184.6,172.65
1505494,35.94,36.1,64.7,42.26
1505502,110.69,115,142.6,119.5
1505536,77.56,51.35,90.8,69.04
1505551,45.62,21.55,50.4,36.2
1505601,469.81,483.9,496.7,481.78
1505635,43.81,40.65,74.1,49.02
1505650,180.5,185.95,196.5,186.35
1505700,431.62,426.1,480.9,439.93
1505809,330.12,343.15,406,352.28
1505908,385.88,359.1,378,372.52
1506005,297.25,258,301.9,281.2
1506104,418.44,474.65,470.8,454.26
1506112,399.69,463.9,455.3,439.7
1506138,36.88,17.5,43.5,29.89
1506161,38.44,24.05,52.8,35.3
1506187,64.5,71.05,74.5,69.52
1506195,207.88,204,214.3,207.59
1506203,397.06,442.9,456.2,429.85
1506302,463.62,490.35,528.6,489.37
1506351,505.62,528.3,562.2,527.78
1506401,454.12,479.3,507.3,476.63
1506500,468.94,453.7,516.3,472.61
1506559,414.06,430.5,482.5,436.09
1506583,25.62,11.75,29.9,20.52
1506609,455.69,415.35,452.5,437.46
1506708,18.75,7.75,27.1,15.78
1506807,253.75,271.75,268,264.67
1506906,459.94,493.4,497.5,482.65
1507003,509.75,537.75,565.6,534.07
1507102,482.31,534.45,522.5,513.72
1507151,40.06,43.55,45.8,42.83
1507201,392.25,371.9,374.7,379.59
1507300,100.19,48.75,93.4,76.35
1507409,473.12,446.85,476.1,462.35
1507458,42.62,41.7,87.4,51.96
1507466,483.06,520.8,512.9,505.96
1507474,397.31,454.05,467.4,437.22
1507508,43.75,42.15,51,44.63
1507607,426.88,397.3,431.9,415.11
1507706,409.69,406.95,466.4,420.83
1507755,39.88,32.45,65.6,42.24
1507805,145.06,159.7,192.2,161.67
1507904,459.56,503.95,529.9,494.15
1507953,205.94,175.95,223.7,196.76
1507961,492.19,482.7,486.1,486.74
1507979,278.5,287.45,315.7,290.48
1508001,226.06,215.15,240.4,224.43
1508035,440.25,491.85,498.5,475.35
1508050,213.88,157.05,201.5,186.48
1508084,94.88,50.1,94,75.22
1508100,113.38,128.45,147.1,127.26
1508126,70.69,57.8,96.9,70.78
1508159,175.69,168.25,216.1,181.24
1508209,506.81,550.65,554.8,536.3
1508308,410.88,452.2,496,447.35
1508357,208.12,201,257.1,215.67
1508407,39.25,31.45,62.5,40.91
1600055,512.25,554.15,559.9,540.83
1600105,518.38,598.35,545.7,559.09
1600154,464.25,485.25,537.5,489.3
1600204,580.31,631.6,564.3,599.13
1600212,461.38,472.85,498.3,474.39
1600238,432.38,483.3,528.3,475.37
1600253,434.38,475.55,501.6,466.89
1600279,453.94,489.1,539.4,487.8
1600303,434.38,475.55,501.6,466.89
1600402,503.62,473.9,523.9,495.11
1600501,573.88,605.65,581.9,589.43
1600535,457.44,470.45,502.8,472.96
1600550,510.25,569.65,541.9,542.96
1600600,495.44,485.25,518.1,495.93
1600709,473.75,511.05,492,493.93
1600808,557.12,512,534,532.48
1700251,22.25,10.45,28.9,18.57
1700301,31,29.2,43.8,33
1700350,8.69,3.95,13.6,7.7
1700400,9.12,3.5,22.3,9.54
1700707,8.88,3.2,9.6,6.57
1701002,37.12,38.15,69.9,44.7
1701051,35.38,34.65,63.9,41.26
1701101,9.12,8.9,21.7,11.76
1701309,47.88,35.2,62.6,45.57
1701903,21.56,10.65,30.4,18.74
1702000,9.69,2.2,9.8,6.46
1702109,43.38,28.6,47.4,37.83
1702158,45.25,36.15,81.1,49.09
1702208,35.38,34.5,46.1,37.33
1702307,29.88,17.2,36.7,25.85
1702406,6.62,1.8,10.3,5.33
1702554,33.44,33.6,46.1,36.26
1702703,8.69,1.75,12.4,6.48
1702901,27.31,30.5,41.6,31.8
1703008,31.12,26.45,54.9,34.26
1703057,31.38,19.7,34.4,26.96
1703073,19.25,18.6,31.1,21.54
1703107,17.12,5.85,34.3,15.96
1703206,27.38,16.85,33.6,24.15
1703305,20.69,11.05,21.9,16.76
1703602,24.75,14.1,29,21.04
1703701,10.88,5.15,14.3,9.13
1703800,38.75,37.65,45,39.63
1703826,30.69,31.05,42.4,33.39
1703842,16.19,14.5,20.4,16.37
1703867,7.38,5,13,7.57
1703883,46.81,32.95,69.8,45.78
1703891,38.38,37.45,44.3,39.26
1703909,21.69,8.95,25.9,17.07
1704105,22.44,14.7,18,18.11
1704600,15.19,6.6,21.7,12.87
1705102,8.62,9.35,23.2,12.11
1705508,29.69,18.15,32.3,25.24
1705557,9.56,1.55,11.1,6.41
1705607,6.44,2.55,10.2,5.57
1706001,24.44,13.2,29.6,20.67
1706100,12.44,4.1,19,10.24
1706258,11.25,4.9,13.6,9
1706506,30.12,30.25,55.8,35.76
1707009,9.75,8.7,11.1,9.59
1707108,21.25,8.15,30.7,17.61
1707207,20.81,9.15,29.1,17.54
1707306,6.38,9.55,14.4,9.5
1707405,44.62,41.35,51.8,44.76
1707553,11.75,5.25,20.4,10.8
1707652,8.19,3.1,11,6.59
1707702,20.62,21.2,47.6,26.74
1708205,8.5,5.55,9.9,7.52
1708254,20.69,8.1,25.1,16.17
1708304,23.56,11.3,32.2,20.11
1709005,19.81,13.85,30.2,19.48
1709302,21.38,8.75,22.9,16.22
1709500,7,2.95,13,6.54
1709807,9.19,5.05,15.2,8.7
1710508,16.31,12.6,21.7,15.87
1710706,27.5,29,42.6,31.43
1710904,20.94,13.3,28.8,19.33
1711100,25.19,14.3,27.6,20.98
1711506,14.31,3.1,8.6,8.2
1711803,27.19,14.35,32.3,22.72
1711902,8.12,4.75,17.7,8.74
1711951,6.19,4.7,16.4,7.76
1712009,11.62,8.25,21.7,12.35
1712157,9.31,1.45,10.9,6.24
1712405,9.19,5.1,15.7,8.83
1712454,31,30.2,45.8,33.87
1712504,21.25,7.9,25.8,16.43
1712702,4.62,2.65,12.4,5.46
1712801,28.5,28.6,44.7,32.07
1713205,13.44,4.9,31,13.54
1713304,18.94,7.7,30,16.46
1713601,6.75,4.1,16.2,7.65
1713700,16.75,7.3,29.1,15.33
1713809,30,27.6,51.3,33.59
1713957,48.38,30.5,60.5,43.24
1714203,9.12,9.8,21.9,12.2
1714302,32.88,30.75,54.7,36.7
