code_muni,en,ln,n,med
1100015,20,18.16,15,18.15
1100023,17.41,15.16,14.1,15.76
1100031,21.18,15.95,13.4,17.33
1100049,20.41,16.42,15.9,17.78
1100056,20.47,17.42,13.4,17.67
1100064,21.18,15.63,13,17.11
1100072,19.65,18.32,13.9,17.85
1100080,14.94,14.11,14.4,14.48
1100098,21.18,17.84,14.5,18.35
1100106,12.53,11.68,13.4,12.37
1100114,18.24,17.47,16.3,17.5
1100122,16.82,18.16,16.3,17.26
1100130,16.94,14,13.9,15.07
1100148,18.76,17.21,15.7,17.46
1100155,17.29,17,15.8,16.85
1100189,21.76,18.11,16.2,19.04
1100205,12.18,10.42,11.4,11.28
1100254,17.88,15.74,15.6,16.5
1100262,15.53,14.32,13.5,14.59
1100288,19.88,17.84,15.2,18.02
1100296,22.24,17.79,15.3,18.89
1100304,19,17.42,17.4,18
1100320,16.47,17.05,14.9,16.37
1100338,11.41,11,10.9,11.13
1100346,17,17.05,15.4,16.67
1100379,20.82,17.79,16.4,18.61
1100403,17.76,13.74,13.9,15.26
1100452,16.29,12.95,13.8,14.37
1100502,19,16.47,15.9,17.28
1100601,18.12,16,13.8,16.3
1100700,15.82,14.47,13,14.65
1100809,12.12,11,12.1,11.65
1100908,18.82,16.84,15.9,17.37
1100924,18.41,17.26,13.5,16.87
1100940,16.06,13.11,13.9,14.37
1101005,16.71,15.42,17,16.24
1101104,15.53,12.21,13.7,13.76
1101203,18.65,16.53,15.9,17.17
1101302,15.35,16.79,15.7,16.02
1101401,15.65,14.53,14.3,14.89
1101435,17.29,16.84,16.3,16.89
1101450,21.41,17.79,16.7,18.89
1101468,18.82,17.63,13.5,17.17
1101476,21.59,18.42,15.5,18.96
1101484,22.35,18.68,15.7,19.39
1101492,16.59,15.63,13.7,15.57
1101500,14.71,14.21,15.5,14.67
1101559,16.94,17.16,15.5,16.72
1101609,17.18,15.84,16,16.37
1101708,16.76,17.53,15.4,16.78
1101757,17,14.89,15.7,15.85
1101807,17.24,17.47,17.3,17.35
1200013,9.53,7.58,8.8,8.57
1200054,10.41,9.26,8.8,9.59
1200104,12.94,9.42,9.7,10.78
1200138,10.41,9.21,7.4,9.26
1200179,11.12,8.42,9.8,9.72
1200203,6.18,5.95,5.2,5.87
1200252,13.94,10.21,11.2,11.8
1200302,5.53,6.58,5.5,5.96
1200328,6.59,5.32,5.7,5.87
1200336,5.41,4.68,4.7,4.96
1200344,7.47,6.89,4.9,6.67
1200351,6.12,5.68,5.8,5.87
1200385,10,7.95,9.4,9.02
1200393,5.71,5.79,5.9,5.78
1200401,11.06,8.58,9,9.59
1200427,5.35,5.16,5,5.2
1200435,6.41,7.16,5.9,6.61
1200450,9.41,7.21,7.6,8.11
1200500,8.65,7.58,6,7.63
1200609,4.88,4.79,4.4,4.74
1200708,13.47,9.89,9.6,11.15
1200807,10.59,7.26,6.8,8.39
1300029,2.12,1.89,2,2
1300060,2.47,2.11,2.1,2.24
1300086,2.47,2.53,3.1,2.63
1300102,2.35,2.53,2.7,2.5
1300144,9.29,9.32,10.6,9.59
1300201,3.24,2.89,3,3.04
1300300,2.82,4.05,2.8,3.33
1300409,1,1.11,1.1,1.07
1300508,2.29,2.58,3.2,2.61
1300607,3.06,2.74,2.7,2.85
1300631,2.47,2.58,3.2,2.67
1300680,2.59,2.58,2.7,2.61
1300706,7.41,6.42,4.3,6.33
1300805,3.53,3.26,4.8,3.7
1300839,2.35,2.37,2.2,2.33
1300904,6.29,5.42,7,6.09
1301001,3.41,2.68,3.4,3.11
1301100,3.88,3.74,2.3,3.48
1301159,2.53,3.37,3,2.98
1301209,3,2.05,2.8,2.57
1301308,2.53,2.16,2.7,2.41
1301407,4,4.32,4.1,4.15
1301506,4.47,6.16,4.9,5.26
1301605,1.59,1.53,1.6,1.57
1301654,5.06,4.68,3.8,4.63
1301704,7.35,6.68,5.7,6.72
1301803,4.29,4,4.1,4.13
1301852,3.12,3.37,3.4,3.28
1301902,2.94,3.37,3.1,3.15
1301951,3.94,3.11,4.2,3.65
1302009,2.53,2.58,3.1,2.67
1302108,0.88,1.68,1.3,1.3
1302207,2,1.84,1.3,1.78
1302306,3.47,2.68,2.9,3.02
1302405,6.94,6.47,6,6.54
1302504,2.47,2.84,2.8,2.7
1302553,2.29,2.89,3,2.7
1302603,2.94,2.37,2.9,2.7
1302702,6.41,5.37,4.9,5.65
1302801,1.35,1.42,1.4,1.39
1302900,3.94,4.21,3.7,4
1303007,2.41,2.32,2.4,2.37
1303106,3.18,3.68,3.1,3.37
1303205,1.59,1.79,1.1,1.57
1303304,8.35,7.21,9.3,8.09
1303403,2.59,2.63,3.1,2.72
1303502,6.41,4.16,4.7,5.11
