code_muni,en,ln,n,med
1100015,140.76,153.58,150.4,148.15
1100023,175.88,194.21,179.3,184.2
1100031,159,157.63,152.5,157.02
1100049,147,174,152.3,159.3
1100056,144.12,152.68,137.6,146.24
1100064,153.18,167.32,156.9,159.83
1100072,142,160.84,139.8,149.3
1100080,122.88,155.42,179.4,148.61
1100098,140.88,169.95,162.3,157.54
1100106,134.76,157.37,174.3,152.7
1100114,182.47,191.79,174.8,184.65
1100122,172,178.26,179.7,176.26
1100130,216.76,242.63,207,225.33
1100148,150.12,162.21,142,153.35
1100155,170.41,179.95,179.2,176.26
1100189,137.94,159.47,157.1,151
1100205,191.82,218.63,209.4,206.72
1100254,149.53,169,155.5,158.87
1100262,196.71,221.05,181.9,203.54
1100288,135.12,167.21,139.9,149.41
1100296,137.59,162.68,139.6,148.39
1100304,153.88,170.21,149.5,159.67
1100320,151.24,165.11,162.9,159.5
1100338,156.35,180.47,171.9,169.7
1100346,167.76,178.63,160.2,170.61
1100379,143.53,155.95,147.5,149.52
1100403,189.35,190.68,183.2,188.57
1100452,184.24,210.11,180.9,194.2
1100502,139.06,161.32,132.7,146.87
1100601,174.94,182.63,192.5,181.93
1100700,180.53,215.37,187.1,196.35
1100809,228.53,235.47,234.6,232.72
1100908,144.12,166.79,140.7,152.74
1100924,141.76,168.37,148.4,154.2
1100940,220.24,235.63,206,223.5
1101005,183.24,204,189.7,193.22
1101104,209.82,215.79,205.5,211.35
1101203,150.35,170.26,159.4,160.54
1101302,179.94,191.21,175.2,183.57
1101401,178.47,203.16,188.3,190.8
1101435,177.71,183,170,178.22
1101450,140.29,162.21,139.7,149.22
1101468,143.29,143.79,135.2,141.74
1101476,135.35,164.95,156.4,152.15
1101484,132.94,163.26,153.4,149.91
1101492,138.35,156.16,164.1,151.3
1101500,148.18,169.37,169.5,161.57
1101559,169.71,181.21,176.9,176.02
1101609,192.29,208.42,178.7,196
1101708,169.47,179.16,168.2,173.2
1101757,194.94,224.58,195.7,207.35
1101807,175.71,185.47,180.4,180.76
1200013,180.24,204.84,198.3,194.33
1200054,155,157.89,158,156.85
1200104,153.65,159.47,159.5,157.33
1200138,156.59,189.79,188.3,177.2
1200179,156.94,201.68,181,180.65
1200203,208.88,234.42,231.4,224.33
1200252,149.24,163.53,150.3,155.37
1200302,174.41,222.11,219.5,203.91
1200328,188.06,219.68,195,202.63
1200336,219.71,238.37,238.2,231.43
1200344,157,204.95,204.7,187.17
1200351,189.53,218.21,196,202.78
