code_muni,en,ln,n,med
1100015,1.62,0,0.21,0.63
1100023,0.81,0,0.07,0.3
1100031,3.81,1.25,2.14,2.41
1100049,1.62,0.12,0.36,0.72
1100056,4,1,2.21,2.41
1100064,0.31,0,0.43,0.24
1100072,1.19,0.31,0.5,0.67
1100080,0.69,0,0,0.24
1100098,0.06,0,0.07,0.04
1100106,0.31,0,0,0.11
1100114,0.62,0,0.07,0.24
1100122,1,0,0.07,0.37
1100130,0.44,0,0.07,0.17
1100148,0.81,0,0.07,0.3
1100155,0.81,0,0.07,0.3
1100189,2.44,0.38,0.79,1.22
1100205,0.5,0,0.21,0.24
1100254,1.75,0.12,0.14,0.7
1100262,0.62,0,0.07,0.24
1100288,1.62,0.12,0.29,0.7
1100296,0.31,0,0,0.11
1100304,0.38,0,0.36,0.24
1100320,0.88,0,0.07,0.33
1100338,0.25,0,0.07,0.11
1100346,0.62,0,0.07,0.24
1100379,1.75,0.25,0.5,0.85
1100403,0.56,0,0.07,0.22
1100452,0.25,0,0.07,0.11
1100502,1.44,0.12,0.07,0.57
1100601,0.44,0,0.07,0.17
1100700,0.38,0,0.07,0.15
1100809,0.62,0.06,0.29,0.33
1100908,1.94,0.12,0.29,0.8
1100924,0.75,0,0.36,0.37
1100940,0.69,0,0.14,0.28
1101005,0.19,0,0.07,0.09
1101104,0.5,0,0.14,0.22
1101203,0.75,0,0,0.26
1101302,0.19,0,0.07,0.09
1101401,0.38,0,0.07,0.15
1101435,0.38,0,0.07,0.15
1101450,0.88,0,0.29,0.39
1101468,3.44,1.12,2.29,2.28
1101476,2,0.38,0.5,0.98
1101484,1.69,0.25,0.29,0.76
1101492,1.5,0.06,0.14,0.59
1101500,0.94,0,0,0.33
1101559,1.19,0,0.07,0.43
1101609,0.38,0,0.07,0.15
1101708,0.94,0,0.07,0.35
1101757,0.69,0,0.07,0.26
1101807,0.81,0,0.07,0.3
1200013,0.38,0.12,0.07,0.2
1200054,0,0,0,0
1200104,0.12,0,0,0.04
1200138,0.56,0.19,0.07,0.28
1200179,0.56,0.25,0.07,0.3
1200203,1.44,0.88,0.79,1.04
1200252,0.12,0,0,0.04
1200302,0.25,0,0,0.09
1200328,0.06,0,0,0.02
1200336,1,0.56,0.43,0.67
1200344,0.06,0.06,0,0.04
1200351,0.25,0.06,0.07,0.13
1200385,0.88,0.25,0.07,0.41
1200393,1.25,0.5,0.5,0.76
1200401,0.5,0.12,0.07,0.24
1200427,1.12,0.69,0.57,0.8
1200435,0.06,0,0,0.02
1200450,1,0.38,0.07,0.5
1200500,0.12,0,0,0.04
1200609,0.19,0,0,0.07
1200708,0.12,0,0,0.04
1200807,1.12,0.38,0.07,0.54
1300029,1.38,0.81,0.93,1.04
1300060,1.12,0.56,0.29,0.67
1300086,0.75,0.38,0.71,0.61
1300102,1,0.5,0.79,0.76
1300144,0.25,0,0.07,0.11
1300201,0.75,0.44,0.07,0.43
1300300,0.25,0,0.07,0.11
1300409,3.06,1.44,1.14,1.91
1300508,0.06,0,0,0.02
1300607,1.44,1.06,0.29,0.96
1300631,0.69,0.12,0.57,0.46
1300680,0.12,0.06,0,0.07
1300706,0.31,0,0,0.11
1300805,0.31,0.06,0.07,0.15
1300839,0.38,0.12,0.43,0.3
1300904,0.94,0.75,0.5,0.74
1301001,0.69,0.38,0.14,0.41
1301100,0.19,0.06,0.14,0.13
1301159,0.25,0.12,0.14,0.17
1301209,0.94,0.44,0.64,0.67
1301308,0.81,0.38,0.71,0.63
1301407,2,1.5,0.5,1.37
1301506,1.12,0.56,0.14,0.63
1301605,1.12,0.88,0.43,0.83
1301654,1.56,0.94,0.86,1.13
1301704,0.88,0.06,0.29,0.41
1301803,0.88,0.38,0.14,0.48
1301852,0.19,0.19,0.14,0.17
1301902,0.31,0,0.07,0.13
1301951,1.44,0.44,0.07,0.67
1302009,0.19,0,0,0.07
1302108,1.69,1.5,0.86,1.37
1302207,1,0.62,0.36,0.67
1302306,1.19,0.56,0.36,0.72
1302405,0.38,0.06,0.07,0.17
1302504,0.31,0.19,0.07,0.2
1302553,0.12,0.19,0.07,0.13
1302603,0.06,0.06,0.07,0.07
1302702,0.88,0.44,1.07,0.78
1302801,1,0.69,0.57,0.76
1302900,0.06,0,0,0.02
1303007,0,0,0,0
1303106,0.31,0,0,0.11
1303205,0.19,0.19,0.14,0.17
1303304,0.62,0.12,0.29,0.35
1303403,0.31,0.06,0,0.13
1303502,0.44,0.06,0,0.17
1303536,0.38,0,0.07,0.15
1303569,0.12,0,0,0.04
1303601,1.75,2.25,1.21,1.76
1303700,1.19,0.88,0.64,0.91
1303809,2.62,2.69,1.57,2.33
1303908,1.06,0.5,0.64,0.74
1303957,0,0,0,0
1304005,0.31,0,0.07,0.13
1304062,1.19,0.62,0.64,0.83
1304104,1,0.44,0.14,0.54
1304203,0.69,0.5,0.43,0.54
1304237,0.88,0.38,0.29,0.52
1304260,0.81,0.5,0.57,0.63
1304302,0.12,0,0,0.04
1304401,0.31,0,0,0.11
1400027,3.38,1.38,0.36,1.76
1400050,1.81,0.69,0,0.87
1400100,11,11,6.57,9.65
1400159,9.44,9,4.79,7.87
1400175,9,6.56,3.43,6.46
1400209,7.81,3.88,2,4.67
1400233,3.62,1.19,0.36,1.78
1400282,4.62,2.06,0.64,2.52
1400308,6.31,3.06,1.36,3.67
1400407,7.31,5,2.57,5.07
1400456,6.81,4.31,2.29,4.57
1400472,4.12,1.94,0.71,2.33
1400506,4.19,1.69,0.43,2.17
1400605,5.38,2.06,0.93,2.87
1400704,0.25,0,0,0.09
1500107,0,0.12,0,0.04
1500131,0.5,0,0.29,0.26
1500206,0,0.06,0,0.02
1500305,0,0,0,0
1500347,0.31,0,0,0.11
1500404,0,0,0,0
1500503,0,0,0,0
1500602,0,0,0,0
1500701,0,0,0,0
1500800,0.19,0.12,0.07,0.13
1500859,0,0,0,0
1500909,0,0,0,0
1500958,0,0,0,0
1501006,0,0,0,0
1501105,0,0.12,0,0.04
1501204,0.38,0.19,0,0.2
1501253,0,0,0,0
1501303,0.12,0.12,0.07,0.11
1501402,0.12,0.12,0.07,0.11
1501451,0,0,0,0
1501501,0,0,0,0
1501576,1.62,0.06,0.21,0.65
1501600,0,0,0,0
1501709,0,0,0,0
1501725,0,0,0,0
1501758,1.25,0.25,0.14,0.57
1501782,0.25,0.12,0.07,0.15
1501808,0,0,0,0
1501907,0,0,0,0
1501956,0,0,0,0
1502004,0,0,0,0
1502103,0.75,1.25,0.07,0.72
1502152,0.44,0,0,0.15
1502202,0,0,0,0
1502301,0,0,0,0
