code_muni,en,ln,n,med
1100015,421.25,404.65,449.5,420.17
1100023,476.19,443.2,544.1,476.61
1100031,472,421.1,470.3,449.5
1100049,426,435.6,453.5,436.15
1100056,470.44,397.65,466.9,438.02
1100064,457.62,422.85,483,448.02
1100072,460.94,389.4,459.2,429.46
1100080,371.69,340.05,402.2,364.57
1100098,431.69,430.1,454.2,435.89
1100106,356,331.55,399,354.72
1100114,456.81,444.2,483.5,457.13
1100122,461.25,416.55,477.1,445.26
1100130,476.75,487.65,633.6,515.59
1100148,421.44,405.5,428.4,416.02
1100155,472.94,431.3,470.9,454.39
1100189,428.69,429.35,449.5,433.5
1100205,474.56,460.85,551.2,485.26
1100254,448.19,422.35,471.1,441.93
1100262,498.44,472.75,584.8,506.04
1100288,426.5,414.7,463.1,429.33
1100296,425.19,408.8,471.9,428.22
1100304,435.38,420.75,466.4,435.76
1100320,418.5,412.4,448.8,422.43
1100338,428.62,428.8,438.9,430.93
1100346,445.38,426.6,455.8,439.48
1100379,413.81,403,457.2,418.54
1100403,481.06,467.75,555.2,491.39
1100452,497.62,461.95,530.2,489.2
1100502,418.38,404.05,449.6,418.93
1100601,462.94,422.95,508.2,455.39
1100700,498,449.25,507.4,478.85
1100809,488.31,466.25,592.8,501.43
1100908,431.19,418.95,458.8,431.87
1100924,441.56,389.1,451.6,420.93
1100940,486.75,484.7,612.5,513.2
1101005,465.5,439.25,480.1,457.26
1101104,488.12,462.2,601.3,501.46
1101203,453.12,430.65,460.6,444.98
1101302,459.75,444.7,457.4,452.7
1101401,480.75,442.05,509.6,470.2
1101435,470.81,435.75,453.5,451.8
1101450,419.06,416.9,453,425.5
1101468,454.19,393.2,465.7,430.17
1101476,426.88,420.5,475.2,434.61
1101484,431.19,421.75,468.9,435.28
1101492,395.88,362.9,432,389.39
1101500,399.06,385.8,427.8,399.54
1101559,465.81,432.05,464.8,450.91
1101609,486.31,448.5,539.2,481.37
1101708,461.75,440.6,468.7,454.07
1101757,473.81,455.9,572.2,487.41
1101807,464,427.9,496.4,455.35
1200013,466.88,440.5,500.7,462.76
1200054,412.69,425.6,459.3,428.43
1200104,379.5,422.55,459.6,415.63
1200138,428.56,411.6,456.4,427.24
1200179,399.38,428.9,496,433.22
1200203,502.25,469.6,496.4,486.78
1200252,392,409.9,460.3,414.63
1200302,502.38,525.1,492,510
1200328,499.62,494.45,444.4,485.37
1200336,509.12,456.45,552.5,495.65
1200344,468.69,473.15,477.6,472.57
1200351,489.5,469.25,440.2,469.98
1200385,430.56,436.35,502.1,448.63
1200393,481.75,469.5,466.2,473.04
1200401,411.88,418.6,463.7,426.07
1200427,499.38,458.5,536,489.57
1200435,492.19,515.65,489,501.7
1200450,439.44,419.3,497.8,443.37
1200500,438.62,430.45,460.4,439.8
1200609,503.62,514.65,479.5,503.17
1200708,390.88,415.95,475,420.07
1200807,448.81,418.1,495.9,445.7
1300029,522.25,551.1,580.8,547.52
1300060,537.44,574.4,562.7,559
1300086,400.94,449.4,451.5,433
1300102,451,467.95,490.1,466.87
1300144,524.88,573.6,589,560
1300201,602.31,592.3,627.2,603.37
1300300,322.06,412.05,403.1,378.8
1300409,365.38,452.05,460.2,423.67
1300508,221.38,310.3,357.5,289.63
1300607,562.44,584.8,603.4,581.07
1300631,446.56,478.9,517.8,476.11
1300680,225.19,306.7,346.1,286.91
1300706,425.25,410.65,472.8,429.24
1300805,352.56,436.85,476.7,416.2
1300839,398.81,450.7,444.8,431.37
1300904,505.19,469.15,524.3,493.67
1301001,538.06,552.25,543.3,545.37
1301100,335.06,433.05,426.4,397.52
1301159,313.62,422.65,433.1,387
1301209,510.19,512.55,493.3,507.54
1301308,466.19,468.8,501,474.89
1301407,541.38,522.8,565.8,538.61
1301506,517.5,521.15,574.3,531.43
1301605,528.94,569.15,580.2,557.57
1301654,508.38,466,556.3,500.37
1301704,480.88,475.15,573.6,498.54
1301803,530.12,523,555.1,532.46
1301852,329.38,415.4,439.3,390.67
1301902,277.12,359.8,384.8,336.48
1301951,550.94,566.9,583.6,564.98
1302009,268,353.1,373.4,327.91
1302108,564.31,616.25,655.5,606.72
1302207,526.25,558.25,555.6,546.54
1302306,567.38,563.65,592,571.11
1302405,482.94,495.8,501.3,492.52
1302504,328.5,389.3,417.6,374.3
1302553,363.75,422.4,437.6,405.3
1302603,341.19,445.9,460.4,412.63
1302702,409.62,487.2,516.5,466.59
1302801,522.06,497.1,609.9,530.3
1302900,315.5,434.05,425.7,391
1303007,252.38,359.5,346.6,319.43
1303106,295.06,401.55,390,362
1303205,383.5,439.4,453.4,423
1303304,514.62,572.6,619,562.52
1303403,165.31,269.7,342.2,249.15
1303502,490.81,502.55,572,513.57
1303536,356.56,435.55,426.4,406.09
1303569,346.62,416.3,440.2,397.26
1303601,458.62,528.8,536,505.96
1303700,531.62,561.7,577.8,554.74
1303809,606.19,660.4,690.4,648.07
1303908,540.06,568.75,565.7,558.11
1303957,308.56,394.2,375.5,360.35
1304005,267.06,347.35,368.9,324.11
1304062,520.44,536.25,541.7,531.93
1304104,517.38,541.6,547.7,534.5
1304203,500.19,562.45,552.6,538.65
1304237,531.31,567.05,558.8,552.83
1304260,521.69,513.65,598.1,534.8
1304302,309.44,400.95,389.1,366.54
1304401,219.06,296.6,340.4,279.15
1400027,292.25,366.35,354.8,338.07
1400050,296.62,380.2,362.2,347.22
1400100,160.06,247.4,288.6,225.98
1400159,158.19,256.3,266.2,224.33
1400175,182.06,269.85,300.8,246.04
1400209,240.75,341.45,371.8,313.02
1400233,257.75,370.35,380.5,333.39
1400282,249.5,394.15,360.3,336.48
1400308,224.75,356.65,339,306.93
1400407,152.56,239.25,250.5,211.54
1400456,238.12,352.75,329.3,307.78
1400472,339.12,409.8,421.1,387.67
1400506,267,370.95,386.8,338.24
1400605,259,360.75,379.1,329.35
1400704,192.12,284.5,271.6,249.57
1500107,195,291.5,263.9,251.93
1500131,200.31,263.1,285.4,246.11
1500206,201.12,276.1,251.7,244.72
1500305,98.88,140.45,126.2,122.89
1500347,398.81,409.5,423.2,408.76
1500404,205.25,272.05,282.1,251
1500503,108.94,146.15,167,137.74
1500602,366.44,439.35,398.1,405.02
1500701,196.44,242.3,222.9,222.13
1500800,273.88,364.4,376.4,335.52
1500859,148.38,183.25,202.3,175.26
1500909,49.69,70.65,70.5,63.33
1500958,176.31,230.1,220.1,209.22
1501006,234.5,347.05,342.5,306.91
1501105,188.62,256.85,215.2,224.07
1501204,144.81,186.95,196.8,174.43
1501253,460.25,435,486.3,454.93
1501303,237.38,333.3,321.5,297.37
